is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)","Сбор жалоб, консультирование, составление плана лечения и взаимодейтвие со смежными специалистами (3405_12)","Личные установки и ценности, мировоззрение (2043_4)",Командность (СК) (1371_4),Ведение медицинской документации (врач-стоматолог) (2515_12),Протезирование и восстановление зубов (3607_12),Коммуникабельность (СК) (617_4),"Ведение амбулаторного ортопедического приема, ортопедического лечения, консультирование (3587_12)",Дисциплинированность (СК) (593_4),"Осмотр, обследование и диагностика пациентов, зубов и полости рта (3408_12)",Лечение и оказание стоматологической (медицицинской) помощи (3591_12),Ведение амбулаторного приема (врач-стоматолог) (2508_12),Пунктуальность (СК) (612_4),"Владение методами лечения, диагностики, стоматологическими материалами, аппаратурой (3761_12)","Лечение зубов, каналов, заболеваний (3614_12)","Саморазвитие, обучаемость (СК) (604_4)",Доброжелательность (СК) (1126_4),Проведение профессиональной гигиены полости рта (3589_12),"Работа по протоколам, соблюдение протоколов лечения (3758_12)",Работа с детьми (врач-стоматолог) (2509_12),Аккуратность (СК) (575_4),"Владение и работа с ПК, MS Office, 1С, проф. программами, офисной техникой (2237_12)",Лечение пациентов (3759_12),Имплантация зубов (3601_12),Знание амбулаторной помощи (врач-стоматолог) (2533_12),Эндодонтия и эндодонтическое лечение (3773_12),Реставрация/реконструкция зубов (3611_12),"Чтение и анализ снимков, КТ, КЛКТ, фотографий, интерпретация результатов исследований (3403_12)",Высокая работоспособность (СК) (586_4),Клиентоцентричность (клиенториентированность) (СК) (626_4),"Знание методов лечения, диагностики и стоматологических материалов (2697_12)",Выполнение анестезиологических процедур и(или) работа под седацией (врач-стоматолог) (2513_12),Стрессоустойчивость (СК) (601_4),Ведение амбулаторного ортодонтического приема  и ортодонтического лечения (3588_12),Нравственность (СК) (622_4),"Удаление зубов, опухолей, кист (3600_12)",Ведение амбулаторного хирургического приема и хирургического лечения (3586_12),Вежливость (СК) (581_4),Внимательность (СК) (536_4)
False,1.0,Ханты-Мансийский автономный округ — Югра,1,False,27000.0,250000.0,22262.0771,21192.576,19695.2745,18592.8656,17144.9256,15927.3397,11632.8814,10349.4801,9806.5026,9247.0712,8309.201,7766.2235,7321.9692,7091.6151,7009.3458,5166.5131,4722.2588,4574.174,4113.4658,3274.3188,3224.9572,3175.5956,2698.4336,2468.0795,2155.4561,2073.1868,2056.7329,2023.8252,1875.7404,1661.8402,1546.6632,1530.2093,1497.3016,1316.3091,1283.4013,1266.9475,1003.6857,1003.6857,937.8702
False,1.0,Ханты-Мансийский автономный округ — Югра,1,True,25000.0,50000.0,4452.4154,4238.5152,3939.0549,3718.5731,3428.9851,3185.4679,2326.5763,2069.896,1961.3005,1849.4142,1661.8402,1553.2447,1464.3938,1418.323,1401.8692,1033.3026,944.4518,914.8348,822.6932,654.8638,644.9914,635.1191,539.6867,493.6159,431.0912,414.6374,411.3466,404.765,375.1481,332.368,309.3326,306.0419,299.4603,263.2618,256.6803,253.3895,200.7371,200.7371,187.574
False,1.0,Хабаровский край,1,False,20000.0,180000.0,16028.6955,15258.6547,14180.5976,13386.8632,12344.3465,11467.6846,8375.6746,7451.6256,7060.6818,6657.8913,5982.6247,5591.6809,5271.8178,5105.9629,5046.729,3719.8894,3400.0263,3293.4053,2961.6954,2357.5095,2321.9692,2286.4289,1942.8722,1777.0172,1551.9284,1492.6945,1480.8477,1457.1541,1350.5331,1196.5249,1113.5975,1101.7507,1078.0571,947.7425,924.049,912.2022,722.6537,722.6537,675.2666
False,1.0,Хабаровский край,1,True,25000.0,70000.0,6233.3816,5933.9213,5514.6768,5206.0024,4800.5792,4459.6551,3257.2068,2897.8544,2745.8207,2589.1799,2326.5763,2174.5426,2050.1514,1985.6522,1962.6168,1446.6237,1322.2325,1280.7687,1151.7704,916.8093,902.988,889.1668,755.5614,691.0623,603.5277,580.4923,575.8852,566.6711,525.2073,465.3153,433.0657,428.4586,419.2444,368.5665,359.3524,354.7453,281.032,281.032,262.6037
False,1.0,Новосибирская область,0,False,20000.0,150000.0,13357.2463,12715.5456,11817.1647,11155.7194,10286.9554,9556.4038,6979.7288,6209.688,5883.9015,5548.2427,4985.5206,4659.7341,4393.1815,4254.9691,4205.6075,3099.9079,2833.3553,2744.5044,2468.0795,1964.5913,1934.9743,1905.3574,1619.0602,1480.8477,1293.2737,1243.9121,1234.0398,1214.2951,1125.4443,997.1041,927.9979,918.1256,898.3809,789.7854,770.0408,760.1685,602.2114,602.2114,562.7221
False,1.0,Новосибирская область,0,True,25000.0,200000.0,17809.6617,16954.0608,15756.2196,14874.2925,13715.9405,12741.8718,9306.3051,8279.584,7845.2021,7397.657,6647.3608,6212.9788,5857.5754,5673.2921,5607.4766,4133.2105,3777.807,3659.3392,3290.7727,2619.455,2579.9658,2540.4765,2158.7469,1974.4636,1724.3649,1658.5494,1645.3863,1619.0602,1500.5923,1329.4722,1237.3305,1224.1674,1197.8413,1053.0473,1026.7211,1013.558,802.9485,802.9485,750.2962
False,1.0,Свердловская область,0,False,20000.0,300000.0,26714.4926,25431.0912,23634.3293,22311.4387,20573.9108,19112.8077,13959.4577,12419.3761,11767.8031,11096.4855,9971.0412,9319.4682,8786.363,8509.9381,8411.215,6199.8157,5666.7105,5489.0088,4936.159,3929.1826,3869.9487,3810.7148,3238.1203,2961.6954,2586.5473,2487.8241,2468.0795,2428.5902,2250.8885,1994.2082,1855.9958,1836.2512,1796.7619,1579.5709,1540.0816,1520.337,1204.4228,1204.4228,1125.4443
False,1.0,Свердловская область,0,True,20000.0,250000.0,22262.0771,21192.576,19695.2745,18592.8656,17144.9256,15927.3397,11632.8814,10349.4801,9806.5026,9247.0712,8309.201,7766.2235,7321.9692,7091.6151,7009.3458,5166.5131,4722.2588,4574.174,4113.4658,3274.3188,3224.9572,3175.5956,2698.4336,2468.0795,2155.4561,2073.1868,2056.7329,2023.8252,1875.7404,1661.8402,1546.6632,1530.2093,1497.3016,1316.3091,1283.4013,1266.9475,1003.6857,1003.6857,937.8702
False,1.0,Ленинградская область,1,False,25000.0,200000.0,17809.6617,16954.0608,15756.2196,14874.2925,13715.9405,12741.8718,9306.3051,8279.584,7845.2021,7397.657,6647.3608,6212.9788,5857.5754,5673.2921,5607.4766,4133.2105,3777.807,3659.3392,3290.7727,2619.455,2579.9658,2540.4765,2158.7469,1974.4636,1724.3649,1658.5494,1645.3863,1619.0602,1500.5923,1329.4722,1237.3305,1224.1674,1197.8413,1053.0473,1026.7211,1013.558,802.9485,802.9485,750.2962
False,1.0,Ленинградская область,1,True,25000.0,150000.0,13357.2463,12715.5456,11817.1647,11155.7194,10286.9554,9556.4038,6979.7288,6209.688,5883.9015,5548.2427,4985.5206,4659.7341,4393.1815,4254.9691,4205.6075,3099.9079,2833.3553,2744.5044,2468.0795,1964.5913,1934.9743,1905.3574,1619.0602,1480.8477,1293.2737,1243.9121,1234.0398,1214.2951,1125.4443,997.1041,927.9979,918.1256,898.3809,789.7854,770.0408,760.1685,602.2114,602.2114,562.7221
False,1.0,Ростовская область,0,False,20000.0,150000.0,13357.2463,12715.5456,11817.1647,11155.7194,10286.9554,9556.4038,6979.7288,6209.688,5883.9015,5548.2427,4985.5206,4659.7341,4393.1815,4254.9691,4205.6075,3099.9079,2833.3553,2744.5044,2468.0795,1964.5913,1934.9743,1905.3574,1619.0602,1480.8477,1293.2737,1243.9121,1234.0398,1214.2951,1125.4443,997.1041,927.9979,918.1256,898.3809,789.7854,770.0408,760.1685,602.2114,602.2114,562.7221
False,1.0,Ростовская область,0,True,20000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Рязанская область,1,False,25000.0,200000.0,17809.6617,16954.0608,15756.2196,14874.2925,13715.9405,12741.8718,9306.3051,8279.584,7845.2021,7397.657,6647.3608,6212.9788,5857.5754,5673.2921,5607.4766,4133.2105,3777.807,3659.3392,3290.7727,2619.455,2579.9658,2540.4765,2158.7469,1974.4636,1724.3649,1658.5494,1645.3863,1619.0602,1500.5923,1329.4722,1237.3305,1224.1674,1197.8413,1053.0473,1026.7211,1013.558,802.9485,802.9485,750.2962
False,1.0,Рязанская область,1,True,50000.0,50000.0,4452.4154,4238.5152,3939.0549,3718.5731,3428.9851,3185.4679,2326.5763,2069.896,1961.3005,1849.4142,1661.8402,1553.2447,1464.3938,1418.323,1401.8692,1033.3026,944.4518,914.8348,822.6932,654.8638,644.9914,635.1191,539.6867,493.6159,431.0912,414.6374,411.3466,404.765,375.1481,332.368,309.3326,306.0419,299.4603,263.2618,256.6803,253.3895,200.7371,200.7371,187.574
False,1.0,Пермский край,1,False,25000.0,200000.0,17809.6617,16954.0608,15756.2196,14874.2925,13715.9405,12741.8718,9306.3051,8279.584,7845.2021,7397.657,6647.3608,6212.9788,5857.5754,5673.2921,5607.4766,4133.2105,3777.807,3659.3392,3290.7727,2619.455,2579.9658,2540.4765,2158.7469,1974.4636,1724.3649,1658.5494,1645.3863,1619.0602,1500.5923,1329.4722,1237.3305,1224.1674,1197.8413,1053.0473,1026.7211,1013.558,802.9485,802.9485,750.2962
False,1.0,Пермский край,1,True,25000.0,70000.0,6233.3816,5933.9213,5514.6768,5206.0024,4800.5792,4459.6551,3257.2068,2897.8544,2745.8207,2589.1799,2326.5763,2174.5426,2050.1514,1985.6522,1962.6168,1446.6237,1322.2325,1280.7687,1151.7704,916.8093,902.988,889.1668,755.5614,691.0623,603.5277,580.4923,575.8852,566.6711,525.2073,465.3153,433.0657,428.4586,419.2444,368.5665,359.3524,354.7453,281.032,281.032,262.6037
False,1.0,Томская область,1,False,25000.0,200000.0,17809.6617,16954.0608,15756.2196,14874.2925,13715.9405,12741.8718,9306.3051,8279.584,7845.2021,7397.657,6647.3608,6212.9788,5857.5754,5673.2921,5607.4766,4133.2105,3777.807,3659.3392,3290.7727,2619.455,2579.9658,2540.4765,2158.7469,1974.4636,1724.3649,1658.5494,1645.3863,1619.0602,1500.5923,1329.4722,1237.3305,1224.1674,1197.8413,1053.0473,1026.7211,1013.558,802.9485,802.9485,750.2962
False,1.0,Томская область,1,True,27000.0,150000.0,13357.2463,12715.5456,11817.1647,11155.7194,10286.9554,9556.4038,6979.7288,6209.688,5883.9015,5548.2427,4985.5206,4659.7341,4393.1815,4254.9691,4205.6075,3099.9079,2833.3553,2744.5044,2468.0795,1964.5913,1934.9743,1905.3574,1619.0602,1480.8477,1293.2737,1243.9121,1234.0398,1214.2951,1125.4443,997.1041,927.9979,918.1256,898.3809,789.7854,770.0408,760.1685,602.2114,602.2114,562.7221
False,1.0,Воронежская область,2,False,25000.0,150000.0,13357.2463,12715.5456,11817.1647,11155.7194,10286.9554,9556.4038,6979.7288,6209.688,5883.9015,5548.2427,4985.5206,4659.7341,4393.1815,4254.9691,4205.6075,3099.9079,2833.3553,2744.5044,2468.0795,1964.5913,1934.9743,1905.3574,1619.0602,1480.8477,1293.2737,1243.9121,1234.0398,1214.2951,1125.4443,997.1041,927.9979,918.1256,898.3809,789.7854,770.0408,760.1685,602.2114,602.2114,562.7221
False,1.0,Воронежская область,2,True,40000.0,80000.0,7123.8647,6781.6243,6302.4878,5949.717,5486.3762,5096.7487,3722.522,3311.8336,3138.0808,2959.0628,2658.9443,2485.1915,2343.0301,2269.3168,2242.9907,1653.2842,1511.1228,1463.7357,1316.3091,1047.782,1031.9863,1016.1906,863.4987,789.7854,689.746,663.4198,658.1545,647.6241,600.2369,531.7889,494.9322,489.667,479.1365,421.2189,410.6884,405.4232,321.1794,321.1794,300.1185
False,1.0,Владимирская область,1,False,20000.0,150000.0,13357.2463,12715.5456,11817.1647,11155.7194,10286.9554,9556.4038,6979.7288,6209.688,5883.9015,5548.2427,4985.5206,4659.7341,4393.1815,4254.9691,4205.6075,3099.9079,2833.3553,2744.5044,2468.0795,1964.5913,1934.9743,1905.3574,1619.0602,1480.8477,1293.2737,1243.9121,1234.0398,1214.2951,1125.4443,997.1041,927.9979,918.1256,898.3809,789.7854,770.0408,760.1685,602.2114,602.2114,562.7221
False,1.0,Владимирская область,1,True,35000.0,70000.0,6233.3816,5933.9213,5514.6768,5206.0024,4800.5792,4459.6551,3257.2068,2897.8544,2745.8207,2589.1799,2326.5763,2174.5426,2050.1514,1985.6522,1962.6168,1446.6237,1322.2325,1280.7687,1151.7704,916.8093,902.988,889.1668,755.5614,691.0623,603.5277,580.4923,575.8852,566.6711,525.2073,465.3153,433.0657,428.4586,419.2444,368.5665,359.3524,354.7453,281.032,281.032,262.6037
False,1.0,Ульяновская область,1,False,27000.0,150000.0,13357.2463,12715.5456,11817.1647,11155.7194,10286.9554,9556.4038,6979.7288,6209.688,5883.9015,5548.2427,4985.5206,4659.7341,4393.1815,4254.9691,4205.6075,3099.9079,2833.3553,2744.5044,2468.0795,1964.5913,1934.9743,1905.3574,1619.0602,1480.8477,1293.2737,1243.9121,1234.0398,1214.2951,1125.4443,997.1041,927.9979,918.1256,898.3809,789.7854,770.0408,760.1685,602.2114,602.2114,562.7221
False,1.0,Ульяновская область,1,True,40000.0,135000.0,12021.5217,11443.991,10635.4482,10040.1474,9258.2598,8600.7635,6281.756,5588.7192,5295.5114,4993.4185,4486.9685,4193.7607,3953.8634,3829.4722,3785.0467,2789.9171,2550.0197,2470.054,2221.2716,1768.1322,1741.4769,1714.8216,1457.1541,1332.7629,1163.9463,1119.5209,1110.6358,1092.8656,1012.8998,897.3937,835.1981,826.313,808.5428,710.8069,693.0367,684.1516,541.9903,541.9903,506.4499
False,1.0,Курская область,2,False,45000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Калининградская область,1,False,25000.0,200000.0,17809.6617,16954.0608,15756.2196,14874.2925,13715.9405,12741.8718,9306.3051,8279.584,7845.2021,7397.657,6647.3608,6212.9788,5857.5754,5673.2921,5607.4766,4133.2105,3777.807,3659.3392,3290.7727,2619.455,2579.9658,2540.4765,2158.7469,1974.4636,1724.3649,1658.5494,1645.3863,1619.0602,1500.5923,1329.4722,1237.3305,1224.1674,1197.8413,1053.0473,1026.7211,1013.558,802.9485,802.9485,750.2962
False,1.0,Калининградская область,1,True,30000.0,120000.0,10685.797,10172.4365,9453.7317,8924.5755,8229.5643,7645.1231,5583.7831,4967.7504,4707.1212,4438.5942,3988.4165,3727.7873,3514.5452,3403.9753,3364.486,2479.9263,2266.6842,2195.6035,1974.4636,1571.673,1547.9795,1524.2859,1295.2481,1184.6782,1034.6189,995.1297,987.2318,971.4361,900.3554,797.6833,742.3983,734.5005,718.7048,631.8284,616.0326,608.1348,481.7691,481.7691,450.1777
False,1.0,Кемеровская область,1,False,20000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Кемеровская область,1,True,20000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Ивановская область,1,False,25000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Забайкальский край,1,False,25000.0,300000.0,26714.4926,25431.0912,23634.3293,22311.4387,20573.9108,19112.8077,13959.4577,12419.3761,11767.8031,11096.4855,9971.0412,9319.4682,8786.363,8509.9381,8411.215,6199.8157,5666.7105,5489.0088,4936.159,3929.1826,3869.9487,3810.7148,3238.1203,2961.6954,2586.5473,2487.8241,2468.0795,2428.5902,2250.8885,1994.2082,1855.9958,1836.2512,1796.7619,1579.5709,1540.0816,1520.337,1204.4228,1204.4228,1125.4443
False,1.0,Забайкальский край,1,True,50000.0,50000.0,4452.4154,4238.5152,3939.0549,3718.5731,3428.9851,3185.4679,2326.5763,2069.896,1961.3005,1849.4142,1661.8402,1553.2447,1464.3938,1418.323,1401.8692,1033.3026,944.4518,914.8348,822.6932,654.8638,644.9914,635.1191,539.6867,493.6159,431.0912,414.6374,411.3466,404.765,375.1481,332.368,309.3326,306.0419,299.4603,263.2618,256.6803,253.3895,200.7371,200.7371,187.574
False,1.0,Белгородская область,2,False,25000.0,150000.0,13357.2463,12715.5456,11817.1647,11155.7194,10286.9554,9556.4038,6979.7288,6209.688,5883.9015,5548.2427,4985.5206,4659.7341,4393.1815,4254.9691,4205.6075,3099.9079,2833.3553,2744.5044,2468.0795,1964.5913,1934.9743,1905.3574,1619.0602,1480.8477,1293.2737,1243.9121,1234.0398,1214.2951,1125.4443,997.1041,927.9979,918.1256,898.3809,789.7854,770.0408,760.1685,602.2114,602.2114,562.7221
False,1.0,Белгородская область,2,True,27000.0,50000.0,4452.4154,4238.5152,3939.0549,3718.5731,3428.9851,3185.4679,2326.5763,2069.896,1961.3005,1849.4142,1661.8402,1553.2447,1464.3938,1418.323,1401.8692,1033.3026,944.4518,914.8348,822.6932,654.8638,644.9914,635.1191,539.6867,493.6159,431.0912,414.6374,411.3466,404.765,375.1481,332.368,309.3326,306.0419,299.4603,263.2618,256.6803,253.3895,200.7371,200.7371,187.574
False,1.0,Республика Северная Осетия,1,False,16242.0,70000.0,6233.3816,5933.9213,5514.6768,5206.0024,4800.5792,4459.6551,3257.2068,2897.8544,2745.8207,2589.1799,2326.5763,2174.5426,2050.1514,1985.6522,1962.6168,1446.6237,1322.2325,1280.7687,1151.7704,916.8093,902.988,889.1668,755.5614,691.0623,603.5277,580.4923,575.8852,566.6711,525.2073,465.3153,433.0657,428.4586,419.2444,368.5665,359.3524,354.7453,281.032,281.032,262.6037
False,1.0,Город федерального значения Санкт-Петербург,0,False,20000.0,300000.0,26714.4926,25431.0912,23634.3293,22311.4387,20573.9108,19112.8077,13959.4577,12419.3761,11767.8031,11096.4855,9971.0412,9319.4682,8786.363,8509.9381,8411.215,6199.8157,5666.7105,5489.0088,4936.159,3929.1826,3869.9487,3810.7148,3238.1203,2961.6954,2586.5473,2487.8241,2468.0795,2428.5902,2250.8885,1994.2082,1855.9958,1836.2512,1796.7619,1579.5709,1540.0816,1520.337,1204.4228,1204.4228,1125.4443
False,1.0,Город федерального значения Санкт-Петербург,0,True,30000.0,120000.0,10685.797,10172.4365,9453.7317,8924.5755,8229.5643,7645.1231,5583.7831,4967.7504,4707.1212,4438.5942,3988.4165,3727.7873,3514.5452,3403.9753,3364.486,2479.9263,2266.6842,2195.6035,1974.4636,1571.673,1547.9795,1524.2859,1295.2481,1184.6782,1034.6189,995.1297,987.2318,971.4361,900.3554,797.6833,742.3983,734.5005,718.7048,631.8284,616.0326,608.1348,481.7691,481.7691,450.1777
False,1.0,Красноярский край,1,False,27500.0,480000.0,42743.1881,40689.746,37814.9269,35698.302,32918.2572,30580.4923,22335.1323,19871.0017,18828.4849,17754.3767,15953.6659,14911.1491,14058.1809,13615.901,13457.9439,9919.7051,9066.7369,8782.4141,7897.8544,6286.6921,6191.9179,6097.1436,5180.9925,4738.7126,4138.4757,3980.5186,3948.9272,3885.7444,3601.4216,3190.7332,2969.5933,2938.0018,2874.819,2527.3134,2464.1306,2432.5392,1927.0765,1927.0765,1800.7108
False,1.0,Красноярский край,1,True,30000.0,300000.0,26714.4926,25431.0912,23634.3293,22311.4387,20573.9108,19112.8077,13959.4577,12419.3761,11767.8031,11096.4855,9971.0412,9319.4682,8786.363,8509.9381,8411.215,6199.8157,5666.7105,5489.0088,4936.159,3929.1826,3869.9487,3810.7148,3238.1203,2961.6954,2586.5473,2487.8241,2468.0795,2428.5902,2250.8885,1994.2082,1855.9958,1836.2512,1796.7619,1579.5709,1540.0816,1520.337,1204.4228,1204.4228,1125.4443
False,1.0,Иркутская область,1,False,20000.0,300000.0,26714.4926,25431.0912,23634.3293,22311.4387,20573.9108,19112.8077,13959.4577,12419.3761,11767.8031,11096.4855,9971.0412,9319.4682,8786.363,8509.9381,8411.215,6199.8157,5666.7105,5489.0088,4936.159,3929.1826,3869.9487,3810.7148,3238.1203,2961.6954,2586.5473,2487.8241,2468.0795,2428.5902,2250.8885,1994.2082,1855.9958,1836.2512,1796.7619,1579.5709,1540.0816,1520.337,1204.4228,1204.4228,1125.4443
False,1.0,Иркутская область,1,True,35000.0,120000.0,10685.797,10172.4365,9453.7317,8924.5755,8229.5643,7645.1231,5583.7831,4967.7504,4707.1212,4438.5942,3988.4165,3727.7873,3514.5452,3403.9753,3364.486,2479.9263,2266.6842,2195.6035,1974.4636,1571.673,1547.9795,1524.2859,1295.2481,1184.6782,1034.6189,995.1297,987.2318,971.4361,900.3554,797.6833,742.3983,734.5005,718.7048,631.8284,616.0326,608.1348,481.7691,481.7691,450.1777
False,1.0,Самарская область,0,False,15000.0,300000.0,26714.4926,25431.0912,23634.3293,22311.4387,20573.9108,19112.8077,13959.4577,12419.3761,11767.8031,11096.4855,9971.0412,9319.4682,8786.363,8509.9381,8411.215,6199.8157,5666.7105,5489.0088,4936.159,3929.1826,3869.9487,3810.7148,3238.1203,2961.6954,2586.5473,2487.8241,2468.0795,2428.5902,2250.8885,1994.2082,1855.9958,1836.2512,1796.7619,1579.5709,1540.0816,1520.337,1204.4228,1204.4228,1125.4443
False,1.0,Самарская область,0,True,30000.0,50000.0,4452.4154,4238.5152,3939.0549,3718.5731,3428.9851,3185.4679,2326.5763,2069.896,1961.3005,1849.4142,1661.8402,1553.2447,1464.3938,1418.323,1401.8692,1033.3026,944.4518,914.8348,822.6932,654.8638,644.9914,635.1191,539.6867,493.6159,431.0912,414.6374,411.3466,404.765,375.1481,332.368,309.3326,306.0419,299.4603,263.2618,256.6803,253.3895,200.7371,200.7371,187.574
False,1.0,Камчатский край,1,False,28750.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Омская область,1,False,20000.0,200000.0,17809.6617,16954.0608,15756.2196,14874.2925,13715.9405,12741.8718,9306.3051,8279.584,7845.2021,7397.657,6647.3608,6212.9788,5857.5754,5673.2921,5607.4766,4133.2105,3777.807,3659.3392,3290.7727,2619.455,2579.9658,2540.4765,2158.7469,1974.4636,1724.3649,1658.5494,1645.3863,1619.0602,1500.5923,1329.4722,1237.3305,1224.1674,1197.8413,1053.0473,1026.7211,1013.558,802.9485,802.9485,750.2962
False,1.0,Омская область,1,True,19000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Магаданская область,1,False,40000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Калужская область,1,False,30000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Сахалинская область,1,False,30000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Тюменская область,1,False,25000.0,200000.0,17809.6617,16954.0608,15756.2196,14874.2925,13715.9405,12741.8718,9306.3051,8279.584,7845.2021,7397.657,6647.3608,6212.9788,5857.5754,5673.2921,5607.4766,4133.2105,3777.807,3659.3392,3290.7727,2619.455,2579.9658,2540.4765,2158.7469,1974.4636,1724.3649,1658.5494,1645.3863,1619.0602,1500.5923,1329.4722,1237.3305,1224.1674,1197.8413,1053.0473,1026.7211,1013.558,802.9485,802.9485,750.2962
False,1.0,Тюменская область,1,True,30000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Ненецкий автономный округ,1,False,70000.0,70000.0,6233.3816,5933.9213,5514.6768,5206.0024,4800.5792,4459.6551,3257.2068,2897.8544,2745.8207,2589.1799,2326.5763,2174.5426,2050.1514,1985.6522,1962.6168,1446.6237,1322.2325,1280.7687,1151.7704,916.8093,902.988,889.1668,755.5614,691.0623,603.5277,580.4923,575.8852,566.6711,525.2073,465.3153,433.0657,428.4586,419.2444,368.5665,359.3524,354.7453,281.032,281.032,262.6037
