is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",(крановщик) Управление автомобильным краном (5200_30),Дисциплинированность (СК) (593_4),(крановщик) Управление мостовыми кранами (5203_30),(стропальщик) Работы по погрузке выгрузке (обобщенные) (1941_30),"Личные установки и ценности, мировоззрение (2043_4)",Аккуратность (СК) (575_4),(крановщик) Работа на кране (4417_30),(крановщик) Эксплуатация мостовых кранов (4866_30),"(крановщик) Эксплуатация пневмоколесных, гусеничных кранов (5011_30)",(АГП) Обслуживание и ремонт (3691_30),(крановщик) Выполнять погрузочно-разгрузочные работы (5355_30),(крановщик) Управление автомобильным краном 25-60т (5201_30),(АГП) Выявление и устранение неисправностей (4337_30),Склонность к здоровому образу жизни (СК) (1662_4),Командность (СК) (1371_4),(крановщик) автокран сортировка (5219_30),"(крановщик) (Проходная) Управление грузоподъемными механизмами, кранами, и специальными погрузочными машинами (4416_30)",(крановщик) Знание устройства и конструктивных особенностей ГПМ (4831_30),(крановщик) Подготовка крана (4419_30),(крановщик) Управление пневмоколесными кранами (5209_30),(крановщик) Регулирование грузоподъемных механизмов и погрузочных устройств (5390_30),Высокая работоспособность (СК) (586_4),(крановщик) Управление шлюзовыми кранами (5211_30),(крановщик) Эксплуатация автомобильного крана (5009_30),(крановщик) Погрузка-разгрузка (4421_30),"(крановщик) Осмотр, обслуживание креплений, и регулировка механизмов (5388_30)",(крановщик) Техническое обслуживание и ремонт грузоподъемного механизма (5414_30),(крановщик) Перемещение различных грузов (5331_30),(крановщик) Управление механизмами крана (5226_30),Коммуникабельность (СК) (617_4),(крановщик) Неоднородные группы разбор (5302_30),(крановщик) Выявление и устранение неисправностей обслуживаемых автокранов грузоподъемных механизмов машин (4829_30)
True,0.0,Пермский край,1,False,23000.0,130000.0,18719.414,13717.8042,12315.6793,7910.4958,7471.0238,7293.1423,5336.4456,4666.774,4593.5287,4488.8925,4258.6929,3704.1211,2971.6677,2898.4224,2615.9047,2281.0689,2071.7965,2040.4057,1841.5969,1716.0335,1653.2518,1569.5428,1475.3703,1433.5158,1370.7341,1307.9524,1307.9524,1266.0979,1203.3162,1161.4617,1161.4617,1119.6072,1056.8255
True,0.0,Костромская область,1,False,45350.0,100000.0,14399.5493,10552.1571,9473.5995,6084.9968,5746.9414,5610.1095,4104.9581,3589.8261,3533.4836,3452.9942,3275.9176,2849.3239,2285.8983,2229.5557,2012.2344,1754.6684,1593.6896,1569.5428,1416.613,1320.0258,1271.7321,1207.3406,1134.9002,1102.7044,1054.4108,1006.1172,1006.1172,973.9214,925.6278,893.4321,893.4321,861.2363,812.9427
True,0.0,Астраханская область,1,False,45350.0,100000.0,14399.5493,10552.1571,9473.5995,6084.9968,5746.9414,5610.1095,4104.9581,3589.8261,3533.4836,3452.9942,3275.9176,2849.3239,2285.8983,2229.5557,2012.2344,1754.6684,1593.6896,1569.5428,1416.613,1320.0258,1271.7321,1207.3406,1134.9002,1102.7044,1054.4108,1006.1172,1006.1172,973.9214,925.6278,893.4321,893.4321,861.2363,812.9427
True,0.0,Калининградская область,1,False,70000.0,100000.0,14399.5493,10552.1571,9473.5995,6084.9968,5746.9414,5610.1095,4104.9581,3589.8261,3533.4836,3452.9942,3275.9176,2849.3239,2285.8983,2229.5557,2012.2344,1754.6684,1593.6896,1569.5428,1416.613,1320.0258,1271.7321,1207.3406,1134.9002,1102.7044,1054.4108,1006.1172,1006.1172,973.9214,925.6278,893.4321,893.4321,861.2363,812.9427
True,0.0,Мурманская область,1,False,45350.0,140000.0,20159.369,14773.02,13263.0393,8518.9955,8045.718,7854.1533,5746.9414,5025.7566,4946.877,4834.1919,4586.2846,3989.0534,3200.2576,3121.378,2817.1281,2456.5357,2231.1655,2197.3599,1983.2582,1848.0361,1780.425,1690.2769,1588.8603,1543.7862,1476.1751,1408.5641,1408.5641,1363.49,1295.8789,1250.8049,1250.8049,1205.7308,1138.1198
True,0.0,Ивановская область,1,False,45350.0,100000.0,14399.5493,10552.1571,9473.5995,6084.9968,5746.9414,5610.1095,4104.9581,3589.8261,3533.4836,3452.9942,3275.9176,2849.3239,2285.8983,2229.5557,2012.2344,1754.6684,1593.6896,1569.5428,1416.613,1320.0258,1271.7321,1207.3406,1134.9002,1102.7044,1054.4108,1006.1172,1006.1172,973.9214,925.6278,893.4321,893.4321,861.2363,812.9427
True,0.0,Смоленская область,1,False,25000.0,100000.0,14399.5493,10552.1571,9473.5995,6084.9968,5746.9414,5610.1095,4104.9581,3589.8261,3533.4836,3452.9942,3275.9176,2849.3239,2285.8983,2229.5557,2012.2344,1754.6684,1593.6896,1569.5428,1416.613,1320.0258,1271.7321,1207.3406,1134.9002,1102.7044,1054.4108,1006.1172,1006.1172,973.9214,925.6278,893.4321,893.4321,861.2363,812.9427
True,0.0,Ульяновская область,1,False,70000.0,100000.0,14399.5493,10552.1571,9473.5995,6084.9968,5746.9414,5610.1095,4104.9581,3589.8261,3533.4836,3452.9942,3275.9176,2849.3239,2285.8983,2229.5557,2012.2344,1754.6684,1593.6896,1569.5428,1416.613,1320.0258,1271.7321,1207.3406,1134.9002,1102.7044,1054.4108,1006.1172,1006.1172,973.9214,925.6278,893.4321,893.4321,861.2363,812.9427
True,0.0,Республика Марий Эл,1,False,45350.0,100000.0,14399.5493,10552.1571,9473.5995,6084.9968,5746.9414,5610.1095,4104.9581,3589.8261,3533.4836,3452.9942,3275.9176,2849.3239,2285.8983,2229.5557,2012.2344,1754.6684,1593.6896,1569.5428,1416.613,1320.0258,1271.7321,1207.3406,1134.9002,1102.7044,1054.4108,1006.1172,1006.1172,973.9214,925.6278,893.4321,893.4321,861.2363,812.9427
True,0.0,Республика Хакасия,1,False,60000.0,100000.0,14399.5493,10552.1571,9473.5995,6084.9968,5746.9414,5610.1095,4104.9581,3589.8261,3533.4836,3452.9942,3275.9176,2849.3239,2285.8983,2229.5557,2012.2344,1754.6684,1593.6896,1569.5428,1416.613,1320.0258,1271.7321,1207.3406,1134.9002,1102.7044,1054.4108,1006.1172,1006.1172,973.9214,925.6278,893.4321,893.4321,861.2363,812.9427
True,0.0,Город федерального значения Севастополь,1,False,60000.0,100000.0,14399.5493,10552.1571,9473.5995,6084.9968,5746.9414,5610.1095,4104.9581,3589.8261,3533.4836,3452.9942,3275.9176,2849.3239,2285.8983,2229.5557,2012.2344,1754.6684,1593.6896,1569.5428,1416.613,1320.0258,1271.7321,1207.3406,1134.9002,1102.7044,1054.4108,1006.1172,1006.1172,973.9214,925.6278,893.4321,893.4321,861.2363,812.9427
True,0.0,Республика Карелия,1,False,70000.0,100000.0,14399.5493,10552.1571,9473.5995,6084.9968,5746.9414,5610.1095,4104.9581,3589.8261,3533.4836,3452.9942,3275.9176,2849.3239,2285.8983,2229.5557,2012.2344,1754.6684,1593.6896,1569.5428,1416.613,1320.0258,1271.7321,1207.3406,1134.9002,1102.7044,1054.4108,1006.1172,1006.1172,973.9214,925.6278,893.4321,893.4321,861.2363,812.9427
True,0.0,Тамбовская область,2,False,30000.0,100000.0,14399.5493,10552.1571,9473.5995,6084.9968,5746.9414,5610.1095,4104.9581,3589.8261,3533.4836,3452.9942,3275.9176,2849.3239,2285.8983,2229.5557,2012.2344,1754.6684,1593.6896,1569.5428,1416.613,1320.0258,1271.7321,1207.3406,1134.9002,1102.7044,1054.4108,1006.1172,1006.1172,973.9214,925.6278,893.4321,893.4321,861.2363,812.9427
True,0.0,Красноярский край,1,False,33000.0,120000.0,17279.4591,12662.5885,11368.3194,7301.9961,6896.3297,6732.1314,4925.9498,4307.7914,4240.1803,4143.593,3931.1011,3419.1887,2743.0779,2675.4668,2414.6813,2105.6021,1912.4276,1883.4514,1699.9356,1584.0309,1526.0786,1448.8088,1361.8802,1323.2453,1265.293,1207.3406,1207.3406,1168.7057,1110.7534,1072.1185,1072.1185,1033.4836,975.5312
True,0.0,Республика Бурятия,1,False,25000.0,120000.0,17279.4591,12662.5885,11368.3194,7301.9961,6896.3297,6732.1314,4925.9498,4307.7914,4240.1803,4143.593,3931.1011,3419.1887,2743.0779,2675.4668,2414.6813,2105.6021,1912.4276,1883.4514,1699.9356,1584.0309,1526.0786,1448.8088,1361.8802,1323.2453,1265.293,1207.3406,1207.3406,1168.7057,1110.7534,1072.1185,1072.1185,1033.4836,975.5312
True,0.0,Республика Саха (Якутия),1,False,30000.0,123456.0,17777.1075,13027.2711,11695.727,7512.2936,7094.944,6926.0167,5067.8171,4431.8558,4362.2975,4262.9285,4044.3168,3517.6613,2822.0786,2752.5203,2484.2241,2166.2434,1967.5055,1937.6948,1748.8938,1629.651,1570.0296,1490.5344,1401.1024,1361.3548,1301.7334,1242.112,1242.112,1202.3645,1142.7431,1102.9955,1102.9955,1063.2479,1003.6265
True,0.0,Новгородская область,1,False,50000.0,120000.0,17279.4591,12662.5885,11368.3194,7301.9961,6896.3297,6732.1314,4925.9498,4307.7914,4240.1803,4143.593,3931.1011,3419.1887,2743.0779,2675.4668,2414.6813,2105.6021,1912.4276,1883.4514,1699.9356,1584.0309,1526.0786,1448.8088,1361.8802,1323.2453,1265.293,1207.3406,1207.3406,1168.7057,1110.7534,1072.1185,1072.1185,1033.4836,975.5312
True,0.0,Забайкальский край,1,False,35000.0,130000.0,18719.414,13717.8042,12315.6793,7910.4958,7471.0238,7293.1423,5336.4456,4666.774,4593.5287,4488.8925,4258.6929,3704.1211,2971.6677,2898.4224,2615.9047,2281.0689,2071.7965,2040.4057,1841.5969,1716.0335,1653.2518,1569.5428,1475.3703,1433.5158,1370.7341,1307.9524,1307.9524,1266.0979,1203.3162,1161.4617,1161.4617,1119.6072,1056.8255
True,0.0,Курганская область,1,False,32840.0,120000.0,17279.4591,12662.5885,11368.3194,7301.9961,6896.3297,6732.1314,4925.9498,4307.7914,4240.1803,4143.593,3931.1011,3419.1887,2743.0779,2675.4668,2414.6813,2105.6021,1912.4276,1883.4514,1699.9356,1584.0309,1526.0786,1448.8088,1361.8802,1323.2453,1265.293,1207.3406,1207.3406,1168.7057,1110.7534,1072.1185,1072.1185,1033.4836,975.5312
True,0.0,Еврейская автономная область,1,False,120000.0,120000.0,17279.4591,12662.5885,11368.3194,7301.9961,6896.3297,6732.1314,4925.9498,4307.7914,4240.1803,4143.593,3931.1011,3419.1887,2743.0779,2675.4668,2414.6813,2105.6021,1912.4276,1883.4514,1699.9356,1584.0309,1526.0786,1448.8088,1361.8802,1323.2453,1265.293,1207.3406,1207.3406,1168.7057,1110.7534,1072.1185,1072.1185,1033.4836,975.5312
True,0.0,Ямало-Ненецкий автономный округ,1,False,20000.0,120000.0,17279.4591,12662.5885,11368.3194,7301.9961,6896.3297,6732.1314,4925.9498,4307.7914,4240.1803,4143.593,3931.1011,3419.1887,2743.0779,2675.4668,2414.6813,2105.6021,1912.4276,1883.4514,1699.9356,1584.0309,1526.0786,1448.8088,1361.8802,1323.2453,1265.293,1207.3406,1207.3406,1168.7057,1110.7534,1072.1185,1072.1185,1033.4836,975.5312
True,0.0,Новосибирская область,0,False,50000.0,120000.0,17279.4591,12662.5885,11368.3194,7301.9961,6896.3297,6732.1314,4925.9498,4307.7914,4240.1803,4143.593,3931.1011,3419.1887,2743.0779,2675.4668,2414.6813,2105.6021,1912.4276,1883.4514,1699.9356,1584.0309,1526.0786,1448.8088,1361.8802,1323.2453,1265.293,1207.3406,1207.3406,1168.7057,1110.7534,1072.1185,1072.1185,1033.4836,975.5312
True,0.0,Томская область,1,False,20000.0,120000.0,17279.4591,12662.5885,11368.3194,7301.9961,6896.3297,6732.1314,4925.9498,4307.7914,4240.1803,4143.593,3931.1011,3419.1887,2743.0779,2675.4668,2414.6813,2105.6021,1912.4276,1883.4514,1699.9356,1584.0309,1526.0786,1448.8088,1361.8802,1323.2453,1265.293,1207.3406,1207.3406,1168.7057,1110.7534,1072.1185,1072.1185,1033.4836,975.5312
True,0.0,Псковская область,1,False,25000.0,120000.0,17279.4591,12662.5885,11368.3194,7301.9961,6896.3297,6732.1314,4925.9498,4307.7914,4240.1803,4143.593,3931.1011,3419.1887,2743.0779,2675.4668,2414.6813,2105.6021,1912.4276,1883.4514,1699.9356,1584.0309,1526.0786,1448.8088,1361.8802,1323.2453,1265.293,1207.3406,1207.3406,1168.7057,1110.7534,1072.1185,1072.1185,1033.4836,975.5312
True,0.0,Амурская область,1,False,33000.0,120000.0,17279.4591,12662.5885,11368.3194,7301.9961,6896.3297,6732.1314,4925.9498,4307.7914,4240.1803,4143.593,3931.1011,3419.1887,2743.0779,2675.4668,2414.6813,2105.6021,1912.4276,1883.4514,1699.9356,1584.0309,1526.0786,1448.8088,1361.8802,1323.2453,1265.293,1207.3406,1207.3406,1168.7057,1110.7534,1072.1185,1072.1185,1033.4836,975.5312
True,0.0,Карачаево-Черкесская Республика,1,False,100000.0,100000.0,14399.5493,10552.1571,9473.5995,6084.9968,5746.9414,5610.1095,4104.9581,3589.8261,3533.4836,3452.9942,3275.9176,2849.3239,2285.8983,2229.5557,2012.2344,1754.6684,1593.6896,1569.5428,1416.613,1320.0258,1271.7321,1207.3406,1134.9002,1102.7044,1054.4108,1006.1172,1006.1172,973.9214,925.6278,893.4321,893.4321,861.2363,812.9427
True,0.0,Омская область,1,False,42159.25,120000.0,17279.4591,12662.5885,11368.3194,7301.9961,6896.3297,6732.1314,4925.9498,4307.7914,4240.1803,4143.593,3931.1011,3419.1887,2743.0779,2675.4668,2414.6813,2105.6021,1912.4276,1883.4514,1699.9356,1584.0309,1526.0786,1448.8088,1361.8802,1323.2453,1265.293,1207.3406,1207.3406,1168.7057,1110.7534,1072.1185,1072.1185,1033.4836,975.5312
True,0.0,Камчатский край,1,False,50000.0,120000.0,17279.4591,12662.5885,11368.3194,7301.9961,6896.3297,6732.1314,4925.9498,4307.7914,4240.1803,4143.593,3931.1011,3419.1887,2743.0779,2675.4668,2414.6813,2105.6021,1912.4276,1883.4514,1699.9356,1584.0309,1526.0786,1448.8088,1361.8802,1323.2453,1265.293,1207.3406,1207.3406,1168.7057,1110.7534,1072.1185,1072.1185,1033.4836,975.5312
True,0.0,Республика Адыгея,1,False,60000.0,100000.0,14399.5493,10552.1571,9473.5995,6084.9968,5746.9414,5610.1095,4104.9581,3589.8261,3533.4836,3452.9942,3275.9176,2849.3239,2285.8983,2229.5557,2012.2344,1754.6684,1593.6896,1569.5428,1416.613,1320.0258,1271.7321,1207.3406,1134.9002,1102.7044,1054.4108,1006.1172,1006.1172,973.9214,925.6278,893.4321,893.4321,861.2363,812.9427
True,0.0,Республика Дагестан,1,False,100000.0,120000.0,17279.4591,12662.5885,11368.3194,7301.9961,6896.3297,6732.1314,4925.9498,4307.7914,4240.1803,4143.593,3931.1011,3419.1887,2743.0779,2675.4668,2414.6813,2105.6021,1912.4276,1883.4514,1699.9356,1584.0309,1526.0786,1448.8088,1361.8802,1323.2453,1265.293,1207.3406,1207.3406,1168.7057,1110.7534,1072.1185,1072.1185,1033.4836,975.5312
True,0.0,Кабардино-Балкарская Республика,1,False,83800.0,120000.0,17279.4591,12662.5885,11368.3194,7301.9961,6896.3297,6732.1314,4925.9498,4307.7914,4240.1803,4143.593,3931.1011,3419.1887,2743.0779,2675.4668,2414.6813,2105.6021,1912.4276,1883.4514,1699.9356,1584.0309,1526.0786,1448.8088,1361.8802,1323.2453,1265.293,1207.3406,1207.3406,1168.7057,1110.7534,1072.1185,1072.1185,1033.4836,975.5312
True,0.0,Луганская область,1,False,60000.0,60000.0,8639.7296,6331.2943,5684.1597,3650.9981,3448.1648,3366.0657,2462.9749,2153.8957,2120.0901,2071.7965,1965.5505,1709.5943,1371.539,1337.7334,1207.3406,1052.801,956.2138,941.7257,849.9678,792.0155,763.0393,724.4044,680.9401,661.6227,632.6465,603.6703,603.6703,584.3529,555.3767,536.0592,536.0592,516.7418,487.7656
True,0.0,Республика Тыва,1,False,21250.0,141000.0,20303.3645,14878.5415,13357.7753,8579.8455,8103.1874,7910.2543,5787.991,5061.6549,4982.2118,4868.7218,4619.0438,4017.5467,3223.1165,3143.6735,2837.2505,2474.0824,2247.1024,2213.0554,1997.4243,1861.2363,1793.1423,1702.3503,1600.2093,1554.8133,1486.7193,1418.6252,1418.6252,1373.2292,1305.1352,1259.7392,1259.7392,1214.3432,1146.2492
True,0.0,Республика Алтай,1,False,59393.25,141000.0,20303.3645,14878.5415,13357.7753,8579.8455,8103.1874,7910.2543,5787.991,5061.6549,4982.2118,4868.7218,4619.0438,4017.5467,3223.1165,3143.6735,2837.2505,2474.0824,2247.1024,2213.0554,1997.4243,1861.2363,1793.1423,1702.3503,1600.2093,1554.8133,1486.7193,1418.6252,1418.6252,1373.2292,1305.1352,1259.7392,1259.7392,1214.3432,1146.2492
True,0.0,Республика Калмыкия,1,False,75000.0,134000.0,19295.396,14139.8905,12694.6233,8153.8957,7700.9015,7517.5467,5500.6439,4810.367,4734.868,4627.0122,4389.7296,3818.094,3063.1037,2987.6046,2696.3941,2351.2556,2135.5441,2103.1874,1898.2614,1768.8345,1704.1211,1617.8364,1520.7663,1477.624,1412.9105,1348.197,1348.197,1305.0547,1240.3413,1197.199,1197.199,1154.0567,1089.3432
True,0.0,Чукотский автономный округ,1,False,137500.0,141000.0,20303.3645,14878.5415,13357.7753,8579.8455,8103.1874,7910.2543,5787.991,5061.6549,4982.2118,4868.7218,4619.0438,4017.5467,3223.1165,3143.6735,2837.2505,2474.0824,2247.1024,2213.0554,1997.4243,1861.2363,1793.1423,1702.3503,1600.2093,1554.8133,1486.7193,1418.6252,1418.6252,1373.2292,1305.1352,1259.7392,1259.7392,1214.3432,1146.2492
True,0.0,Магаданская область,1,False,58750.0,141000.0,20303.3645,14878.5415,13357.7753,8579.8455,8103.1874,7910.2543,5787.991,5061.6549,4982.2118,4868.7218,4619.0438,4017.5467,3223.1165,3143.6735,2837.2505,2474.0824,2247.1024,2213.0554,1997.4243,1861.2363,1793.1423,1702.3503,1600.2093,1554.8133,1486.7193,1418.6252,1418.6252,1373.2292,1305.1352,1259.7392,1259.7392,1214.3432,1146.2492
True,0.0,Чеченская Республика,1,False,137500.0,137500.0,19799.3802,14509.216,13026.1993,8366.8706,7902.0444,7713.9005,5644.3175,4936.0109,4858.5399,4747.867,4504.3867,3917.8203,3143.1101,3065.6391,2766.8223,2412.669,2191.3232,2158.1214,1947.8429,1815.0354,1748.6317,1660.0934,1560.4878,1516.2186,1449.8149,1383.4111,1383.4111,1339.142,1272.7382,1228.4691,1228.4691,1184.1999,1117.7962
True,0.0,Запорожская область,1,False,55000.0,55000.0,7919.7521,5803.6864,5210.4797,3346.7482,3160.8178,3085.5602,2257.727,1974.4044,1943.416,1899.1468,1801.7547,1567.1281,1257.244,1226.2556,1106.7289,965.0676,876.5293,863.2486,779.1372,726.0142,699.4527,664.0373,624.1951,606.4874,579.9259,553.3645,553.3645,535.6568,509.0953,491.3876,491.3876,473.68,447.1185
True,1.0,Республика Северная Осетия,1,False,26250.0,140000.0,20159.369,14773.02,13263.0393,8518.9955,8045.718,7854.1533,5746.9414,5025.7566,4946.877,4834.1919,4586.2846,3989.0534,3200.2576,3121.378,2817.1281,2456.5357,2231.1655,2197.3599,1983.2582,1848.0361,1780.425,1690.2769,1588.8603,1543.7862,1476.1751,1408.5641,1408.5641,1363.49,1295.8789,1250.8049,1250.8049,1205.7308,1138.1198
True,1.0,Московская область,2,False,30000.0,130000.0,18719.414,13717.8042,12315.6793,7910.4958,7471.0238,7293.1423,5336.4456,4666.774,4593.5287,4488.8925,4258.6929,3704.1211,2971.6677,2898.4224,2615.9047,2281.0689,2071.7965,2040.4057,1841.5969,1716.0335,1653.2518,1569.5428,1475.3703,1433.5158,1370.7341,1307.9524,1307.9524,1266.0979,1203.3162,1161.4617,1161.4617,1119.6072,1056.8255
True,1.0,Саратовская область,2,False,35000.0,165000.0,23759.2563,17411.0592,15631.4392,10040.2447,9482.4533,9256.6806,6773.1809,5923.2131,5830.2479,5697.4404,5405.264,4701.3844,3771.7321,3678.7669,3320.1867,2895.2028,2629.5879,2589.7457,2337.4115,2178.0425,2098.358,1992.112,1872.5853,1819.4623,1739.7778,1660.0934,1660.0934,1606.9704,1527.2859,1474.1629,1474.1629,1421.0399,1341.3554
True,1.0,Город федерального значения Санкт-Петербург,0,False,35000.0,160000.0,23039.2788,16883.4514,15157.7592,9735.9948,9195.1062,8976.1751,6567.933,5743.7218,5653.5737,5524.7907,5241.4681,4558.9182,3657.4372,3567.2891,3219.575,2807.4694,2549.9034,2511.2685,2266.5808,2112.0412,2034.7714,1931.745,1815.8403,1764.3271,1687.0573,1609.7875,1609.7875,1558.2743,1481.0045,1429.4913,1429.4913,1377.9781,1300.7083
True,1.0,Свердловская область,0,False,25000.0,185000.0,26639.1661,19521.4907,17526.159,11257.244,10631.8416,10378.7025,7594.1726,6641.1784,6536.9446,6388.0393,6060.4475,5271.2492,4228.9118,4124.678,3722.6336,3246.1365,2948.3258,2903.6542,2620.7341,2442.0476,2352.7044,2233.5802,2099.5654,2040.0032,1950.66,1861.3168,1861.3168,1801.7547,1712.4115,1652.8493,1652.8493,1593.2872,1503.944
True,1.0,Волгоградская область,2,False,25000.0,180000.0,25919.1887,18993.8828,17052.4791,10952.9942,10344.4945,10098.197,7388.9247,6461.6871,6360.2704,6215.3896,5896.6516,5128.783,4114.6169,4013.2003,3622.0219,3158.4031,2868.6413,2825.1771,2549.9034,2376.0464,2289.1178,2173.2131,2042.8203,1984.868,1897.9395,1811.0109,1811.0109,1753.0586,1666.1301,1608.1777,1608.1777,1550.2254,1463.2968
True,1.0,Волгоградская область,2,True,30000.0,30000.0,4319.8648,3165.6471,2842.0798,1825.499,1724.0824,1683.0328,1231.4874,1076.9478,1060.0451,1035.8983,982.7753,854.7972,685.7695,668.8667,603.6703,526.4005,478.1069,470.8628,424.9839,396.0077,381.5196,362.2022,340.4701,330.8113,316.3232,301.8352,301.8352,292.1764,277.6883,268.0296,268.0296,258.3709,243.8828
True,1.0,Воронежская область,2,False,35000.0,140000.0,20159.369,14773.02,13263.0393,8518.9955,8045.718,7854.1533,5746.9414,5025.7566,4946.877,4834.1919,4586.2846,3989.0534,3200.2576,3121.378,2817.1281,2456.5357,2231.1655,2197.3599,1983.2582,1848.0361,1780.425,1690.2769,1588.8603,1543.7862,1476.1751,1408.5641,1408.5641,1363.49,1295.8789,1250.8049,1250.8049,1205.7308,1138.1198
True,1.0,Ярославская область,1,False,25000.0,148000.0,21311.3329,15617.1925,14020.9272,9005.7952,8505.4733,8302.962,6075.3381,5312.9427,5229.5557,5110.4314,4848.358,4216.9994,3383.1294,3299.7424,2978.1069,2596.9092,2358.6607,2322.9234,2096.5873,1953.6381,1882.1636,1786.8641,1679.6523,1632.0026,1560.528,1489.0534,1489.0534,1441.4037,1369.9292,1322.2795,1322.2795,1274.6297,1203.1552
True,1.0,Челябинская область,0,False,23000.0,170000.0,24479.2337,17938.6671,16105.1191,10344.4945,9769.8004,9537.1861,6978.4288,6102.7044,6006.9221,5870.0901,5569.0599,4843.8506,3886.027,3790.2447,3420.7985,2982.9363,2709.2724,2668.2228,2408.2421,2244.0438,2161.9446,2052.4791,1929.3303,1874.5976,1792.4984,1710.3992,1710.3992,1655.6665,1573.5673,1518.8345,1518.8345,1464.1017,1382.0026
True,1.0,Ростовская область,0,False,25000.0,240000.0,34558.9182,25325.1771,22736.6388,14603.9923,13792.6594,13464.2627,9851.8995,8615.5827,8480.3606,8287.1861,7862.2022,6838.3773,5486.1558,5350.9337,4829.3625,4211.2041,3824.8551,3766.9028,3399.8712,3168.0618,3052.1571,2897.6175,2723.7605,2646.4907,2530.586,2414.6813,2414.6813,2337.4115,2221.5068,2144.237,2144.237,2066.9672,1951.0625
True,1.0,Тверская область,1,False,30000.0,132000.0,19007.405,13928.8474,12505.1513,8032.1958,7585.9627,7405.3445,5418.5448,4738.5705,4664.1983,4557.9524,4324.2112,3761.1075,3017.3857,2943.0135,2656.1494,2316.1623,2103.6703,2071.7965,1869.9292,1742.434,1678.6864,1593.6896,1498.0683,1455.5699,1391.8223,1328.0747,1328.0747,1285.5763,1221.8287,1179.3303,1179.3303,1136.8319,1073.0844
True,1.0,Кемеровская область,1,False,25000.0,150000.0,21599.3239,15828.2357,14210.3992,9127.4952,8620.4121,8415.1642,6157.4372,5384.7392,5300.2254,5179.4913,4913.8764,4273.9858,3428.8474,3344.3335,3018.3516,2632.0026,2390.5344,2354.3142,2124.9195,1980.0386,1907.5982,1811.0109,1702.3503,1654.0567,1581.6162,1509.1758,1509.1758,1460.8822,1388.4417,1340.1481,1340.1481,1291.8545,1219.414
True,1.0,Тульская область,1,False,25000.0,170000.0,24479.2337,17938.6671,16105.1191,10344.4945,9769.8004,9537.1861,6978.4288,6102.7044,6006.9221,5870.0901,5569.0599,4843.8506,3886.027,3790.2447,3420.7985,2982.9363,2709.2724,2668.2228,2408.2421,2244.0438,2161.9446,2052.4791,1929.3303,1874.5976,1792.4984,1710.3992,1710.3992,1655.6665,1573.5673,1518.8345,1518.8345,1464.1017,1382.0026
True,1.0,Калужская область,1,False,23000.0,150000.0,21599.3239,15828.2357,14210.3992,9127.4952,8620.4121,8415.1642,6157.4372,5384.7392,5300.2254,5179.4913,4913.8764,4273.9858,3428.8474,3344.3335,3018.3516,2632.0026,2390.5344,2354.3142,2124.9195,1980.0386,1907.5982,1811.0109,1702.3503,1654.0567,1581.6162,1509.1758,1509.1758,1460.8822,1388.4417,1340.1481,1340.1481,1291.8545,1219.414
True,1.0,Самарская область,0,False,25000.0,195000.0,28079.1211,20576.7064,18473.519,11865.7437,11206.5357,10939.7135,8004.6684,7000.161,6890.293,6733.3387,6388.0393,5556.1816,4457.5016,4347.6336,3923.8571,3421.6033,3107.6948,3060.6085,2762.3954,2574.0502,2479.8777,2354.3142,2213.0554,2150.2737,2056.1011,1961.9285,1961.9285,1899.1468,1804.9742,1742.1925,1742.1925,1679.4108,1585.2382
True,1.0,Орловская область,1,False,35000.0,130000.0,18719.414,13717.8042,12315.6793,7910.4958,7471.0238,7293.1423,5336.4456,4666.774,4593.5287,4488.8925,4258.6929,3704.1211,2971.6677,2898.4224,2615.9047,2281.0689,2071.7965,2040.4057,1841.5969,1716.0335,1653.2518,1569.5428,1475.3703,1433.5158,1370.7341,1307.9524,1307.9524,1266.0979,1203.3162,1161.4617,1161.4617,1119.6072,1056.8255
True,1.0,Республика Татарстан,0,False,25000.0,195000.0,28079.1211,20576.7064,18473.519,11865.7437,11206.5357,10939.7135,8004.6684,7000.161,6890.293,6733.3387,6388.0393,5556.1816,4457.5016,4347.6336,3923.8571,3421.6033,3107.6948,3060.6085,2762.3954,2574.0502,2479.8777,2354.3142,2213.0554,2150.2737,2056.1011,1961.9285,1961.9285,1899.1468,1804.9742,1742.1925,1742.1925,1679.4108,1585.2382
True,1.0,Республика Мордовия,1,False,35000.0,165000.0,23759.2563,17411.0592,15631.4392,10040.2447,9482.4533,9256.6806,6773.1809,5923.2131,5830.2479,5697.4404,5405.264,4701.3844,3771.7321,3678.7669,3320.1867,2895.2028,2629.5879,2589.7457,2337.4115,2178.0425,2098.358,1992.112,1872.5853,1819.4623,1739.7778,1660.0934,1660.0934,1606.9704,1527.2859,1474.1629,1474.1629,1421.0399,1341.3554
True,1.0,Вологодская область,1,False,20000.0,165000.0,23759.2563,17411.0592,15631.4392,10040.2447,9482.4533,9256.6806,6773.1809,5923.2131,5830.2479,5697.4404,5405.264,4701.3844,3771.7321,3678.7669,3320.1867,2895.2028,2629.5879,2589.7457,2337.4115,2178.0425,2098.358,1992.112,1872.5853,1819.4623,1739.7778,1660.0934,1660.0934,1606.9704,1527.2859,1474.1629,1474.1629,1421.0399,1341.3554
