is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Знание 1С (2742_8),Внимательность (СК) (536_4),Дисциплинированность (СК) (593_4),Формирование бюджета (3098_8),"Бюджет доходов и расходов (БДР): формирование, анализ, контроль (3108_8)",Бюджетирование (2871_8),"Саморазвитие, обучаемость (СК) (604_4)","Личные установки и ценности, мировоззрение (2043_4)","Восприятие, мышление, внимание, память (УСК) (1330_4)",Знание компьютерных офисных программ (1027_8),(О) Анализ финансово-хозяйственной деятельности (1217_8),Государственные закупки (3244_8),Пользователь ПК (922_8),Составление управленческой отчетности (1587_8),(О) Ведение управленческого учета (652_8),"Многозадачность, интенсивность (СК) (627_4)",Компьютерные программы для ведения бухгалтерского учета (129_8),Стрессоустойчивость (СК) (601_4),Анализ экономической эффективности деятельности компаний (3070_8),"Анализ себестоимости продукции, выполняемых работ (2855_8)",Бизнес-план (3397_8),(О) Работать с программой 1С (847_8),Составление/формирование/подготовка отчетности (ОПТ) (3911_36),"Методическая работа: разработка, актуализация, внедрение, реализация (3833_8)"
False,0.0,Республика Саха (Якутия),1,False,25000.0,55000.0,11031.3688,4757.6046,4391.635,3328.5805,2718.6312,2387.5158,2248.0989,2038.9734,2004.1191,1655.5767,1568.4411,1551.0139,1533.5868,1463.8783,1446.4512,1254.7529,1254.7529,1254.7529,1219.8986,1167.6172,1045.6274,941.0646,923.6375,906.2104,906.2104
False,0.0,Приморский край,1,False,24363.0,69000.0,13839.3536,5968.6312,5509.5057,4175.8555,3410.6464,2995.2471,2820.3422,2557.9848,2514.2586,2076.9962,1967.6806,1945.8175,1923.9544,1836.5019,1814.6388,1574.1445,1574.1445,1574.1445,1530.4183,1464.8289,1311.7871,1180.6084,1158.7452,1136.8821,1136.8821
False,0.0,Приморский край,1,True,30000.0,30000.0,6017.1103,2595.057,2395.4373,1815.5894,1482.8897,1302.2814,1226.2357,1112.1673,1093.1559,903.0418,855.5133,846.0076,836.5019,798.4791,788.9734,684.4106,684.4106,684.4106,665.3992,636.8821,570.3422,513.308,503.8023,494.2966,494.2966
False,0.0,Московская область,2,False,25000.0,60000.0,12034.2205,5190.1141,4790.8745,3631.1787,2965.7795,2604.5627,2452.4715,2224.3346,2186.3118,1806.0837,1711.0266,1692.0152,1673.0038,1596.9582,1577.9468,1368.8213,1368.8213,1368.8213,1330.7985,1273.7643,1140.6844,1026.616,1007.6046,988.5932,988.5932
False,0.0,Московская область,2,True,30000.0,30000.0,6017.1103,2595.057,2395.4373,1815.5894,1482.8897,1302.2814,1226.2357,1112.1673,1093.1559,903.0418,855.5133,846.0076,836.5019,798.4791,788.9734,684.4106,684.4106,684.4106,665.3992,636.8821,570.3422,513.308,503.8023,494.2966,494.2966
False,0.0,Камчатский край,1,False,25000.0,70000.0,14039.924,6055.1331,5589.3536,4236.3752,3460.076,3038.6565,2861.2167,2595.057,2550.6971,2107.0976,1996.1977,1974.0177,1951.8378,1863.1179,1840.9379,1596.9582,1596.9582,1596.9582,1552.5982,1486.0583,1330.7985,1197.7186,1175.5387,1153.3587,1153.3587
False,0.0,Сахалинская область,1,False,25440.0,65000.0,13037.0722,5622.6236,5190.1141,3933.7769,3212.9278,2821.6096,2656.8441,2409.6958,2368.5044,1956.5906,1853.6122,1833.0165,1812.4208,1730.038,1709.4423,1482.8897,1482.8897,1482.8897,1441.6984,1379.9113,1235.7414,1112.1673,1091.5716,1070.9759,1070.9759
False,0.0,Сахалинская область,1,True,25000.0,25000.0,5014.2586,2162.5475,1996.1977,1512.9911,1235.7414,1085.2345,1021.8631,926.8061,910.9632,752.5349,712.9278,705.0063,697.0849,665.3992,657.4778,570.3422,570.3422,570.3422,554.4994,530.7351,475.2852,427.7567,419.8352,411.9138,411.9138
False,0.0,Магаданская область,1,False,24414.0,81823.0,16411.2671,7077.8451,6533.3954,4951.8989,4044.4829,3551.8856,3344.4762,3033.3622,2981.5098,2462.9864,2333.3555,2307.4293,2281.5032,2177.7985,2151.8723,1866.6844,1866.6844,1866.6844,1814.8321,1737.0535,1555.5703,1400.0133,1374.0871,1348.161,1348.161
False,0.0,Город федерального значения Москва,0,False,15000.0,150000.0,30085.5513,12975.2852,11977.1863,9077.9468,7414.4487,6511.4068,6131.1787,5560.8365,5465.7795,4515.2091,4277.5665,4230.038,4182.5095,3992.3954,3944.8669,3422.0532,3422.0532,3422.0532,3326.9962,3184.4106,2851.711,2566.5399,2519.0114,2471.4829,2471.4829
False,0.0,Город федерального значения Москва,0,True,22500.0,100000.0,20057.0342,8650.1901,7984.7909,6051.9645,4942.9658,4340.9379,4087.4525,3707.2243,3643.853,3010.1394,2851.711,2820.0253,2788.3397,2661.597,2629.9113,2281.3688,2281.3688,2281.3688,2217.9975,2122.9404,1901.1407,1711.0266,1679.3409,1647.6553,1647.6553
False,0.0,Чукотский автономный округ,1,False,39099.0,63850.0,12806.4163,5523.1464,5098.289,3864.1793,3156.0837,2771.6888,2609.8384,2367.0627,2326.6001,1921.974,1820.8175,1800.5862,1780.3549,1699.4297,1679.1984,1456.654,1456.654,1456.654,1416.1914,1355.4975,1213.8783,1092.4905,1072.2592,1052.0279,1052.0279
False,2.0,Оренбургская область,2,False,15000.0,65000.0,13037.0722,5622.6236,5190.1141,3933.7769,3212.9278,2821.6096,2656.8441,2409.6958,2368.5044,1956.5906,1853.6122,1833.0165,1812.4208,1730.038,1709.4423,1482.8897,1482.8897,1482.8897,1441.6984,1379.9113,1235.7414,1112.1673,1091.5716,1070.9759,1070.9759
False,2.0,Саратовская область,2,False,15000.0,65000.0,13037.0722,5622.6236,5190.1141,3933.7769,3212.9278,2821.6096,2656.8441,2409.6958,2368.5044,1956.5906,1853.6122,1833.0165,1812.4208,1730.038,1709.4423,1482.8897,1482.8897,1482.8897,1441.6984,1379.9113,1235.7414,1112.1673,1091.5716,1070.9759,1070.9759
False,2.0,Пензенская область,1,False,17000.0,60000.0,12034.2205,5190.1141,4790.8745,3631.1787,2965.7795,2604.5627,2452.4715,2224.3346,2186.3118,1806.0837,1711.0266,1692.0152,1673.0038,1596.9582,1577.9468,1368.8213,1368.8213,1368.8213,1330.7985,1273.7643,1140.6844,1026.616,1007.6046,988.5932,988.5932
False,2.0,Орловская область,1,False,15000.0,80000.0,16045.6274,6920.1521,6387.8327,4841.5716,3954.3726,3472.7503,3269.962,2965.7795,2915.0824,2408.1115,2281.3688,2256.0203,2230.6717,2129.2776,2103.929,1825.0951,1825.0951,1825.0951,1774.398,1698.3523,1520.9125,1368.8213,1343.4728,1318.1242,1318.1242
False,2.0,Кировская область,1,False,15000.0,57500.0,11532.7947,4973.8593,4591.2548,3479.8796,2842.2053,2496.0393,2350.2852,2131.654,2095.2155,1730.8302,1639.7338,1621.5146,1603.2953,1530.4183,1512.199,1311.7871,1311.7871,1311.7871,1275.3485,1220.6907,1093.1559,983.8403,965.621,947.4018,947.4018
False,2.0,Кировская область,1,True,17000.0,40000.0,8022.8137,3460.076,3193.9163,2420.7858,1977.1863,1736.3752,1634.981,1482.8897,1457.5412,1204.0558,1140.6844,1128.0101,1115.3359,1064.6388,1051.9645,912.5475,912.5475,912.5475,887.199,849.1762,760.4563,684.4106,671.7364,659.0621,659.0621
False,2.0,Астраханская область,1,False,15000.0,53000.0,10630.2281,4584.6008,4231.9392,3207.5412,2619.7719,2300.6971,2166.3498,1964.8289,1931.2421,1595.3739,1511.4068,1494.6134,1477.82,1410.6464,1393.853,1209.1255,1209.1255,1209.1255,1175.5387,1125.1584,1007.6046,906.8441,890.0507,873.2573,873.2573
False,2.0,Брянская область,1,False,15000.0,80000.0,16045.6274,6920.1521,6387.8327,4841.5716,3954.3726,3472.7503,3269.962,2965.7795,2915.0824,2408.1115,2281.3688,2256.0203,2230.6717,2129.2776,2103.929,1825.0951,1825.0951,1825.0951,1774.398,1698.3523,1520.9125,1368.8213,1343.4728,1318.1242,1318.1242
False,2.0,Республика Башкортостан,0,False,15000.0,80000.0,16045.6274,6920.1521,6387.8327,4841.5716,3954.3726,3472.7503,3269.962,2965.7795,2915.0824,2408.1115,2281.3688,2256.0203,2230.6717,2129.2776,2103.929,1825.0951,1825.0951,1825.0951,1774.398,1698.3523,1520.9125,1368.8213,1343.4728,1318.1242,1318.1242
False,2.0,Республика Башкортостан,0,True,22000.0,32500.0,6518.5361,2811.3118,2595.057,1966.8885,1606.4639,1410.8048,1328.4221,1204.8479,1184.2522,978.2953,926.8061,916.5082,906.2104,865.019,854.7212,741.4449,741.4449,741.4449,720.8492,689.9556,617.8707,556.0837,545.7858,535.488,535.488
False,2.0,Чувашская Республика,1,False,15000.0,70000.0,14039.924,6055.1331,5589.3536,4236.3752,3460.076,3038.6565,2861.2167,2595.057,2550.6971,2107.0976,1996.1977,1974.0177,1951.8378,1863.1179,1840.9379,1596.9582,1596.9582,1596.9582,1552.5982,1486.0583,1330.7985,1197.7186,1175.5387,1153.3587,1153.3587
False,2.0,Республика Марий Эл,1,False,15000.0,60000.0,12034.2205,5190.1141,4790.8745,3631.1787,2965.7795,2604.5627,2452.4715,2224.3346,2186.3118,1806.0837,1711.0266,1692.0152,1673.0038,1596.9582,1577.9468,1368.8213,1368.8213,1368.8213,1330.7985,1273.7643,1140.6844,1026.616,1007.6046,988.5932,988.5932
False,2.0,Республика Марий Эл,1,True,40000.0,40000.0,8022.8137,3460.076,3193.9163,2420.7858,1977.1863,1736.3752,1634.981,1482.8897,1457.5412,1204.0558,1140.6844,1128.0101,1115.3359,1064.6388,1051.9645,912.5475,912.5475,912.5475,887.199,849.1762,760.4563,684.4106,671.7364,659.0621,659.0621
False,2.0,Ульяновская область,1,False,15000.0,55000.0,11031.3688,4757.6046,4391.635,3328.5805,2718.6312,2387.5158,2248.0989,2038.9734,2004.1191,1655.5767,1568.4411,1551.0139,1533.5868,1463.8783,1446.4512,1254.7529,1254.7529,1254.7529,1219.8986,1167.6172,1045.6274,941.0646,923.6375,906.2104,906.2104
False,2.0,Омская область,1,False,15000.0,80000.0,16045.6274,6920.1521,6387.8327,4841.5716,3954.3726,3472.7503,3269.962,2965.7795,2915.0824,2408.1115,2281.3688,2256.0203,2230.6717,2129.2776,2103.929,1825.0951,1825.0951,1825.0951,1774.398,1698.3523,1520.9125,1368.8213,1343.4728,1318.1242,1318.1242
False,2.0,Республика Мордовия,1,False,17000.0,40000.0,8022.8137,3460.076,3193.9163,2420.7858,1977.1863,1736.3752,1634.981,1482.8897,1457.5412,1204.0558,1140.6844,1128.0101,1115.3359,1064.6388,1051.9645,912.5475,912.5475,912.5475,887.199,849.1762,760.4563,684.4106,671.7364,659.0621,659.0621
False,2.0,Костромская область,1,False,15000.0,55000.0,11031.3688,4757.6046,4391.635,3328.5805,2718.6312,2387.5158,2248.0989,2038.9734,2004.1191,1655.5767,1568.4411,1551.0139,1533.5868,1463.8783,1446.4512,1254.7529,1254.7529,1254.7529,1219.8986,1167.6172,1045.6274,941.0646,923.6375,906.2104,906.2104
False,2.0,Липецкая область,1,False,15000.0,45000.0,9025.6654,3892.5856,3593.1559,2723.384,2224.3346,1953.4221,1839.3536,1668.251,1639.7338,1354.5627,1283.27,1269.0114,1254.7529,1197.7186,1183.4601,1026.616,1026.616,1026.616,998.0989,955.3232,855.5133,769.962,755.7034,741.4449,741.4449
False,2.0,Тамбовская область,2,False,15000.0,60000.0,12034.2205,5190.1141,4790.8745,3631.1787,2965.7795,2604.5627,2452.4715,2224.3346,2186.3118,1806.0837,1711.0266,1692.0152,1673.0038,1596.9582,1577.9468,1368.8213,1368.8213,1368.8213,1330.7985,1273.7643,1140.6844,1026.616,1007.6046,988.5932,988.5932
False,2.0,Республика Калмыкия,1,False,18400.0,70000.0,14039.924,6055.1331,5589.3536,4236.3752,3460.076,3038.6565,2861.2167,2595.057,2550.6971,2107.0976,1996.1977,1974.0177,1951.8378,1863.1179,1840.9379,1596.9582,1596.9582,1596.9582,1552.5982,1486.0583,1330.7985,1197.7186,1175.5387,1153.3587,1153.3587
False,2.0,Смоленская область,1,False,15000.0,65000.0,13037.0722,5622.6236,5190.1141,3933.7769,3212.9278,2821.6096,2656.8441,2409.6958,2368.5044,1956.5906,1853.6122,1833.0165,1812.4208,1730.038,1709.4423,1482.8897,1482.8897,1482.8897,1441.6984,1379.9113,1235.7414,1112.1673,1091.5716,1070.9759,1070.9759
False,2.0,Республика Адыгея,1,False,15000.0,64000.0,12836.5019,5536.1217,5110.2662,3873.2573,3163.4981,2778.2003,2615.9696,2372.6236,2332.0659,1926.4892,1825.0951,1804.8162,1784.5374,1703.4221,1683.1432,1460.076,1460.076,1460.076,1419.5184,1358.6819,1216.73,1095.057,1074.7782,1054.4994,1054.4994
False,2.0,Волгоградская область,2,False,13890.0,70000.0,14039.924,6055.1331,5589.3536,4236.3752,3460.076,3038.6565,2861.2167,2595.057,2550.6971,2107.0976,1996.1977,1974.0177,1951.8378,1863.1179,1840.9379,1596.9582,1596.9582,1596.9582,1552.5982,1486.0583,1330.7985,1197.7186,1175.5387,1153.3587,1153.3587
False,2.0,Удмуртская Республика,1,False,15000.0,55000.0,11031.3688,4757.6046,4391.635,3328.5805,2718.6312,2387.5158,2248.0989,2038.9734,2004.1191,1655.5767,1568.4411,1551.0139,1533.5868,1463.8783,1446.4512,1254.7529,1254.7529,1254.7529,1219.8986,1167.6172,1045.6274,941.0646,923.6375,906.2104,906.2104
False,2.0,Удмуртская Республика,1,True,25000.0,25000.0,5014.2586,2162.5475,1996.1977,1512.9911,1235.7414,1085.2345,1021.8631,926.8061,910.9632,752.5349,712.9278,705.0063,697.0849,665.3992,657.4778,570.3422,570.3422,570.3422,554.4994,530.7351,475.2852,427.7567,419.8352,411.9138,411.9138
False,2.0,Курганская область,1,False,15000.0,60000.0,12034.2205,5190.1141,4790.8745,3631.1787,2965.7795,2604.5627,2452.4715,2224.3346,2186.3118,1806.0837,1711.0266,1692.0152,1673.0038,1596.9582,1577.9468,1368.8213,1368.8213,1368.8213,1330.7985,1273.7643,1140.6844,1026.616,1007.6046,988.5932,988.5932
False,2.0,Республика Северная Осетия,1,False,20000.0,50000.0,10028.5171,4325.0951,3992.3954,3025.9823,2471.4829,2170.4689,2043.7262,1853.6122,1821.9265,1505.0697,1425.8555,1410.0127,1394.1698,1330.7985,1314.9556,1140.6844,1140.6844,1140.6844,1108.9987,1061.4702,950.5703,855.5133,839.6705,823.8276,823.8276
False,2.0,Ставропольский край,2,False,15000.0,75500.0,15143.0608,6530.8935,6028.5171,4569.2332,3731.9392,3277.4081,3086.0266,2798.9544,2751.109,2272.6553,2153.0418,2129.1191,2105.1965,2009.5057,1985.583,1722.4335,1722.4335,1722.4335,1674.5881,1602.82,1435.3612,1291.8251,1267.9024,1243.9797,1243.9797
False,2.0,Ставропольский край,2,True,17000.0,17000.0,3409.6958,1470.5323,1357.4144,1028.834,840.3042,737.9594,694.8669,630.2281,619.455,511.7237,484.7909,479.4043,474.0177,452.4715,447.0849,387.8327,387.8327,387.8327,377.0596,360.8999,323.1939,290.8745,285.488,280.1014,280.1014
False,2.0,Республика Дагестан,1,False,25000.0,35016.25,7023.2212,3028.9722,2795.9743,2119.171,1730.8413,1520.0337,1431.2726,1298.1309,1275.9407,1054.0379,998.5623,987.4671,976.372,931.9914,920.8963,798.8498,798.8498,798.8498,776.6595,743.3741,665.7082,599.1374,588.0422,576.9471,576.9471
False,2.0,Псковская область,1,False,19000.0,60000.0,12034.2205,5190.1141,4790.8745,3631.1787,2965.7795,2604.5627,2452.4715,2224.3346,2186.3118,1806.0837,1711.0266,1692.0152,1673.0038,1596.9582,1577.9468,1368.8213,1368.8213,1368.8213,1330.7985,1273.7643,1140.6844,1026.616,1007.6046,988.5932,988.5932
False,2.0,Город федерального значения Севастополь,1,False,15000.0,57500.0,11532.7947,4973.8593,4591.2548,3479.8796,2842.2053,2496.0393,2350.2852,2131.654,2095.2155,1730.8302,1639.7338,1621.5146,1603.2953,1530.4183,1512.199,1311.7871,1311.7871,1311.7871,1275.3485,1220.6907,1093.1559,983.8403,965.621,947.4018,947.4018
False,2.0,Город федерального значения Севастополь,1,True,18400.0,30000.0,6017.1103,2595.057,2395.4373,1815.5894,1482.8897,1302.2814,1226.2357,1112.1673,1093.1559,903.0418,855.5133,846.0076,836.5019,798.4791,788.9734,684.4106,684.4106,684.4106,665.3992,636.8821,570.3422,513.308,503.8023,494.2966,494.2966
False,2.0,Республика Крым,1,False,15000.0,60000.0,12034.2205,5190.1141,4790.8745,3631.1787,2965.7795,2604.5627,2452.4715,2224.3346,2186.3118,1806.0837,1711.0266,1692.0152,1673.0038,1596.9582,1577.9468,1368.8213,1368.8213,1368.8213,1330.7985,1273.7643,1140.6844,1026.616,1007.6046,988.5932,988.5932
False,2.0,Республика Крым,1,True,25000.0,25000.0,5014.2586,2162.5475,1996.1977,1512.9911,1235.7414,1085.2345,1021.8631,926.8061,910.9632,752.5349,712.9278,705.0063,697.0849,665.3992,657.4778,570.3422,570.3422,570.3422,554.4994,530.7351,475.2852,427.7567,419.8352,411.9138,411.9138
False,2.0,Республика Алтай,1,False,17000.0,25000.0,5014.2586,2162.5475,1996.1977,1512.9911,1235.7414,1085.2345,1021.8631,926.8061,910.9632,752.5349,712.9278,705.0063,697.0849,665.3992,657.4778,570.3422,570.3422,570.3422,554.4994,530.7351,475.2852,427.7567,419.8352,411.9138,411.9138
False,2.0,Республика Хакасия,1,False,15000.0,55000.0,11031.3688,4757.6046,4391.635,3328.5805,2718.6312,2387.5158,2248.0989,2038.9734,2004.1191,1655.5767,1568.4411,1551.0139,1533.5868,1463.8783,1446.4512,1254.7529,1254.7529,1254.7529,1219.8986,1167.6172,1045.6274,941.0646,923.6375,906.2104,906.2104
False,2.0,Республика Хакасия,1,True,25988.0,25988.0,5212.4221,2248.0114,2075.0875,1572.7845,1284.5779,1128.1229,1062.2471,963.4335,946.9645,782.275,741.1027,732.8682,724.6337,691.6958,683.4613,592.8821,592.8821,592.8821,576.4132,551.7098,494.0684,444.6616,436.4271,428.1926,428.1926
False,2.0,Кабардино-Балкарская Республика,1,False,15000.0,33000.0,6618.8213,2854.5627,2634.981,1997.1483,1631.1787,1432.5095,1348.8593,1223.384,1202.4715,993.346,941.0646,930.6084,920.1521,878.327,867.8707,752.8517,752.8517,752.8517,731.9392,700.5703,627.3764,564.6388,554.1825,543.7262,543.7262
False,2.0,Республика Тыва,1,False,17000.0,40000.0,8022.8137,3460.076,3193.9163,2420.7858,1977.1863,1736.3752,1634.981,1482.8897,1457.5412,1204.0558,1140.6844,1128.0101,1115.3359,1064.6388,1051.9645,912.5475,912.5475,912.5475,887.199,849.1762,760.4563,684.4106,671.7364,659.0621,659.0621
False,2.0,Донецкая область,1,False,25000.0,35000.0,7019.962,3027.5665,2794.6768,2118.1876,1730.038,1519.3283,1430.6084,1297.5285,1275.3485,1053.5488,998.0989,987.0089,975.9189,931.5589,920.4689,798.4791,798.4791,798.4791,776.2991,743.0292,665.3992,598.8593,587.7693,576.6793,576.6793
False,2.0,"иные территории, включая город и космодром Байконур",1,False,18400.0,25000.0,5014.2586,2162.5475,1996.1977,1512.9911,1235.7414,1085.2345,1021.8631,926.8061,910.9632,752.5349,712.9278,705.0063,697.0849,665.3992,657.4778,570.3422,570.3422,570.3422,554.4994,530.7351,475.2852,427.7567,419.8352,411.9138,411.9138
False,2.0,Луганская область,1,False,25000.0,25000.0,5014.2586,2162.5475,1996.1977,1512.9911,1235.7414,1085.2345,1021.8631,926.8061,910.9632,752.5349,712.9278,705.0063,697.0849,665.3992,657.4778,570.3422,570.3422,570.3422,554.4994,530.7351,475.2852,427.7567,419.8352,411.9138,411.9138
False,2.0,Нижегородская область,0,False,16242.0,115000.0,23065.5894,9947.7186,9182.5095,6959.7592,5684.4106,4992.0786,4700.5703,4263.308,4190.4309,3461.6603,3279.4677,3243.0292,3206.5906,3060.8365,3024.398,2623.5741,2623.5741,2623.5741,2550.6971,2441.3815,2186.3118,1967.6806,1931.2421,1894.8035,1894.8035
False,2.0,Калужская область,1,False,16242.0,180000.0,36102.6616,15570.3422,14372.6236,10893.5361,8897.3384,7813.6882,7357.4144,6673.0038,6558.9354,5418.251,5133.0798,5076.0456,5019.0114,4790.8745,4733.8403,4106.4639,4106.4639,4106.4639,3992.3954,3821.2928,3422.0532,3079.8479,3022.8137,2965.7795,2965.7795
False,2.0,Калужская область,1,True,25800.0,25800.0,5174.7148,2231.749,2060.076,1561.4068,1275.2852,1119.962,1054.5627,956.4639,940.1141,776.616,735.7414,727.5665,719.3916,686.692,678.5171,588.5932,588.5932,588.5932,572.2433,547.7186,490.4943,441.4449,433.27,425.0951,425.0951
False,2.0,Ярославская область,1,False,20000.0,60000.0,12034.2205,5190.1141,4790.8745,3631.1787,2965.7795,2604.5627,2452.4715,2224.3346,2186.3118,1806.0837,1711.0266,1692.0152,1673.0038,1596.9582,1577.9468,1368.8213,1368.8213,1368.8213,1330.7985,1273.7643,1140.6844,1026.616,1007.6046,988.5932,988.5932
False,2.0,Краснодарский край,0,False,16242.0,100000.0,20057.0342,8650.1901,7984.7909,6051.9645,4942.9658,4340.9379,4087.4525,3707.2243,3643.853,3010.1394,2851.711,2820.0253,2788.3397,2661.597,2629.9113,2281.3688,2281.3688,2281.3688,2217.9975,2122.9404,1901.1407,1711.0266,1679.3409,1647.6553,1647.6553
False,2.0,Краснодарский край,0,True,17054.0,40000.0,8022.8137,3460.076,3193.9163,2420.7858,1977.1863,1736.3752,1634.981,1482.8897,1457.5412,1204.0558,1140.6844,1128.0101,1115.3359,1064.6388,1051.9645,912.5475,912.5475,912.5475,887.199,849.1762,760.4563,684.4106,671.7364,659.0621,659.0621
False,2.0,Республика Карелия,1,False,20000.0,50000.0,10028.5171,4325.0951,3992.3954,3025.9823,2471.4829,2170.4689,2043.7262,1853.6122,1821.9265,1505.0697,1425.8555,1410.0127,1394.1698,1330.7985,1314.9556,1140.6844,1140.6844,1140.6844,1108.9987,1061.4702,950.5703,855.5133,839.6705,823.8276,823.8276
False,2.0,Республика Карелия,1,True,30000.0,31881.0,6394.3831,2757.7671,2545.6312,1929.4268,1575.8669,1383.9344,1303.1207,1181.9002,1161.6968,959.6625,909.154,899.0523,888.9506,848.5437,838.442,727.3232,727.3232,727.3232,707.1198,676.8146,606.1027,545.4924,535.3907,525.289,525.289
False,2.0,Республика Татарстан,0,False,17931.0,150000.0,30085.5513,12975.2852,11977.1863,9077.9468,7414.4487,6511.4068,6131.1787,5560.8365,5465.7795,4515.2091,4277.5665,4230.038,4182.5095,3992.3954,3944.8669,3422.0532,3422.0532,3422.0532,3326.9962,3184.4106,2851.711,2566.5399,2519.0114,2471.4829,2471.4829
False,2.0,Республика Татарстан,0,True,31881.0,40000.0,8022.8137,3460.076,3193.9163,2420.7858,1977.1863,1736.3752,1634.981,1482.8897,1457.5412,1204.0558,1140.6844,1128.0101,1115.3359,1064.6388,1051.9645,912.5475,912.5475,912.5475,887.199,849.1762,760.4563,684.4106,671.7364,659.0621,659.0621
False,2.0,Челябинская область,0,False,20000.0,80000.0,16045.6274,6920.1521,6387.8327,4841.5716,3954.3726,3472.7503,3269.962,2965.7795,2915.0824,2408.1115,2281.3688,2256.0203,2230.6717,2129.2776,2103.929,1825.0951,1825.0951,1825.0951,1774.398,1698.3523,1520.9125,1368.8213,1343.4728,1318.1242,1318.1242
False,2.0,Челябинская область,0,True,20000.0,31881.0,6394.3831,2757.7671,2545.6312,1929.4268,1575.8669,1383.9344,1303.1207,1181.9002,1161.6968,959.6625,909.154,899.0523,888.9506,848.5437,838.442,727.3232,727.3232,727.3232,707.1198,676.8146,606.1027,545.4924,535.3907,525.289,525.289
False,2.0,Тверская область,1,False,17200.0,65000.0,13037.0722,5622.6236,5190.1141,3933.7769,3212.9278,2821.6096,2656.8441,2409.6958,2368.5044,1956.5906,1853.6122,1833.0165,1812.4208,1730.038,1709.4423,1482.8897,1482.8897,1482.8897,1441.6984,1379.9113,1235.7414,1112.1673,1091.5716,1070.9759,1070.9759
False,2.0,Тверская область,1,True,20000.0,20000.0,4011.4068,1730.038,1596.9582,1210.3929,988.5932,868.1876,817.4905,741.4449,728.7706,602.0279,570.3422,564.0051,557.6679,532.3194,525.9823,456.2738,456.2738,456.2738,443.5995,424.5881,380.2281,342.2053,335.8682,329.5311,329.5311
False,2.0,Алтайский край,2,False,18679.0,150000.0,30085.5513,12975.2852,11977.1863,9077.9468,7414.4487,6511.4068,6131.1787,5560.8365,5465.7795,4515.2091,4277.5665,4230.038,4182.5095,3992.3954,3944.8669,3422.0532,3422.0532,3422.0532,3326.9962,3184.4106,2851.711,2566.5399,2519.0114,2471.4829,2471.4829
False,2.0,Архангельская область,1,False,20000.0,50000.0,10028.5171,4325.0951,3992.3954,3025.9823,2471.4829,2170.4689,2043.7262,1853.6122,1821.9265,1505.0697,1425.8555,1410.0127,1394.1698,1330.7985,1314.9556,1140.6844,1140.6844,1140.6844,1108.9987,1061.4702,950.5703,855.5133,839.6705,823.8276,823.8276
False,2.0,Архангельская область,1,True,23158.5,23158.5,4644.9083,2003.2543,1849.1578,1401.5442,1144.7167,1005.2961,946.5927,858.5375,843.8617,697.1031,660.4135,653.0756,645.7376,616.3859,609.048,528.3308,528.3308,528.3308,513.6549,491.6412,440.2757,396.2481,388.9102,381.5722,381.5722
False,2.0,Тюменская область,1,False,20000.0,138240.0,27726.8441,11958.0228,11038.1749,8366.2357,6833.1559,6000.9125,5650.4943,5124.8669,5037.2624,4161.2167,3942.2053,3898.403,3854.6008,3679.3916,3635.5894,3153.7643,3153.7643,3153.7643,3066.1597,2934.7529,2628.1369,2365.3232,2321.5209,2277.7186,2277.7186
False,2.0,Пермский край,1,False,18679.0,70000.0,14039.924,6055.1331,5589.3536,4236.3752,3460.076,3038.6565,2861.2167,2595.057,2550.6971,2107.0976,1996.1977,1974.0177,1951.8378,1863.1179,1840.9379,1596.9582,1596.9582,1596.9582,1552.5982,1486.0583,1330.7985,1197.7186,1175.5387,1153.3587,1153.3587
False,2.0,Пермский край,1,True,37000.0,37000.0,7421.1027,3200.5703,2954.3726,2239.2269,1828.8973,1606.147,1512.3574,1371.673,1348.2256,1113.7516,1055.1331,1043.4094,1031.6857,984.7909,973.0672,844.1065,844.1065,844.1065,820.6591,785.488,703.4221,633.0798,621.3561,609.6324,609.6324
False,2.0,Ивановская область,1,False,20000.0,60000.0,12034.2205,5190.1141,4790.8745,3631.1787,2965.7795,2604.5627,2452.4715,2224.3346,2186.3118,1806.0837,1711.0266,1692.0152,1673.0038,1596.9582,1577.9468,1368.8213,1368.8213,1368.8213,1330.7985,1273.7643,1140.6844,1026.616,1007.6046,988.5932,988.5932
False,2.0,Вологодская область,1,False,20000.0,65000.0,13037.0722,5622.6236,5190.1141,3933.7769,3212.9278,2821.6096,2656.8441,2409.6958,2368.5044,1956.5906,1853.6122,1833.0165,1812.4208,1730.038,1709.4423,1482.8897,1482.8897,1482.8897,1441.6984,1379.9113,1235.7414,1112.1673,1091.5716,1070.9759,1070.9759
False,2.0,Новосибирская область,0,False,19950.0,90000.0,18051.3308,7785.1711,7186.3118,5446.7681,4448.6692,3906.8441,3678.7072,3336.5019,3279.4677,2709.1255,2566.5399,2538.0228,2509.5057,2395.4373,2366.9202,2053.2319,2053.2319,2053.2319,1996.1977,1910.6464,1711.0266,1539.924,1511.4068,1482.8897,1482.8897
False,2.0,Новосибирская область,0,True,30000.0,40000.0,8022.8137,3460.076,3193.9163,2420.7858,1977.1863,1736.3752,1634.981,1482.8897,1457.5412,1204.0558,1140.6844,1128.0101,1115.3359,1064.6388,1051.9645,912.5475,912.5475,912.5475,887.199,849.1762,760.4563,684.4106,671.7364,659.0621,659.0621
