is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,Автоэлектрик - обобщенные знания - знание устройства узлов и агрегатов транспортных средств (3749_31),Автоэлектрик - диагностика неисправностей электрооборудования (3247_31),"Ответственность , добросовестность (СК) (614_4)",Автоэлектрик - Диагностика и ремонт электрооборудования (3722_31),Аккуратность (СК) (575_4),"Личные установки и ценности, мировоззрение (2043_4)",Автоэлектрик - установщик дополнительного оборудования и систем сигнализации (2165_31),Автослесарь - Конкретные умения – диагностика (2261_31),Автоэлектрик - ремонт автоэлектроники различных ТС (2177_31),Автоэлектрик - конкретные умения - ремонт и обслуживание электрооборудование спецтехники (2176_31),Автоэлектрик - обобщенные умения - работа с электропроводкой и электрическими цепями (3728_31),Автослесарь - Конкретные умения – Обслуживание и ремонт электрооборудования (2440_31),Автоэлектрик - обобщенные умения - поиск и устранение неисправностей (3724_31),Автоэлектрик - умение работать на диагностическом оборудовании (3266_31),Выполнение ремонтных работ (ОПТ) (8285_36),"Саморазвитие, обучаемость (СК) (604_4)",Дисциплинированность (СК) (593_4),"Автослесарь - Конкретные умения – Ремонт агрегатов - Общие работы по ремонту, сборке/разборке, восстановлению (3823_31)",Автоэлектрик - ремонт и обслуживание электрооборудование грузовых ТС (2181_31),Автослесарь - Базовые знания в области конструкции и характеристик АТС (2224_31),Автоэлектрик - обобщенные умения - проведение профилактического осмотра электрооборудования (3727_31),Пунктуальность (СК) (612_4),Автоэлектрик - обобщенные умения - работа с электрическими схемами (3725_31),Автоэлектрик - знание диагностического оборудования (3263_31),Внимательность (СК) (536_4)
False,2.0,Ивановская область,1,False,40000.0,45000.0,5514.3415,4264.1538,2845.0218,2845.0218,2635.5309,2412.5244,2297.6423,1824.5983,1770.5361,1588.0763,1540.7719,1493.4675,1432.6475,1392.1009,1385.3431,1344.7965,1243.4299,1088.0012,1054.2123,946.088,892.0258,871.7525,831.2059,743.3549,743.3549
False,2.0,Брянская область,1,False,40000.0,130000.0,15930.3199,12318.6665,8218.9518,8218.9518,7613.7558,6969.5149,6637.6333,5271.0617,5114.8821,4587.7759,4451.1188,4314.4616,4138.7596,4021.6249,4002.1024,3884.9677,3592.131,3143.1146,3045.5023,2733.1431,2576.9635,2518.3962,2401.2615,2147.4696,2147.4696
False,2.0,Город федерального значения Санкт-Петербург,0,False,40000.0,150000.0,18381.1383,14213.8459,9483.4059,9483.4059,8785.1029,8041.748,7658.8076,6081.9943,5901.7871,5293.5876,5135.9063,4978.225,4775.4918,4640.3364,4617.8105,4482.6551,4144.7665,3626.6707,3514.0411,3153.6267,2973.4194,2905.8417,2770.6863,2477.8495,2477.8495
False,2.0,Город федерального значения Санкт-Петербург,0,True,66000.0,66000.0,8087.7009,6254.0922,4172.6986,4172.6986,3865.4453,3538.3691,3369.8754,2676.0775,2596.7863,2329.1786,2259.7988,2190.419,2101.2164,2041.748,2031.8366,1972.3682,1823.6973,1595.7351,1546.1781,1387.5957,1308.3046,1278.5704,1219.102,1090.2538,1090.2538
False,2.0,Новосибирская область,0,False,40000.0,130000.0,15930.3199,12318.6665,8218.9518,8218.9518,7613.7558,6969.5149,6637.6333,5271.0617,5114.8821,4587.7759,4451.1188,4314.4616,4138.7596,4021.6249,4002.1024,3884.9677,3592.131,3143.1146,3045.5023,2733.1431,2576.9635,2518.3962,2401.2615,2147.4696,2147.4696
False,2.0,Город федерального значения Москва,0,False,25000.0,150000.0,18381.1383,14213.8459,9483.4059,9483.4059,8785.1029,8041.748,7658.8076,6081.9943,5901.7871,5293.5876,5135.9063,4978.225,4775.4918,4640.3364,4617.8105,4482.6551,4144.7665,3626.6707,3514.0411,3153.6267,2973.4194,2905.8417,2770.6863,2477.8495,2477.8495
False,2.0,Город федерального значения Москва,0,True,60000.0,70000.0,8577.8645,6633.1281,4425.5894,4425.5894,4099.7147,3752.8157,3574.1102,2838.264,2754.1673,2470.3409,2396.7563,2323.1716,2228.5628,2165.4903,2154.9782,2091.9057,1934.2244,1692.4463,1639.8859,1471.6924,1387.5957,1356.0595,1292.9869,1156.3298,1156.3298
False,2.0,Московская область,2,False,40000.0,150000.0,18381.1383,14213.8459,9483.4059,9483.4059,8785.1029,8041.748,7658.8076,6081.9943,5901.7871,5293.5876,5135.9063,4978.225,4775.4918,4640.3364,4617.8105,4482.6551,4144.7665,3626.6707,3514.0411,3153.6267,2973.4194,2905.8417,2770.6863,2477.8495,2477.8495
False,2.0,Московская область,2,True,70000.0,100000.0,12254.0922,9475.8973,6322.2706,6322.2706,5856.7352,5361.1653,5105.8718,4054.6629,3934.5247,3529.0584,3423.9375,3318.8166,3183.6612,3093.5576,3078.5403,2988.4367,2763.1777,2417.7804,2342.6941,2102.4178,1982.2796,1937.2278,1847.1242,1651.8997,1651.8997
False,2.0,Республика Коми,1,False,50000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
False,2.0,Иркутская область,1,False,35000.0,150000.0,18381.1383,14213.8459,9483.4059,9483.4059,8785.1029,8041.748,7658.8076,6081.9943,5901.7871,5293.5876,5135.9063,4978.225,4775.4918,4640.3364,4617.8105,4482.6551,4144.7665,3626.6707,3514.0411,3153.6267,2973.4194,2905.8417,2770.6863,2477.8495,2477.8495
False,2.0,Хабаровский край,1,False,40000.0,160000.0,19606.5475,15161.4357,10115.633,10115.633,9370.7764,8577.8645,8169.3948,6487.4606,6295.2395,5646.4935,5478.3,5310.1066,5093.8579,4949.6921,4925.6645,4781.4987,4421.0842,3868.4487,3748.3106,3363.8684,3171.6474,3099.5645,2955.3987,2643.0395,2643.0395
False,2.0,Омская область,1,False,40000.0,130000.0,15930.3199,12318.6665,8218.9518,8218.9518,7613.7558,6969.5149,6637.6333,5271.0617,5114.8821,4587.7759,4451.1188,4314.4616,4138.7596,4021.6249,4002.1024,3884.9677,3592.131,3143.1146,3045.5023,2733.1431,2576.9635,2518.3962,2401.2615,2147.4696,2147.4696
False,2.0,Омская область,1,True,40000.0,50000.0,6127.0461,4737.9486,3161.1353,3161.1353,2928.3676,2680.5827,2552.9359,2027.3314,1967.2624,1764.5292,1711.9688,1659.4083,1591.8306,1546.7788,1539.2702,1494.2184,1381.5888,1208.8902,1171.347,1051.2089,991.1398,968.6139,923.5621,825.9498,825.9498
False,2.0,Красноярский край,1,False,40000.0,180000.0,22057.366,17056.6151,11380.0871,11380.0871,10542.1234,9650.0976,9190.5692,7298.3932,7082.1445,6352.3052,6163.0876,5973.87,5730.5902,5568.4037,5541.3726,5379.1861,4973.7198,4352.0048,4216.8494,3784.352,3568.1033,3487.0101,3324.8235,2973.4194,2973.4194
False,2.0,Красноярский край,1,True,40000.0,80000.0,9803.2738,7580.7178,5057.8165,5057.8165,4685.3882,4288.9323,4084.6974,3243.7303,3147.6198,2823.2467,2739.15,2655.0533,2546.929,2474.8461,2462.8323,2390.7494,2210.5421,1934.2244,1874.1553,1681.9342,1585.8237,1549.7822,1477.6994,1321.5197,1321.5197
False,2.0,Республика Хакасия,1,False,50000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
False,2.0,Республика Бурятия,1,False,40000.0,75000.0,9190.5692,7106.923,4741.703,4741.703,4392.5514,4020.874,3829.4038,3040.9971,2950.8935,2646.7938,2567.9531,2489.1125,2387.7459,2320.1682,2308.9052,2241.3275,2072.3832,1813.3353,1757.0206,1576.8133,1486.7097,1452.9209,1385.3431,1238.9248,1238.9248
False,2.0,Приморский край,1,False,40000.0,150000.0,18381.1383,14213.8459,9483.4059,9483.4059,8785.1029,8041.748,7658.8076,6081.9943,5901.7871,5293.5876,5135.9063,4978.225,4775.4918,4640.3364,4617.8105,4482.6551,4144.7665,3626.6707,3514.0411,3153.6267,2973.4194,2905.8417,2770.6863,2477.8495,2477.8495
False,2.0,Ханты-Мансийский автономный округ — Югра,1,False,40000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
False,2.0,Тюменская область,1,False,40000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
False,2.0,Архангельская область,1,False,40000.0,80000.0,9803.2738,7580.7178,5057.8165,5057.8165,4685.3882,4288.9323,4084.6974,3243.7303,3147.6198,2823.2467,2739.15,2655.0533,2546.929,2474.8461,2462.8323,2390.7494,2210.5421,1934.2244,1874.1553,1681.9342,1585.8237,1549.7822,1477.6994,1321.5197,1321.5197
False,2.0,Новгородская область,1,False,50000.0,50000.0,6127.0461,4737.9486,3161.1353,3161.1353,2928.3676,2680.5827,2552.9359,2027.3314,1967.2624,1764.5292,1711.9688,1659.4083,1591.8306,1546.7788,1539.2702,1494.2184,1381.5888,1208.8902,1171.347,1051.2089,991.1398,968.6139,923.5621,825.9498,825.9498
False,2.0,Томская область,1,False,40000.0,80000.0,9803.2738,7580.7178,5057.8165,5057.8165,4685.3882,4288.9323,4084.6974,3243.7303,3147.6198,2823.2467,2739.15,2655.0533,2546.929,2474.8461,2462.8323,2390.7494,2210.5421,1934.2244,1874.1553,1681.9342,1585.8237,1549.7822,1477.6994,1321.5197,1321.5197
False,2.0,Курганская область,1,False,40000.0,75000.0,9190.5692,7106.923,4741.703,4741.703,4392.5514,4020.874,3829.4038,3040.9971,2950.8935,2646.7938,2567.9531,2489.1125,2387.7459,2320.1682,2308.9052,2241.3275,2072.3832,1813.3353,1757.0206,1576.8133,1486.7097,1452.9209,1385.3431,1238.9248,1238.9248
False,2.0,Мурманская область,1,False,70000.0,70000.0,8577.8645,6633.1281,4425.5894,4425.5894,4099.7147,3752.8157,3574.1102,2838.264,2754.1673,2470.3409,2396.7563,2323.1716,2228.5628,2165.4903,2154.9782,2091.9057,1934.2244,1692.4463,1639.8859,1471.6924,1387.5957,1356.0595,1292.9869,1156.3298,1156.3298
False,2.0,Республика Карелия,1,False,40000.0,70000.0,8577.8645,6633.1281,4425.5894,4425.5894,4099.7147,3752.8157,3574.1102,2838.264,2754.1673,2470.3409,2396.7563,2323.1716,2228.5628,2165.4903,2154.9782,2091.9057,1934.2244,1692.4463,1639.8859,1471.6924,1387.5957,1356.0595,1292.9869,1156.3298,1156.3298
False,2.0,Ямало-Ненецкий автономный округ,1,False,47500.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
False,2.0,Забайкальский край,1,False,47500.0,89075.0,10915.3326,8440.6555,5631.5625,5631.5625,5216.8869,4775.458,4548.0553,3611.6909,3504.6779,3143.5088,3049.8724,2956.2359,2835.8462,2755.5864,2742.2098,2661.95,2461.3005,2153.6379,2086.7548,1872.7286,1765.7156,1725.5857,1645.3259,1471.4296,1471.4296
False,2.0,Республика Саха (Якутия),1,False,52500.0,89075.0,10915.3326,8440.6555,5631.5625,5631.5625,5216.8869,4775.458,4548.0553,3611.6909,3504.6779,3143.5088,3049.8724,2956.2359,2835.8462,2755.5864,2742.2098,2661.95,2461.3005,2153.6379,2086.7548,1872.7286,1765.7156,1725.5857,1645.3259,1471.4296,1471.4296
False,2.0,Камчатский край,1,False,47000.0,86000.0,10538.5193,8149.2717,5437.1527,5437.1527,5036.7923,4610.6022,4391.0497,3487.0101,3383.6912,3034.9902,2944.5863,2854.1823,2737.9486,2660.4595,2647.5447,2570.0556,2376.3328,2079.2912,2014.7169,1808.0793,1704.7605,1666.0159,1588.5268,1420.6337,1420.6337
False,2.0,Еврейская автономная область,1,False,70000.0,70000.0,8577.8645,6633.1281,4425.5894,4425.5894,4099.7147,3752.8157,3574.1102,2838.264,2754.1673,2470.3409,2396.7563,2323.1716,2228.5628,2165.4903,2154.9782,2091.9057,1934.2244,1692.4463,1639.8859,1471.6924,1387.5957,1356.0595,1292.9869,1156.3298,1156.3298
False,2.0,Амурская область,1,False,70000.0,70000.0,8577.8645,6633.1281,4425.5894,4425.5894,4099.7147,3752.8157,3574.1102,2838.264,2754.1673,2470.3409,2396.7563,2323.1716,2228.5628,2165.4903,2154.9782,2091.9057,1934.2244,1692.4463,1639.8859,1471.6924,1387.5957,1356.0595,1292.9869,1156.3298,1156.3298
False,2.0,Сахалинская область,1,False,65300.0,100000.0,12254.0922,9475.8973,6322.2706,6322.2706,5856.7352,5361.1653,5105.8718,4054.6629,3934.5247,3529.0584,3423.9375,3318.8166,3183.6612,3093.5576,3078.5403,2988.4367,2763.1777,2417.7804,2342.6941,2102.4178,1982.2796,1937.2278,1847.1242,1651.8997,1651.8997
False,2.0,Республика Алтай,1,False,80000.0,80000.0,9803.2738,7580.7178,5057.8165,5057.8165,4685.3882,4288.9323,4084.6974,3243.7303,3147.6198,2823.2467,2739.15,2655.0533,2546.929,2474.8461,2462.8323,2390.7494,2210.5421,1934.2244,1874.1553,1681.9342,1585.8237,1549.7822,1477.6994,1321.5197,1321.5197
False,2.0,Город федерального значения Севастополь,1,False,35000.0,40000.0,4901.6369,3790.3589,2528.9082,2528.9082,2342.6941,2144.4661,2042.3487,1621.8651,1573.8099,1411.6234,1369.575,1327.5267,1273.4645,1237.423,1231.4161,1195.3747,1105.2711,967.1122,937.0776,840.9671,792.9118,774.8911,738.8497,660.7599,660.7599
False,2.0,Чеченская Республика,1,False,60000.0,60000.0,7352.4553,5685.5384,3793.3624,3793.3624,3514.0411,3216.6992,3063.5231,2432.7977,2360.7148,2117.4351,2054.3625,1991.29,1910.1967,1856.1346,1847.1242,1793.062,1657.9066,1450.6683,1405.6165,1261.4507,1189.3678,1162.3367,1108.2745,991.1398,991.1398
False,2.0,Магаданская область,1,False,70000.0,150000.0,18381.1383,14213.8459,9483.4059,9483.4059,8785.1029,8041.748,7658.8076,6081.9943,5901.7871,5293.5876,5135.9063,4978.225,4775.4918,4640.3364,4617.8105,4482.6551,4144.7665,3626.6707,3514.0411,3153.6267,2973.4194,2905.8417,2770.6863,2477.8495,2477.8495
True,1.0,Ставропольский край,2,False,50000.0,135000.0,16543.0245,12792.4613,8535.0653,8535.0653,7906.5926,7237.5732,6892.9269,5473.7949,5311.6083,4764.2289,4622.3157,4480.4025,4297.9426,4176.3027,4156.0294,4034.3895,3730.2898,3264.0036,3162.637,2838.264,2676.0775,2615.2575,2493.6177,2230.0646,2230.0646
True,1.0,Калининградская область,1,False,62500.0,130000.0,15930.3199,12318.6665,8218.9518,8218.9518,7613.7558,6969.5149,6637.6333,5271.0617,5114.8821,4587.7759,4451.1188,4314.4616,4138.7596,4021.6249,4002.1024,3884.9677,3592.131,3143.1146,3045.5023,2733.1431,2576.9635,2518.3962,2401.2615,2147.4696,2147.4696
True,1.0,Самарская область,0,False,45000.0,130000.0,15930.3199,12318.6665,8218.9518,8218.9518,7613.7558,6969.5149,6637.6333,5271.0617,5114.8821,4587.7759,4451.1188,4314.4616,4138.7596,4021.6249,4002.1024,3884.9677,3592.131,3143.1146,3045.5023,2733.1431,2576.9635,2518.3962,2401.2615,2147.4696,2147.4696
True,1.0,Ростовская область,0,False,46000.0,160000.0,19606.5475,15161.4357,10115.633,10115.633,9370.7764,8577.8645,8169.3948,6487.4606,6295.2395,5646.4935,5478.3,5310.1066,5093.8579,4949.6921,4925.6645,4781.4987,4421.0842,3868.4487,3748.3106,3363.8684,3171.6474,3099.5645,2955.3987,2643.0395,2643.0395
True,1.0,Республика Татарстан,0,False,40000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,1.0,Свердловская область,0,False,45000.0,140000.0,17155.7291,13266.2562,8851.1789,8851.1789,8199.4293,7505.6315,7148.2205,5676.528,5508.3346,4940.6818,4793.5125,4646.3433,4457.1257,4330.9806,4309.9564,4183.8114,3868.4487,3384.8926,3279.7717,2943.3849,2775.1915,2712.1189,2585.9739,2312.6596,2312.6596
True,1.0,Республика Башкортостан,0,False,25000.0,180000.0,22057.366,17056.6151,11380.0871,11380.0871,10542.1234,9650.0976,9190.5692,7298.3932,7082.1445,6352.3052,6163.0876,5973.87,5730.5902,5568.4037,5541.3726,5379.1861,4973.7198,4352.0048,4216.8494,3784.352,3568.1033,3487.0101,3324.8235,2973.4194,2973.4194
True,1.0,Волгоградская область,2,False,55000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,1.0,Вологодская область,1,False,40000.0,100000.0,12254.0922,9475.8973,6322.2706,6322.2706,5856.7352,5361.1653,5105.8718,4054.6629,3934.5247,3529.0584,3423.9375,3318.8166,3183.6612,3093.5576,3078.5403,2988.4367,2763.1777,2417.7804,2342.6941,2102.4178,1982.2796,1937.2278,1847.1242,1651.8997,1651.8997
True,1.0,Рязанская область,1,False,40000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,1.0,Краснодарский край,0,False,40000.0,130000.0,15930.3199,12318.6665,8218.9518,8218.9518,7613.7558,6969.5149,6637.6333,5271.0617,5114.8821,4587.7759,4451.1188,4314.4616,4138.7596,4021.6249,4002.1024,3884.9677,3592.131,3143.1146,3045.5023,2733.1431,2576.9635,2518.3962,2401.2615,2147.4696,2147.4696
True,1.0,Владимирская область,1,False,45000.0,90000.0,11028.683,8528.3076,5690.0436,5690.0436,5271.0617,4825.0488,4595.2846,3649.1966,3541.0722,3176.1526,3081.5438,2986.935,2865.2951,2784.2018,2770.6863,2689.593,2486.8599,2176.0024,2108.4247,1892.176,1784.0517,1743.505,1662.4118,1486.7097,1486.7097
True,1.0,Псковская область,1,False,40000.0,90000.0,11028.683,8528.3076,5690.0436,5690.0436,5271.0617,4825.0488,4595.2846,3649.1966,3541.0722,3176.1526,3081.5438,2986.935,2865.2951,2784.2018,2770.6863,2689.593,2486.8599,2176.0024,2108.4247,1892.176,1784.0517,1743.505,1662.4118,1486.7097,1486.7097
True,1.0,Нижегородская область,0,False,40000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,1.0,Оренбургская область,2,False,40000.0,150000.0,18381.1383,14213.8459,9483.4059,9483.4059,8785.1029,8041.748,7658.8076,6081.9943,5901.7871,5293.5876,5135.9063,4978.225,4775.4918,4640.3364,4617.8105,4482.6551,4144.7665,3626.6707,3514.0411,3153.6267,2973.4194,2905.8417,2770.6863,2477.8495,2477.8495
True,1.0,Челябинская область,0,False,40000.0,110000.0,13479.5014,10423.487,6954.4977,6954.4977,6442.4088,5897.2819,5616.4589,4460.1291,4327.9772,3881.9643,3766.3313,3650.6983,3502.0273,3402.9134,3386.3944,3287.2804,3039.4954,2659.5585,2576.9635,2312.6596,2180.5076,2130.9506,2031.8366,1817.0897,1817.0897
True,1.0,Воронежская область,2,False,46000.0,130000.0,15930.3199,12318.6665,8218.9518,8218.9518,7613.7558,6969.5149,6637.6333,5271.0617,5114.8821,4587.7759,4451.1188,4314.4616,4138.7596,4021.6249,4002.1024,3884.9677,3592.131,3143.1146,3045.5023,2733.1431,2576.9635,2518.3962,2401.2615,2147.4696,2147.4696
True,1.0,Алтайский край,2,False,48750.0,180000.0,22057.366,17056.6151,11380.0871,11380.0871,10542.1234,9650.0976,9190.5692,7298.3932,7082.1445,6352.3052,6163.0876,5973.87,5730.5902,5568.4037,5541.3726,5379.1861,4973.7198,4352.0048,4216.8494,3784.352,3568.1033,3487.0101,3324.8235,2973.4194,2973.4194
True,1.0,Республика Крым,1,False,55000.0,90000.0,11028.683,8528.3076,5690.0436,5690.0436,5271.0617,4825.0488,4595.2846,3649.1966,3541.0722,3176.1526,3081.5438,2986.935,2865.2951,2784.2018,2770.6863,2689.593,2486.8599,2176.0024,2108.4247,1892.176,1784.0517,1743.505,1662.4118,1486.7097,1486.7097
True,1.0,Калужская область,1,False,48750.0,175000.0,21444.6614,16582.8202,11063.9736,11063.9736,10249.2867,9382.0393,8935.2756,7095.66,6885.4182,6175.8522,5991.8907,5807.9291,5571.4071,5413.7258,5387.4456,5229.7642,4835.5609,4231.1158,4099.7147,3679.2311,3468.9893,3390.1487,3232.4673,2890.8244,2890.8244
True,1.0,Астраханская область,1,False,48750.0,105000.0,12866.7968,9949.6921,6638.3841,6638.3841,6149.572,5629.2236,5361.1653,4257.396,4131.2509,3705.5113,3595.1344,3484.7575,3342.8443,3248.2355,3232.4673,3137.8585,2901.3365,2538.6695,2459.8288,2207.5387,2081.3936,2034.0892,1939.4804,1734.4947,1734.4947
True,1.0,Ленинградская область,1,False,48750.0,110000.0,13479.5014,10423.487,6954.4977,6954.4977,6442.4088,5897.2819,5616.4589,4460.1291,4327.9772,3881.9643,3766.3313,3650.6983,3502.0273,3402.9134,3386.3944,3287.2804,3039.4954,2659.5585,2576.9635,2312.6596,2180.5076,2130.9506,2031.8366,1817.0897,1817.0897
True,1.0,Саратовская область,2,False,40000.0,100000.0,12254.0922,9475.8973,6322.2706,6322.2706,5856.7352,5361.1653,5105.8718,4054.6629,3934.5247,3529.0584,3423.9375,3318.8166,3183.6612,3093.5576,3078.5403,2988.4367,2763.1777,2417.7804,2342.6941,2102.4178,1982.2796,1937.2278,1847.1242,1651.8997,1651.8997
True,1.0,Пензенская область,1,False,40000.0,130000.0,15930.3199,12318.6665,8218.9518,8218.9518,7613.7558,6969.5149,6637.6333,5271.0617,5114.8821,4587.7759,4451.1188,4314.4616,4138.7596,4021.6249,4002.1024,3884.9677,3592.131,3143.1146,3045.5023,2733.1431,2576.9635,2518.3962,2401.2615,2147.4696,2147.4696
True,1.0,Орловская область,1,False,45000.0,110000.0,13479.5014,10423.487,6954.4977,6954.4977,6442.4088,5897.2819,5616.4589,4460.1291,4327.9772,3881.9643,3766.3313,3650.6983,3502.0273,3402.9134,3386.3944,3287.2804,3039.4954,2659.5585,2576.9635,2312.6596,2180.5076,2130.9506,2031.8366,1817.0897,1817.0897
True,1.0,Тульская область,1,False,40000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,1.0,Тверская область,1,False,40000.0,90000.0,11028.683,8528.3076,5690.0436,5690.0436,5271.0617,4825.0488,4595.2846,3649.1966,3541.0722,3176.1526,3081.5438,2986.935,2865.2951,2784.2018,2770.6863,2689.593,2486.8599,2176.0024,2108.4247,1892.176,1784.0517,1743.505,1662.4118,1486.7097,1486.7097
True,1.0,Белгородская область,2,False,35000.0,90000.0,11028.683,8528.3076,5690.0436,5690.0436,5271.0617,4825.0488,4595.2846,3649.1966,3541.0722,3176.1526,3081.5438,2986.935,2865.2951,2784.2018,2770.6863,2689.593,2486.8599,2176.0024,2108.4247,1892.176,1784.0517,1743.505,1662.4118,1486.7097,1486.7097
True,1.0,Республика Марий Эл,1,False,40000.0,130000.0,15930.3199,12318.6665,8218.9518,8218.9518,7613.7558,6969.5149,6637.6333,5271.0617,5114.8821,4587.7759,4451.1188,4314.4616,4138.7596,4021.6249,4002.1024,3884.9677,3592.131,3143.1146,3045.5023,2733.1431,2576.9635,2518.3962,2401.2615,2147.4696,2147.4696
True,1.0,Тамбовская область,2,False,90000.0,90000.0,11028.683,8528.3076,5690.0436,5690.0436,5271.0617,4825.0488,4595.2846,3649.1966,3541.0722,3176.1526,3081.5438,2986.935,2865.2951,2784.2018,2770.6863,2689.593,2486.8599,2176.0024,2108.4247,1892.176,1784.0517,1743.505,1662.4118,1486.7097,1486.7097
True,1.0,Ульяновская область,1,False,60000.0,115000.0,14092.206,10897.2819,7270.6112,7270.6112,6735.2455,6165.3401,5871.7525,4662.8623,4524.7034,4058.4172,3937.5282,3816.6391,3661.2104,3557.5912,3540.3214,3436.7022,3177.6543,2780.4475,2694.0982,2417.7804,2279.6216,2227.812,2124.1928,1899.6846,1899.6846
True,1.0,Смоленская область,1,False,45000.0,110000.0,13479.5014,10423.487,6954.4977,6954.4977,6442.4088,5897.2819,5616.4589,4460.1291,4327.9772,3881.9643,3766.3313,3650.6983,3502.0273,3402.9134,3386.3944,3287.2804,3039.4954,2659.5585,2576.9635,2312.6596,2180.5076,2130.9506,2031.8366,1817.0897,1817.0897
True,1.0,Чувашская Республика,1,False,55000.0,110000.0,13479.5014,10423.487,6954.4977,6954.4977,6442.4088,5897.2819,5616.4589,4460.1291,4327.9772,3881.9643,3766.3313,3650.6983,3502.0273,3402.9134,3386.3944,3287.2804,3039.4954,2659.5585,2576.9635,2312.6596,2180.5076,2130.9506,2031.8366,1817.0897,1817.0897
True,1.0,Республика Мордовия,1,False,45000.0,110000.0,13479.5014,10423.487,6954.4977,6954.4977,6442.4088,5897.2819,5616.4589,4460.1291,4327.9772,3881.9643,3766.3313,3650.6983,3502.0273,3402.9134,3386.3944,3287.2804,3039.4954,2659.5585,2576.9635,2312.6596,2180.5076,2130.9506,2031.8366,1817.0897,1817.0897
True,1.0,Удмуртская Республика,1,False,30000.0,110000.0,13479.5014,10423.487,6954.4977,6954.4977,6442.4088,5897.2819,5616.4589,4460.1291,4327.9772,3881.9643,3766.3313,3650.6983,3502.0273,3402.9134,3386.3944,3287.2804,3039.4954,2659.5585,2576.9635,2312.6596,2180.5076,2130.9506,2031.8366,1817.0897,1817.0897
True,1.0,Курская область,2,False,55000.0,175000.0,21444.6614,16582.8202,11063.9736,11063.9736,10249.2867,9382.0393,8935.2756,7095.66,6885.4182,6175.8522,5991.8907,5807.9291,5571.4071,5413.7258,5387.4456,5229.7642,4835.5609,4231.1158,4099.7147,3679.2311,3468.9893,3390.1487,3232.4673,2890.8244,2890.8244
True,1.0,Пермский край,1,False,40000.0,200000.0,24508.1844,18951.7946,12644.5412,12644.5412,11713.4705,10722.3307,10211.7435,8109.3257,7869.0494,7058.1168,6847.8751,6637.6333,6367.3224,6187.1152,6157.0806,5976.8734,5526.3553,4835.5609,4685.3882,4204.8356,3964.5592,3874.4556,3694.2484,3303.7994,3303.7994
