is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Аккуратность (СК) (575_4),Автослесарь - Базовые умения по комплексному ТО и Р автотранспорта (2091_31),"Личные установки и ценности, мировоззрение (2043_4)","Автослесарь - Конкретные умения – предрейсовый осмотр, профилактический осмотр, техосмотр (2262_31)",Автоэлектрик - обобщенные знания - знание устройства узлов и агрегатов транспортных средств (3749_31),"Саморазвитие, обучаемость (СК) (604_4)",Командность (СК) (1371_4),Пунктуальность (СК) (612_4),Автослесарь - Конкретные умения – диагностика (2261_31),Высокая работоспособность (СК) (586_4),Трудолюбие (СК) (597_4),Автослесарь - Базовые знания в области конструкции и характеристик АТС (2224_31),Нравственность (СК) (622_4),Автоэлектрик - диагностика неисправностей электрооборудования (3247_31),Внимательность (СК) (536_4),Выполнение ремонтных работ (ОПТ) (8285_36),Автослесарь - Конкретные умения – Ходовая часть - Общие работы по обслуживанию и ремонту систем снизу автомобиля (3830_31),Коммуникабельность (СК) (617_4),"Автослесарь - Конкретные умения – Ремонт агрегатов - Общие работы по ремонту, сборке/разборке, восстановлению (3823_31)",Автоэлектрик - конкретные умения - диагностика и ремонт ходовой части (3723_31),Склонность к здоровому образу жизни (СК) (1662_4),Автослесарь - Конкретные умения – Ремонт агрегатов - Ремонтные работы по двигателю и трансмиссии (3818_31)
True,2.0,Орловская область,1,False,37000.0,110000.0,23802.1638,13601.2365,8812.4678,6432.2514,6318.9078,5100.4637,3995.3632,3853.6837,3598.6605,3456.9809,2861.9268,2748.5832,2748.5832,2635.2396,2635.2396,2238.5368,2181.865,2040.1855,1983.5137,1870.17,1841.8341,1813.4982,1728.4905,1700.1546
True,2.0,Белгородская область,2,False,37000.0,110000.0,23802.1638,13601.2365,8812.4678,6432.2514,6318.9078,5100.4637,3995.3632,3853.6837,3598.6605,3456.9809,2861.9268,2748.5832,2748.5832,2635.2396,2635.2396,2238.5368,2181.865,2040.1855,1983.5137,1870.17,1841.8341,1813.4982,1728.4905,1700.1546
True,2.0,Новосибирская область,0,False,30000.0,160000.0,34621.3292,19783.6167,12818.135,9356.0021,9191.1386,7418.8563,5811.4374,5605.3581,5234.4152,5028.3359,4162.8027,3997.9392,3997.9392,3833.0757,3833.0757,3256.0536,3173.6218,2967.5425,2885.1108,2720.2473,2679.0314,2637.8156,2514.168,2472.9521
True,2.0,Приморский край,1,False,30000.0,160000.0,34621.3292,19783.6167,12818.135,9356.0021,9191.1386,7418.8563,5811.4374,5605.3581,5234.4152,5028.3359,4162.8027,3997.9392,3997.9392,3833.0757,3833.0757,3256.0536,3173.6218,2967.5425,2885.1108,2720.2473,2679.0314,2637.8156,2514.168,2472.9521
True,2.0,Ивановская область,1,False,37000.0,110000.0,23802.1638,13601.2365,8812.4678,6432.2514,6318.9078,5100.4637,3995.3632,3853.6837,3598.6605,3456.9809,2861.9268,2748.5832,2748.5832,2635.2396,2635.2396,2238.5368,2181.865,2040.1855,1983.5137,1870.17,1841.8341,1813.4982,1728.4905,1700.1546
True,2.0,Чувашская Республика,1,False,37000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,2.0,Владимирская область,1,False,37000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,2.0,Алтайский край,2,False,30000.0,120000.0,25965.9969,14837.7125,9613.6012,7017.0015,6893.3539,5564.1422,4358.5781,4204.0185,3925.8114,3771.2519,3122.102,2998.4544,2998.4544,2874.8068,2874.8068,2442.0402,2380.2164,2225.6569,2163.8331,2040.1855,2009.2736,1978.3617,1885.626,1854.7141
True,2.0,Ярославская область,1,False,37000.0,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
True,2.0,Архангельская область,1,False,35000.0,130000.0,28129.83,16074.1886,10414.7347,7601.7517,7467.8001,6027.8207,4721.7929,4554.3534,4252.9624,4085.5229,3382.2772,3248.3256,3248.3256,3114.374,3114.374,2645.5435,2578.5677,2411.1283,2344.1525,2210.2009,2176.713,2143.2251,2042.7615,2009.2736
True,2.0,Калининградская область,1,False,37000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,2.0,Тюменская область,1,False,20000.0,140000.0,30293.6631,17310.6646,11215.8681,8186.5018,8042.2463,6491.4992,5085.0077,4904.6883,4580.1133,4399.7939,3642.4523,3498.1968,3498.1968,3353.9413,3353.9413,2849.0469,2776.9191,2596.5997,2524.4719,2380.2164,2344.1525,2308.0886,2199.897,2163.8331
True,2.0,Смоленская область,1,False,40000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,2.0,Костромская область,1,False,35000.0,110000.0,23802.1638,13601.2365,8812.4678,6432.2514,6318.9078,5100.4637,3995.3632,3853.6837,3598.6605,3456.9809,2861.9268,2748.5832,2748.5832,2635.2396,2635.2396,2238.5368,2181.865,2040.1855,1983.5137,1870.17,1841.8341,1813.4982,1728.4905,1700.1546
True,2.0,Курганская область,1,False,35000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,2.0,Удмуртская Республика,1,False,35000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,2.0,Ленинградская область,1,False,30000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,2.0,Тверская область,1,False,37000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,2.0,Город федерального значения Севастополь,1,False,80000.0,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
True,2.0,Новгородская область,1,False,40000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,2.0,Тамбовская область,2,False,37000.0,110000.0,23802.1638,13601.2365,8812.4678,6432.2514,6318.9078,5100.4637,3995.3632,3853.6837,3598.6605,3456.9809,2861.9268,2748.5832,2748.5832,2635.2396,2635.2396,2238.5368,2181.865,2040.1855,1983.5137,1870.17,1841.8341,1813.4982,1728.4905,1700.1546
True,2.0,Калужская область,1,False,30000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,2.0,Пензенская область,1,False,75000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,2.0,Тульская область,1,False,30000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,2.0,Липецкая область,1,False,37000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,2.0,Республика Марий Эл,1,False,35000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,2.0,Брянская область,1,False,30000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,2.0,Республика Карелия,1,False,30000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,2.0,Псковская область,1,False,40000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,2.0,Республика Коми,1,False,18000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,2.0,Республика Адыгея,1,False,37000.0,110000.0,23802.1638,13601.2365,8812.4678,6432.2514,6318.9078,5100.4637,3995.3632,3853.6837,3598.6605,3456.9809,2861.9268,2748.5832,2748.5832,2635.2396,2635.2396,2238.5368,2181.865,2040.1855,1983.5137,1870.17,1841.8341,1813.4982,1728.4905,1700.1546
True,2.0,Курская область,2,False,37000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,2.0,Республика Мордовия,1,False,37000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,2.0,Вологодская область,1,False,60000.0,130000.0,28129.83,16074.1886,10414.7347,7601.7517,7467.8001,6027.8207,4721.7929,4554.3534,4252.9624,4085.5229,3382.2772,3248.3256,3248.3256,3114.374,3114.374,2645.5435,2578.5677,2411.1283,2344.1525,2210.2009,2176.713,2143.2251,2042.7615,2009.2736
True,2.0,Кабардино-Балкарская Республика,1,False,37000.0,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
True,2.0,Карачаево-Черкесская Республика,1,False,37000.0,110000.0,23802.1638,13601.2365,8812.4678,6432.2514,6318.9078,5100.4637,3995.3632,3853.6837,3598.6605,3456.9809,2861.9268,2748.5832,2748.5832,2635.2396,2635.2396,2238.5368,2181.865,2040.1855,1983.5137,1870.17,1841.8341,1813.4982,1728.4905,1700.1546
True,2.0,Кемеровская область,1,False,28753.5,190000.0,41112.8284,23493.0448,15221.5353,11110.2524,10914.4771,8809.8918,6901.0819,6656.3627,6215.8681,5971.1489,4943.3282,4747.5528,4747.5528,4551.7774,4551.7774,3866.5636,3768.6759,3523.9567,3426.069,3230.2937,3181.3498,3132.406,2985.5744,2936.6306
True,2.0,Рязанская область,1,False,30000.0,139100.0,30098.9181,17199.3818,11143.7661,8133.8743,7990.5461,6449.7682,5052.3184,4873.1582,4550.6698,4371.5095,3619.0366,3475.7084,3475.7084,3332.3802,3332.3802,2830.7316,2759.0675,2579.9073,2508.2432,2364.915,2329.0829,2293.2509,2185.7548,2149.9227
True,2.0,Томская область,1,False,28753.5,120000.0,25965.9969,14837.7125,9613.6012,7017.0015,6893.3539,5564.1422,4358.5781,4204.0185,3925.8114,3771.2519,3122.102,2998.4544,2998.4544,2874.8068,2874.8068,2442.0402,2380.2164,2225.6569,2163.8331,2040.1855,2009.2736,1978.3617,1885.626,1854.7141
True,2.0,Республика Дагестан,1,False,75000.0,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
True,2.0,Московская область,2,False,37000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,2.0,Город федерального значения Санкт-Петербург,0,False,60000.0,250000.0,54095.8269,30911.9011,20028.3359,14618.7532,14361.154,11591.9629,9080.3709,8758.372,8178.7738,7856.7749,6504.3792,6246.78,6246.78,5989.1808,5989.1808,5087.5837,4958.7841,4636.7852,4507.9856,4250.3864,4185.9866,4121.5868,3928.3874,3863.9876
True,2.0,Мурманская область,1,False,36250.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,2.0,Республика Бурятия,1,False,37000.0,139100.0,30098.9181,17199.3818,11143.7661,8133.8743,7990.5461,6449.7682,5052.3184,4873.1582,4550.6698,4371.5095,3619.0366,3475.7084,3475.7084,3332.3802,3332.3802,2830.7316,2759.0675,2579.9073,2508.2432,2364.915,2329.0829,2293.2509,2185.7548,2149.9227
True,2.0,Иркутская область,1,False,25000.0,230000.0,49768.1607,28438.949,18426.069,13449.253,13212.2617,10664.6059,8353.9413,8057.7022,7524.4719,7228.2329,5984.0289,5747.0376,5747.0376,5510.0464,5510.0464,4680.577,4562.0814,4265.8423,4147.3467,3910.3555,3851.1077,3791.8599,3614.1164,3554.8686
True,2.0,Красноярский край,1,False,30000.0,151000.0,32673.8794,18670.7883,12097.1149,8829.7269,8674.137,7001.5456,5484.544,5290.0567,4939.9794,4745.492,3928.645,3773.0551,3773.0551,3617.4652,3617.4652,3072.9006,2995.1056,2800.6182,2722.8233,2567.2334,2528.3359,2489.4384,2372.746,2333.8485
True,2.0,Омская область,1,False,37000.0,150000.0,32457.4961,18547.1406,12017.0015,8771.2519,8616.6924,6955.1777,5448.2226,5255.0232,4907.2643,4714.0649,3902.6275,3748.068,3748.068,3593.5085,3593.5085,3052.5502,2975.2705,2782.0711,2704.7913,2550.2318,2511.592,2472.9521,2357.0325,2318.3926
True,2.0,Хабаровский край,1,False,30000.0,139100.0,30098.9181,17199.3818,11143.7661,8133.8743,7990.5461,6449.7682,5052.3184,4873.1582,4550.6698,4371.5095,3619.0366,3475.7084,3475.7084,3332.3802,3332.3802,2830.7316,2759.0675,2579.9073,2508.2432,2364.915,2329.0829,2293.2509,2185.7548,2149.9227
True,2.0,Ханты-Мансийский автономный округ — Югра,1,False,25000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,2.0,Забайкальский край,1,False,35000.0,138000.0,29860.8964,17063.3694,11055.6414,8069.5518,7927.357,6398.7635,5012.3648,4834.6213,4514.6832,4336.9397,3590.4173,3448.2226,3448.2226,3306.0278,3306.0278,2808.3462,2737.2488,2559.5054,2488.408,2346.2133,2310.6646,2275.1159,2168.4699,2132.9212
True,2.0,Республика Хакасия,1,False,37000.0,138000.0,29860.8964,17063.3694,11055.6414,8069.5518,7927.357,6398.7635,5012.3648,4834.6213,4514.6832,4336.9397,3590.4173,3448.2226,3448.2226,3306.0278,3306.0278,2808.3462,2737.2488,2559.5054,2488.408,2346.2133,2310.6646,2275.1159,2168.4699,2132.9212
True,2.0,Сахалинская область,1,False,37000.0,110000.0,23802.1638,13601.2365,8812.4678,6432.2514,6318.9078,5100.4637,3995.3632,3853.6837,3598.6605,3456.9809,2861.9268,2748.5832,2748.5832,2635.2396,2635.2396,2238.5368,2181.865,2040.1855,1983.5137,1870.17,1841.8341,1813.4982,1728.4905,1700.1546
True,2.0,Амурская область,1,False,37000.0,230000.0,49768.1607,28438.949,18426.069,13449.253,13212.2617,10664.6059,8353.9413,8057.7022,7524.4719,7228.2329,5984.0289,5747.0376,5747.0376,5510.0464,5510.0464,4680.577,4562.0814,4265.8423,4147.3467,3910.3555,3851.1077,3791.8599,3614.1164,3554.8686
True,2.0,Камчатский край,1,False,37000.0,113000.0,24451.3138,13972.1793,9052.8078,6607.6765,6491.2416,5239.5672,4104.3277,3958.7841,3696.8058,3551.2622,2939.9794,2823.5446,2823.5446,2707.1097,2707.1097,2299.5878,2241.3704,2095.8269,2037.6095,1921.1747,1892.0659,1862.9572,1775.6311,1746.5224
True,2.0,Еврейская автономная область,1,False,60000.0,140000.0,30293.6631,17310.6646,11215.8681,8186.5018,8042.2463,6491.4992,5085.0077,4904.6883,4580.1133,4399.7939,3642.4523,3498.1968,3498.1968,3353.9413,3353.9413,2849.0469,2776.9191,2596.5997,2524.4719,2380.2164,2344.1525,2308.0886,2199.897,2163.8331
True,2.0,Ненецкий автономный округ,1,False,50000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,2.0,Город федерального значения Москва,0,False,37000.0,150000.0,32457.4961,18547.1406,12017.0015,8771.2519,8616.6924,6955.1777,5448.2226,5255.0232,4907.2643,4714.0649,3902.6275,3748.068,3748.068,3593.5085,3593.5085,3052.5502,2975.2705,2782.0711,2704.7913,2550.2318,2511.592,2472.9521,2357.0325,2318.3926
True,2.0,Ямало-Ненецкий автономный округ,1,False,40000.0,140000.0,30293.6631,17310.6646,11215.8681,8186.5018,8042.2463,6491.4992,5085.0077,4904.6883,4580.1133,4399.7939,3642.4523,3498.1968,3498.1968,3353.9413,3353.9413,2849.0469,2776.9191,2596.5997,2524.4719,2380.2164,2344.1525,2308.0886,2199.897,2163.8331
True,2.0,Республика Саха (Якутия),1,False,37000.0,230000.0,49768.1607,28438.949,18426.069,13449.253,13212.2617,10664.6059,8353.9413,8057.7022,7524.4719,7228.2329,5984.0289,5747.0376,5747.0376,5510.0464,5510.0464,4680.577,4562.0814,4265.8423,4147.3467,3910.3555,3851.1077,3791.8599,3614.1164,3554.8686
True,2.0,Магаданская область,1,False,37000.0,130000.0,28129.83,16074.1886,10414.7347,7601.7517,7467.8001,6027.8207,4721.7929,4554.3534,4252.9624,4085.5229,3382.2772,3248.3256,3248.3256,3114.374,3114.374,2645.5435,2578.5677,2411.1283,2344.1525,2210.2009,2176.713,2143.2251,2042.7615,2009.2736
True,2.0,Республика Алтай,1,False,37000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,2.0,Республика Тыва,1,False,37000.0,120000.0,25965.9969,14837.7125,9613.6012,7017.0015,6893.3539,5564.1422,4358.5781,4204.0185,3925.8114,3771.2519,3122.102,2998.4544,2998.4544,2874.8068,2874.8068,2442.0402,2380.2164,2225.6569,2163.8331,2040.1855,2009.2736,1978.3617,1885.626,1854.7141
True,2.0,Чукотский автономный округ,1,False,37000.0,230000.0,49768.1607,28438.949,18426.069,13449.253,13212.2617,10664.6059,8353.9413,8057.7022,7524.4719,7228.2329,5984.0289,5747.0376,5747.0376,5510.0464,5510.0464,4680.577,4562.0814,4265.8423,4147.3467,3910.3555,3851.1077,3791.8599,3614.1164,3554.8686
True,2.0,Республика Калмыкия,1,False,37000.0,110000.0,23802.1638,13601.2365,8812.4678,6432.2514,6318.9078,5100.4637,3995.3632,3853.6837,3598.6605,3456.9809,2861.9268,2748.5832,2748.5832,2635.2396,2635.2396,2238.5368,2181.865,2040.1855,1983.5137,1870.17,1841.8341,1813.4982,1728.4905,1700.1546
True,2.0,Республика Ингушетия,1,False,90000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,2.0,Запорожская область,1,False,110000.0,110000.0,23802.1638,13601.2365,8812.4678,6432.2514,6318.9078,5100.4637,3995.3632,3853.6837,3598.6605,3456.9809,2861.9268,2748.5832,2748.5832,2635.2396,2635.2396,2238.5368,2181.865,2040.1855,1983.5137,1870.17,1841.8341,1813.4982,1728.4905,1700.1546
True,2.0,Донецкая область,1,False,110000.0,139100.0,30098.9181,17199.3818,11143.7661,8133.8743,7990.5461,6449.7682,5052.3184,4873.1582,4550.6698,4371.5095,3619.0366,3475.7084,3475.7084,3332.3802,3332.3802,2830.7316,2759.0675,2579.9073,2508.2432,2364.915,2329.0829,2293.2509,2185.7548,2149.9227
True,2.0,Чеченская Республика,1,False,37000.0,110000.0,23802.1638,13601.2365,8812.4678,6432.2514,6318.9078,5100.4637,3995.3632,3853.6837,3598.6605,3456.9809,2861.9268,2748.5832,2748.5832,2635.2396,2635.2396,2238.5368,2181.865,2040.1855,1983.5137,1870.17,1841.8341,1813.4982,1728.4905,1700.1546
True,0.0,Ульяновская область,1,False,20000.0,37000.0,8006.1824,4574.9614,2964.1937,2163.5755,2125.4508,1715.6105,1343.8949,1296.2391,1210.4585,1162.8027,962.6481,924.5234,924.5234,886.3988,886.3988,752.9624,733.9001,686.2442,667.1819,629.0572,619.526,609.9948,581.4013,571.8702
True,0.0,Ставропольский край,2,False,21600.0,40000.0,8655.3323,4945.9042,3204.5337,2339.0005,2297.7846,1854.7141,1452.8594,1401.3395,1308.6038,1257.084,1040.7007,999.4848,999.4848,958.2689,958.2689,814.0134,793.4055,741.8856,721.2777,680.0618,669.7579,659.4539,628.542,618.238
True,0.0,Республика Крым,1,False,37000.0,37000.0,8006.1824,4574.9614,2964.1937,2163.5755,2125.4508,1715.6105,1343.8949,1296.2391,1210.4585,1162.8027,962.6481,924.5234,924.5234,886.3988,886.3988,752.9624,733.9001,686.2442,667.1819,629.0572,619.526,609.9948,581.4013,571.8702
True,0.0,Свердловская область,0,False,40000.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Республика Татарстан,0,False,15000.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Оренбургская область,2,False,14700.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Нижегородская область,0,False,30000.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Самарская область,0,False,20000.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Волгоградская область,2,False,30000.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Краснодарский край,0,False,20000.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
