is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,Работа на станках с ЧПУ (3542_35),"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Внимательность (СК) (536_4),Чтение схем/чертежей (ОПТ) (3032_36),"Личные установки и ценности, мировоззрение (2043_4)",Аккуратность (СК) (575_4),Составление и корректировка управляющих программ (3667_35),"Саморазвитие, обучаемость (СК) (604_4)",Подготовка станков к работе (3512_35),Штамповочные работы (3747_35),Высокая работоспособность (СК) (586_4),Эксплуатация станочного оборудования (3579_35),Установка инструмента (3458_35),Наладка оборудования (4078_35),Коммуникабельность (СК) (617_4),Трудолюбие (СК) (597_4),Фрезерование (3469_35),Техническое обслуживание оборудования (4130_35),Использование контрольно-измерительных инструментов (3479_35),Работа на фрезерном станке с ЧПУ (3645_35),Контроль качества изделий (3466_35),Знания устройства и принципа действия станков с ЧПУ (3752_35),Целеустремленность (СК) (588_4),Знать систему допусков и посадок (3462_35)
False,2.0,Челябинская область,0,True,50000.0,81000.0,13061.7801,10418.3246,6347.1204,5908.9005,5286.911,5032.4607,4891.0995,4537.6963,3321.9895,3109.9476,2940.3141,1979.0576,1696.3351,1625.6545,1569.1099,1286.3874,1130.8901,1102.6178,989.5288,947.1204,791.623,791.623,749.2147,749.2147,735.0785
False,2.0,Брянская область,1,False,35000.0,100000.0,16125.6545,12862.1291,7835.9511,7294.9389,6527.0506,6212.9145,6038.3944,5602.0942,4101.2216,3839.4415,3630.0175,2443.281,2094.2408,2006.9808,1937.1728,1588.1326,1396.1606,1361.2565,1221.6405,1169.2845,977.3124,977.3124,924.9564,924.9564,907.5044
False,2.0,Республика Алтай,1,False,35000.0,72000.0,11610.4712,9260.733,5641.8848,5252.356,4699.4764,4473.2984,4347.644,4033.5079,2952.8796,2764.3979,2613.6126,1759.1623,1507.8534,1445.0262,1394.7644,1143.4555,1005.2356,980.1047,879.5812,841.8848,703.6649,703.6649,665.9686,665.9686,653.4031
False,2.0,Чувашская Республика,1,False,30000.0,100000.0,16125.6545,12862.1291,7835.9511,7294.9389,6527.0506,6212.9145,6038.3944,5602.0942,4101.2216,3839.4415,3630.0175,2443.281,2094.2408,2006.9808,1937.1728,1588.1326,1396.1606,1361.2565,1221.6405,1169.2845,977.3124,977.3124,924.9564,924.9564,907.5044
False,2.0,Рязанская область,1,False,30000.0,140000.0,22575.9162,18006.9808,10970.3316,10212.9145,9137.8709,8698.0803,8453.7522,7842.9319,5741.7103,5375.2182,5082.0244,3420.5934,2931.9372,2809.7731,2712.0419,2223.3857,1954.6248,1905.7592,1710.2967,1636.9983,1368.2373,1368.2373,1294.9389,1294.9389,1270.5061
False,2.0,Ярославская область,1,False,35000.0,100000.0,16125.6545,12862.1291,7835.9511,7294.9389,6527.0506,6212.9145,6038.3944,5602.0942,4101.2216,3839.4415,3630.0175,2443.281,2094.2408,2006.9808,1937.1728,1588.1326,1396.1606,1361.2565,1221.6405,1169.2845,977.3124,977.3124,924.9564,924.9564,907.5044
False,2.0,Ульяновская область,1,False,30000.0,171000.0,27574.8691,21994.2408,13399.4764,12474.3455,11161.2565,10624.0838,10325.6545,9579.5812,7013.089,6565.445,6207.3298,4178.0105,3581.1518,3431.9372,3312.5654,2715.7068,2387.4346,2327.7487,2089.0052,1999.4764,1671.2042,1671.2042,1581.6754,1581.6754,1551.8325
False,2.0,Ульяновская область,1,True,30000.0,30000.0,4837.6963,3858.6387,2350.7853,2188.4817,1958.1152,1863.8743,1811.5183,1680.6283,1230.3665,1151.8325,1089.0052,732.9843,628.2723,602.0942,581.1518,476.4398,418.8482,408.377,366.4921,350.7853,293.1937,293.1937,277.4869,277.4869,272.2513
False,2.0,Республика Башкортостан,0,False,20000.0,130000.0,20963.3508,16720.7679,10186.7365,9483.4206,8485.1658,8076.7888,7849.9127,7282.7225,5331.5881,4991.274,4719.0227,3176.2653,2722.5131,2609.075,2518.3246,2064.5724,1815.0087,1769.6335,1588.1326,1520.0698,1270.5061,1270.5061,1202.4433,1202.4433,1179.7557
False,2.0,Самарская область,0,False,17550.0,157000.0,25317.2775,20193.5428,12302.4433,11453.0541,10247.4695,9754.2757,9480.2792,8795.288,6438.918,6027.9232,5699.1274,3835.9511,3287.9581,3150.9599,3041.3613,2493.3682,2191.9721,2137.1728,1917.9756,1835.7766,1534.3805,1534.3805,1452.1815,1452.1815,1424.7818
False,2.0,Тульская область,1,False,35000.0,150000.0,24188.4817,19293.1937,11753.9267,10942.4084,9790.5759,9319.3717,9057.5916,8403.1414,6151.8325,5759.1623,5445.0262,3664.9215,3141.3613,3010.4712,2905.7592,2382.199,2094.2408,2041.8848,1832.4607,1753.9267,1465.9686,1465.9686,1387.4346,1387.4346,1361.2565
False,2.0,Красноярский край,1,False,27500.0,90000.0,14513.089,11575.9162,7052.356,6565.445,5874.3455,5591.623,5434.555,5041.8848,3691.0995,3455.4974,3267.0157,2198.9529,1884.8168,1806.2827,1743.4555,1429.3194,1256.5445,1225.1309,1099.4764,1052.356,879.5812,879.5812,832.4607,832.4607,816.7539
False,2.0,Кемеровская область,1,False,30000.0,100000.0,16125.6545,12862.1291,7835.9511,7294.9389,6527.0506,6212.9145,6038.3944,5602.0942,4101.2216,3839.4415,3630.0175,2443.281,2094.2408,2006.9808,1937.1728,1588.1326,1396.1606,1361.2565,1221.6405,1169.2845,977.3124,977.3124,924.9564,924.9564,907.5044
False,2.0,Пензенская область,1,False,30000.0,100000.0,16125.6545,12862.1291,7835.9511,7294.9389,6527.0506,6212.9145,6038.3944,5602.0942,4101.2216,3839.4415,3630.0175,2443.281,2094.2408,2006.9808,1937.1728,1588.1326,1396.1606,1361.2565,1221.6405,1169.2845,977.3124,977.3124,924.9564,924.9564,907.5044
False,2.0,Астраханская область,1,False,45000.0,80000.0,12900.5236,10289.7033,6268.7609,5835.9511,5221.6405,4970.3316,4830.7155,4481.6754,3280.9773,3071.5532,2904.014,1954.6248,1675.3927,1605.5846,1549.7382,1270.5061,1116.9284,1089.0052,977.3124,935.4276,781.8499,781.8499,739.9651,739.9651,726.0035
False,2.0,Ставропольский край,2,False,30000.0,80000.0,12900.5236,10289.7033,6268.7609,5835.9511,5221.6405,4970.3316,4830.7155,4481.6754,3280.9773,3071.5532,2904.014,1954.6248,1675.3927,1605.5846,1549.7382,1270.5061,1116.9284,1089.0052,977.3124,935.4276,781.8499,781.8499,739.9651,739.9651,726.0035
False,2.0,Липецкая область,1,False,22000.0,145000.0,23382.199,18650.0873,11362.1291,10577.6614,9464.2234,9008.726,8755.6719,8123.0366,5946.7714,5567.1902,5263.5253,3542.7574,3036.6492,2910.1222,2808.9005,2302.7923,2024.4328,1973.822,1771.3787,1695.4625,1417.103,1417.103,1341.1867,1341.1867,1315.8813
False,2.0,Ханты-Мансийский автономный округ — Югра,1,False,35000.0,80000.0,12900.5236,10289.7033,6268.7609,5835.9511,5221.6405,4970.3316,4830.7155,4481.6754,3280.9773,3071.5532,2904.014,1954.6248,1675.3927,1605.5846,1549.7382,1270.5061,1116.9284,1089.0052,977.3124,935.4276,781.8499,781.8499,739.9651,739.9651,726.0035
False,2.0,Тамбовская область,2,False,35000.0,110000.0,17738.2199,14148.3421,8619.5462,8024.4328,7179.7557,6834.2059,6642.2339,6162.3037,4511.3438,4223.3857,3993.0192,2687.6091,2303.6649,2207.6789,2130.8901,1746.9459,1535.7766,1497.3822,1343.8045,1286.2129,1075.0436,1075.0436,1017.452,1017.452,998.2548
False,2.0,Республика Коми,1,False,37800.0,80000.0,12900.5236,10289.7033,6268.7609,5835.9511,5221.6405,4970.3316,4830.7155,4481.6754,3280.9773,3071.5532,2904.014,1954.6248,1675.3927,1605.5846,1549.7382,1270.5061,1116.9284,1089.0052,977.3124,935.4276,781.8499,781.8499,739.9651,739.9651,726.0035
False,2.0,Республика Марий Эл,1,False,18470.0,80000.0,12900.5236,10289.7033,6268.7609,5835.9511,5221.6405,4970.3316,4830.7155,4481.6754,3280.9773,3071.5532,2904.014,1954.6248,1675.3927,1605.5846,1549.7382,1270.5061,1116.9284,1089.0052,977.3124,935.4276,781.8499,781.8499,739.9651,739.9651,726.0035
False,2.0,Новосибирская область,0,False,30000.0,90000.0,14513.089,11575.9162,7052.356,6565.445,5874.3455,5591.623,5434.555,5041.8848,3691.0995,3455.4974,3267.0157,2198.9529,1884.8168,1806.2827,1743.4555,1429.3194,1256.5445,1225.1309,1099.4764,1052.356,879.5812,879.5812,832.4607,832.4607,816.7539
False,2.0,Новосибирская область,0,True,65000.0,65000.0,10481.6754,8360.3839,5093.3682,4741.7103,4242.5829,4038.3944,3924.9564,3641.3613,2665.7941,2495.637,2359.5113,1588.1326,1361.2565,1304.5375,1259.1623,1032.2862,907.5044,884.8168,794.0663,760.0349,635.2531,635.2531,601.2216,601.2216,589.8778
False,2.0,Новгородская область,1,False,35000.0,100000.0,16125.6545,12862.1291,7835.9511,7294.9389,6527.0506,6212.9145,6038.3944,5602.0942,4101.2216,3839.4415,3630.0175,2443.281,2094.2408,2006.9808,1937.1728,1588.1326,1396.1606,1361.2565,1221.6405,1169.2845,977.3124,977.3124,924.9564,924.9564,907.5044
False,2.0,Псковская область,1,False,35000.0,100000.0,16125.6545,12862.1291,7835.9511,7294.9389,6527.0506,6212.9145,6038.3944,5602.0942,4101.2216,3839.4415,3630.0175,2443.281,2094.2408,2006.9808,1937.1728,1588.1326,1396.1606,1361.2565,1221.6405,1169.2845,977.3124,977.3124,924.9564,924.9564,907.5044
False,2.0,Республика Бурятия,1,False,40000.0,120000.0,19350.7853,15434.555,9403.1414,8753.9267,7832.4607,7455.4974,7246.0733,6722.5131,4921.466,4607.3298,4356.0209,2931.9372,2513.089,2408.377,2324.6073,1905.7592,1675.3927,1633.5079,1465.9686,1403.1414,1172.7749,1172.7749,1109.9476,1109.9476,1089.0052
False,2.0,Мурманская область,1,False,35000.0,100000.0,16125.6545,12862.1291,7835.9511,7294.9389,6527.0506,6212.9145,6038.3944,5602.0942,4101.2216,3839.4415,3630.0175,2443.281,2094.2408,2006.9808,1937.1728,1588.1326,1396.1606,1361.2565,1221.6405,1169.2845,977.3124,977.3124,924.9564,924.9564,907.5044
False,2.0,Город федерального значения Севастополь,1,False,30000.0,65000.0,10481.6754,8360.3839,5093.3682,4741.7103,4242.5829,4038.3944,3924.9564,3641.3613,2665.7941,2495.637,2359.5113,1588.1326,1361.2565,1304.5375,1259.1623,1032.2862,907.5044,884.8168,794.0663,760.0349,635.2531,635.2531,601.2216,601.2216,589.8778
False,2.0,Республика Крым,1,False,30000.0,80000.0,12900.5236,10289.7033,6268.7609,5835.9511,5221.6405,4970.3316,4830.7155,4481.6754,3280.9773,3071.5532,2904.014,1954.6248,1675.3927,1605.5846,1549.7382,1270.5061,1116.9284,1089.0052,977.3124,935.4276,781.8499,781.8499,739.9651,739.9651,726.0035
False,2.0,Карачаево-Черкесская Республика,1,False,23000.0,25000.0,4031.4136,3215.5323,1958.9878,1823.7347,1631.7627,1553.2286,1509.5986,1400.5236,1025.3054,959.8604,907.5044,610.8202,523.5602,501.7452,484.2932,397.0332,349.0401,340.3141,305.4101,292.3211,244.3281,244.3281,231.2391,231.2391,226.8761
False,2.0,Кабардино-Балкарская Республика,1,False,25000.0,27075.0,4366.0209,3482.4215,2121.5838,1975.1047,1767.199,1682.1466,1634.8953,1516.767,1110.4058,1039.5288,982.8272,661.5183,567.0157,543.3901,524.4895,429.9869,378.0105,368.5602,330.7592,316.5838,264.6073,264.6073,250.4319,250.4319,245.7068
False,2.0,Томская область,1,False,30000.0,100000.0,16125.6545,12862.1291,7835.9511,7294.9389,6527.0506,6212.9145,6038.3944,5602.0942,4101.2216,3839.4415,3630.0175,2443.281,2094.2408,2006.9808,1937.1728,1588.1326,1396.1606,1361.2565,1221.6405,1169.2845,977.3124,977.3124,924.9564,924.9564,907.5044
False,2.0,Забайкальский край,1,False,30000.0,100000.0,16125.6545,12862.1291,7835.9511,7294.9389,6527.0506,6212.9145,6038.3944,5602.0942,4101.2216,3839.4415,3630.0175,2443.281,2094.2408,2006.9808,1937.1728,1588.1326,1396.1606,1361.2565,1221.6405,1169.2845,977.3124,977.3124,924.9564,924.9564,907.5044
False,2.0,Республика Адыгея,1,False,30000.0,53000.0,8546.5969,6816.9284,4153.0541,3866.3176,3459.3368,3292.8447,3200.349,2969.1099,2173.6475,2034.904,1923.9092,1294.9389,1109.9476,1063.6998,1026.7016,841.7103,739.9651,721.466,647.4695,619.7208,517.9756,517.9756,490.2269,490.2269,480.9773
False,2.0,Республика Хакасия,1,False,30000.0,90000.0,14513.089,11575.9162,7052.356,6565.445,5874.3455,5591.623,5434.555,5041.8848,3691.0995,3455.4974,3267.0157,2198.9529,1884.8168,1806.2827,1743.4555,1429.3194,1256.5445,1225.1309,1099.4764,1052.356,879.5812,879.5812,832.4607,832.4607,816.7539
False,2.0,Курганская область,1,False,35000.0,100000.0,16125.6545,12862.1291,7835.9511,7294.9389,6527.0506,6212.9145,6038.3944,5602.0942,4101.2216,3839.4415,3630.0175,2443.281,2094.2408,2006.9808,1937.1728,1588.1326,1396.1606,1361.2565,1221.6405,1169.2845,977.3124,977.3124,924.9564,924.9564,907.5044
False,2.0,Сахалинская область,1,False,60000.0,100000.0,16125.6545,12862.1291,7835.9511,7294.9389,6527.0506,6212.9145,6038.3944,5602.0942,4101.2216,3839.4415,3630.0175,2443.281,2094.2408,2006.9808,1937.1728,1588.1326,1396.1606,1361.2565,1221.6405,1169.2845,977.3124,977.3124,924.9564,924.9564,907.5044
False,2.0,Магаданская область,1,False,70000.0,70000.0,11287.9581,9003.4904,5485.1658,5106.4572,4568.9354,4349.0401,4226.8761,3921.466,2870.8551,2687.6091,2541.0122,1710.2967,1465.9686,1404.8866,1356.0209,1111.6928,977.3124,952.8796,855.1483,818.4991,684.1187,684.1187,647.4695,647.4695,635.2531
False,2.0,Луганская область,1,False,60000.0,60000.0,9675.3927,7717.2775,4701.5707,4376.9634,3916.2304,3727.7487,3623.0366,3361.2565,2460.733,2303.6649,2178.0105,1465.9686,1256.5445,1204.1885,1162.3037,952.8796,837.6963,816.7539,732.9843,701.5707,586.3874,586.3874,554.9738,554.9738,544.5026
False,2.0,Республика Карелия,1,False,49700.0,80000.0,12900.5236,10289.7033,6268.7609,5835.9511,5221.6405,4970.3316,4830.7155,4481.6754,3280.9773,3071.5532,2904.014,1954.6248,1675.3927,1605.5846,1549.7382,1270.5061,1116.9284,1089.0052,977.3124,935.4276,781.8499,781.8499,739.9651,739.9651,726.0035
False,2.0,Ямало-Ненецкий автономный округ,1,False,49700.0,96000.0,15480.6283,12347.644,7522.5131,7003.1414,6265.9686,5964.3979,5796.8586,5378.0105,3937.1728,3685.8639,3484.8168,2345.5497,2010.4712,1926.7016,1859.6859,1524.6073,1340.3141,1306.8063,1172.7749,1122.5131,938.2199,938.2199,887.9581,887.9581,871.2042
False,2.0,Запорожская область,1,False,96000.0,96000.0,15480.6283,12347.644,7522.5131,7003.1414,6265.9686,5964.3979,5796.8586,5378.0105,3937.1728,3685.8639,3484.8168,2345.5497,2010.4712,1926.7016,1859.6859,1524.6073,1340.3141,1306.8063,1172.7749,1122.5131,938.2199,938.2199,887.9581,887.9581,871.2042
False,2.0,Донецкая область,1,False,47500.0,74000.0,11932.9843,9517.9756,5798.6038,5398.2548,4830.0175,4597.5567,4468.4119,4145.5497,3034.904,2841.1867,2686.2129,1808.0279,1549.7382,1485.1658,1433.5079,1175.2182,1033.1588,1007.3298,904.014,865.2705,723.2112,723.2112,684.4677,684.4677,671.5532
True,1.0,Республика Северная Осетия,1,False,75000.0,77000.0,12416.7539,9903.8394,6033.6824,5617.103,5025.829,4783.9442,4649.5637,4313.6126,3157.9407,2956.37,2795.1134,1881.3264,1612.5654,1545.3752,1491.623,1222.8621,1075.0436,1048.1675,940.6632,900.349,752.5305,752.5305,712.2164,712.2164,698.7784
True,1.0,Владимирская область,1,False,35000.0,150000.0,24188.4817,19293.1937,11753.9267,10942.4084,9790.5759,9319.3717,9057.5916,8403.1414,6151.8325,5759.1623,5445.0262,3664.9215,3141.3613,3010.4712,2905.7592,2382.199,2094.2408,2041.8848,1832.4607,1753.9267,1465.9686,1465.9686,1387.4346,1387.4346,1361.2565
True,1.0,Город федерального значения Санкт-Петербург,0,False,50000.0,160000.0,25801.0471,20579.4066,12537.5218,11671.9023,10443.281,9940.6632,9661.4311,8963.3508,6561.9546,6143.1065,5808.0279,3909.2496,3350.7853,3211.1693,3099.4764,2541.0122,2233.8569,2178.0105,1954.6248,1870.8551,1563.6998,1563.6998,1479.9302,1479.9302,1452.007
True,1.0,Орловская область,1,False,35000.0,150000.0,24188.4817,19293.1937,11753.9267,10942.4084,9790.5759,9319.3717,9057.5916,8403.1414,6151.8325,5759.1623,5445.0262,3664.9215,3141.3613,3010.4712,2905.7592,2382.199,2094.2408,2041.8848,1832.4607,1753.9267,1465.9686,1465.9686,1387.4346,1387.4346,1361.2565
True,1.0,Московская область,2,False,40000.0,150000.0,24188.4817,19293.1937,11753.9267,10942.4084,9790.5759,9319.3717,9057.5916,8403.1414,6151.8325,5759.1623,5445.0262,3664.9215,3141.3613,3010.4712,2905.7592,2382.199,2094.2408,2041.8848,1832.4607,1753.9267,1465.9686,1465.9686,1387.4346,1387.4346,1361.2565
True,1.0,Город федерального значения Москва,0,False,40000.0,170000.0,27413.6126,21865.6195,13321.1169,12401.3962,11095.986,10561.9546,10265.2705,9523.5602,6972.0768,6527.0506,6171.0297,4153.5777,3560.2094,3411.8674,3293.1937,2699.8255,2373.4729,2314.1361,2076.7888,1987.7836,1661.4311,1661.4311,1572.4258,1572.4258,1542.7574
True,1.0,Оренбургская область,2,False,35000.0,150000.0,24188.4817,19293.1937,11753.9267,10942.4084,9790.5759,9319.3717,9057.5916,8403.1414,6151.8325,5759.1623,5445.0262,3664.9215,3141.3613,3010.4712,2905.7592,2382.199,2094.2408,2041.8848,1832.4607,1753.9267,1465.9686,1465.9686,1387.4346,1387.4346,1361.2565
True,1.0,Ростовская область,0,False,30000.0,150000.0,24188.4817,19293.1937,11753.9267,10942.4084,9790.5759,9319.3717,9057.5916,8403.1414,6151.8325,5759.1623,5445.0262,3664.9215,3141.3613,3010.4712,2905.7592,2382.199,2094.2408,2041.8848,1832.4607,1753.9267,1465.9686,1465.9686,1387.4346,1387.4346,1361.2565
True,1.0,Кировская область,1,False,30000.0,150000.0,24188.4817,19293.1937,11753.9267,10942.4084,9790.5759,9319.3717,9057.5916,8403.1414,6151.8325,5759.1623,5445.0262,3664.9215,3141.3613,3010.4712,2905.7592,2382.199,2094.2408,2041.8848,1832.4607,1753.9267,1465.9686,1465.9686,1387.4346,1387.4346,1361.2565
True,1.0,Костромская область,1,False,30000.0,165000.0,26607.3298,21222.5131,12929.3194,12036.6492,10769.6335,10251.3089,9963.3508,9243.4555,6767.0157,6335.0785,5989.5288,4031.4136,3455.4974,3311.5183,3196.3351,2620.4188,2303.6649,2246.0733,2015.7068,1929.3194,1612.5654,1612.5654,1526.178,1526.178,1497.3822
True,1.0,Республика Татарстан,0,False,30000.0,174000.0,28058.6387,22380.1047,13634.555,12693.1937,11357.0681,10810.4712,10506.8063,9747.644,7136.1257,6680.6283,6316.2304,4251.3089,3643.9791,3492.1466,3370.6806,2763.3508,2429.3194,2368.5864,2125.6545,2034.555,1700.5236,1700.5236,1609.4241,1609.4241,1579.0576
True,1.0,Архангельская область,1,False,35000.0,150000.0,24188.4817,19293.1937,11753.9267,10942.4084,9790.5759,9319.3717,9057.5916,8403.1414,6151.8325,5759.1623,5445.0262,3664.9215,3141.3613,3010.4712,2905.7592,2382.199,2094.2408,2041.8848,1832.4607,1753.9267,1465.9686,1465.9686,1387.4346,1387.4346,1361.2565
True,1.0,Нижегородская область,0,False,35000.0,165000.0,26607.3298,21222.5131,12929.3194,12036.6492,10769.6335,10251.3089,9963.3508,9243.4555,6767.0157,6335.0785,5989.5288,4031.4136,3455.4974,3311.5183,3196.3351,2620.4188,2303.6649,2246.0733,2015.7068,1929.3194,1612.5654,1612.5654,1526.178,1526.178,1497.3822
True,1.0,Ленинградская область,1,False,35000.0,143000.0,23059.6859,18392.8447,11205.4101,10431.7627,9333.6824,8884.4677,8634.904,8010.9948,5864.7469,5490.4014,5190.925,3493.8918,2994.7644,2869.9825,2770.1571,2271.0297,1996.5096,1946.5969,1746.9459,1672.0768,1397.5567,1397.5567,1322.6876,1322.6876,1297.7312
True,1.0,Белгородская область,2,False,30000.0,150000.0,24188.4817,19293.1937,11753.9267,10942.4084,9790.5759,9319.3717,9057.5916,8403.1414,6151.8325,5759.1623,5445.0262,3664.9215,3141.3613,3010.4712,2905.7592,2382.199,2094.2408,2041.8848,1832.4607,1753.9267,1465.9686,1465.9686,1387.4346,1387.4346,1361.2565
True,1.0,Смоленская область,1,False,30000.0,150000.0,24188.4817,19293.1937,11753.9267,10942.4084,9790.5759,9319.3717,9057.5916,8403.1414,6151.8325,5759.1623,5445.0262,3664.9215,3141.3613,3010.4712,2905.7592,2382.199,2094.2408,2041.8848,1832.4607,1753.9267,1465.9686,1465.9686,1387.4346,1387.4346,1361.2565
True,1.0,Республика Мордовия,1,False,30000.0,140000.0,22575.9162,18006.9808,10970.3316,10212.9145,9137.8709,8698.0803,8453.7522,7842.9319,5741.7103,5375.2182,5082.0244,3420.5934,2931.9372,2809.7731,2712.0419,2223.3857,1954.6248,1905.7592,1710.2967,1636.9983,1368.2373,1368.2373,1294.9389,1294.9389,1270.5061
True,1.0,Воронежская область,2,False,30000.0,150000.0,24188.4817,19293.1937,11753.9267,10942.4084,9790.5759,9319.3717,9057.5916,8403.1414,6151.8325,5759.1623,5445.0262,3664.9215,3141.3613,3010.4712,2905.7592,2382.199,2094.2408,2041.8848,1832.4607,1753.9267,1465.9686,1465.9686,1387.4346,1387.4346,1361.2565
True,1.0,Курская область,2,False,30000.0,142000.0,22898.4293,18264.2234,11127.0506,10358.8133,9268.4119,8822.3386,8574.5201,7954.9738,5823.7347,5452.007,5154.6248,3469.459,2973.822,2849.9127,2750.7853,2255.1483,1982.548,1932.9843,1734.7295,1660.3839,1387.7836,1387.7836,1313.438,1313.438,1288.6562
True,1.0,Алтайский край,2,False,25000.0,150000.0,24188.4817,19293.1937,11753.9267,10942.4084,9790.5759,9319.3717,9057.5916,8403.1414,6151.8325,5759.1623,5445.0262,3664.9215,3141.3613,3010.4712,2905.7592,2382.199,2094.2408,2041.8848,1832.4607,1753.9267,1465.9686,1465.9686,1387.4346,1387.4346,1361.2565
True,1.0,Удмуртская Республика,1,False,30000.0,174000.0,28058.6387,22380.1047,13634.555,12693.1937,11357.0681,10810.4712,10506.8063,9747.644,7136.1257,6680.6283,6316.2304,4251.3089,3643.9791,3492.1466,3370.6806,2763.3508,2429.3194,2368.5864,2125.6545,2034.555,1700.5236,1700.5236,1609.4241,1609.4241,1579.0576
True,1.0,Краснодарский край,0,False,30000.0,150000.0,24188.4817,19293.1937,11753.9267,10942.4084,9790.5759,9319.3717,9057.5916,8403.1414,6151.8325,5759.1623,5445.0262,3664.9215,3141.3613,3010.4712,2905.7592,2382.199,2094.2408,2041.8848,1832.4607,1753.9267,1465.9686,1465.9686,1387.4346,1387.4346,1361.2565
True,1.0,Вологодская область,1,False,30000.0,150000.0,24188.4817,19293.1937,11753.9267,10942.4084,9790.5759,9319.3717,9057.5916,8403.1414,6151.8325,5759.1623,5445.0262,3664.9215,3141.3613,3010.4712,2905.7592,2382.199,2094.2408,2041.8848,1832.4607,1753.9267,1465.9686,1465.9686,1387.4346,1387.4346,1361.2565
True,1.0,Волгоградская область,2,False,30000.0,150000.0,24188.4817,19293.1937,11753.9267,10942.4084,9790.5759,9319.3717,9057.5916,8403.1414,6151.8325,5759.1623,5445.0262,3664.9215,3141.3613,3010.4712,2905.7592,2382.199,2094.2408,2041.8848,1832.4607,1753.9267,1465.9686,1465.9686,1387.4346,1387.4346,1361.2565
True,1.0,Калужская область,1,False,35000.0,145000.0,23382.199,18650.0873,11362.1291,10577.6614,9464.2234,9008.726,8755.6719,8123.0366,5946.7714,5567.1902,5263.5253,3542.7574,3036.6492,2910.1222,2808.9005,2302.7923,2024.4328,1973.822,1771.3787,1695.4625,1417.103,1417.103,1341.1867,1341.1867,1315.8813
True,1.0,Тверская область,1,False,40000.0,160000.0,25801.0471,20579.4066,12537.5218,11671.9023,10443.281,9940.6632,9661.4311,8963.3508,6561.9546,6143.1065,5808.0279,3909.2496,3350.7853,3211.1693,3099.4764,2541.0122,2233.8569,2178.0105,1954.6248,1870.8551,1563.6998,1563.6998,1479.9302,1479.9302,1452.007
True,1.0,Иркутская область,1,False,35000.0,150000.0,24188.4817,19293.1937,11753.9267,10942.4084,9790.5759,9319.3717,9057.5916,8403.1414,6151.8325,5759.1623,5445.0262,3664.9215,3141.3613,3010.4712,2905.7592,2382.199,2094.2408,2041.8848,1832.4607,1753.9267,1465.9686,1465.9686,1387.4346,1387.4346,1361.2565
True,1.0,Пермский край,1,False,35000.0,180000.0,29026.178,23151.8325,14104.712,13130.8901,11748.6911,11183.2461,10869.1099,10083.7696,7382.199,6910.9948,6534.0314,4397.9058,3769.6335,3612.5654,3486.911,2858.6387,2513.089,2450.2618,2198.9529,2104.712,1759.1623,1759.1623,1664.9215,1664.9215,1633.5079
True,1.0,Ивановская область,1,False,35000.0,150000.0,24188.4817,19293.1937,11753.9267,10942.4084,9790.5759,9319.3717,9057.5916,8403.1414,6151.8325,5759.1623,5445.0262,3664.9215,3141.3613,3010.4712,2905.7592,2382.199,2094.2408,2041.8848,1832.4607,1753.9267,1465.9686,1465.9686,1387.4346,1387.4346,1361.2565
True,1.0,Тюменская область,1,False,50000.0,150000.0,24188.4817,19293.1937,11753.9267,10942.4084,9790.5759,9319.3717,9057.5916,8403.1414,6151.8325,5759.1623,5445.0262,3664.9215,3141.3613,3010.4712,2905.7592,2382.199,2094.2408,2041.8848,1832.4607,1753.9267,1465.9686,1465.9686,1387.4346,1387.4346,1361.2565
True,1.0,Омская область,1,False,30000.0,150000.0,24188.4817,19293.1937,11753.9267,10942.4084,9790.5759,9319.3717,9057.5916,8403.1414,6151.8325,5759.1623,5445.0262,3664.9215,3141.3613,3010.4712,2905.7592,2382.199,2094.2408,2041.8848,1832.4607,1753.9267,1465.9686,1465.9686,1387.4346,1387.4346,1361.2565
True,1.0,Амурская область,1,False,110000.0,110000.0,17738.2199,14148.3421,8619.5462,8024.4328,7179.7557,6834.2059,6642.2339,6162.3037,4511.3438,4223.3857,3993.0192,2687.6091,2303.6649,2207.6789,2130.8901,1746.9459,1535.7766,1497.3822,1343.8045,1286.2129,1075.0436,1075.0436,1017.452,1017.452,998.2548
True,1.0,Приморский край,1,False,35000.0,120000.0,19350.7853,15434.555,9403.1414,8753.9267,7832.4607,7455.4974,7246.0733,6722.5131,4921.466,4607.3298,4356.0209,2931.9372,2513.089,2408.377,2324.6073,1905.7592,1675.3927,1633.5079,1465.9686,1403.1414,1172.7749,1172.7749,1109.9476,1109.9476,1089.0052
True,1.0,Хабаровский край,1,False,44750.0,150000.0,24188.4817,19293.1937,11753.9267,10942.4084,9790.5759,9319.3717,9057.5916,8403.1414,6151.8325,5759.1623,5445.0262,3664.9215,3141.3613,3010.4712,2905.7592,2382.199,2094.2408,2041.8848,1832.4607,1753.9267,1465.9686,1465.9686,1387.4346,1387.4346,1361.2565
True,1.0,Калининградская область,1,False,30000.0,110000.0,17738.2199,14148.3421,8619.5462,8024.4328,7179.7557,6834.2059,6642.2339,6162.3037,4511.3438,4223.3857,3993.0192,2687.6091,2303.6649,2207.6789,2130.8901,1746.9459,1535.7766,1497.3822,1343.8045,1286.2129,1075.0436,1075.0436,1017.452,1017.452,998.2548
