is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),"Личные установки и ценности, мировоззрение (2043_4)",Доброжелательность (СК) (1126_4),Коммуникабельность (СК) (617_4),Клиентоцентричность (клиенториентированность) (СК) (626_4),"Саморазвитие, обучаемость (СК) (604_4)",Аккуратность (СК) (575_4),Вежливость (СК) (581_4),Проведение обследования пациента (массажист) (2698_12),"Организация безопасной среды для пациентов и персонала (медсестра, врач-стоматолог, массажист) (123_12)",Пунктуальность (СК) (612_4),Выполнение массажа (массажист) (833_12),Высокая работоспособность (СК) (586_4),Командность (СК) (1371_4),Знание анатомии и техник массажа (2481_12),Грамотность (СК) (1368_4),Работа в перевязочном (процедурном) кабинете (медсестра) (149_12),Нравственность (СК) (622_4),Стрессоустойчивость (СК) (601_4),"Позитивность, оптимизм (СК) (607_4)",Целеустремленность (СК) (588_4),Выполнение медицинского массажа (медсестра) (2141_12),Сестринское дело (73_12),"Восприятие, мышление, внимание, память (УСК) (1330_4)",Трудолюбие (СК) (597_4),"Организаторские способности, лидерство (СК) (393_4)",Внимательность (СК) (536_4),"Верность, преданность, лояльность (СК) (582_4)",Инициативность (СК) (610_4),"Прием звонков, ведение переговоров и запись клиентов (Администратор медицинского центра) (2480_12)","Дипломатичность, неконфликтность (СК) (1369_4)"
False,2.0,Краснодарский край,0,True,15000.0,40000.0,7771.8041,3482.6762,2837.5149,2658.3035,1845.8781,1618.8769,1535.2449,1385.902,1356.0335,1188.7694,1075.2688,1021.5054,961.7682,919.9522,824.3728,824.3728,812.4253,692.951,669.0562,639.1876,627.2401,585.4241,573.4767,555.5556,549.5818,537.6344,501.7921,465.9498,448.0287,370.3704,358.4229,304.6595
False,2.0,Новосибирская область,0,False,17000.0,65000.0,12629.1816,5659.3489,4610.9618,4319.7431,2999.552,2630.675,2494.773,2252.0908,2203.5544,1931.7503,1747.3118,1659.9462,1562.8734,1494.9223,1339.6057,1339.6057,1320.1912,1126.0454,1087.2162,1038.6798,1019.2652,951.3142,931.8996,902.7778,893.0705,873.6559,815.4122,757.1685,728.0466,601.8519,582.4373,495.0717
False,2.0,Новосибирская область,0,True,18000.0,40000.0,7771.8041,3482.6762,2837.5149,2658.3035,1845.8781,1618.8769,1535.2449,1385.902,1356.0335,1188.7694,1075.2688,1021.5054,961.7682,919.9522,824.3728,824.3728,812.4253,692.951,669.0562,639.1876,627.2401,585.4241,573.4767,555.5556,549.5818,537.6344,501.7921,465.9498,448.0287,370.3704,358.4229,304.6595
False,2.0,Владимирская область,1,False,17000.0,50000.0,9714.7551,4353.3453,3546.8937,3322.8793,2307.3477,2023.5962,1919.0562,1732.3775,1695.0418,1485.9618,1344.086,1276.8817,1202.2103,1149.9403,1030.4659,1030.4659,1015.5317,866.1888,836.3202,798.9845,784.0502,731.7802,716.8459,694.4444,686.9773,672.043,627.2401,582.4373,560.0358,462.963,448.0287,380.8244
False,2.0,Владимирская область,1,True,24000.0,24000.0,4663.0824,2089.6057,1702.509,1594.9821,1107.5269,971.3262,921.147,831.5412,813.6201,713.2616,645.1613,612.9032,577.0609,551.9713,494.6237,494.6237,487.4552,415.7706,401.4337,383.5125,376.3441,351.2545,344.086,333.3333,329.7491,322.5806,301.0753,279.5699,268.8172,222.2222,215.0538,182.7957
False,2.0,Приморский край,1,False,17000.0,40000.0,7771.8041,3482.6762,2837.5149,2658.3035,1845.8781,1618.8769,1535.2449,1385.902,1356.0335,1188.7694,1075.2688,1021.5054,961.7682,919.9522,824.3728,824.3728,812.4253,692.951,669.0562,639.1876,627.2401,585.4241,573.4767,555.5556,549.5818,537.6344,501.7921,465.9498,448.0287,370.3704,358.4229,304.6595
False,2.0,Калининградская область,1,False,18000.0,65000.0,12629.1816,5659.3489,4610.9618,4319.7431,2999.552,2630.675,2494.773,2252.0908,2203.5544,1931.7503,1747.3118,1659.9462,1562.8734,1494.9223,1339.6057,1339.6057,1320.1912,1126.0454,1087.2162,1038.6798,1019.2652,951.3142,931.8996,902.7778,893.0705,873.6559,815.4122,757.1685,728.0466,601.8519,582.4373,495.0717
False,2.0,Калининградская область,1,True,18500.0,28500.0,5537.4104,2481.4068,2021.7294,1894.0412,1315.1882,1153.4498,1093.862,987.4552,966.1738,846.9982,766.129,727.8226,685.2599,655.4659,587.3656,587.3656,578.853,493.7276,476.7025,455.4211,446.9086,417.1147,408.6022,395.8333,391.5771,383.0645,357.5269,331.9892,319.2204,263.8889,255.3763,217.0699
False,2.0,Тюменская область,1,False,17000.0,70000.0,13600.6571,6094.6834,4965.6511,4652.0311,3230.2867,2833.0346,2686.6786,2425.3286,2373.0585,2080.3465,1881.7204,1787.6344,1683.0944,1609.9164,1442.6523,1442.6523,1421.7443,1212.6643,1170.8483,1118.5783,1097.6703,1024.4922,1003.5842,972.2222,961.7682,940.8602,878.1362,815.4122,784.0502,648.1481,627.2401,533.1541
False,2.0,Красноярский край,1,False,18500.0,40000.0,7771.8041,3482.6762,2837.5149,2658.3035,1845.8781,1618.8769,1535.2449,1385.902,1356.0335,1188.7694,1075.2688,1021.5054,961.7682,919.9522,824.3728,824.3728,812.4253,692.951,669.0562,639.1876,627.2401,585.4241,573.4767,555.5556,549.5818,537.6344,501.7921,465.9498,448.0287,370.3704,358.4229,304.6595
False,2.0,Красноярский край,1,True,28500.0,28500.0,5537.4104,2481.4068,2021.7294,1894.0412,1315.1882,1153.4498,1093.862,987.4552,966.1738,846.9982,766.129,727.8226,685.2599,655.4659,587.3656,587.3656,578.853,493.7276,476.7025,455.4211,446.9086,417.1147,408.6022,395.8333,391.5771,383.0645,357.5269,331.9892,319.2204,263.8889,255.3763,217.0699
False,2.0,Омская область,1,False,24121.0,35000.0,6800.3286,3047.3417,2482.8256,2326.0155,1615.1434,1416.5173,1343.3393,1212.6643,1186.5293,1040.1732,940.8602,893.8172,841.5472,804.9582,721.3262,721.3262,710.8722,606.3321,585.4241,559.2891,548.8351,512.2461,501.7921,486.1111,480.8841,470.4301,439.0681,407.7061,392.0251,324.0741,313.6201,266.5771
False,2.0,Вологодская область,1,False,30000.0,40000.0,7771.8041,3482.6762,2837.5149,2658.3035,1845.8781,1618.8769,1535.2449,1385.902,1356.0335,1188.7694,1075.2688,1021.5054,961.7682,919.9522,824.3728,824.3728,812.4253,692.951,669.0562,639.1876,627.2401,585.4241,573.4767,555.5556,549.5818,537.6344,501.7921,465.9498,448.0287,370.3704,358.4229,304.6595
False,2.0,Город федерального значения Севастополь,1,False,18500.0,30000.0,5828.853,2612.0072,2128.1362,1993.7276,1384.4086,1214.1577,1151.4337,1039.4265,1017.0251,891.5771,806.4516,766.129,721.3262,689.9642,618.2796,618.2796,609.319,519.7133,501.7921,479.3907,470.4301,439.0681,430.1075,416.6667,412.1864,403.2258,376.3441,349.4624,336.0215,277.7778,268.8172,228.4946
False,2.0,Мурманская область,1,False,17000.0,60000.0,11657.7061,5224.0143,4256.2724,3987.4552,2768.8172,2428.3154,2302.8674,2078.853,2034.0502,1783.1541,1612.9032,1532.2581,1442.6523,1379.9283,1236.5591,1236.5591,1218.638,1039.4265,1003.5842,958.7814,940.8602,878.1362,860.2151,833.3333,824.3728,806.4516,752.6882,698.9247,672.043,555.5556,537.6344,456.9892
False,2.0,Мурманская область,1,True,18000.0,18000.0,3497.3118,1567.2043,1276.8817,1196.2366,830.6452,728.4946,690.8602,623.6559,610.2151,534.9462,483.871,459.6774,432.7957,413.9785,370.9677,370.9677,365.5914,311.828,301.0753,287.6344,282.2581,263.4409,258.0645,250.0,247.3118,241.9355,225.8065,209.6774,201.6129,166.6667,161.2903,137.0968
False,2.0,Астраханская область,1,False,28500.0,28500.0,5537.4104,2481.4068,2021.7294,1894.0412,1315.1882,1153.4498,1093.862,987.4552,966.1738,846.9982,766.129,727.8226,685.2599,655.4659,587.3656,587.3656,578.853,493.7276,476.7025,455.4211,446.9086,417.1147,408.6022,395.8333,391.5771,383.0645,357.5269,331.9892,319.2204,263.8889,255.3763,217.0699
False,2.0,Республика Саха (Якутия),1,False,21500.0,30000.0,5828.853,2612.0072,2128.1362,1993.7276,1384.4086,1214.1577,1151.4337,1039.4265,1017.0251,891.5771,806.4516,766.129,721.3262,689.9642,618.2796,618.2796,609.319,519.7133,501.7921,479.3907,470.4301,439.0681,430.1075,416.6667,412.1864,403.2258,376.3441,349.4624,336.0215,277.7778,268.8172,228.4946
False,2.0,Новгородская область,1,False,24000.0,30000.0,5828.853,2612.0072,2128.1362,1993.7276,1384.4086,1214.1577,1151.4337,1039.4265,1017.0251,891.5771,806.4516,766.129,721.3262,689.9642,618.2796,618.2796,609.319,519.7133,501.7921,479.3907,470.4301,439.0681,430.1075,416.6667,412.1864,403.2258,376.3441,349.4624,336.0215,277.7778,268.8172,228.4946
False,2.0,Курганская область,1,False,18000.0,28500.0,5537.4104,2481.4068,2021.7294,1894.0412,1315.1882,1153.4498,1093.862,987.4552,966.1738,846.9982,766.129,727.8226,685.2599,655.4659,587.3656,587.3656,578.853,493.7276,476.7025,455.4211,446.9086,417.1147,408.6022,395.8333,391.5771,383.0645,357.5269,331.9892,319.2204,263.8889,255.3763,217.0699
False,2.0,Город федерального значения Санкт-Петербург,0,False,17000.0,100000.0,19429.5102,8706.6906,7093.7873,6645.7587,4614.6953,4047.1924,3838.1123,3464.7551,3390.0836,2971.9235,2688.172,2553.7634,2404.4205,2299.8805,2060.9319,2060.9319,2031.0633,1732.3775,1672.6404,1597.9689,1568.1004,1463.5603,1433.6918,1388.8889,1373.9546,1344.086,1254.4803,1164.8746,1120.0717,925.9259,896.0573,761.6487
False,2.0,Город федерального значения Санкт-Петербург,0,True,32000.0,60000.0,11657.7061,5224.0143,4256.2724,3987.4552,2768.8172,2428.3154,2302.8674,2078.853,2034.0502,1783.1541,1612.9032,1532.2581,1442.6523,1379.9283,1236.5591,1236.5591,1218.638,1039.4265,1003.5842,958.7814,940.8602,878.1362,860.2151,833.3333,824.3728,806.4516,752.6882,698.9247,672.043,555.5556,537.6344,456.9892
False,2.0,Московская область,2,False,18500.0,80000.0,15543.6081,6965.3524,5675.0299,5316.6069,3691.7563,3237.7539,3070.4898,2771.8041,2712.0669,2377.5388,2150.5376,2043.0108,1923.5364,1839.9044,1648.7455,1648.7455,1624.8507,1385.902,1338.1123,1278.3751,1254.4803,1170.8483,1146.9534,1111.1111,1099.1637,1075.2688,1003.5842,931.8996,896.0573,740.7407,716.8459,609.319
False,2.0,Московская область,2,True,21000.0,100000.0,19429.5102,8706.6906,7093.7873,6645.7587,4614.6953,4047.1924,3838.1123,3464.7551,3390.0836,2971.9235,2688.172,2553.7634,2404.4205,2299.8805,2060.9319,2060.9319,2031.0633,1732.3775,1672.6404,1597.9689,1568.1004,1463.5603,1433.6918,1388.8889,1373.9546,1344.086,1254.4803,1164.8746,1120.0717,925.9259,896.0573,761.6487
False,2.0,Ивановская область,1,False,30000.0,40000.0,7771.8041,3482.6762,2837.5149,2658.3035,1845.8781,1618.8769,1535.2449,1385.902,1356.0335,1188.7694,1075.2688,1021.5054,961.7682,919.9522,824.3728,824.3728,812.4253,692.951,669.0562,639.1876,627.2401,585.4241,573.4767,555.5556,549.5818,537.6344,501.7921,465.9498,448.0287,370.3704,358.4229,304.6595
False,2.0,Ямало-Ненецкий автономный округ,1,False,40000.0,57500.0,11171.9683,5006.3471,4078.9277,3821.3112,2653.4498,2327.1356,2206.9146,1992.2342,1949.2981,1708.856,1545.6989,1468.414,1382.5418,1322.4313,1185.0358,1185.0358,1167.8614,996.1171,961.7682,918.8321,901.6577,841.5472,824.3728,798.6111,790.0239,772.8495,721.3262,669.8029,644.0412,532.4074,515.233,437.948
False,2.0,Камчатский край,1,False,30000.0,50000.0,9714.7551,4353.3453,3546.8937,3322.8793,2307.3477,2023.5962,1919.0562,1732.3775,1695.0418,1485.9618,1344.086,1276.8817,1202.2103,1149.9403,1030.4659,1030.4659,1015.5317,866.1888,836.3202,798.9845,784.0502,731.7802,716.8459,694.4444,686.9773,672.043,627.2401,582.4373,560.0358,462.963,448.0287,380.8244
False,2.0,Сахалинская область,1,False,25473.0,30000.0,5828.853,2612.0072,2128.1362,1993.7276,1384.4086,1214.1577,1151.4337,1039.4265,1017.0251,891.5771,806.4516,766.129,721.3262,689.9642,618.2796,618.2796,609.319,519.7133,501.7921,479.3907,470.4301,439.0681,430.1075,416.6667,412.1864,403.2258,376.3441,349.4624,336.0215,277.7778,268.8172,228.4946
False,2.0,Город федерального значения Москва,0,False,20000.0,160000.0,31087.2162,13930.7049,11350.0597,10633.2139,7383.5125,6475.5078,6140.9797,5543.6081,5424.1338,4755.0777,4301.0753,4086.0215,3847.0729,3679.8088,3297.491,3297.491,3249.7013,2771.8041,2676.2246,2556.7503,2508.9606,2341.6965,2293.9068,2222.2222,2198.3274,2150.5376,2007.1685,1863.7993,1792.1147,1481.4815,1433.6918,1218.638
False,2.0,Город федерального значения Москва,0,True,25000.0,100000.0,19429.5102,8706.6906,7093.7873,6645.7587,4614.6953,4047.1924,3838.1123,3464.7551,3390.0836,2971.9235,2688.172,2553.7634,2404.4205,2299.8805,2060.9319,2060.9319,2031.0633,1732.3775,1672.6404,1597.9689,1568.1004,1463.5603,1433.6918,1388.8889,1373.9546,1344.086,1254.4803,1164.8746,1120.0717,925.9259,896.0573,761.6487
False,0.0,Ульяновская область,1,False,12800.0,20000.0,3885.902,1741.3381,1418.7575,1329.1517,922.9391,809.4385,767.6225,692.951,678.0167,594.3847,537.6344,510.7527,480.8841,459.9761,412.1864,412.1864,406.2127,346.4755,334.5281,319.5938,313.6201,292.7121,286.7384,277.7778,274.7909,268.8172,250.8961,232.9749,224.0143,185.1852,179.2115,152.3297
False,0.0,Ульяновская область,1,True,35000.0,35000.0,6800.3286,3047.3417,2482.8256,2326.0155,1615.1434,1416.5173,1343.3393,1212.6643,1186.5293,1040.1732,940.8602,893.8172,841.5472,804.9582,721.3262,721.3262,710.8722,606.3321,585.4241,559.2891,548.8351,512.2461,501.7921,486.1111,480.8841,470.4301,439.0681,407.7061,392.0251,324.0741,313.6201,266.5771
False,0.0,Ханты-Мансийский автономный округ — Югра,1,False,25000.0,31610.0,6141.6682,2752.1849,2242.3462,2100.7243,1458.7052,1279.3175,1213.2273,1095.2091,1071.6054,939.425,849.7312,807.2446,760.0373,726.9922,651.4606,651.4606,642.0191,547.6045,528.7216,505.118,495.6765,462.6314,453.19,439.0278,434.307,424.8656,396.5412,368.2168,354.0547,292.6852,283.2437,240.7572
False,0.0,Ханты-Мансийский автономный округ — Югра,1,True,25000.0,25000.0,4857.3775,2176.6726,1773.4468,1661.4397,1153.6738,1011.7981,959.5281,866.1888,847.5209,742.9809,672.043,638.4409,601.1051,574.9701,515.233,515.233,507.7658,433.0944,418.1601,399.4922,392.0251,365.8901,358.4229,347.2222,343.4886,336.0215,313.6201,291.2186,280.0179,231.4815,224.0143,190.4122
False,0.0,Иркутская область,1,False,15000.0,31610.0,6141.6682,2752.1849,2242.3462,2100.7243,1458.7052,1279.3175,1213.2273,1095.2091,1071.6054,939.425,849.7312,807.2446,760.0373,726.9922,651.4606,651.4606,642.0191,547.6045,528.7216,505.118,495.6765,462.6314,453.19,439.0278,434.307,424.8656,396.5412,368.2168,354.0547,292.6852,283.2437,240.7572
False,0.0,Иркутская область,1,True,14000.0,30000.0,5828.853,2612.0072,2128.1362,1993.7276,1384.4086,1214.1577,1151.4337,1039.4265,1017.0251,891.5771,806.4516,766.129,721.3262,689.9642,618.2796,618.2796,609.319,519.7133,501.7921,479.3907,470.4301,439.0681,430.1075,416.6667,412.1864,403.2258,376.3441,349.4624,336.0215,277.7778,268.8172,228.4946
False,0.0,Республика Башкортостан,0,False,10000.0,45000.0,8743.2796,3918.0108,3192.2043,2990.5914,2076.6129,1821.2366,1727.1505,1559.1398,1525.5376,1337.3656,1209.6774,1149.1935,1081.9892,1034.9462,927.4194,927.4194,913.9785,779.5699,752.6882,719.086,705.6452,658.6022,645.1613,625.0,618.2796,604.8387,564.5161,524.1935,504.0323,416.6667,403.2258,342.7419
False,0.0,Республика Башкортостан,0,True,18048.0,31610.0,6141.6682,2752.1849,2242.3462,2100.7243,1458.7052,1279.3175,1213.2273,1095.2091,1071.6054,939.425,849.7312,807.2446,760.0373,726.9922,651.4606,651.4606,642.0191,547.6045,528.7216,505.118,495.6765,462.6314,453.19,439.0278,434.307,424.8656,396.5412,368.2168,354.0547,292.6852,283.2437,240.7572
False,0.0,Томская область,1,False,17000.0,30000.0,5828.853,2612.0072,2128.1362,1993.7276,1384.4086,1214.1577,1151.4337,1039.4265,1017.0251,891.5771,806.4516,766.129,721.3262,689.9642,618.2796,618.2796,609.319,519.7133,501.7921,479.3907,470.4301,439.0681,430.1075,416.6667,412.1864,403.2258,376.3441,349.4624,336.0215,277.7778,268.8172,228.4946
False,0.0,Томская область,1,True,20000.0,20000.0,3885.902,1741.3381,1418.7575,1329.1517,922.9391,809.4385,767.6225,692.951,678.0167,594.3847,537.6344,510.7527,480.8841,459.9761,412.1864,412.1864,406.2127,346.4755,334.5281,319.5938,313.6201,292.7121,286.7384,277.7778,274.7909,268.8172,250.8961,232.9749,224.0143,185.1852,179.2115,152.3297
False,0.0,Саратовская область,2,False,14000.0,80000.0,15543.6081,6965.3524,5675.0299,5316.6069,3691.7563,3237.7539,3070.4898,2771.8041,2712.0669,2377.5388,2150.5376,2043.0108,1923.5364,1839.9044,1648.7455,1648.7455,1624.8507,1385.902,1338.1123,1278.3751,1254.4803,1170.8483,1146.9534,1111.1111,1099.1637,1075.2688,1003.5842,931.8996,896.0573,740.7407,716.8459,609.319
False,0.0,Саратовская область,2,True,25000.0,25000.0,4857.3775,2176.6726,1773.4468,1661.4397,1153.6738,1011.7981,959.5281,866.1888,847.5209,742.9809,672.043,638.4409,601.1051,574.9701,515.233,515.233,507.7658,433.0944,418.1601,399.4922,392.0251,365.8901,358.4229,347.2222,343.4886,336.0215,313.6201,291.2186,280.0179,231.4815,224.0143,190.4122
False,0.0,Республика Коми,1,False,17000.0,31610.0,6141.6682,2752.1849,2242.3462,2100.7243,1458.7052,1279.3175,1213.2273,1095.2091,1071.6054,939.425,849.7312,807.2446,760.0373,726.9922,651.4606,651.4606,642.0191,547.6045,528.7216,505.118,495.6765,462.6314,453.19,439.0278,434.307,424.8656,396.5412,368.2168,354.0547,292.6852,283.2437,240.7572
False,0.0,Чувашская Республика,1,False,14000.0,30000.0,5828.853,2612.0072,2128.1362,1993.7276,1384.4086,1214.1577,1151.4337,1039.4265,1017.0251,891.5771,806.4516,766.129,721.3262,689.9642,618.2796,618.2796,609.319,519.7133,501.7921,479.3907,470.4301,439.0681,430.1075,416.6667,412.1864,403.2258,376.3441,349.4624,336.0215,277.7778,268.8172,228.4946
False,0.0,Чувашская Республика,1,True,30000.0,30000.0,5828.853,2612.0072,2128.1362,1993.7276,1384.4086,1214.1577,1151.4337,1039.4265,1017.0251,891.5771,806.4516,766.129,721.3262,689.9642,618.2796,618.2796,609.319,519.7133,501.7921,479.3907,470.4301,439.0681,430.1075,416.6667,412.1864,403.2258,376.3441,349.4624,336.0215,277.7778,268.8172,228.4946
False,0.0,Ленинградская область,1,False,10000.0,40000.0,7771.8041,3482.6762,2837.5149,2658.3035,1845.8781,1618.8769,1535.2449,1385.902,1356.0335,1188.7694,1075.2688,1021.5054,961.7682,919.9522,824.3728,824.3728,812.4253,692.951,669.0562,639.1876,627.2401,585.4241,573.4767,555.5556,549.5818,537.6344,501.7921,465.9498,448.0287,370.3704,358.4229,304.6595
False,0.0,Ленинградская область,1,True,20000.0,20000.0,3885.902,1741.3381,1418.7575,1329.1517,922.9391,809.4385,767.6225,692.951,678.0167,594.3847,537.6344,510.7527,480.8841,459.9761,412.1864,412.1864,406.2127,346.4755,334.5281,319.5938,313.6201,292.7121,286.7384,277.7778,274.7909,268.8172,250.8961,232.9749,224.0143,185.1852,179.2115,152.3297
False,0.0,Воронежская область,2,False,14000.0,45000.0,8743.2796,3918.0108,3192.2043,2990.5914,2076.6129,1821.2366,1727.1505,1559.1398,1525.5376,1337.3656,1209.6774,1149.1935,1081.9892,1034.9462,927.4194,927.4194,913.9785,779.5699,752.6882,719.086,705.6452,658.6022,645.1613,625.0,618.2796,604.8387,564.5161,524.1935,504.0323,416.6667,403.2258,342.7419
False,0.0,Воронежская область,2,True,40000.0,40000.0,7771.8041,3482.6762,2837.5149,2658.3035,1845.8781,1618.8769,1535.2449,1385.902,1356.0335,1188.7694,1075.2688,1021.5054,961.7682,919.9522,824.3728,824.3728,812.4253,692.951,669.0562,639.1876,627.2401,585.4241,573.4767,555.5556,549.5818,537.6344,501.7921,465.9498,448.0287,370.3704,358.4229,304.6595
False,0.0,Белгородская область,2,False,10000.0,31610.0,6141.6682,2752.1849,2242.3462,2100.7243,1458.7052,1279.3175,1213.2273,1095.2091,1071.6054,939.425,849.7312,807.2446,760.0373,726.9922,651.4606,651.4606,642.0191,547.6045,528.7216,505.118,495.6765,462.6314,453.19,439.0278,434.307,424.8656,396.5412,368.2168,354.0547,292.6852,283.2437,240.7572
False,0.0,Белгородская область,2,True,31610.0,31610.0,6141.6682,2752.1849,2242.3462,2100.7243,1458.7052,1279.3175,1213.2273,1095.2091,1071.6054,939.425,849.7312,807.2446,760.0373,726.9922,651.4606,651.4606,642.0191,547.6045,528.7216,505.118,495.6765,462.6314,453.19,439.0278,434.307,424.8656,396.5412,368.2168,354.0547,292.6852,283.2437,240.7572
False,0.0,Волгоградская область,2,False,10000.0,25000.0,4857.3775,2176.6726,1773.4468,1661.4397,1153.6738,1011.7981,959.5281,866.1888,847.5209,742.9809,672.043,638.4409,601.1051,574.9701,515.233,515.233,507.7658,433.0944,418.1601,399.4922,392.0251,365.8901,358.4229,347.2222,343.4886,336.0215,313.6201,291.2186,280.0179,231.4815,224.0143,190.4122
False,0.0,Волгоградская область,2,True,14000.0,25000.0,4857.3775,2176.6726,1773.4468,1661.4397,1153.6738,1011.7981,959.5281,866.1888,847.5209,742.9809,672.043,638.4409,601.1051,574.9701,515.233,515.233,507.7658,433.0944,418.1601,399.4922,392.0251,365.8901,358.4229,347.2222,343.4886,336.0215,313.6201,291.2186,280.0179,231.4815,224.0143,190.4122
False,0.0,Кемеровская область,1,False,15000.0,30000.0,5828.853,2612.0072,2128.1362,1993.7276,1384.4086,1214.1577,1151.4337,1039.4265,1017.0251,891.5771,806.4516,766.129,721.3262,689.9642,618.2796,618.2796,609.319,519.7133,501.7921,479.3907,470.4301,439.0681,430.1075,416.6667,412.1864,403.2258,376.3441,349.4624,336.0215,277.7778,268.8172,228.4946
False,0.0,Кемеровская область,1,True,14000.0,25000.0,4857.3775,2176.6726,1773.4468,1661.4397,1153.6738,1011.7981,959.5281,866.1888,847.5209,742.9809,672.043,638.4409,601.1051,574.9701,515.233,515.233,507.7658,433.0944,418.1601,399.4922,392.0251,365.8901,358.4229,347.2222,343.4886,336.0215,313.6201,291.2186,280.0179,231.4815,224.0143,190.4122
False,0.0,Тверская область,1,False,14000.0,31610.0,6141.6682,2752.1849,2242.3462,2100.7243,1458.7052,1279.3175,1213.2273,1095.2091,1071.6054,939.425,849.7312,807.2446,760.0373,726.9922,651.4606,651.4606,642.0191,547.6045,528.7216,505.118,495.6765,462.6314,453.19,439.0278,434.307,424.8656,396.5412,368.2168,354.0547,292.6852,283.2437,240.7572
False,0.0,Тверская область,1,True,30000.0,31610.0,6141.6682,2752.1849,2242.3462,2100.7243,1458.7052,1279.3175,1213.2273,1095.2091,1071.6054,939.425,849.7312,807.2446,760.0373,726.9922,651.4606,651.4606,642.0191,547.6045,528.7216,505.118,495.6765,462.6314,453.19,439.0278,434.307,424.8656,396.5412,368.2168,354.0547,292.6852,283.2437,240.7572
False,0.0,Оренбургская область,2,False,10000.0,30000.0,5828.853,2612.0072,2128.1362,1993.7276,1384.4086,1214.1577,1151.4337,1039.4265,1017.0251,891.5771,806.4516,766.129,721.3262,689.9642,618.2796,618.2796,609.319,519.7133,501.7921,479.3907,470.4301,439.0681,430.1075,416.6667,412.1864,403.2258,376.3441,349.4624,336.0215,277.7778,268.8172,228.4946
False,0.0,Оренбургская область,2,True,20000.0,20000.0,3885.902,1741.3381,1418.7575,1329.1517,922.9391,809.4385,767.6225,692.951,678.0167,594.3847,537.6344,510.7527,480.8841,459.9761,412.1864,412.1864,406.2127,346.4755,334.5281,319.5938,313.6201,292.7121,286.7384,277.7778,274.7909,268.8172,250.8961,232.9749,224.0143,185.1852,179.2115,152.3297
False,0.0,Пермский край,1,False,17125.0,35000.0,6800.3286,3047.3417,2482.8256,2326.0155,1615.1434,1416.5173,1343.3393,1212.6643,1186.5293,1040.1732,940.8602,893.8172,841.5472,804.9582,721.3262,721.3262,710.8722,606.3321,585.4241,559.2891,548.8351,512.2461,501.7921,486.1111,480.8841,470.4301,439.0681,407.7061,392.0251,324.0741,313.6201,266.5771
False,0.0,Пермский край,1,True,14000.0,31610.0,6141.6682,2752.1849,2242.3462,2100.7243,1458.7052,1279.3175,1213.2273,1095.2091,1071.6054,939.425,849.7312,807.2446,760.0373,726.9922,651.4606,651.4606,642.0191,547.6045,528.7216,505.118,495.6765,462.6314,453.19,439.0278,434.307,424.8656,396.5412,368.2168,354.0547,292.6852,283.2437,240.7572
False,0.0,Ставропольский край,2,False,14000.0,28150.0,5469.4071,2450.9334,1996.9011,1870.7811,1299.0367,1139.2846,1080.4286,975.3286,954.3085,836.5965,756.7204,718.8844,676.8444,647.4164,580.1523,580.1523,571.7443,487.6643,470.8483,449.8283,441.4203,411.9922,403.5842,390.9722,386.7682,378.3602,353.1362,327.9122,315.3002,260.6481,252.2401,214.4041
False,0.0,Республика Бурятия,1,False,18048.0,31610.0,6141.6682,2752.1849,2242.3462,2100.7243,1458.7052,1279.3175,1213.2273,1095.2091,1071.6054,939.425,849.7312,807.2446,760.0373,726.9922,651.4606,651.4606,642.0191,547.6045,528.7216,505.118,495.6765,462.6314,453.19,439.0278,434.307,424.8656,396.5412,368.2168,354.0547,292.6852,283.2437,240.7572
False,0.0,Кировская область,1,False,10000.0,31610.0,6141.6682,2752.1849,2242.3462,2100.7243,1458.7052,1279.3175,1213.2273,1095.2091,1071.6054,939.425,849.7312,807.2446,760.0373,726.9922,651.4606,651.4606,642.0191,547.6045,528.7216,505.118,495.6765,462.6314,453.19,439.0278,434.307,424.8656,396.5412,368.2168,354.0547,292.6852,283.2437,240.7572
False,0.0,Калужская область,1,False,17000.0,35000.0,6800.3286,3047.3417,2482.8256,2326.0155,1615.1434,1416.5173,1343.3393,1212.6643,1186.5293,1040.1732,940.8602,893.8172,841.5472,804.9582,721.3262,721.3262,710.8722,606.3321,585.4241,559.2891,548.8351,512.2461,501.7921,486.1111,480.8841,470.4301,439.0681,407.7061,392.0251,324.0741,313.6201,266.5771
False,0.0,Брянская область,1,False,14000.0,25000.0,4857.3775,2176.6726,1773.4468,1661.4397,1153.6738,1011.7981,959.5281,866.1888,847.5209,742.9809,672.043,638.4409,601.1051,574.9701,515.233,515.233,507.7658,433.0944,418.1601,399.4922,392.0251,365.8901,358.4229,347.2222,343.4886,336.0215,313.6201,291.2186,280.0179,231.4815,224.0143,190.4122
False,0.0,Пензенская область,1,False,10000.0,50000.0,9714.7551,4353.3453,3546.8937,3322.8793,2307.3477,2023.5962,1919.0562,1732.3775,1695.0418,1485.9618,1344.086,1276.8817,1202.2103,1149.9403,1030.4659,1030.4659,1015.5317,866.1888,836.3202,798.9845,784.0502,731.7802,716.8459,694.4444,686.9773,672.043,627.2401,582.4373,560.0358,462.963,448.0287,380.8244
