is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),"Личные установки и ценности, мировоззрение (2043_4)",Планировка площадей при устройстве насыпей (3129_10),Планировка площадей при устройстве выемок (2664_10),Высокая работоспособность (СК) (586_4),Склонность к здоровому образу жизни (СК) (1662_4),ТОиР бульдозеров (3176_10),Планировочные работы (5021_10),Командность (СК) (1371_4),Заправка бульдозера ГСМ (3224_10),Организация и выполнение производственных заданий при производстве этапа строительных работ (2959_10),Знание технического устройства бульдозеров (2976_10),Умение выявлять и устранять неисправности (3343_10),Выполнение ремонтных работ (ОПТ) (8285_36),Коммуникабельность (СК) (617_4),Стрессоустойчивость (СК) (601_4),Соблюдение правил охраны труда (ОПТ) (3790_36),Умение управлять бульдозером (3193_10),Монтаж-демонтаж навесного оборудования (3227_10),Пунктуальность (СК) (612_4),Внимательность (СК) (536_4),Погрузо-разгрузочные работы (3184_10),Выполнение работ бульдозерами (4974_10),Трудолюбие (СК) (597_4),Нравственность (СК) (622_4),Профилирование и подчистка откаточных путей (3183_10),Соблюдение правовых и нормативных документов (6145_10)
False,2.0,Город федерального значения Севастополь,1,False,21000.0,120000.0,28279.5291,16384.3524,8522.5978,6061.5268,5252.5636,5081.6559,4682.8712,4318.2681,3873.9081,3657.425,2928.2188,2802.8864,2540.828,2392.7079,2369.9202,2039.4987,1982.5294,1948.3479,1731.8648,1606.5325,1583.7448,1515.3817,1515.3817,1458.4125,1447.0186,1390.0494,1333.0801,1298.8986
False,2.0,Республика Марий Эл,1,False,20000.0,110000.0,25922.9016,15018.9897,7812.3813,5556.3995,4814.85,4658.1846,4292.632,3958.4125,3551.0824,3352.6396,2684.2005,2569.3126,2329.0923,2193.3156,2172.4269,1869.5404,1817.3186,1785.9856,1587.5427,1472.6548,1451.766,1389.0999,1389.0999,1336.8781,1326.4337,1274.2119,1221.9901,1190.657
False,2.0,Сахалинская область,1,False,21000.0,130000.0,30636.1565,17749.7152,9232.8143,6566.654,5690.2773,5505.1272,5073.1105,4678.1238,4196.7338,3962.2104,3172.237,3036.4603,2752.5636,2592.1003,2567.4136,2209.4569,2147.7402,2110.7102,1876.1869,1740.4102,1715.7235,1641.6635,1641.6635,1579.9468,1567.6035,1505.8868,1444.1701,1407.1401
False,2.0,Калининградская область,1,False,20000.0,110000.0,25922.9016,15018.9897,7812.3813,5556.3995,4814.85,4658.1846,4292.632,3958.4125,3551.0824,3352.6396,2684.2005,2569.3126,2329.0923,2193.3156,2172.4269,1869.5404,1817.3186,1785.9856,1587.5427,1472.6548,1451.766,1389.0999,1389.0999,1336.8781,1326.4337,1274.2119,1221.9901,1190.657
False,2.0,Карачаево-Черкесская Республика,1,False,40000.0,40000.0,9426.5097,5461.4508,2840.8659,2020.5089,1750.8545,1693.8853,1560.9571,1439.4227,1291.3027,1219.1417,976.0729,934.2955,846.9427,797.5693,789.9734,679.8329,660.8431,649.4493,577.2883,535.5108,527.9149,505.1272,505.1272,486.1375,482.3395,463.3498,444.36,432.9662
False,2.0,Орловская область,1,False,21000.0,80000.0,18853.0194,10922.9016,5681.7319,4041.0179,3501.7091,3387.7706,3121.9142,2878.8454,2582.6054,2438.2833,1952.1458,1868.591,1693.8853,1595.1386,1579.9468,1359.6658,1321.6863,1298.8986,1154.5765,1071.0216,1055.8299,1010.2545,1010.2545,972.275,964.6791,926.6996,888.7201,865.9324
False,2.0,Ненецкий автономный округ,1,False,80000.0,80000.0,18853.0194,10922.9016,5681.7319,4041.0179,3501.7091,3387.7706,3121.9142,2878.8454,2582.6054,2438.2833,1952.1458,1868.591,1693.8853,1595.1386,1579.9468,1359.6658,1321.6863,1298.8986,1154.5765,1071.0216,1055.8299,1010.2545,1010.2545,972.275,964.6791,926.6996,888.7201,865.9324
False,2.0,Город федерального значения Москва,0,False,36000.0,135000.0,31814.4702,18432.3965,9587.9225,6819.2176,5909.1341,5716.8629,5268.2302,4858.0517,4358.1466,4114.6031,3294.2461,3153.2472,2858.4314,2691.7964,2666.1603,2294.436,2230.3456,2191.8914,1948.3479,1807.349,1781.7129,1704.8044,1704.8044,1640.714,1627.8959,1563.8055,1499.7152,1461.2609
False,2.0,Приморский край,1,False,40000.0,200000.0,47132.5484,27307.2541,14204.3297,10102.5446,8754.2727,8469.4265,7804.7854,7197.1136,6456.5135,6095.7083,4880.3646,4671.4774,4234.7133,3987.8466,3949.8671,3399.1645,3304.2157,3247.2465,2886.4413,2677.5541,2639.5746,2525.6362,2525.6362,2430.6874,2411.6977,2316.749,2221.8002,2164.831
False,2.0,Алтайский край,2,False,36000.0,160000.0,37706.0387,21845.8033,11363.4637,8082.0357,7003.4182,6775.5412,6243.8283,5757.6908,5165.2108,4876.5667,3904.2917,3737.1819,3387.7706,3190.2773,3159.8937,2719.3316,2643.3726,2597.7972,2309.1531,2142.0433,2111.6597,2020.5089,2020.5089,1944.5499,1929.3581,1853.3992,1777.4402,1731.8648
False,2.0,Иркутская область,1,False,22000.0,170000.0,40062.6662,23211.166,12073.6802,8587.1629,7441.1318,7199.0125,6634.0676,6117.5465,5488.0365,5181.3521,4148.3099,3970.7558,3599.5063,3389.6696,3357.387,2889.2898,2808.5834,2760.1595,2453.4751,2275.921,2243.6384,2146.7907,2146.7907,2066.0843,2049.943,1969.2366,1888.5302,1840.1063
False,2.0,Томская область,1,False,40000.0,150000.0,35349.4113,20480.4406,10653.2472,7576.9085,6565.7045,6352.0699,5853.5891,5397.8352,4842.3851,4571.7812,3660.2735,3503.6081,3176.0349,2990.8849,2962.4003,2549.3733,2478.1618,2435.4349,2164.831,2008.1656,1979.681,1894.2271,1894.2271,1823.0156,1808.7733,1737.5617,1666.3502,1623.6232
False,2.0,Новосибирская область,0,False,32000.0,220000.0,51845.8033,30037.9795,15624.7626,11112.7991,9629.7,9316.3692,8585.264,7916.8249,7102.1648,6705.2791,5368.4011,5138.6251,4658.1846,4386.6312,4344.8538,3739.0809,3634.6373,3571.9711,3175.0855,2945.3095,2903.5321,2778.1998,2778.1998,2673.7562,2652.8675,2548.4239,2443.9803,2381.3141
False,2.0,Смоленская область,1,False,30000.0,110000.0,25922.9016,15018.9897,7812.3813,5556.3995,4814.85,4658.1846,4292.632,3958.4125,3551.0824,3352.6396,2684.2005,2569.3126,2329.0923,2193.3156,2172.4269,1869.5404,1817.3186,1785.9856,1587.5427,1472.6548,1451.766,1389.0999,1389.0999,1336.8781,1326.4337,1274.2119,1221.9901,1190.657
False,2.0,Амурская область,1,False,36696.0,174000.0,41005.3171,23757.3111,12357.7668,8789.2138,7616.2172,7368.4011,6790.1633,6261.4888,5617.1667,5303.2662,4245.9172,4064.1853,3684.2005,3469.4265,3436.3844,2957.2731,2874.6677,2825.1044,2511.2039,2329.4721,2296.4299,2197.3035,2197.3035,2114.6981,2098.177,2015.5716,1932.9662,1883.403
False,2.0,Астраханская область,1,False,40000.0,140000.0,32992.7839,19115.0779,9943.0308,7071.7812,6127.9909,5928.5986,5463.3498,5037.9795,4519.5594,4266.9958,3416.2552,3270.0342,2964.2993,2791.4926,2764.907,2379.4151,2312.951,2273.0725,2020.5089,1874.2879,1847.7022,1767.9453,1767.9453,1701.4812,1688.1884,1621.7243,1555.2602,1515.3817
False,2.0,Еврейская автономная область,1,False,27000.0,110000.0,25922.9016,15018.9897,7812.3813,5556.3995,4814.85,4658.1846,4292.632,3958.4125,3551.0824,3352.6396,2684.2005,2569.3126,2329.0923,2193.3156,2172.4269,1869.5404,1817.3186,1785.9856,1587.5427,1472.6548,1451.766,1389.0999,1389.0999,1336.8781,1326.4337,1274.2119,1221.9901,1190.657
False,2.0,Республика Бурятия,1,False,40000.0,160000.0,37706.0387,21845.8033,11363.4637,8082.0357,7003.4182,6775.5412,6243.8283,5757.6908,5165.2108,4876.5667,3904.2917,3737.1819,3387.7706,3190.2773,3159.8937,2719.3316,2643.3726,2597.7972,2309.1531,2142.0433,2111.6597,2020.5089,2020.5089,1944.5499,1929.3581,1853.3992,1777.4402,1731.8648
False,2.0,Республика Мордовия,1,False,55000.0,135000.0,31814.4702,18432.3965,9587.9225,6819.2176,5909.1341,5716.8629,5268.2302,4858.0517,4358.1466,4114.6031,3294.2461,3153.2472,2858.4314,2691.7964,2666.1603,2294.436,2230.3456,2191.8914,1948.3479,1807.349,1781.7129,1704.8044,1704.8044,1640.714,1627.8959,1563.8055,1499.7152,1461.2609
False,2.0,Костромская область,1,False,70000.0,110000.0,25922.9016,15018.9897,7812.3813,5556.3995,4814.85,4658.1846,4292.632,3958.4125,3551.0824,3352.6396,2684.2005,2569.3126,2329.0923,2193.3156,2172.4269,1869.5404,1817.3186,1785.9856,1587.5427,1472.6548,1451.766,1389.0999,1389.0999,1336.8781,1326.4337,1274.2119,1221.9901,1190.657
False,2.0,Республика Калмыкия,1,False,110000.0,110000.0,25922.9016,15018.9897,7812.3813,5556.3995,4814.85,4658.1846,4292.632,3958.4125,3551.0824,3352.6396,2684.2005,2569.3126,2329.0923,2193.3156,2172.4269,1869.5404,1817.3186,1785.9856,1587.5427,1472.6548,1451.766,1389.0999,1389.0999,1336.8781,1326.4337,1274.2119,1221.9901,1190.657
False,2.0,Республика Адыгея,1,False,40000.0,70000.0,16496.3919,9557.5389,4971.5154,3535.8906,3063.9954,2964.2993,2731.6749,2518.9897,2259.7797,2133.4979,1708.1276,1635.0171,1482.1496,1395.7463,1382.4535,1189.7076,1156.4755,1136.5363,1010.2545,937.1439,923.8511,883.9727,883.9727,850.7406,844.0942,810.8621,777.6301,757.6908
False,2.0,Республика Алтай,1,False,50000.0,81000.0,19088.6821,11059.4379,5752.7535,4091.5306,3545.4804,3430.1177,3160.9381,2914.831,2614.888,2468.7619,1976.5477,1891.9483,1715.0589,1615.0779,1599.6962,1376.6616,1338.2074,1315.1348,1169.0087,1084.4094,1069.0277,1022.8826,1022.8826,984.4284,976.7376,938.2833,899.8291,876.7566
False,2.0,Камчатский край,1,False,40000.0,135000.0,31814.4702,18432.3965,9587.9225,6819.2176,5909.1341,5716.8629,5268.2302,4858.0517,4358.1466,4114.6031,3294.2461,3153.2472,2858.4314,2691.7964,2666.1603,2294.436,2230.3456,2191.8914,1948.3479,1807.349,1781.7129,1704.8044,1704.8044,1640.714,1627.8959,1563.8055,1499.7152,1461.2609
False,2.0,Пермский край,1,False,50400.0,140000.0,32992.7839,19115.0779,9943.0308,7071.7812,6127.9909,5928.5986,5463.3498,5037.9795,4519.5594,4266.9958,3416.2552,3270.0342,2964.2993,2791.4926,2764.907,2379.4151,2312.951,2273.0725,2020.5089,1874.2879,1847.7022,1767.9453,1767.9453,1701.4812,1688.1884,1621.7243,1555.2602,1515.3817
False,2.0,Забайкальский край,1,False,35000.0,250000.0,58915.6855,34134.0676,17755.4121,12628.1808,10942.8409,10586.7831,9755.9818,8996.3919,8070.6419,7619.6354,6100.4558,5839.3468,5293.3916,4984.8082,4937.3338,4248.9556,4130.2697,4059.0581,3608.0517,3346.9427,3299.4683,3157.0452,3157.0452,3038.3593,3014.6221,2895.9362,2777.2503,2706.0387
False,2.0,Красноярский край,1,False,30000.0,200000.0,47132.5484,27307.2541,14204.3297,10102.5446,8754.2727,8469.4265,7804.7854,7197.1136,6456.5135,6095.7083,4880.3646,4671.4774,4234.7133,3987.8466,3949.8671,3399.1645,3304.2157,3247.2465,2886.4413,2677.5541,2639.5746,2525.6362,2525.6362,2430.6874,2411.6977,2316.749,2221.8002,2164.831
False,2.0,Город федерального значения Санкт-Петербург,0,False,40000.0,120000.0,28279.5291,16384.3524,8522.5978,6061.5268,5252.5636,5081.6559,4682.8712,4318.2681,3873.9081,3657.425,2928.2188,2802.8864,2540.828,2392.7079,2369.9202,2039.4987,1982.5294,1948.3479,1731.8648,1606.5325,1583.7448,1515.3817,1515.3817,1458.4125,1447.0186,1390.0494,1333.0801,1298.8986
False,2.0,Псковская область,1,False,50000.0,110000.0,25922.9016,15018.9897,7812.3813,5556.3995,4814.85,4658.1846,4292.632,3958.4125,3551.0824,3352.6396,2684.2005,2569.3126,2329.0923,2193.3156,2172.4269,1869.5404,1817.3186,1785.9856,1587.5427,1472.6548,1451.766,1389.0999,1389.0999,1336.8781,1326.4337,1274.2119,1221.9901,1190.657
False,2.0,Хабаровский край,1,False,30000.0,220000.0,51845.8033,30037.9795,15624.7626,11112.7991,9629.7,9316.3692,8585.264,7916.8249,7102.1648,6705.2791,5368.4011,5138.6251,4658.1846,4386.6312,4344.8538,3739.0809,3634.6373,3571.9711,3175.0855,2945.3095,2903.5321,2778.1998,2778.1998,2673.7562,2652.8675,2548.4239,2443.9803,2381.3141
False,2.0,Курганская область,1,False,70000.0,135000.0,31814.4702,18432.3965,9587.9225,6819.2176,5909.1341,5716.8629,5268.2302,4858.0517,4358.1466,4114.6031,3294.2461,3153.2472,2858.4314,2691.7964,2666.1603,2294.436,2230.3456,2191.8914,1948.3479,1807.349,1781.7129,1704.8044,1704.8044,1640.714,1627.8959,1563.8055,1499.7152,1461.2609
False,2.0,Архангельская область,1,False,50000.0,135000.0,31814.4702,18432.3965,9587.9225,6819.2176,5909.1341,5716.8629,5268.2302,4858.0517,4358.1466,4114.6031,3294.2461,3153.2472,2858.4314,2691.7964,2666.1603,2294.436,2230.3456,2191.8914,1948.3479,1807.349,1781.7129,1704.8044,1704.8044,1640.714,1627.8959,1563.8055,1499.7152,1461.2609
False,2.0,Ульяновская область,1,False,40000.0,85000.0,20031.3331,11605.583,6036.8401,4293.5815,3720.5659,3599.5063,3317.0338,3058.7733,2744.0182,2590.676,2074.155,1985.3779,1799.7531,1694.8348,1678.6935,1444.6449,1404.2917,1380.0798,1226.7376,1137.9605,1121.8192,1073.3954,1073.3954,1033.0422,1024.9715,984.6183,944.2651,920.0532
False,2.0,Республика Хакасия,1,False,40000.0,160000.0,37706.0387,21845.8033,11363.4637,8082.0357,7003.4182,6775.5412,6243.8283,5757.6908,5165.2108,4876.5667,3904.2917,3737.1819,3387.7706,3190.2773,3159.8937,2719.3316,2643.3726,2597.7972,2309.1531,2142.0433,2111.6597,2020.5089,2020.5089,1944.5499,1929.3581,1853.3992,1777.4402,1731.8648
False,2.0,Тамбовская область,2,False,40000.0,110000.0,25922.9016,15018.9897,7812.3813,5556.3995,4814.85,4658.1846,4292.632,3958.4125,3551.0824,3352.6396,2684.2005,2569.3126,2329.0923,2193.3156,2172.4269,1869.5404,1817.3186,1785.9856,1587.5427,1472.6548,1451.766,1389.0999,1389.0999,1336.8781,1326.4337,1274.2119,1221.9901,1190.657
False,2.0,Ханты-Мансийский автономный округ — Югра,1,False,40000.0,148500.0,34995.9172,20275.6362,10546.7148,7501.1394,6500.0475,6288.5492,5795.0532,5343.8568,4793.9613,4526.0634,3623.6707,3468.572,3144.2746,2960.9761,2932.7763,2523.8796,2453.3802,2411.0805,2143.1827,1988.0839,1959.8842,1875.2848,1875.2848,1804.7854,1790.6855,1720.1861,1649.6867,1607.387
False,2.0,Новгородская область,1,False,40000.0,110000.0,25922.9016,15018.9897,7812.3813,5556.3995,4814.85,4658.1846,4292.632,3958.4125,3551.0824,3352.6396,2684.2005,2569.3126,2329.0923,2193.3156,2172.4269,1869.5404,1817.3186,1785.9856,1587.5427,1472.6548,1451.766,1389.0999,1389.0999,1336.8781,1326.4337,1274.2119,1221.9901,1190.657
False,2.0,Ямало-Ненецкий автономный округ,1,False,40000.0,160000.0,37706.0387,21845.8033,11363.4637,8082.0357,7003.4182,6775.5412,6243.8283,5757.6908,5165.2108,4876.5667,3904.2917,3737.1819,3387.7706,3190.2773,3159.8937,2719.3316,2643.3726,2597.7972,2309.1531,2142.0433,2111.6597,2020.5089,2020.5089,1944.5499,1929.3581,1853.3992,1777.4402,1731.8648
False,2.0,Тюменская область,1,False,40000.0,180000.0,42419.2936,24576.5287,12783.8967,9092.2902,7878.8454,7622.4839,7024.3069,6477.4022,5810.8621,5486.1375,4392.3281,4204.3297,3811.2419,3589.0619,3554.8804,3059.248,2973.7942,2922.5218,2597.7972,2409.7987,2375.6172,2273.0725,2273.0725,2187.6187,2170.5279,2085.0741,1999.6202,1948.3479
False,2.0,Ярославская область,1,False,40000.0,110000.0,25922.9016,15018.9897,7812.3813,5556.3995,4814.85,4658.1846,4292.632,3958.4125,3551.0824,3352.6396,2684.2005,2569.3126,2329.0923,2193.3156,2172.4269,1869.5404,1817.3186,1785.9856,1587.5427,1472.6548,1451.766,1389.0999,1389.0999,1336.8781,1326.4337,1274.2119,1221.9901,1190.657
False,2.0,Чукотский автономный округ,1,False,40000.0,150000.0,35349.4113,20480.4406,10653.2472,7576.9085,6565.7045,6352.0699,5853.5891,5397.8352,4842.3851,4571.7812,3660.2735,3503.6081,3176.0349,2990.8849,2962.4003,2549.3733,2478.1618,2435.4349,2164.831,2008.1656,1979.681,1894.2271,1894.2271,1823.0156,1808.7733,1737.5617,1666.3502,1623.6232
False,2.0,Ивановская область,1,False,40000.0,85000.0,20031.3331,11605.583,6036.8401,4293.5815,3720.5659,3599.5063,3317.0338,3058.7733,2744.0182,2590.676,2074.155,1985.3779,1799.7531,1694.8348,1678.6935,1444.6449,1404.2917,1380.0798,1226.7376,1137.9605,1121.8192,1073.3954,1073.3954,1033.0422,1024.9715,984.6183,944.2651,920.0532
False,2.0,Магаданская область,1,False,49157.5,200000.0,47132.5484,27307.2541,14204.3297,10102.5446,8754.2727,8469.4265,7804.7854,7197.1136,6456.5135,6095.7083,4880.3646,4671.4774,4234.7133,3987.8466,3949.8671,3399.1645,3304.2157,3247.2465,2886.4413,2677.5541,2639.5746,2525.6362,2525.6362,2430.6874,2411.6977,2316.749,2221.8002,2164.831
False,2.0,Республика Саха (Якутия),1,False,49157.5,186000.0,43833.27,25395.7463,13210.0266,9395.3665,8141.4736,7876.5667,7258.4504,6693.3156,6004.5575,5669.0087,4538.7391,4344.474,3938.2833,3708.6973,3673.3764,3161.2229,3072.9206,3019.9392,2684.3904,2490.1253,2454.8044,2348.8416,2348.8416,2260.5393,2242.8788,2154.5765,2066.2742,2013.2928
False,2.0,Республика Тыва,1,False,42500.0,115000.0,27101.2153,15701.6711,8167.4896,5808.9632,5033.7068,4869.9202,4487.7516,4138.3403,3712.4953,3505.0323,2806.2096,2686.0995,2434.9601,2293.0118,2271.1736,1954.5196,1899.924,1867.1667,1659.7038,1539.5936,1517.7554,1452.2408,1452.2408,1397.6453,1386.7262,1332.1306,1277.5351,1244.7778
False,2.0,Омская область,1,False,39000.0,150000.0,35349.4113,20480.4406,10653.2472,7576.9085,6565.7045,6352.0699,5853.5891,5397.8352,4842.3851,4571.7812,3660.2735,3503.6081,3176.0349,2990.8849,2962.4003,2549.3733,2478.1618,2435.4349,2164.831,2008.1656,1979.681,1894.2271,1894.2271,1823.0156,1808.7733,1737.5617,1666.3502,1623.6232
False,2.0,Донецкая область,1,False,160000.0,160000.0,37706.0387,21845.8033,11363.4637,8082.0357,7003.4182,6775.5412,6243.8283,5757.6908,5165.2108,4876.5667,3904.2917,3737.1819,3387.7706,3190.2773,3159.8937,2719.3316,2643.3726,2597.7972,2309.1531,2142.0433,2111.6597,2020.5089,2020.5089,1944.5499,1929.3581,1853.3992,1777.4402,1731.8648
False,2.0,Херсонская область,1,False,59250.0,59250.0,13963.0175,8089.774,4208.0327,2992.8788,2593.4533,2509.0676,2312.1677,2132.1449,1912.7421,1805.8536,1445.808,1383.9252,1254.5338,1181.3995,1170.1481,1007.0025,978.8739,961.9968,855.1082,793.2254,781.974,748.2197,748.2197,720.0912,714.4654,686.3369,658.2083,641.3312
False,2.0,Запорожская область,1,False,140000.0,140000.0,32992.7839,19115.0779,9943.0308,7071.7812,6127.9909,5928.5986,5463.3498,5037.9795,4519.5594,4266.9958,3416.2552,3270.0342,2964.2993,2791.4926,2764.907,2379.4151,2312.951,2273.0725,2020.5089,1874.2879,1847.7022,1767.9453,1767.9453,1701.4812,1688.1884,1621.7243,1555.2602,1515.3817
False,2.0,Луганская область,1,False,160000.0,160000.0,37706.0387,21845.8033,11363.4637,8082.0357,7003.4182,6775.5412,6243.8283,5757.6908,5165.2108,4876.5667,3904.2917,3737.1819,3387.7706,3190.2773,3159.8937,2719.3316,2643.3726,2597.7972,2309.1531,2142.0433,2111.6597,2020.5089,2020.5089,1944.5499,1929.3581,1853.3992,1777.4402,1731.8648
True,1.0,Республика Северная Осетия,1,False,130000.0,130000.0,30636.1565,17749.7152,9232.8143,6566.654,5690.2773,5505.1272,5073.1105,4678.1238,4196.7338,3962.2104,3172.237,3036.4603,2752.5636,2592.1003,2567.4136,2209.4569,2147.7402,2110.7102,1876.1869,1740.4102,1715.7235,1641.6635,1641.6635,1579.9468,1567.6035,1505.8868,1444.1701,1407.1401
True,1.0,Республика Крым,1,False,100000.0,135000.0,31814.4702,18432.3965,9587.9225,6819.2176,5909.1341,5716.8629,5268.2302,4858.0517,4358.1466,4114.6031,3294.2461,3153.2472,2858.4314,2691.7964,2666.1603,2294.436,2230.3456,2191.8914,1948.3479,1807.349,1781.7129,1704.8044,1704.8044,1640.714,1627.8959,1563.8055,1499.7152,1461.2609
True,1.0,Ленинградская область,1,False,20000.0,180000.0,42419.2936,24576.5287,12783.8967,9092.2902,7878.8454,7622.4839,7024.3069,6477.4022,5810.8621,5486.1375,4392.3281,4204.3297,3811.2419,3589.0619,3554.8804,3059.248,2973.7942,2922.5218,2597.7972,2409.7987,2375.6172,2273.0725,2273.0725,2187.6187,2170.5279,2085.0741,1999.6202,1948.3479
True,1.0,Ставропольский край,2,False,50000.0,135000.0,31814.4702,18432.3965,9587.9225,6819.2176,5909.1341,5716.8629,5268.2302,4858.0517,4358.1466,4114.6031,3294.2461,3153.2472,2858.4314,2691.7964,2666.1603,2294.436,2230.3456,2191.8914,1948.3479,1807.349,1781.7129,1704.8044,1704.8044,1640.714,1627.8959,1563.8055,1499.7152,1461.2609
True,1.0,Брянская область,1,False,18500.0,150000.0,35349.4113,20480.4406,10653.2472,7576.9085,6565.7045,6352.0699,5853.5891,5397.8352,4842.3851,4571.7812,3660.2735,3503.6081,3176.0349,2990.8849,2962.4003,2549.3733,2478.1618,2435.4349,2164.831,2008.1656,1979.681,1894.2271,1894.2271,1823.0156,1808.7733,1737.5617,1666.3502,1623.6232
True,1.0,Кемеровская область,1,False,30000.0,190000.0,44775.921,25941.8914,13494.1132,9597.4174,8316.5591,8045.9552,7414.5461,6837.2579,6133.6878,5790.9229,4636.3464,4437.9035,4022.9776,3788.4542,3752.3737,3229.2062,3139.0049,3084.8842,2742.1193,2543.6764,2507.5959,2399.3543,2399.3543,2309.1531,2291.1128,2200.9115,2110.7102,2056.5894
True,1.0,Нижегородская область,0,False,80000.0,140000.0,32992.7839,19115.0779,9943.0308,7071.7812,6127.9909,5928.5986,5463.3498,5037.9795,4519.5594,4266.9958,3416.2552,3270.0342,2964.2993,2791.4926,2764.907,2379.4151,2312.951,2273.0725,2020.5089,1874.2879,1847.7022,1767.9453,1767.9453,1701.4812,1688.1884,1621.7243,1555.2602,1515.3817
True,1.0,Чувашская Республика,1,False,70000.0,140000.0,32992.7839,19115.0779,9943.0308,7071.7812,6127.9909,5928.5986,5463.3498,5037.9795,4519.5594,4266.9958,3416.2552,3270.0342,2964.2993,2791.4926,2764.907,2379.4151,2312.951,2273.0725,2020.5089,1874.2879,1847.7022,1767.9453,1767.9453,1701.4812,1688.1884,1621.7243,1555.2602,1515.3817
True,1.0,Калужская область,1,False,30000.0,150000.0,35349.4113,20480.4406,10653.2472,7576.9085,6565.7045,6352.0699,5853.5891,5397.8352,4842.3851,4571.7812,3660.2735,3503.6081,3176.0349,2990.8849,2962.4003,2549.3733,2478.1618,2435.4349,2164.831,2008.1656,1979.681,1894.2271,1894.2271,1823.0156,1808.7733,1737.5617,1666.3502,1623.6232
True,1.0,Тверская область,1,False,40000.0,130000.0,30636.1565,17749.7152,9232.8143,6566.654,5690.2773,5505.1272,5073.1105,4678.1238,4196.7338,3962.2104,3172.237,3036.4603,2752.5636,2592.1003,2567.4136,2209.4569,2147.7402,2110.7102,1876.1869,1740.4102,1715.7235,1641.6635,1641.6635,1579.9468,1567.6035,1505.8868,1444.1701,1407.1401
True,1.0,Республика Татарстан,0,False,20000.0,140000.0,32992.7839,19115.0779,9943.0308,7071.7812,6127.9909,5928.5986,5463.3498,5037.9795,4519.5594,4266.9958,3416.2552,3270.0342,2964.2993,2791.4926,2764.907,2379.4151,2312.951,2273.0725,2020.5089,1874.2879,1847.7022,1767.9453,1767.9453,1701.4812,1688.1884,1621.7243,1555.2602,1515.3817
True,1.0,Ростовская область,0,False,20000.0,154000.0,36292.0623,21026.5856,10937.3338,7778.9594,6740.79,6521.4584,6009.6848,5541.7774,4971.5154,4693.6954,3757.8807,3597.0376,3260.7292,3070.6419,3041.3976,2617.3566,2544.2461,2500.3798,2222.5598,2061.7167,2032.4725,1944.7398,1944.7398,1871.6293,1857.0072,1783.8967,1710.7862,1666.9199
True,1.0,Пензенская область,1,False,70000.0,140000.0,32992.7839,19115.0779,9943.0308,7071.7812,6127.9909,5928.5986,5463.3498,5037.9795,4519.5594,4266.9958,3416.2552,3270.0342,2964.2993,2791.4926,2764.907,2379.4151,2312.951,2273.0725,2020.5089,1874.2879,1847.7022,1767.9453,1767.9453,1701.4812,1688.1884,1621.7243,1555.2602,1515.3817
True,1.0,Воронежская область,2,False,40000.0,130000.0,30636.1565,17749.7152,9232.8143,6566.654,5690.2773,5505.1272,5073.1105,4678.1238,4196.7338,3962.2104,3172.237,3036.4603,2752.5636,2592.1003,2567.4136,2209.4569,2147.7402,2110.7102,1876.1869,1740.4102,1715.7235,1641.6635,1641.6635,1579.9468,1567.6035,1505.8868,1444.1701,1407.1401
True,1.0,Челябинская область,0,False,18500.0,170000.0,40062.6662,23211.166,12073.6802,8587.1629,7441.1318,7199.0125,6634.0676,6117.5465,5488.0365,5181.3521,4148.3099,3970.7558,3599.5063,3389.6696,3357.387,2889.2898,2808.5834,2760.1595,2453.4751,2275.921,2243.6384,2146.7907,2146.7907,2066.0843,2049.943,1969.2366,1888.5302,1840.1063
True,1.0,Республика Коми,1,False,20000.0,145000.0,34171.0976,19797.7592,10298.139,7324.3449,6346.8477,6140.3342,5658.4694,5217.9073,4680.9723,4419.3885,3538.2643,3386.8211,3070.1671,2891.1888,2863.6536,2464.3942,2395.5564,2354.2537,2092.67,1941.2267,1913.6916,1831.0862,1831.0862,1762.2484,1748.4808,1679.643,1610.8052,1569.5025
True,1.0,Удмуртская Республика,1,False,30000.0,160000.0,37706.0387,21845.8033,11363.4637,8082.0357,7003.4182,6775.5412,6243.8283,5757.6908,5165.2108,4876.5667,3904.2917,3737.1819,3387.7706,3190.2773,3159.8937,2719.3316,2643.3726,2597.7972,2309.1531,2142.0433,2111.6597,2020.5089,2020.5089,1944.5499,1929.3581,1853.3992,1777.4402,1731.8648
True,1.0,Кировская область,1,False,40000.0,138000.0,32521.4584,18842.0053,9800.9875,6970.7558,6040.4482,5843.9043,5385.3019,4966.0084,4454.9943,4206.0387,3367.4516,3223.3194,2921.9521,2751.6141,2725.4083,2345.4235,2279.9088,2240.6001,1991.6445,1847.5123,1821.3065,1742.6889,1742.6889,1677.1743,1664.0714,1598.5568,1533.0422,1493.7334
True,1.0,Владимирская область,1,False,40000.0,150000.0,35349.4113,20480.4406,10653.2472,7576.9085,6565.7045,6352.0699,5853.5891,5397.8352,4842.3851,4571.7812,3660.2735,3503.6081,3176.0349,2990.8849,2962.4003,2549.3733,2478.1618,2435.4349,2164.831,2008.1656,1979.681,1894.2271,1894.2271,1823.0156,1808.7733,1737.5617,1666.3502,1623.6232
