is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),"Личные установки и ценности, мировоззрение (2043_4)",Уход за растениями (685_14),Технологии возделывания сельскохозяйственных культур в открытом и закрытом грунте (256_14),"Организаторские способности, лидерство (СК) (393_4)",Коммуникабельность (СК) (617_4),Разработка технологии посева (посадки) сельскохозяйственных культур (270_14),Разработка системы мероприятий по производству продукции растениеводства (261_14),Пунктуальность (СК) (612_4),Повышение плодородия почв (3967_14),Кормозаготовка (6851_14),Разработка экологически обоснованной системы применения удобрений (264_14),Разработка системы семеноводства сельскохозяйственных культур (267_14),Контроль процессов (6210_14),Внедрение технологий по борьбе с вредителями и болезнями сельскохозяйственных культур (547_14),Контроль качества (4458_14),Целеустремленность (СК) (588_4),Соблюдение правил внутреннего распорядка и режима работы (4476_14),Командность (СК) (1371_4),"Саморазвитие, обучаемость (СК) (604_4)",Инициативность (СК) (610_4),"Выполнение работ по подготовке почвы к посадке и посеву древесно-кустарниковой, цветочно-декоративной растительности и газонных трав (4344_14)",Знание программы 1С (4468_14),"Разработка технологий уборки сельскохозяйственных культур, послеуборочной доработки сельскохозяйственной продукции и закладки ее на хранение (271_14)",Внимательность (СК) (536_4),Приобретение семян и саженцев (681_14),Нравственность (СК) (622_4),"Разработка технологических карт, организация и контроль работ по уходу за растениями (687_14)",Подготовка технологических карт возделывания сельскохозяйственных культур (259_14),Высокая работоспособность (СК) (586_4),"Выполнение работ по посадке и посеву древесно-кустарниковой, цветочно-декоративной растительности и газонных трав (6718_14)",Разработка агротехнических мероприятий по улучшению фитосанитарного состояния посевов (269_14)
False,1.0,Республика Ингушетия,1,False,20000.0,20000.0,2893.9918,1701.793,1585.4042,1516.2001,1050.6449,1006.6059,770.6826,726.6436,704.6241,588.2353,585.0897,531.6137,481.2834,412.0793,412.0793,396.3511,396.3511,380.6228,374.3316,352.312,333.4382,320.8556,317.71,251.6515,251.6515,229.632,226.4863,217.0494,210.7581,198.1755,198.1755,188.7386,188.7386
False,1.0,Ямало-Ненецкий автономный округ,1,False,25000.0,48200.0,6974.5203,4101.3212,3820.8242,3654.0422,2532.0541,2425.9201,1857.3451,1751.2111,1698.1441,1417.6471,1410.0661,1281.1891,1159.893,993.111,993.111,955.206,955.206,917.301,902.139,849.072,803.586,773.262,765.681,606.48,606.48,553.413,545.832,523.089,507.927,477.603,477.603,454.86,454.86
False,1.0,Ненецкий автономный округ,1,False,30000.0,30000.0,4340.9877,2552.6895,2378.1063,2274.3001,1575.9673,1509.9088,1156.0239,1089.9654,1056.9361,882.3529,877.6345,797.4206,721.9251,618.1189,618.1189,594.5266,594.5266,570.9343,561.4973,528.4681,500.1573,481.2834,476.565,377.4772,377.4772,344.4479,339.7295,325.5741,316.1372,297.2633,297.2633,283.1079,283.1079
False,2.0,Волгоградская область,2,False,17000.0,90000.0,13022.9632,7658.0686,7134.319,6822.9003,4727.9019,4529.7263,3468.0717,3269.8962,3170.8084,2647.0588,2632.9034,2392.2617,2165.7754,1854.3567,1854.3567,1783.5797,1783.5797,1712.8028,1684.492,1585.4042,1500.4718,1443.8503,1429.6949,1132.4316,1132.4316,1033.3438,1019.1884,976.7222,948.4115,891.7899,891.7899,849.3237,849.3237
False,2.0,Волгоградская область,2,True,30000.0,30000.0,4340.9877,2552.6895,2378.1063,2274.3001,1575.9673,1509.9088,1156.0239,1089.9654,1056.9361,882.3529,877.6345,797.4206,721.9251,618.1189,618.1189,594.5266,594.5266,570.9343,561.4973,528.4681,500.1573,481.2834,476.565,377.4772,377.4772,344.4479,339.7295,325.5741,316.1372,297.2633,297.2633,283.1079,283.1079
False,2.0,Самарская область,0,False,17000.0,120000.0,17363.9509,10210.7581,9512.4253,9097.2004,6303.8691,6039.6351,4624.0956,4359.8616,4227.7446,3529.4118,3510.5379,3189.6823,2887.7005,2472.4756,2472.4756,2378.1063,2378.1063,2283.737,2245.9893,2113.8723,2000.6291,1925.1337,1906.2598,1509.9088,1509.9088,1377.7918,1358.9179,1302.2963,1264.5486,1189.0532,1189.0532,1132.4316,1132.4316
False,2.0,Город федерального значения Москва,0,False,25000.0,250000.0,36174.8978,21272.4127,19817.5527,18952.5008,13133.0607,12582.5731,9633.5326,9083.045,8807.8012,7352.9412,7313.6206,6645.1714,6016.0428,5150.9909,5150.9909,4954.3882,4954.3882,4757.7855,4679.1444,4403.9006,4167.9774,4010.6952,3971.3746,3145.6433,3145.6433,2870.3995,2831.079,2713.1173,2634.4763,2477.1941,2477.1941,2359.2325,2359.2325
False,2.0,Город федерального значения Москва,0,True,30000.0,70000.0,10128.9714,5956.2756,5548.9148,5306.7002,3677.257,3523.1205,2697.3891,2543.2526,2466.1843,2058.8235,2047.8138,1860.648,1684.492,1442.2774,1442.2774,1387.2287,1387.2287,1332.1799,1310.1604,1233.0922,1167.0337,1122.9947,1111.9849,880.7801,880.7801,803.7119,792.7021,759.6729,737.6534,693.6143,693.6143,660.5851,660.5851
False,2.0,Московская область,2,False,22500.0,105000.0,15193.4571,8934.4133,8323.3721,7960.0503,5515.8855,5284.6807,4046.0837,3814.8789,3699.2765,3088.2353,3071.7207,2790.972,2526.738,2163.4162,2163.4162,2080.843,2080.843,1998.2699,1965.2406,1849.6383,1750.5505,1684.492,1667.9774,1321.1702,1321.1702,1205.5678,1189.0532,1139.5093,1106.48,1040.4215,1040.4215,990.8776,990.8776
False,2.0,Саратовская область,2,False,20000.0,100000.0,14469.9591,8508.9651,7927.0211,7581.0003,5253.2243,5033.0293,3853.413,3633.218,3523.1205,2941.1765,2925.4483,2658.0686,2406.4171,2060.3964,2060.3964,1981.7553,1981.7553,1903.1142,1871.6578,1761.5602,1667.1909,1604.2781,1588.5499,1258.2573,1258.2573,1148.1598,1132.4316,1085.2469,1053.7905,990.8776,990.8776,943.693,943.693
False,2.0,Белгородская область,2,False,21975.0,100000.0,14469.9591,8508.9651,7927.0211,7581.0003,5253.2243,5033.0293,3853.413,3633.218,3523.1205,2941.1765,2925.4483,2658.0686,2406.4171,2060.3964,2060.3964,1981.7553,1981.7553,1903.1142,1871.6578,1761.5602,1667.1909,1604.2781,1588.5499,1258.2573,1258.2573,1148.1598,1132.4316,1085.2469,1053.7905,990.8776,990.8776,943.693,943.693
False,2.0,Орловская область,1,False,18000.0,75000.0,10852.4693,6381.7238,5945.2658,5685.7502,3939.9182,3774.7719,2890.0598,2724.9135,2642.3404,2205.8824,2194.0862,1993.5514,1804.8128,1545.2973,1545.2973,1486.3165,1486.3165,1427.3356,1403.7433,1321.1702,1250.3932,1203.2086,1191.4124,943.693,943.693,861.1198,849.3237,813.9352,790.3429,743.1582,743.1582,707.7697,707.7697
False,2.0,Новосибирская область,0,False,18115.0,65000.0,9405.4734,5530.8273,5152.5637,4927.6502,3414.5958,3271.469,2504.7185,2361.5917,2290.0283,1911.7647,1901.5414,1727.7446,1564.1711,1339.2576,1339.2576,1288.1409,1288.1409,1237.0242,1216.5775,1145.0142,1083.6741,1042.7807,1032.5574,817.8673,817.8673,746.3039,736.0805,705.4105,684.9638,644.0705,644.0705,613.4004,613.4004
False,2.0,Новосибирская область,0,True,20000.0,20000.0,2893.9918,1701.793,1585.4042,1516.2001,1050.6449,1006.6059,770.6826,726.6436,704.6241,588.2353,585.0897,531.6137,481.2834,412.0793,412.0793,396.3511,396.3511,380.6228,374.3316,352.312,333.4382,320.8556,317.71,251.6515,251.6515,229.632,226.4863,217.0494,210.7581,198.1755,198.1755,188.7386,188.7386
False,2.0,Ростовская область,0,False,18115.0,90000.0,13022.9632,7658.0686,7134.319,6822.9003,4727.9019,4529.7263,3468.0717,3269.8962,3170.8084,2647.0588,2632.9034,2392.2617,2165.7754,1854.3567,1854.3567,1783.5797,1783.5797,1712.8028,1684.492,1585.4042,1500.4718,1443.8503,1429.6949,1132.4316,1132.4316,1033.3438,1019.1884,976.7222,948.4115,891.7899,891.7899,849.3237,849.3237
False,2.0,Челябинская область,0,False,17000.0,65000.0,9405.4734,5530.8273,5152.5637,4927.6502,3414.5958,3271.469,2504.7185,2361.5917,2290.0283,1911.7647,1901.5414,1727.7446,1564.1711,1339.2576,1339.2576,1288.1409,1288.1409,1237.0242,1216.5775,1145.0142,1083.6741,1042.7807,1032.5574,817.8673,817.8673,746.3039,736.0805,705.4105,684.9638,644.0705,644.0705,613.4004,613.4004
False,2.0,Курская область,2,False,18115.0,100000.0,14469.9591,8508.9651,7927.0211,7581.0003,5253.2243,5033.0293,3853.413,3633.218,3523.1205,2941.1765,2925.4483,2658.0686,2406.4171,2060.3964,2060.3964,1981.7553,1981.7553,1903.1142,1871.6578,1761.5602,1667.1909,1604.2781,1588.5499,1258.2573,1258.2573,1148.1598,1132.4316,1085.2469,1053.7905,990.8776,990.8776,943.693,943.693
False,2.0,Ивановская область,1,False,50000.0,65000.0,9405.4734,5530.8273,5152.5637,4927.6502,3414.5958,3271.469,2504.7185,2361.5917,2290.0283,1911.7647,1901.5414,1727.7446,1564.1711,1339.2576,1339.2576,1288.1409,1288.1409,1237.0242,1216.5775,1145.0142,1083.6741,1042.7807,1032.5574,817.8673,817.8673,746.3039,736.0805,705.4105,684.9638,644.0705,644.0705,613.4004,613.4004
False,2.0,Кировская область,1,False,20000.0,72000.0,10418.3706,6126.4549,5707.4552,5458.3202,3782.3215,3623.7811,2774.4574,2615.917,2536.6467,2117.6471,2106.3227,1913.8094,1732.6203,1483.4854,1483.4854,1426.8638,1426.8638,1370.2422,1347.5936,1268.3234,1200.3775,1155.0802,1143.7559,905.9453,905.9453,826.6751,815.3507,781.3778,758.7292,713.4319,713.4319,679.4589,679.4589
False,2.0,Республика Башкортостан,0,False,16270.0,100000.0,14469.9591,8508.9651,7927.0211,7581.0003,5253.2243,5033.0293,3853.413,3633.218,3523.1205,2941.1765,2925.4483,2658.0686,2406.4171,2060.3964,2060.3964,1981.7553,1981.7553,1903.1142,1871.6578,1761.5602,1667.1909,1604.2781,1588.5499,1258.2573,1258.2573,1148.1598,1132.4316,1085.2469,1053.7905,990.8776,990.8776,943.693,943.693
False,2.0,Республика Крым,1,False,16270.0,80000.0,11575.9673,6807.1721,6341.6169,6064.8003,4202.5794,4026.4234,3082.7304,2906.5744,2818.4964,2352.9412,2340.3586,2126.4549,1925.1337,1648.3171,1648.3171,1585.4042,1585.4042,1522.4913,1497.3262,1409.2482,1333.7528,1283.4225,1270.8399,1006.6059,1006.6059,918.5278,905.9453,868.1975,843.0324,792.7021,792.7021,754.9544,754.9544
False,2.0,Ульяновская область,1,False,18200.0,100000.0,14469.9591,8508.9651,7927.0211,7581.0003,5253.2243,5033.0293,3853.413,3633.218,3523.1205,2941.1765,2925.4483,2658.0686,2406.4171,2060.3964,2060.3964,1981.7553,1981.7553,1903.1142,1871.6578,1761.5602,1667.1909,1604.2781,1588.5499,1258.2573,1258.2573,1148.1598,1132.4316,1085.2469,1053.7905,990.8776,990.8776,943.693,943.693
False,2.0,Чувашская Республика,1,False,24838.0,50000.0,7234.9796,4254.4825,3963.5105,3790.5002,2626.6121,2516.5146,1926.7065,1816.609,1761.5602,1470.5882,1462.7241,1329.0343,1203.2086,1030.1982,1030.1982,990.8776,990.8776,951.5571,935.8289,880.7801,833.5955,802.139,794.2749,629.1287,629.1287,574.0799,566.2158,542.6235,526.8953,495.4388,495.4388,471.8465,471.8465
False,2.0,Республика Татарстан,0,False,20000.0,100000.0,14469.9591,8508.9651,7927.0211,7581.0003,5253.2243,5033.0293,3853.413,3633.218,3523.1205,2941.1765,2925.4483,2658.0686,2406.4171,2060.3964,2060.3964,1981.7553,1981.7553,1903.1142,1871.6578,1761.5602,1667.1909,1604.2781,1588.5499,1258.2573,1258.2573,1148.1598,1132.4316,1085.2469,1053.7905,990.8776,990.8776,943.693,943.693
False,2.0,Оренбургская область,2,False,20000.0,50000.0,7234.9796,4254.4825,3963.5105,3790.5002,2626.6121,2516.5146,1926.7065,1816.609,1761.5602,1470.5882,1462.7241,1329.0343,1203.2086,1030.1982,1030.1982,990.8776,990.8776,951.5571,935.8289,880.7801,833.5955,802.139,794.2749,629.1287,629.1287,574.0799,566.2158,542.6235,526.8953,495.4388,495.4388,471.8465,471.8465
False,2.0,Республика Мордовия,1,False,16270.0,72000.0,10418.3706,6126.4549,5707.4552,5458.3202,3782.3215,3623.7811,2774.4574,2615.917,2536.6467,2117.6471,2106.3227,1913.8094,1732.6203,1483.4854,1483.4854,1426.8638,1426.8638,1370.2422,1347.5936,1268.3234,1200.3775,1155.0802,1143.7559,905.9453,905.9453,826.6751,815.3507,781.3778,758.7292,713.4319,713.4319,679.4589,679.4589
False,2.0,Вологодская область,1,False,50000.0,100000.0,14469.9591,8508.9651,7927.0211,7581.0003,5253.2243,5033.0293,3853.413,3633.218,3523.1205,2941.1765,2925.4483,2658.0686,2406.4171,2060.3964,2060.3964,1981.7553,1981.7553,1903.1142,1871.6578,1761.5602,1667.1909,1604.2781,1588.5499,1258.2573,1258.2573,1148.1598,1132.4316,1085.2469,1053.7905,990.8776,990.8776,943.693,943.693
False,2.0,Удмуртская Республика,1,False,25250.0,50000.0,7234.9796,4254.4825,3963.5105,3790.5002,2626.6121,2516.5146,1926.7065,1816.609,1761.5602,1470.5882,1462.7241,1329.0343,1203.2086,1030.1982,1030.1982,990.8776,990.8776,951.5571,935.8289,880.7801,833.5955,802.139,794.2749,629.1287,629.1287,574.0799,566.2158,542.6235,526.8953,495.4388,495.4388,471.8465,471.8465
False,2.0,Удмуртская Республика,1,True,16270.0,16270.0,2354.2623,1384.4086,1289.7263,1233.4288,854.6996,818.8739,626.9503,591.1246,573.2117,478.5294,475.9704,432.4678,391.5241,335.2265,335.2265,322.4316,322.4316,309.6367,304.5187,286.6059,271.252,261.016,258.4571,204.7185,204.7185,186.8056,184.2466,176.5697,171.4517,161.2158,161.2158,153.5388,153.5388
False,2.0,Республика Адыгея,1,False,17500.0,72000.0,10418.3706,6126.4549,5707.4552,5458.3202,3782.3215,3623.7811,2774.4574,2615.917,2536.6467,2117.6471,2106.3227,1913.8094,1732.6203,1483.4854,1483.4854,1426.8638,1426.8638,1370.2422,1347.5936,1268.3234,1200.3775,1155.0802,1143.7559,905.9453,905.9453,826.6751,815.3507,781.3778,758.7292,713.4319,713.4319,679.4589,679.4589
False,2.0,Архангельская область,1,False,20000.0,25250.0,3653.6647,2148.5137,2001.5728,1914.2026,1326.4391,1270.8399,972.9868,917.3875,889.5879,742.6471,738.6757,671.1623,607.6203,520.2501,520.2501,500.3932,500.3932,480.5363,472.5936,444.794,420.9657,405.0802,401.1088,317.71,317.71,289.9103,285.939,274.0249,266.0821,250.1966,250.1966,238.2825,238.2825
False,2.0,Кабардино-Балкарская Республика,1,False,17000.0,50000.0,7234.9796,4254.4825,3963.5105,3790.5002,2626.6121,2516.5146,1926.7065,1816.609,1761.5602,1470.5882,1462.7241,1329.0343,1203.2086,1030.1982,1030.1982,990.8776,990.8776,951.5571,935.8289,880.7801,833.5955,802.139,794.2749,629.1287,629.1287,574.0799,566.2158,542.6235,526.8953,495.4388,495.4388,471.8465,471.8465
False,2.0,Республика Бурятия,1,False,20000.0,40000.0,5787.9836,3403.586,3170.8084,3032.4001,2101.2897,2013.2117,1541.3652,1453.2872,1409.2482,1176.4706,1170.1793,1063.2274,962.5668,824.1585,824.1585,792.7021,792.7021,761.2457,748.6631,704.6241,666.8764,641.7112,635.4199,503.3029,503.3029,459.2639,452.9726,434.0988,421.5162,396.3511,396.3511,377.4772,377.4772
False,2.0,Забайкальский край,1,False,16270.0,100000.0,14469.9591,8508.9651,7927.0211,7581.0003,5253.2243,5033.0293,3853.413,3633.218,3523.1205,2941.1765,2925.4483,2658.0686,2406.4171,2060.3964,2060.3964,1981.7553,1981.7553,1903.1142,1871.6578,1761.5602,1667.1909,1604.2781,1588.5499,1258.2573,1258.2573,1148.1598,1132.4316,1085.2469,1053.7905,990.8776,990.8776,943.693,943.693
False,2.0,Еврейская автономная область,1,False,17500.0,32000.0,4630.3869,2722.8688,2536.6467,2425.9201,1681.0318,1610.5694,1233.0922,1162.6298,1127.3986,941.1765,936.1434,850.5819,770.0535,659.3268,659.3268,634.1617,634.1617,608.9965,598.9305,563.6993,533.5011,513.369,508.336,402.6423,402.6423,367.4111,362.3781,347.279,337.213,317.0808,317.0808,301.9818,301.9818
False,2.0,Республика Марий Эл,1,False,16270.0,40000.0,5787.9836,3403.586,3170.8084,3032.4001,2101.2897,2013.2117,1541.3652,1453.2872,1409.2482,1176.4706,1170.1793,1063.2274,962.5668,824.1585,824.1585,792.7021,792.7021,761.2457,748.6631,704.6241,666.8764,641.7112,635.4199,503.3029,503.3029,459.2639,452.9726,434.0988,421.5162,396.3511,396.3511,377.4772,377.4772
False,2.0,Республика Северная Осетия,1,False,16270.0,72000.0,10418.3706,6126.4549,5707.4552,5458.3202,3782.3215,3623.7811,2774.4574,2615.917,2536.6467,2117.6471,2106.3227,1913.8094,1732.6203,1483.4854,1483.4854,1426.8638,1426.8638,1370.2422,1347.5936,1268.3234,1200.3775,1155.0802,1143.7559,905.9453,905.9453,826.6751,815.3507,781.3778,758.7292,713.4319,713.4319,679.4589,679.4589
False,2.0,Республика Хакасия,1,False,20000.0,29000.0,4196.2881,2467.5999,2298.8361,2198.4901,1523.435,1459.5785,1117.4898,1053.6332,1021.7049,852.9412,848.38,770.8399,697.861,597.5149,597.5149,574.709,574.709,551.9031,542.7807,510.8525,483.4854,465.2406,460.6795,364.8946,364.8946,332.9663,328.4052,314.7216,305.5992,287.3545,287.3545,273.671,273.671
False,2.0,Липецкая область,1,False,18115.0,150000.0,21704.9387,12763.4476,11890.5316,11371.5005,7879.8364,7549.5439,5780.1195,5449.827,5284.6807,4411.7647,4388.1724,3987.1029,3609.6257,3090.5945,3090.5945,2972.6329,2972.6329,2854.6713,2807.4866,2642.3404,2500.7864,2406.4171,2382.8248,1887.386,1887.386,1722.2397,1698.6474,1627.8704,1580.6858,1486.3165,1486.3165,1415.5395,1415.5395
False,2.0,Воронежская область,2,False,18115.0,100000.0,14469.9591,8508.9651,7927.0211,7581.0003,5253.2243,5033.0293,3853.413,3633.218,3523.1205,2941.1765,2925.4483,2658.0686,2406.4171,2060.3964,2060.3964,1981.7553,1981.7553,1903.1142,1871.6578,1761.5602,1667.1909,1604.2781,1588.5499,1258.2573,1258.2573,1148.1598,1132.4316,1085.2469,1053.7905,990.8776,990.8776,943.693,943.693
False,2.0,Нижегородская область,0,False,20000.0,120000.0,17363.9509,10210.7581,9512.4253,9097.2004,6303.8691,6039.6351,4624.0956,4359.8616,4227.7446,3529.4118,3510.5379,3189.6823,2887.7005,2472.4756,2472.4756,2378.1063,2378.1063,2283.737,2245.9893,2113.8723,2000.6291,1925.1337,1906.2598,1509.9088,1509.9088,1377.7918,1358.9179,1302.2963,1264.5486,1189.0532,1189.0532,1132.4316,1132.4316
False,2.0,Тюменская область,1,False,17000.0,100000.0,14469.9591,8508.9651,7927.0211,7581.0003,5253.2243,5033.0293,3853.413,3633.218,3523.1205,2941.1765,2925.4483,2658.0686,2406.4171,2060.3964,2060.3964,1981.7553,1981.7553,1903.1142,1871.6578,1761.5602,1667.1909,1604.2781,1588.5499,1258.2573,1258.2573,1148.1598,1132.4316,1085.2469,1053.7905,990.8776,990.8776,943.693,943.693
False,2.0,Ленинградская область,1,False,18115.0,60000.0,8681.9755,5105.3791,4756.2126,4548.6002,3151.9346,3019.8176,2312.0478,2179.9308,2113.8723,1764.7059,1755.269,1594.8411,1443.8503,1236.2378,1236.2378,1189.0532,1189.0532,1141.8685,1122.9947,1056.9361,1000.3146,962.5668,953.1299,754.9544,754.9544,688.8959,679.4589,651.1482,632.2743,594.5266,594.5266,566.2158,566.2158
False,2.0,Краснодарский край,0,False,17000.0,100000.0,14469.9591,8508.9651,7927.0211,7581.0003,5253.2243,5033.0293,3853.413,3633.218,3523.1205,2941.1765,2925.4483,2658.0686,2406.4171,2060.3964,2060.3964,1981.7553,1981.7553,1903.1142,1871.6578,1761.5602,1667.1909,1604.2781,1588.5499,1258.2573,1258.2573,1148.1598,1132.4316,1085.2469,1053.7905,990.8776,990.8776,943.693,943.693
False,2.0,Краснодарский край,0,True,20000.0,25500.0,3689.8396,2169.7861,2021.3904,1933.1551,1339.5722,1283.4225,982.6203,926.4706,898.3957,750.0,745.9893,677.8075,613.6364,525.4011,525.4011,505.3476,505.3476,485.2941,477.2727,449.1979,425.1337,409.0909,405.0802,320.8556,320.8556,292.7807,288.7701,276.738,268.7166,252.6738,252.6738,240.6417,240.6417
False,2.0,Брянская область,1,False,18115.0,65000.0,9405.4734,5530.8273,5152.5637,4927.6502,3414.5958,3271.469,2504.7185,2361.5917,2290.0283,1911.7647,1901.5414,1727.7446,1564.1711,1339.2576,1339.2576,1288.1409,1288.1409,1237.0242,1216.5775,1145.0142,1083.6741,1042.7807,1032.5574,817.8673,817.8673,746.3039,736.0805,705.4105,684.9638,644.0705,644.0705,613.4004,613.4004
False,2.0,Владимирская область,1,False,17000.0,120000.0,17363.9509,10210.7581,9512.4253,9097.2004,6303.8691,6039.6351,4624.0956,4359.8616,4227.7446,3529.4118,3510.5379,3189.6823,2887.7005,2472.4756,2472.4756,2378.1063,2378.1063,2283.737,2245.9893,2113.8723,2000.6291,1925.1337,1906.2598,1509.9088,1509.9088,1377.7918,1358.9179,1302.2963,1264.5486,1189.0532,1189.0532,1132.4316,1132.4316
False,2.0,Пензенская область,1,False,17000.0,72000.0,10418.3706,6126.4549,5707.4552,5458.3202,3782.3215,3623.7811,2774.4574,2615.917,2536.6467,2117.6471,2106.3227,1913.8094,1732.6203,1483.4854,1483.4854,1426.8638,1426.8638,1370.2422,1347.5936,1268.3234,1200.3775,1155.0802,1143.7559,905.9453,905.9453,826.6751,815.3507,781.3778,758.7292,713.4319,713.4319,679.4589,679.4589
False,2.0,Пермский край,1,False,30000.0,100000.0,14469.9591,8508.9651,7927.0211,7581.0003,5253.2243,5033.0293,3853.413,3633.218,3523.1205,2941.1765,2925.4483,2658.0686,2406.4171,2060.3964,2060.3964,1981.7553,1981.7553,1903.1142,1871.6578,1761.5602,1667.1909,1604.2781,1588.5499,1258.2573,1258.2573,1148.1598,1132.4316,1085.2469,1053.7905,990.8776,990.8776,943.693,943.693
False,2.0,Ярославская область,1,False,18115.0,95000.0,13746.4612,8083.5168,7530.67,7201.9503,4990.5631,4781.3778,3660.7424,3451.5571,3346.9645,2794.1176,2779.1758,2525.1651,2286.0963,1957.3765,1957.3765,1882.6675,1882.6675,1807.9585,1778.0749,1673.4822,1583.8314,1524.0642,1509.1224,1195.3444,1195.3444,1090.7518,1075.81,1030.9846,1001.101,941.3338,941.3338,896.5083,896.5083
False,2.0,Город федерального значения Севастополь,1,False,18115.0,40000.0,5787.9836,3403.586,3170.8084,3032.4001,2101.2897,2013.2117,1541.3652,1453.2872,1409.2482,1176.4706,1170.1793,1063.2274,962.5668,824.1585,824.1585,792.7021,792.7021,761.2457,748.6631,704.6241,666.8764,641.7112,635.4199,503.3029,503.3029,459.2639,452.9726,434.0988,421.5162,396.3511,396.3511,377.4772,377.4772
False,2.0,Город федерального значения Севастополь,1,True,50000.0,50000.0,7234.9796,4254.4825,3963.5105,3790.5002,2626.6121,2516.5146,1926.7065,1816.609,1761.5602,1470.5882,1462.7241,1329.0343,1203.2086,1030.1982,1030.1982,990.8776,990.8776,951.5571,935.8289,880.7801,833.5955,802.139,794.2749,629.1287,629.1287,574.0799,566.2158,542.6235,526.8953,495.4388,495.4388,471.8465,471.8465
False,2.0,Ставропольский край,2,False,17000.0,100000.0,14469.9591,8508.9651,7927.0211,7581.0003,5253.2243,5033.0293,3853.413,3633.218,3523.1205,2941.1765,2925.4483,2658.0686,2406.4171,2060.3964,2060.3964,1981.7553,1981.7553,1903.1142,1871.6578,1761.5602,1667.1909,1604.2781,1588.5499,1258.2573,1258.2573,1148.1598,1132.4316,1085.2469,1053.7905,990.8776,990.8776,943.693,943.693
False,2.0,Красноярский край,1,False,18115.0,90000.0,13022.9632,7658.0686,7134.319,6822.9003,4727.9019,4529.7263,3468.0717,3269.8962,3170.8084,2647.0588,2632.9034,2392.2617,2165.7754,1854.3567,1854.3567,1783.5797,1783.5797,1712.8028,1684.492,1585.4042,1500.4718,1443.8503,1429.6949,1132.4316,1132.4316,1033.3438,1019.1884,976.7222,948.4115,891.7899,891.7899,849.3237,849.3237
False,2.0,Красноярский край,1,True,34815.0,34815.0,5037.7163,2962.3962,2759.7924,2639.3253,1828.91,1752.2491,1341.5657,1264.9048,1226.5744,1023.9706,1018.4948,925.4066,837.7941,717.327,717.327,689.9481,689.9481,662.5692,651.6176,613.2872,580.4325,558.5294,553.0536,438.0623,438.0623,399.7318,394.2561,377.8287,366.8772,344.974,344.974,328.5467,328.5467
False,2.0,Алтайский край,2,False,17000.0,100000.0,14469.9591,8508.9651,7927.0211,7581.0003,5253.2243,5033.0293,3853.413,3633.218,3523.1205,2941.1765,2925.4483,2658.0686,2406.4171,2060.3964,2060.3964,1981.7553,1981.7553,1903.1142,1871.6578,1761.5602,1667.1909,1604.2781,1588.5499,1258.2573,1258.2573,1148.1598,1132.4316,1085.2469,1053.7905,990.8776,990.8776,943.693,943.693
False,2.0,Омская область,1,False,18115.0,55000.0,7958.4775,4679.9308,4359.8616,4169.5502,2889.2734,2768.1661,2119.3772,1998.2699,1937.7163,1617.6471,1608.9965,1461.9377,1323.5294,1133.218,1133.218,1089.9654,1089.9654,1046.7128,1029.4118,968.8581,916.955,882.3529,873.7024,692.0415,692.0415,631.4879,622.8374,596.8858,579.5848,544.9827,544.9827,519.0311,519.0311
False,2.0,Томская область,1,False,23000.0,100000.0,14469.9591,8508.9651,7927.0211,7581.0003,5253.2243,5033.0293,3853.413,3633.218,3523.1205,2941.1765,2925.4483,2658.0686,2406.4171,2060.3964,2060.3964,1981.7553,1981.7553,1903.1142,1871.6578,1761.5602,1667.1909,1604.2781,1588.5499,1258.2573,1258.2573,1148.1598,1132.4316,1085.2469,1053.7905,990.8776,990.8776,943.693,943.693
False,2.0,Свердловская область,0,False,23800.0,60000.0,8681.9755,5105.3791,4756.2126,4548.6002,3151.9346,3019.8176,2312.0478,2179.9308,2113.8723,1764.7059,1755.269,1594.8411,1443.8503,1236.2378,1236.2378,1189.0532,1189.0532,1141.8685,1122.9947,1056.9361,1000.3146,962.5668,953.1299,754.9544,754.9544,688.8959,679.4589,651.1482,632.2743,594.5266,594.5266,566.2158,566.2158
False,2.0,Калининградская область,1,False,17000.0,50000.0,7234.9796,4254.4825,3963.5105,3790.5002,2626.6121,2516.5146,1926.7065,1816.609,1761.5602,1470.5882,1462.7241,1329.0343,1203.2086,1030.1982,1030.1982,990.8776,990.8776,951.5571,935.8289,880.7801,833.5955,802.139,794.2749,629.1287,629.1287,574.0799,566.2158,542.6235,526.8953,495.4388,495.4388,471.8465,471.8465
False,2.0,Калининградская область,1,True,34815.0,34815.0,5037.7163,2962.3962,2759.7924,2639.3253,1828.91,1752.2491,1341.5657,1264.9048,1226.5744,1023.9706,1018.4948,925.4066,837.7941,717.327,717.327,689.9481,689.9481,662.5692,651.6176,613.2872,580.4325,558.5294,553.0536,438.0623,438.0623,399.7318,394.2561,377.8287,366.8772,344.974,344.974,328.5467,328.5467
False,2.0,Приморский край,1,False,17000.0,87500.0,12661.2142,7445.3444,6936.1434,6633.3753,4596.5712,4403.9006,3371.7364,3179.0657,3082.7304,2573.5294,2559.7672,2325.81,2105.615,1802.8468,1802.8468,1734.0359,1734.0359,1665.2249,1637.7005,1541.3652,1458.7921,1403.7433,1389.9811,1100.9751,1100.9751,1004.6398,990.8776,949.5911,922.0667,867.0179,867.0179,825.7314,825.7314
