is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Аккуратность (СК) (575_4),"Обеспечение и поддержание чистоты и порядка на столах, в торговом зале и других помещениях предприятия питания (1469_9)",Командность (СК) (1371_4),"Соблюдение правил этикета и стандартов обслуживания, принятых в сфере питания (1458_9)","Сервировка столов до, во время и после обслуживания гостей предприятия питания (487_9)",Приготовление кофе и кофейных напитков (3503_9),Доброжелательность (СК) (1126_4),"Личные установки и ценности, мировоззрение (2043_4)",Прием и оформление заказа на продукцию или услуги предприятия питания (490_9),Коммуникабельность (СК) (617_4),"Выполнение стандартов обслуживания и правил этикета, создание атмосферы гостеприимства (1470_9)","Знание этикета, стандартов сервировки столов и обслуживания гостей (1457_9)",Нравственность (СК) (622_4),Работа на кассе предприятия питания (3013_9),"Саморазвитие, обучаемость (СК) (604_4)","Знание меню, барной и винной карты, ассортимента дополнительных услуг и сопутствующей продукции (699_9)",Стрессоустойчивость (СК) (601_4),Вежливость (СК) (581_4),Активность (СК) (576_4),Обслуживание гостей в сфере питания (485_9),Высокая работоспособность (СК) (586_4),Пунктуальность (СК) (612_4),"Консультирование  гостей по выбору блюд и напитков, рекомендация блюд и напитков (3447_9)",Выполнение заказов в сфере питания (493_9),"Позитивность, оптимизм (СК) (607_4)","Уборка, мытье столов, посуды и столовых приборов (сфера питания) (2090_9)","Прием и выполнение заказов по бару, приготовление, хранение, выкладка, отдача и продажа различных напитков и другой продукции бара (1461_9)"
True,0.0,Удмуртская Республика,1,False,20304.0,27000.0,2859.9863,2477.0075,2161.9767,1507.2066,1451.6129,1321.8943,1321.8943,1272.4777,1198.3528,1148.9362,1068.6342,815.3741,790.6658,660.9472,555.9369,549.7598,543.5827,512.6973,506.5202,506.5202,487.989,475.6349,469.4578,457.1036,438.5724,407.687,382.9787,327.385,321.208
True,0.0,Алтайский край,2,False,12700.0,33000.0,3495.5388,3027.4537,2642.4159,1842.1414,1774.1935,1615.6486,1615.6486,1555.2505,1464.6534,1404.2553,1306.1084,996.5683,966.3693,807.8243,679.4784,671.9286,664.3789,626.6301,619.0803,619.0803,596.431,581.3315,573.7817,558.6822,536.0329,498.2841,468.0851,400.1373,392.5875
True,0.0,Владимирская область,1,False,20304.0,30000.0,3177.7625,2752.2306,2402.1963,1674.674,1612.9032,1468.7714,1468.7714,1413.8641,1331.5031,1276.5957,1187.3713,905.9712,878.5175,734.3857,617.7076,610.8442,603.9808,569.6637,562.8003,562.8003,542.21,528.4832,521.6198,507.8929,487.3027,452.9856,425.5319,363.7612,356.8977
True,0.0,Ленинградская область,1,False,25000.0,30000.0,3177.7625,2752.2306,2402.1963,1674.674,1612.9032,1468.7714,1468.7714,1413.8641,1331.5031,1276.5957,1187.3713,905.9712,878.5175,734.3857,617.7076,610.8442,603.9808,569.6637,562.8003,562.8003,542.21,528.4832,521.6198,507.8929,487.3027,452.9856,425.5319,363.7612,356.8977
True,0.0,Ивановская область,1,False,20304.0,30000.0,3177.7625,2752.2306,2402.1963,1674.674,1612.9032,1468.7714,1468.7714,1413.8641,1331.5031,1276.5957,1187.3713,905.9712,878.5175,734.3857,617.7076,610.8442,603.9808,569.6637,562.8003,562.8003,542.21,528.4832,521.6198,507.8929,487.3027,452.9856,425.5319,363.7612,356.8977
True,0.0,Псковская область,1,False,15000.0,27000.0,2859.9863,2477.0075,2161.9767,1507.2066,1451.6129,1321.8943,1321.8943,1272.4777,1198.3528,1148.9362,1068.6342,815.3741,790.6658,660.9472,555.9369,549.7598,543.5827,512.6973,506.5202,506.5202,487.989,475.6349,469.4578,457.1036,438.5724,407.687,382.9787,327.385,321.208
True,0.0,Иркутская область,1,False,17750.0,130000.0,13770.3043,11926.3326,10409.5173,7256.9206,6989.2473,6364.6763,6364.6763,6126.7445,5769.8467,5531.9149,5145.2757,3925.8751,3806.9092,3182.3381,2676.733,2646.9915,2617.2501,2468.5427,2438.8012,2438.8012,2349.5768,2290.0938,2260.3523,2200.8694,2111.6449,1962.9375,1843.9716,1576.2983,1546.5569
True,0.0,Смоленская область,1,False,15000.0,25000.0,2648.1354,2293.5255,2001.8302,1395.5617,1344.086,1223.9762,1223.9762,1178.2201,1109.5859,1063.8298,989.4761,754.976,732.0979,611.9881,514.7563,509.0368,503.3173,474.7197,469.0002,469.0002,451.8417,440.4027,434.6831,423.2441,406.0856,377.488,354.6099,303.1343,297.4148
True,0.0,Кемеровская область,1,False,15000.0,20000.0,2118.5084,1834.8204,1601.4642,1116.4493,1075.2688,979.181,979.181,942.5761,887.6687,851.0638,791.5809,603.9808,585.6783,489.5905,411.8051,407.2295,402.6539,379.7758,375.2002,375.2002,361.4733,352.3221,347.7465,338.5953,324.8685,301.9904,283.6879,242.5074,237.9318
True,0.0,Рязанская область,1,False,20000.0,30000.0,3177.7625,2752.2306,2402.1963,1674.674,1612.9032,1468.7714,1468.7714,1413.8641,1331.5031,1276.5957,1187.3713,905.9712,878.5175,734.3857,617.7076,610.8442,603.9808,569.6637,562.8003,562.8003,542.21,528.4832,521.6198,507.8929,487.3027,452.9856,425.5319,363.7612,356.8977
True,0.0,Свердловская область,0,False,23000.0,32400.0,3431.9835,2972.4091,2594.372,1808.6479,1741.9355,1586.2732,1586.2732,1526.9732,1438.0233,1378.7234,1282.361,978.4489,948.7989,793.1366,667.1242,659.7117,652.2992,615.2368,607.8243,607.8243,585.5868,570.7618,563.3493,548.5244,526.2869,489.2244,459.5745,392.862,385.4496
True,0.0,Липецкая область,1,False,15000.0,30000.0,3177.7625,2752.2306,2402.1963,1674.674,1612.9032,1468.7714,1468.7714,1413.8641,1331.5031,1276.5957,1187.3713,905.9712,878.5175,734.3857,617.7076,610.8442,603.9808,569.6637,562.8003,562.8003,542.21,528.4832,521.6198,507.8929,487.3027,452.9856,425.5319,363.7612,356.8977
True,0.0,Хабаровский край,1,False,24000.0,35000.0,3707.3896,3210.9357,2802.5623,1953.7863,1881.7204,1713.5667,1713.5667,1649.5081,1553.4203,1489.3617,1385.2665,1056.9664,1024.9371,856.7833,720.6589,712.6516,704.6442,664.6076,656.6003,656.6003,632.5784,616.5637,608.5564,592.5418,568.5198,528.4832,496.4539,424.388,416.3807
True,0.0,Хабаровский край,1,True,20000.0,20000.0,2118.5084,1834.8204,1601.4642,1116.4493,1075.2688,979.181,979.181,942.5761,887.6687,851.0638,791.5809,603.9808,585.6783,489.5905,411.8051,407.2295,402.6539,379.7758,375.2002,375.2002,361.4733,352.3221,347.7465,338.5953,324.8685,301.9904,283.6879,242.5074,237.9318
True,0.0,Кировская область,1,False,20000.0,25000.0,2648.1354,2293.5255,2001.8302,1395.5617,1344.086,1223.9762,1223.9762,1178.2201,1109.5859,1063.8298,989.4761,754.976,732.0979,611.9881,514.7563,509.0368,503.3173,474.7197,469.0002,469.0002,451.8417,440.4027,434.6831,423.2441,406.0856,377.488,354.6099,303.1343,297.4148
True,0.0,Приморский край,1,False,20000.0,24000.0,2542.21,2201.7845,1921.757,1339.7392,1290.3226,1175.0172,1175.0172,1131.0913,1065.2025,1021.2766,949.897,724.7769,702.814,587.5086,494.1661,488.6754,483.1846,455.731,450.2402,450.2402,433.768,422.7865,417.2958,406.3143,389.8421,362.3885,340.4255,291.0089,285.5182
True,0.0,Калужская область,1,False,18000.0,30000.0,3177.7625,2752.2306,2402.1963,1674.674,1612.9032,1468.7714,1468.7714,1413.8641,1331.5031,1276.5957,1187.3713,905.9712,878.5175,734.3857,617.7076,610.8442,603.9808,569.6637,562.8003,562.8003,542.21,528.4832,521.6198,507.8929,487.3027,452.9856,425.5319,363.7612,356.8977
True,0.0,Республика Адыгея,1,False,20304.0,20304.0,2150.7097,1862.7097,1625.8065,1133.4194,1091.6129,994.0645,994.0645,956.9032,901.1613,864.0,803.6129,613.1613,594.5806,497.0323,418.0645,413.4194,408.7742,385.5484,380.9032,380.9032,366.9677,357.6774,353.0323,343.7419,329.8065,306.5806,288.0,246.1935,241.5484
True,0.0,Курганская область,1,False,27000.0,27000.0,2859.9863,2477.0075,2161.9767,1507.2066,1451.6129,1321.8943,1321.8943,1272.4777,1198.3528,1148.9362,1068.6342,815.3741,790.6658,660.9472,555.9369,549.7598,543.5827,512.6973,506.5202,506.5202,487.989,475.6349,469.4578,457.1036,438.5724,407.687,382.9787,327.385,321.208
True,0.0,Курская область,2,False,17750.0,30000.0,3177.7625,2752.2306,2402.1963,1674.674,1612.9032,1468.7714,1468.7714,1413.8641,1331.5031,1276.5957,1187.3713,905.9712,878.5175,734.3857,617.7076,610.8442,603.9808,569.6637,562.8003,562.8003,542.21,528.4832,521.6198,507.8929,487.3027,452.9856,425.5319,363.7612,356.8977
True,0.0,Республика Алтай,1,False,12838.75,35000.0,3707.3896,3210.9357,2802.5623,1953.7863,1881.7204,1713.5667,1713.5667,1649.5081,1553.4203,1489.3617,1385.2665,1056.9664,1024.9371,856.7833,720.6589,712.6516,704.6442,664.6076,656.6003,656.6003,632.5784,616.5637,608.5564,592.5418,568.5198,528.4832,496.4539,424.388,416.3807
True,0.0,Республика Саха (Якутия),1,False,24000.0,50000.0,5296.2709,4587.051,4003.6605,2791.1233,2688.172,2447.9524,2447.9524,2356.4402,2219.1718,2127.6596,1978.9522,1509.952,1464.1958,1223.9762,1029.5127,1018.0737,1006.6346,949.4395,938.0005,938.0005,903.6834,880.8053,869.3663,846.4882,812.1711,754.976,709.2199,606.2686,594.8296
True,0.0,Ямало-Ненецкий автономный округ,1,False,30000.0,40000.0,4237.0167,3669.6408,3202.9284,2232.8987,2150.5376,1958.3619,1958.3619,1885.1521,1775.3375,1702.1277,1583.1617,1207.9616,1171.3567,979.181,823.6102,814.4589,805.3077,759.5516,750.4004,750.4004,722.9467,704.6442,695.493,677.1906,649.7369,603.9808,567.3759,485.0149,475.8636
True,0.0,Новосибирская область,0,False,20000.0,65000.0,6885.1521,5963.1663,5204.7586,3628.4603,3494.6237,3182.3381,3182.3381,3063.3722,2884.9234,2765.9574,2572.6378,1962.9375,1903.4546,1591.1691,1338.3665,1323.4958,1308.625,1234.2713,1219.4006,1219.4006,1174.7884,1145.0469,1130.1762,1100.4347,1055.8225,981.4688,921.9858,788.1492,773.2784
True,0.0,Белгородская область,2,False,15000.0,25000.0,2648.1354,2293.5255,2001.8302,1395.5617,1344.086,1223.9762,1223.9762,1178.2201,1109.5859,1063.8298,989.4761,754.976,732.0979,611.9881,514.7563,509.0368,503.3173,474.7197,469.0002,469.0002,451.8417,440.4027,434.6831,423.2441,406.0856,377.488,354.6099,303.1343,297.4148
True,0.0,Ставропольский край,2,False,20000.0,27000.0,2859.9863,2477.0075,2161.9767,1507.2066,1451.6129,1321.8943,1321.8943,1272.4777,1198.3528,1148.9362,1068.6342,815.3741,790.6658,660.9472,555.9369,549.7598,543.5827,512.6973,506.5202,506.5202,487.989,475.6349,469.4578,457.1036,438.5724,407.687,382.9787,327.385,321.208
True,0.0,Ярославская область,1,False,17000.0,30000.0,3177.7625,2752.2306,2402.1963,1674.674,1612.9032,1468.7714,1468.7714,1413.8641,1331.5031,1276.5957,1187.3713,905.9712,878.5175,734.3857,617.7076,610.8442,603.9808,569.6637,562.8003,562.8003,542.21,528.4832,521.6198,507.8929,487.3027,452.9856,425.5319,363.7612,356.8977
True,0.0,Тверская область,1,False,17750.0,30000.0,3177.7625,2752.2306,2402.1963,1674.674,1612.9032,1468.7714,1468.7714,1413.8641,1331.5031,1276.5957,1187.3713,905.9712,878.5175,734.3857,617.7076,610.8442,603.9808,569.6637,562.8003,562.8003,542.21,528.4832,521.6198,507.8929,487.3027,452.9856,425.5319,363.7612,356.8977
True,0.0,Костромская область,1,False,20304.0,25000.0,2648.1354,2293.5255,2001.8302,1395.5617,1344.086,1223.9762,1223.9762,1178.2201,1109.5859,1063.8298,989.4761,754.976,732.0979,611.9881,514.7563,509.0368,503.3173,474.7197,469.0002,469.0002,451.8417,440.4027,434.6831,423.2441,406.0856,377.488,354.6099,303.1343,297.4148
True,0.0,Республика Бурятия,1,False,15000.0,20304.0,2150.7097,1862.7097,1625.8065,1133.4194,1091.6129,994.0645,994.0645,956.9032,901.1613,864.0,803.6129,613.1613,594.5806,497.0323,418.0645,413.4194,408.7742,385.5484,380.9032,380.9032,366.9677,357.6774,353.0323,343.7419,329.8065,306.5806,288.0,246.1935,241.5484
True,0.0,Новгородская область,1,False,15000.0,27000.0,2859.9863,2477.0075,2161.9767,1507.2066,1451.6129,1321.8943,1321.8943,1272.4777,1198.3528,1148.9362,1068.6342,815.3741,790.6658,660.9472,555.9369,549.7598,543.5827,512.6973,506.5202,506.5202,487.989,475.6349,469.4578,457.1036,438.5724,407.687,382.9787,327.385,321.208
True,0.0,Республика Карелия,1,False,17750.0,27000.0,2859.9863,2477.0075,2161.9767,1507.2066,1451.6129,1321.8943,1321.8943,1272.4777,1198.3528,1148.9362,1068.6342,815.3741,790.6658,660.9472,555.9369,549.7598,543.5827,512.6973,506.5202,506.5202,487.989,475.6349,469.4578,457.1036,438.5724,407.687,382.9787,327.385,321.208
True,0.0,Томская область,1,False,15000.0,30000.0,3177.7625,2752.2306,2402.1963,1674.674,1612.9032,1468.7714,1468.7714,1413.8641,1331.5031,1276.5957,1187.3713,905.9712,878.5175,734.3857,617.7076,610.8442,603.9808,569.6637,562.8003,562.8003,542.21,528.4832,521.6198,507.8929,487.3027,452.9856,425.5319,363.7612,356.8977
True,0.0,Тамбовская область,2,False,20000.0,30000.0,3177.7625,2752.2306,2402.1963,1674.674,1612.9032,1468.7714,1468.7714,1413.8641,1331.5031,1276.5957,1187.3713,905.9712,878.5175,734.3857,617.7076,610.8442,603.9808,569.6637,562.8003,562.8003,542.21,528.4832,521.6198,507.8929,487.3027,452.9856,425.5319,363.7612,356.8977
True,0.0,Брянская область,1,False,15000.0,35000.0,3707.3896,3210.9357,2802.5623,1953.7863,1881.7204,1713.5667,1713.5667,1649.5081,1553.4203,1489.3617,1385.2665,1056.9664,1024.9371,856.7833,720.6589,712.6516,704.6442,664.6076,656.6003,656.6003,632.5784,616.5637,608.5564,592.5418,568.5198,528.4832,496.4539,424.388,416.3807
True,0.0,Амурская область,1,False,20304.0,25000.0,2648.1354,2293.5255,2001.8302,1395.5617,1344.086,1223.9762,1223.9762,1178.2201,1109.5859,1063.8298,989.4761,754.976,732.0979,611.9881,514.7563,509.0368,503.3173,474.7197,469.0002,469.0002,451.8417,440.4027,434.6831,423.2441,406.0856,377.488,354.6099,303.1343,297.4148
True,0.0,Калининградская область,1,False,20000.0,30000.0,3177.7625,2752.2306,2402.1963,1674.674,1612.9032,1468.7714,1468.7714,1413.8641,1331.5031,1276.5957,1187.3713,905.9712,878.5175,734.3857,617.7076,610.8442,603.9808,569.6637,562.8003,562.8003,542.21,528.4832,521.6198,507.8929,487.3027,452.9856,425.5319,363.7612,356.8977
True,0.0,Забайкальский край,1,False,17000.0,130000.0,13770.3043,11926.3326,10409.5173,7256.9206,6989.2473,6364.6763,6364.6763,6126.7445,5769.8467,5531.9149,5145.2757,3925.8751,3806.9092,3182.3381,2676.733,2646.9915,2617.2501,2468.5427,2438.8012,2438.8012,2349.5768,2290.0938,2260.3523,2200.8694,2111.6449,1962.9375,1843.9716,1576.2983,1546.5569
True,0.0,Республика Хакасия,1,False,27000.0,27000.0,2859.9863,2477.0075,2161.9767,1507.2066,1451.6129,1321.8943,1321.8943,1272.4777,1198.3528,1148.9362,1068.6342,815.3741,790.6658,660.9472,555.9369,549.7598,543.5827,512.6973,506.5202,506.5202,487.989,475.6349,469.4578,457.1036,438.5724,407.687,382.9787,327.385,321.208
True,0.0,Республика Дагестан,1,False,20000.0,20000.0,2118.5084,1834.8204,1601.4642,1116.4493,1075.2688,979.181,979.181,942.5761,887.6687,851.0638,791.5809,603.9808,585.6783,489.5905,411.8051,407.2295,402.6539,379.7758,375.2002,375.2002,361.4733,352.3221,347.7465,338.5953,324.8685,301.9904,283.6879,242.5074,237.9318
True,0.0,Еврейская автономная область,1,False,13800.0,13800.0,1461.7708,1266.0261,1105.0103,770.35,741.9355,675.6349,675.6349,650.3775,612.4914,587.234,546.1908,416.7467,404.1181,337.8174,284.1455,280.9883,277.8312,262.0453,258.8881,258.8881,249.4166,243.1023,239.9451,233.6307,224.1592,208.3734,195.7447,167.3301,164.173
True,0.0,Кабардино-Балкарская Республика,1,False,20000.0,20304.0,2150.7097,1862.7097,1625.8065,1133.4194,1091.6129,994.0645,994.0645,956.9032,901.1613,864.0,803.6129,613.1613,594.5806,497.0323,418.0645,413.4194,408.7742,385.5484,380.9032,380.9032,366.9677,357.6774,353.0323,343.7419,329.8065,306.5806,288.0,246.1935,241.5484
True,0.0,Камчатский край,1,False,30000.0,30000.0,3177.7625,2752.2306,2402.1963,1674.674,1612.9032,1468.7714,1468.7714,1413.8641,1331.5031,1276.5957,1187.3713,905.9712,878.5175,734.3857,617.7076,610.8442,603.9808,569.6637,562.8003,562.8003,542.21,528.4832,521.6198,507.8929,487.3027,452.9856,425.5319,363.7612,356.8977
True,0.0,Магаданская область,1,False,40000.0,40000.0,4237.0167,3669.6408,3202.9284,2232.8987,2150.5376,1958.3619,1958.3619,1885.1521,1775.3375,1702.1277,1583.1617,1207.9616,1171.3567,979.181,823.6102,814.4589,805.3077,759.5516,750.4004,750.4004,722.9467,704.6442,695.493,677.1906,649.7369,603.9808,567.3759,485.0149,475.8636
True,0.0,Чукотский автономный округ,1,False,70000.0,70000.0,7414.7792,6421.8714,5605.1247,3907.5726,3763.4409,3427.1334,3427.1334,3299.0162,3106.8405,2978.7234,2770.5331,2113.9327,2049.8742,1713.5667,1441.3178,1425.3031,1409.2885,1329.2153,1313.2006,1313.2006,1265.1567,1233.1274,1217.1128,1185.0835,1137.0396,1056.9664,992.9078,848.776,832.7614
True,1.0,Астраханская область,1,False,12972.0,21000.0,2224.4338,1926.5614,1681.5374,1172.2718,1129.0323,1028.14,1028.14,989.7049,932.0522,893.617,831.1599,634.1798,614.9623,514.07,432.3953,427.5909,422.7865,398.7646,393.9602,393.9602,379.547,369.9382,365.1338,355.5251,341.1119,317.0899,297.8723,254.6328,249.8284
True,1.0,Оренбургская область,2,False,29500.0,29500.0,3124.7998,2706.3601,2362.1597,1646.7628,1586.0215,1444.2919,1444.2919,1390.2997,1309.3114,1255.3191,1167.5818,890.8717,863.8755,722.146,607.4125,600.6635,593.9144,560.1693,553.4203,553.4203,533.1732,519.6751,512.9261,499.428,479.181,445.4358,418.4397,357.6985,350.9494
True,1.0,Чувашская Республика,1,False,20000.0,20000.0,2118.5084,1834.8204,1601.4642,1116.4493,1075.2688,979.181,979.181,942.5761,887.6687,851.0638,791.5809,603.9808,585.6783,489.5905,411.8051,407.2295,402.6539,379.7758,375.2002,375.2002,361.4733,352.3221,347.7465,338.5953,324.8685,301.9904,283.6879,242.5074,237.9318
True,1.0,Республика Марий Эл,1,False,18000.0,18000.0,1906.6575,1651.3384,1441.3178,1004.8044,967.7419,881.2629,881.2629,848.3185,798.9019,765.9574,712.4228,543.5827,527.1105,440.6314,370.6246,366.5065,362.3885,341.7982,337.6802,337.6802,325.326,317.0899,312.9719,304.7358,292.3816,271.7914,255.3191,218.2567,214.1386
True,1.0,Город федерального значения Москва,0,False,25000.0,75000.0,7944.4063,6880.5765,6005.4907,4186.685,4032.2581,3671.9286,3671.9286,3534.6603,3328.7577,3191.4894,2968.4283,2264.9279,2196.2938,1835.9643,1544.269,1527.1105,1509.952,1424.1592,1407.0007,1407.0007,1355.5251,1321.208,1304.0494,1269.7323,1218.2567,1132.464,1063.8298,909.4029,892.2443
True,1.0,Вологодская область,1,False,24000.0,26550.0,2812.3198,2435.7241,2125.9437,1482.0865,1427.4194,1299.8627,1299.8627,1251.2697,1178.3802,1129.7872,1050.8236,801.7845,777.488,649.9314,546.6712,540.5971,534.523,504.1524,498.0782,498.0782,479.8559,467.7076,461.6335,449.4852,431.2629,400.8922,376.5957,321.9286,315.8545
True,1.0,Архангельская область,1,False,23000.0,60000.0,6355.5251,5504.4612,4804.3926,3349.348,3225.8065,2937.5429,2937.5429,2827.7282,2663.0062,2553.1915,2374.7426,1811.9423,1757.035,1468.7714,1235.4152,1221.6884,1207.9616,1139.3274,1125.6005,1125.6005,1084.42,1056.9664,1043.2395,1015.7859,974.6054,905.9712,851.0638,727.5223,713.7955
True,1.0,Пермский край,1,False,15000.0,65000.0,6885.1521,5963.1663,5204.7586,3628.4603,3494.6237,3182.3381,3182.3381,3063.3722,2884.9234,2765.9574,2572.6378,1962.9375,1903.4546,1591.1691,1338.3665,1323.4958,1308.625,1234.2713,1219.4006,1219.4006,1174.7884,1145.0469,1130.1762,1100.4347,1055.8225,981.4688,921.9858,788.1492,773.2784
True,1.0,Тульская область,1,False,40000.0,40000.0,4237.0167,3669.6408,3202.9284,2232.8987,2150.5376,1958.3619,1958.3619,1885.1521,1775.3375,1702.1277,1583.1617,1207.9616,1171.3567,979.181,823.6102,814.4589,805.3077,759.5516,750.4004,750.4004,722.9467,704.6442,695.493,677.1906,649.7369,603.9808,567.3759,485.0149,475.8636
True,1.0,Ханты-Мансийский автономный округ — Югра,1,False,33500.0,50000.0,5296.2709,4587.051,4003.6605,2791.1233,2688.172,2447.9524,2447.9524,2356.4402,2219.1718,2127.6596,1978.9522,1509.952,1464.1958,1223.9762,1029.5127,1018.0737,1006.6346,949.4395,938.0005,938.0005,903.6834,880.8053,869.3663,846.4882,812.1711,754.976,709.2199,606.2686,594.8296
True,1.0,Город федерального значения Санкт-Петербург,0,False,20000.0,58250.0,6170.1556,5343.9144,4664.2645,3251.6587,3131.7204,2851.8646,2851.8646,2745.2528,2585.3352,2478.7234,2305.4793,1759.094,1705.7881,1425.9323,1199.3823,1186.0558,1172.7294,1106.097,1092.7705,1092.7705,1052.7911,1026.1382,1012.8117,986.1588,946.1794,879.547,826.2411,706.3029,692.9764
True,1.0,Саратовская область,2,False,35000.0,35000.0,3707.3896,3210.9357,2802.5623,1953.7863,1881.7204,1713.5667,1713.5667,1649.5081,1553.4203,1489.3617,1385.2665,1056.9664,1024.9371,856.7833,720.6589,712.6516,704.6442,664.6076,656.6003,656.6003,632.5784,616.5637,608.5564,592.5418,568.5198,528.4832,496.4539,424.388,416.3807
True,1.0,Самарская область,0,False,25000.0,26550.0,2812.3198,2435.7241,2125.9437,1482.0865,1427.4194,1299.8627,1299.8627,1251.2697,1178.3802,1129.7872,1050.8236,801.7845,777.488,649.9314,546.6712,540.5971,534.523,504.1524,498.0782,498.0782,479.8559,467.7076,461.6335,449.4852,431.2629,400.8922,376.5957,321.9286,315.8545
True,1.0,Челябинская область,0,False,30000.0,35000.0,3707.3896,3210.9357,2802.5623,1953.7863,1881.7204,1713.5667,1713.5667,1649.5081,1553.4203,1489.3617,1385.2665,1056.9664,1024.9371,856.7833,720.6589,712.6516,704.6442,664.6076,656.6003,656.6003,632.5784,616.5637,608.5564,592.5418,568.5198,528.4832,496.4539,424.388,416.3807
True,1.0,Омская область,1,False,20750.0,35000.0,3707.3896,3210.9357,2802.5623,1953.7863,1881.7204,1713.5667,1713.5667,1649.5081,1553.4203,1489.3617,1385.2665,1056.9664,1024.9371,856.7833,720.6589,712.6516,704.6442,664.6076,656.6003,656.6003,632.5784,616.5637,608.5564,592.5418,568.5198,528.4832,496.4539,424.388,416.3807
True,1.0,Волгоградская область,2,False,24000.0,26550.0,2812.3198,2435.7241,2125.9437,1482.0865,1427.4194,1299.8627,1299.8627,1251.2697,1178.3802,1129.7872,1050.8236,801.7845,777.488,649.9314,546.6712,540.5971,534.523,504.1524,498.0782,498.0782,479.8559,467.7076,461.6335,449.4852,431.2629,400.8922,376.5957,321.9286,315.8545
True,1.0,Московская область,2,False,27700.0,58250.0,6170.1556,5343.9144,4664.2645,3251.6587,3131.7204,2851.8646,2851.8646,2745.2528,2585.3352,2478.7234,2305.4793,1759.094,1705.7881,1425.9323,1199.3823,1186.0558,1172.7294,1106.097,1092.7705,1092.7705,1052.7911,1026.1382,1012.8117,986.1588,946.1794,879.547,826.2411,706.3029,692.9764
True,1.0,Краснодарский край,0,False,15000.0,50000.0,5296.2709,4587.051,4003.6605,2791.1233,2688.172,2447.9524,2447.9524,2356.4402,2219.1718,2127.6596,1978.9522,1509.952,1464.1958,1223.9762,1029.5127,1018.0737,1006.6346,949.4395,938.0005,938.0005,903.6834,880.8053,869.3663,846.4882,812.1711,754.976,709.2199,606.2686,594.8296
True,1.0,Воронежская область,2,False,20000.0,26550.0,2812.3198,2435.7241,2125.9437,1482.0865,1427.4194,1299.8627,1299.8627,1251.2697,1178.3802,1129.7872,1050.8236,801.7845,777.488,649.9314,546.6712,540.5971,534.523,504.1524,498.0782,498.0782,479.8559,467.7076,461.6335,449.4852,431.2629,400.8922,376.5957,321.9286,315.8545
True,1.0,Ростовская область,0,False,25000.0,40000.0,4237.0167,3669.6408,3202.9284,2232.8987,2150.5376,1958.3619,1958.3619,1885.1521,1775.3375,1702.1277,1583.1617,1207.9616,1171.3567,979.181,823.6102,814.4589,805.3077,759.5516,750.4004,750.4004,722.9467,704.6442,695.493,677.1906,649.7369,603.9808,567.3759,485.0149,475.8636
True,1.0,Орловская область,1,False,30000.0,30000.0,3177.7625,2752.2306,2402.1963,1674.674,1612.9032,1468.7714,1468.7714,1413.8641,1331.5031,1276.5957,1187.3713,905.9712,878.5175,734.3857,617.7076,610.8442,603.9808,569.6637,562.8003,562.8003,542.21,528.4832,521.6198,507.8929,487.3027,452.9856,425.5319,363.7612,356.8977
True,1.0,Нижегородская область,0,False,26550.0,35000.0,3707.3896,3210.9357,2802.5623,1953.7863,1881.7204,1713.5667,1713.5667,1649.5081,1553.4203,1489.3617,1385.2665,1056.9664,1024.9371,856.7833,720.6589,712.6516,704.6442,664.6076,656.6003,656.6003,632.5784,616.5637,608.5564,592.5418,568.5198,528.4832,496.4539,424.388,416.3807
True,1.0,Республика Крым,1,False,30000.0,30000.0,3177.7625,2752.2306,2402.1963,1674.674,1612.9032,1468.7714,1468.7714,1413.8641,1331.5031,1276.5957,1187.3713,905.9712,878.5175,734.3857,617.7076,610.8442,603.9808,569.6637,562.8003,562.8003,542.21,528.4832,521.6198,507.8929,487.3027,452.9856,425.5319,363.7612,356.8977
True,1.0,Республика Башкортостан,0,False,24000.0,40000.0,4237.0167,3669.6408,3202.9284,2232.8987,2150.5376,1958.3619,1958.3619,1885.1521,1775.3375,1702.1277,1583.1617,1207.9616,1171.3567,979.181,823.6102,814.4589,805.3077,759.5516,750.4004,750.4004,722.9467,704.6442,695.493,677.1906,649.7369,603.9808,567.3759,485.0149,475.8636
True,1.0,Тюменская область,1,False,21000.0,35000.0,3707.3896,3210.9357,2802.5623,1953.7863,1881.7204,1713.5667,1713.5667,1649.5081,1553.4203,1489.3617,1385.2665,1056.9664,1024.9371,856.7833,720.6589,712.6516,704.6442,664.6076,656.6003,656.6003,632.5784,616.5637,608.5564,592.5418,568.5198,528.4832,496.4539,424.388,416.3807
True,1.0,Республика Татарстан,0,False,21000.0,110000.0,11651.7959,10091.5122,8808.0531,6140.4713,5913.9785,5385.4953,5385.4953,5184.1684,4882.178,4680.8511,4353.6948,3321.8943,3221.2308,2692.7477,2264.9279,2239.7621,2214.5962,2088.7669,2063.601,2063.601,1988.1034,1937.7717,1912.6058,1862.2741,1786.7765,1660.9472,1560.2837,1333.7909,1308.625
True,1.0,Красноярский край,1,False,17000.0,35000.0,3707.3896,3210.9357,2802.5623,1953.7863,1881.7204,1713.5667,1713.5667,1649.5081,1553.4203,1489.3617,1385.2665,1056.9664,1024.9371,856.7833,720.6589,712.6516,704.6442,664.6076,656.6003,656.6003,632.5784,616.5637,608.5564,592.5418,568.5198,528.4832,496.4539,424.388,416.3807
