is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Внимательность (СК) (536_4),"Личные установки и ценности, мировоззрение (2043_4)","Организаторские способности, лидерство (СК) (393_4)",Контроль качества изделий (3466_35),Дисциплинированность (СК) (593_4),Чтение схем/чертежей (ОПТ) (3032_36),"Саморазвитие, обучаемость (СК) (604_4)",Знание нормативной и методической документации (4566_35),Использование контрольно-измерительных инструментов (3479_35),Проводить входной контроль (4569_35),Командность (СК) (1371_4),Контроль качества продукции (4221_35),Контроль и приемка продукции (4586_35),Аккуратность (СК) (575_4),Умение читать конструкторскую и технологическую документацию (3439_35),Организация работы по повышению качества продукции (4671_35),Коммуникабельность (СК) (617_4),Знание компьютерных программ (3753_35),Проведение визуально-измерительного контроля (4677_35),Сверка параметров продукции с эталоном или документацией (4818_35),"Контроль качества материалов, полуфабрикатов и комплектующих (4599_35)","Оформление сопроводительной документации по качеству, протоколов, сертификатов (4559_35)",Проведение пооперационного и межоперационного контроля (4570_35),Руководство работниками службы качества (4619_35)
False,2.0,Амурская область,1,False,35000.0,134000.0,20952.7273,17013.9394,9826.6667,9095.7576,7471.5152,6537.5758,6172.1212,4507.2727,4344.8485,4263.6364,4141.8182,4060.6061,4060.6061,3735.7576,3329.697,3045.4545,2720.6061,2558.1818,2517.5758,2517.5758,2476.9697,2273.9394,2152.1212,2152.1212,2070.9091
False,2.0,Ямало-Ненецкий автономный округ,1,False,30000.0,30000.0,4690.9091,3809.0909,2200.0,2036.3636,1672.7273,1463.6364,1381.8182,1009.0909,972.7273,954.5455,927.2727,909.0909,909.0909,836.3636,745.4545,681.8182,609.0909,572.7273,563.6364,563.6364,554.5455,509.0909,481.8182,481.8182,463.6364
False,2.0,Камчатский край,1,False,42300.0,42300.0,6614.1818,5370.8182,3102.0,2871.2727,2358.5455,2063.7273,1948.3636,1422.8182,1371.5455,1345.9091,1307.4545,1281.8182,1281.8182,1179.2727,1051.0909,961.3636,858.8182,807.5455,794.7273,794.7273,781.9091,717.8182,679.3636,679.3636,653.7273
False,2.0,Магаданская область,1,False,230000.0,230000.0,35963.6364,29203.0303,16866.6667,15612.1212,12824.2424,11221.2121,10593.9394,7736.3636,7457.5758,7318.1818,7109.0909,6969.697,6969.697,6412.1212,5715.1515,5227.2727,4669.697,4390.9091,4321.2121,4321.2121,4251.5152,3903.0303,3693.9394,3693.9394,3554.5455
True,0.0,Республика Татарстан,0,False,22000.0,46000.0,7192.7273,5840.6061,3373.3333,3122.4242,2564.8485,2244.2424,2118.7879,1547.2727,1491.5152,1463.6364,1421.8182,1393.9394,1393.9394,1282.4242,1143.0303,1045.4545,933.9394,878.1818,864.2424,864.2424,850.303,780.6061,738.7879,738.7879,710.9091
True,0.0,Нижегородская область,0,False,26000.0,35000.0,5472.7273,4443.9394,2566.6667,2375.7576,1951.5152,1707.5758,1612.1212,1177.2727,1134.8485,1113.6364,1081.8182,1060.6061,1060.6061,975.7576,869.697,795.4545,710.6061,668.1818,657.5758,657.5758,646.9697,593.9394,562.1212,562.1212,540.9091
True,0.0,Орловская область,1,False,19250.0,68000.0,10632.7273,8633.9394,4986.6667,4615.7576,3791.5152,3317.5758,3132.1212,2287.2727,2204.8485,2163.6364,2101.8182,2060.6061,2060.6061,1895.7576,1689.697,1545.4545,1380.6061,1298.1818,1277.5758,1277.5758,1256.9697,1153.9394,1092.1212,1092.1212,1050.9091
True,0.0,Краснодарский край,0,False,25000.0,25000.0,3909.0909,3174.2424,1833.3333,1696.9697,1393.9394,1219.697,1151.5152,840.9091,810.6061,795.4545,772.7273,757.5758,757.5758,696.9697,621.2121,568.1818,507.5758,477.2727,469.697,469.697,462.1212,424.2424,401.5152,401.5152,386.3636
True,0.0,Пензенская область,1,False,35000.0,35000.0,5472.7273,4443.9394,2566.6667,2375.7576,1951.5152,1707.5758,1612.1212,1177.2727,1134.8485,1113.6364,1081.8182,1060.6061,1060.6061,975.7576,869.697,795.4545,710.6061,668.1818,657.5758,657.5758,646.9697,593.9394,562.1212,562.1212,540.9091
True,0.0,Чувашская Республика,1,False,35000.0,35000.0,5472.7273,4443.9394,2566.6667,2375.7576,1951.5152,1707.5758,1612.1212,1177.2727,1134.8485,1113.6364,1081.8182,1060.6061,1060.6061,975.7576,869.697,795.4545,710.6061,668.1818,657.5758,657.5758,646.9697,593.9394,562.1212,562.1212,540.9091
True,0.0,Кировская область,1,False,22000.0,35000.0,5472.7273,4443.9394,2566.6667,2375.7576,1951.5152,1707.5758,1612.1212,1177.2727,1134.8485,1113.6364,1081.8182,1060.6061,1060.6061,975.7576,869.697,795.4545,710.6061,668.1818,657.5758,657.5758,646.9697,593.9394,562.1212,562.1212,540.9091
True,0.0,Челябинская область,0,False,30000.0,35000.0,5472.7273,4443.9394,2566.6667,2375.7576,1951.5152,1707.5758,1612.1212,1177.2727,1134.8485,1113.6364,1081.8182,1060.6061,1060.6061,975.7576,869.697,795.4545,710.6061,668.1818,657.5758,657.5758,646.9697,593.9394,562.1212,562.1212,540.9091
True,0.0,Рязанская область,1,False,35000.0,68000.0,10632.7273,8633.9394,4986.6667,4615.7576,3791.5152,3317.5758,3132.1212,2287.2727,2204.8485,2163.6364,2101.8182,2060.6061,2060.6061,1895.7576,1689.697,1545.4545,1380.6061,1298.1818,1277.5758,1277.5758,1256.9697,1153.9394,1092.1212,1092.1212,1050.9091
True,0.0,Пермский край,1,False,23500.0,30000.0,4690.9091,3809.0909,2200.0,2036.3636,1672.7273,1463.6364,1381.8182,1009.0909,972.7273,954.5455,927.2727,909.0909,909.0909,836.3636,745.4545,681.8182,609.0909,572.7273,563.6364,563.6364,554.5455,509.0909,481.8182,481.8182,463.6364
True,0.0,Удмуртская Республика,1,False,22000.0,30000.0,4690.9091,3809.0909,2200.0,2036.3636,1672.7273,1463.6364,1381.8182,1009.0909,972.7273,954.5455,927.2727,909.0909,909.0909,836.3636,745.4545,681.8182,609.0909,572.7273,563.6364,563.6364,554.5455,509.0909,481.8182,481.8182,463.6364
True,0.0,Свердловская область,0,False,25000.0,92000.0,14385.4545,11681.2121,6746.6667,6244.8485,5129.697,4488.4848,4237.5758,3094.5455,2983.0303,2927.2727,2843.6364,2787.8788,2787.8788,2564.8485,2286.0606,2090.9091,1867.8788,1756.3636,1728.4848,1728.4848,1700.6061,1561.2121,1477.5758,1477.5758,1421.8182
True,0.0,Самарская область,0,False,22000.0,35000.0,5472.7273,4443.9394,2566.6667,2375.7576,1951.5152,1707.5758,1612.1212,1177.2727,1134.8485,1113.6364,1081.8182,1060.6061,1060.6061,975.7576,869.697,795.4545,710.6061,668.1818,657.5758,657.5758,646.9697,593.9394,562.1212,562.1212,540.9091
True,0.0,Ульяновская область,1,False,22000.0,68000.0,10632.7273,8633.9394,4986.6667,4615.7576,3791.5152,3317.5758,3132.1212,2287.2727,2204.8485,2163.6364,2101.8182,2060.6061,2060.6061,1895.7576,1689.697,1545.4545,1380.6061,1298.1818,1277.5758,1277.5758,1256.9697,1153.9394,1092.1212,1092.1212,1050.9091
True,0.0,Тульская область,1,False,30000.0,35000.0,5472.7273,4443.9394,2566.6667,2375.7576,1951.5152,1707.5758,1612.1212,1177.2727,1134.8485,1113.6364,1081.8182,1060.6061,1060.6061,975.7576,869.697,795.4545,710.6061,668.1818,657.5758,657.5758,646.9697,593.9394,562.1212,562.1212,540.9091
True,0.0,Курганская область,1,False,30000.0,35000.0,5472.7273,4443.9394,2566.6667,2375.7576,1951.5152,1707.5758,1612.1212,1177.2727,1134.8485,1113.6364,1081.8182,1060.6061,1060.6061,975.7576,869.697,795.4545,710.6061,668.1818,657.5758,657.5758,646.9697,593.9394,562.1212,562.1212,540.9091
True,0.0,Владимирская область,1,False,15000.0,16200.0,2533.0909,2056.9091,1188.0,1099.6364,903.2727,790.3636,746.1818,544.9091,525.2727,515.4545,500.7273,490.9091,490.9091,451.6364,402.5455,368.1818,328.9091,309.2727,304.3636,304.3636,299.4545,274.9091,260.1818,260.1818,250.3636
True,0.0,Республика Марий Эл,1,False,22000.0,25000.0,3909.0909,3174.2424,1833.3333,1696.9697,1393.9394,1219.697,1151.5152,840.9091,810.6061,795.4545,772.7273,757.5758,757.5758,696.9697,621.2121,568.1818,507.5758,477.2727,469.697,469.697,462.1212,424.2424,401.5152,401.5152,386.3636
True,0.0,Саратовская область,2,False,26000.0,68000.0,10632.7273,8633.9394,4986.6667,4615.7576,3791.5152,3317.5758,3132.1212,2287.2727,2204.8485,2163.6364,2101.8182,2060.6061,2060.6061,1895.7576,1689.697,1545.4545,1380.6061,1298.1818,1277.5758,1277.5758,1256.9697,1153.9394,1092.1212,1092.1212,1050.9091
True,0.0,Кабардино-Балкарская Республика,1,False,35000.0,35000.0,5472.7273,4443.9394,2566.6667,2375.7576,1951.5152,1707.5758,1612.1212,1177.2727,1134.8485,1113.6364,1081.8182,1060.6061,1060.6061,975.7576,869.697,795.4545,710.6061,668.1818,657.5758,657.5758,646.9697,593.9394,562.1212,562.1212,540.9091
True,0.0,Омская область,1,False,30000.0,30000.0,4690.9091,3809.0909,2200.0,2036.3636,1672.7273,1463.6364,1381.8182,1009.0909,972.7273,954.5455,927.2727,909.0909,909.0909,836.3636,745.4545,681.8182,609.0909,572.7273,563.6364,563.6364,554.5455,509.0909,481.8182,481.8182,463.6364
True,0.0,Город федерального значения Санкт-Петербург,0,False,40000.0,45000.0,7036.3636,5713.6364,3300.0,3054.5455,2509.0909,2195.4545,2072.7273,1513.6364,1459.0909,1431.8182,1390.9091,1363.6364,1363.6364,1254.5455,1118.1818,1022.7273,913.6364,859.0909,845.4545,845.4545,831.8182,763.6364,722.7273,722.7273,695.4545
True,0.0,Республика Башкортостан,0,False,20000.0,45000.0,7036.3636,5713.6364,3300.0,3054.5455,2509.0909,2195.4545,2072.7273,1513.6364,1459.0909,1431.8182,1390.9091,1363.6364,1363.6364,1254.5455,1118.1818,1022.7273,913.6364,859.0909,845.4545,845.4545,831.8182,763.6364,722.7273,722.7273,695.4545
True,0.0,Город федерального значения Москва,0,False,35000.0,45000.0,7036.3636,5713.6364,3300.0,3054.5455,2509.0909,2195.4545,2072.7273,1513.6364,1459.0909,1431.8182,1390.9091,1363.6364,1363.6364,1254.5455,1118.1818,1022.7273,913.6364,859.0909,845.4545,845.4545,831.8182,763.6364,722.7273,722.7273,695.4545
True,0.0,Новосибирская область,0,False,45000.0,45000.0,7036.3636,5713.6364,3300.0,3054.5455,2509.0909,2195.4545,2072.7273,1513.6364,1459.0909,1431.8182,1390.9091,1363.6364,1363.6364,1254.5455,1118.1818,1022.7273,913.6364,859.0909,845.4545,845.4545,831.8182,763.6364,722.7273,722.7273,695.4545
True,0.0,Оренбургская область,2,False,30000.0,45000.0,7036.3636,5713.6364,3300.0,3054.5455,2509.0909,2195.4545,2072.7273,1513.6364,1459.0909,1431.8182,1390.9091,1363.6364,1363.6364,1254.5455,1118.1818,1022.7273,913.6364,859.0909,845.4545,845.4545,831.8182,763.6364,722.7273,722.7273,695.4545
True,0.0,Хабаровский край,1,False,27000.0,45000.0,7036.3636,5713.6364,3300.0,3054.5455,2509.0909,2195.4545,2072.7273,1513.6364,1459.0909,1431.8182,1390.9091,1363.6364,1363.6364,1254.5455,1118.1818,1022.7273,913.6364,859.0909,845.4545,845.4545,831.8182,763.6364,722.7273,722.7273,695.4545
True,0.0,Московская область,2,False,40000.0,40000.0,6254.5455,5078.7879,2933.3333,2715.1515,2230.303,1951.5152,1842.4242,1345.4545,1296.9697,1272.7273,1236.3636,1212.1212,1212.1212,1115.1515,993.9394,909.0909,812.1212,763.6364,751.5152,751.5152,739.3939,678.7879,642.4242,642.4242,618.1818
True,0.0,Смоленская область,1,False,45000.0,68000.0,10632.7273,8633.9394,4986.6667,4615.7576,3791.5152,3317.5758,3132.1212,2287.2727,2204.8485,2163.6364,2101.8182,2060.6061,2060.6061,1895.7576,1689.697,1545.4545,1380.6061,1298.1818,1277.5758,1277.5758,1256.9697,1153.9394,1092.1212,1092.1212,1050.9091
True,0.0,Красноярский край,1,False,35000.0,35000.0,5472.7273,4443.9394,2566.6667,2375.7576,1951.5152,1707.5758,1612.1212,1177.2727,1134.8485,1113.6364,1081.8182,1060.6061,1060.6061,975.7576,869.697,795.4545,710.6061,668.1818,657.5758,657.5758,646.9697,593.9394,562.1212,562.1212,540.9091
True,0.0,Тверская область,1,False,45000.0,45000.0,7036.3636,5713.6364,3300.0,3054.5455,2509.0909,2195.4545,2072.7273,1513.6364,1459.0909,1431.8182,1390.9091,1363.6364,1363.6364,1254.5455,1118.1818,1022.7273,913.6364,859.0909,845.4545,845.4545,831.8182,763.6364,722.7273,722.7273,695.4545
True,0.0,Ярославская область,1,False,68000.0,68000.0,10632.7273,8633.9394,4986.6667,4615.7576,3791.5152,3317.5758,3132.1212,2287.2727,2204.8485,2163.6364,2101.8182,2060.6061,2060.6061,1895.7576,1689.697,1545.4545,1380.6061,1298.1818,1277.5758,1277.5758,1256.9697,1153.9394,1092.1212,1092.1212,1050.9091
True,0.0,Забайкальский край,1,False,81500.0,81500.0,12743.6364,10348.0303,5976.6667,5532.1212,4544.2424,3976.2121,3753.9394,2741.3636,2642.5758,2593.1818,2519.0909,2469.697,2469.697,2272.1212,2025.1515,1852.2727,1654.697,1555.9091,1531.2121,1531.2121,1506.5152,1383.0303,1308.9394,1308.9394,1259.5455
True,0.0,Республика Тыва,1,False,29250.0,29250.0,4573.6364,3713.8636,2145.0,1985.4545,1630.9091,1427.0455,1347.2727,983.8636,948.4091,930.6818,904.0909,886.3636,886.3636,815.4545,726.8182,664.7727,593.8636,558.4091,549.5455,549.5455,540.6818,496.3636,469.7727,469.7727,452.0455
True,1.0,Республика Татарстан,0,False,25000.0,103000.0,16105.4545,13077.8788,7553.3333,6991.5152,5743.0303,5025.1515,4744.2424,3464.5455,3339.697,3277.2727,3183.6364,3121.2121,3121.2121,2871.5152,2559.3939,2340.9091,2091.2121,1966.3636,1935.1515,1935.1515,1903.9394,1747.8788,1654.2424,1654.2424,1591.8182
True,1.0,Нижегородская область,0,False,25000.0,124000.0,19389.0909,15744.2424,9093.3333,8416.9697,6913.9394,6049.697,5711.5152,4170.9091,4020.6061,3945.4545,3832.7273,3757.5758,3757.5758,3456.9697,3081.2121,2818.1818,2517.5758,2367.2727,2329.697,2329.697,2292.1212,2104.2424,1991.5152,1991.5152,1916.3636
True,1.0,Орловская область,1,False,42000.0,85000.0,13290.9091,10792.4242,6233.3333,5769.697,4739.3939,4146.9697,3915.1515,2859.0909,2756.0606,2704.5455,2627.2727,2575.7576,2575.7576,2369.697,2112.1212,1931.8182,1725.7576,1622.7273,1596.9697,1596.9697,1571.2121,1442.4242,1365.1515,1365.1515,1313.6364
True,1.0,Краснодарский край,0,False,30000.0,103000.0,16105.4545,13077.8788,7553.3333,6991.5152,5743.0303,5025.1515,4744.2424,3464.5455,3339.697,3277.2727,3183.6364,3121.2121,3121.2121,2871.5152,2559.3939,2340.9091,2091.2121,1966.3636,1935.1515,1935.1515,1903.9394,1747.8788,1654.2424,1654.2424,1591.8182
True,1.0,Ставропольский край,2,False,39250.0,115000.0,17981.8182,14601.5152,8433.3333,7806.0606,6412.1212,5610.6061,5296.9697,3868.1818,3728.7879,3659.0909,3554.5455,3484.8485,3484.8485,3206.0606,2857.5758,2613.6364,2334.8485,2195.4545,2160.6061,2160.6061,2125.7576,1951.5152,1846.9697,1846.9697,1777.2727
True,1.0,Ростовская область,0,False,25000.0,103000.0,16105.4545,13077.8788,7553.3333,6991.5152,5743.0303,5025.1515,4744.2424,3464.5455,3339.697,3277.2727,3183.6364,3121.2121,3121.2121,2871.5152,2559.3939,2340.9091,2091.2121,1966.3636,1935.1515,1935.1515,1903.9394,1747.8788,1654.2424,1654.2424,1591.8182
True,1.0,Пензенская область,1,False,30000.0,103000.0,16105.4545,13077.8788,7553.3333,6991.5152,5743.0303,5025.1515,4744.2424,3464.5455,3339.697,3277.2727,3183.6364,3121.2121,3121.2121,2871.5152,2559.3939,2340.9091,2091.2121,1966.3636,1935.1515,1935.1515,1903.9394,1747.8788,1654.2424,1654.2424,1591.8182
True,1.0,Ивановская область,1,False,30000.0,85000.0,13290.9091,10792.4242,6233.3333,5769.697,4739.3939,4146.9697,3915.1515,2859.0909,2756.0606,2704.5455,2627.2727,2575.7576,2575.7576,2369.697,2112.1212,1931.8182,1725.7576,1622.7273,1596.9697,1596.9697,1571.2121,1442.4242,1365.1515,1365.1515,1313.6364
True,1.0,Чувашская Республика,1,False,30000.0,80000.0,12509.0909,10157.5758,5866.6667,5430.303,4460.6061,3903.0303,3684.8485,2690.9091,2593.9394,2545.4545,2472.7273,2424.2424,2424.2424,2230.303,1987.8788,1818.1818,1624.2424,1527.2727,1503.0303,1503.0303,1478.7879,1357.5758,1284.8485,1284.8485,1236.3636
True,1.0,Кировская область,1,False,22000.0,90000.0,14072.7273,11427.2727,6600.0,6109.0909,5018.1818,4390.9091,4145.4545,3027.2727,2918.1818,2863.6364,2781.8182,2727.2727,2727.2727,2509.0909,2236.3636,2045.4545,1827.2727,1718.1818,1690.9091,1690.9091,1663.6364,1527.2727,1445.4545,1445.4545,1390.9091
True,1.0,Челябинская область,0,False,25000.0,150000.0,23454.5455,19045.4545,11000.0,10181.8182,8363.6364,7318.1818,6909.0909,5045.4545,4863.6364,4772.7273,4636.3636,4545.4545,4545.4545,4181.8182,3727.2727,3409.0909,3045.4545,2863.6364,2818.1818,2818.1818,2772.7273,2545.4545,2409.0909,2409.0909,2318.1818
True,1.0,Рязанская область,1,False,85000.0,85000.0,13290.9091,10792.4242,6233.3333,5769.697,4739.3939,4146.9697,3915.1515,2859.0909,2756.0606,2704.5455,2627.2727,2575.7576,2575.7576,2369.697,2112.1212,1931.8182,1725.7576,1622.7273,1596.9697,1596.9697,1571.2121,1442.4242,1365.1515,1365.1515,1313.6364
True,1.0,Пермский край,1,False,30000.0,120000.0,18763.6364,15236.3636,8800.0,8145.4545,6690.9091,5854.5455,5527.2727,4036.3636,3890.9091,3818.1818,3709.0909,3636.3636,3636.3636,3345.4545,2981.8182,2727.2727,2436.3636,2290.9091,2254.5455,2254.5455,2218.1818,2036.3636,1927.2727,1927.2727,1854.5455
True,1.0,Удмуртская Республика,1,False,25000.0,80000.0,12509.0909,10157.5758,5866.6667,5430.303,4460.6061,3903.0303,3684.8485,2690.9091,2593.9394,2545.4545,2472.7273,2424.2424,2424.2424,2230.303,1987.8788,1818.1818,1624.2424,1527.2727,1503.0303,1503.0303,1478.7879,1357.5758,1284.8485,1284.8485,1236.3636
True,1.0,Алтайский край,2,False,25000.0,108000.0,16887.2727,13712.7273,7920.0,7330.9091,6021.8182,5269.0909,4974.5455,3632.7273,3501.8182,3436.3636,3338.1818,3272.7273,3272.7273,3010.9091,2683.6364,2454.5455,2192.7273,2061.8182,2029.0909,2029.0909,1996.3636,1832.7273,1734.5455,1734.5455,1669.0909
True,1.0,Свердловская область,0,False,30000.0,95000.0,14854.5455,12062.1212,6966.6667,6448.4848,5296.9697,4634.8485,4375.7576,3195.4545,3080.303,3022.7273,2936.3636,2878.7879,2878.7879,2648.4848,2360.6061,2159.0909,1928.7879,1813.6364,1784.8485,1784.8485,1756.0606,1612.1212,1525.7576,1525.7576,1468.1818
True,1.0,Самарская область,0,False,25000.0,103000.0,16105.4545,13077.8788,7553.3333,6991.5152,5743.0303,5025.1515,4744.2424,3464.5455,3339.697,3277.2727,3183.6364,3121.2121,3121.2121,2871.5152,2559.3939,2340.9091,2091.2121,1966.3636,1935.1515,1935.1515,1903.9394,1747.8788,1654.2424,1654.2424,1591.8182
True,1.0,Ульяновская область,1,False,25000.0,90000.0,14072.7273,11427.2727,6600.0,6109.0909,5018.1818,4390.9091,4145.4545,3027.2727,2918.1818,2863.6364,2781.8182,2727.2727,2727.2727,2509.0909,2236.3636,2045.4545,1827.2727,1718.1818,1690.9091,1690.9091,1663.6364,1527.2727,1445.4545,1445.4545,1390.9091
True,1.0,Тульская область,1,False,30000.0,85000.0,13290.9091,10792.4242,6233.3333,5769.697,4739.3939,4146.9697,3915.1515,2859.0909,2756.0606,2704.5455,2627.2727,2575.7576,2575.7576,2369.697,2112.1212,1931.8182,1725.7576,1622.7273,1596.9697,1596.9697,1571.2121,1442.4242,1365.1515,1365.1515,1313.6364
True,1.0,Курганская область,1,False,30000.0,60000.0,9381.8182,7618.1818,4400.0,4072.7273,3345.4545,2927.2727,2763.6364,2018.1818,1945.4545,1909.0909,1854.5455,1818.1818,1818.1818,1672.7273,1490.9091,1363.6364,1218.1818,1145.4545,1127.2727,1127.2727,1109.0909,1018.1818,963.6364,963.6364,927.2727
True,1.0,Воронежская область,2,False,30000.0,90000.0,14072.7273,11427.2727,6600.0,6109.0909,5018.1818,4390.9091,4145.4545,3027.2727,2918.1818,2863.6364,2781.8182,2727.2727,2727.2727,2509.0909,2236.3636,2045.4545,1827.2727,1718.1818,1690.9091,1690.9091,1663.6364,1527.2727,1445.4545,1445.4545,1390.9091
True,1.0,Курская область,2,False,39250.0,85000.0,13290.9091,10792.4242,6233.3333,5769.697,4739.3939,4146.9697,3915.1515,2859.0909,2756.0606,2704.5455,2627.2727,2575.7576,2575.7576,2369.697,2112.1212,1931.8182,1725.7576,1622.7273,1596.9697,1596.9697,1571.2121,1442.4242,1365.1515,1365.1515,1313.6364
True,1.0,Владимирская область,1,False,42000.0,115000.0,17981.8182,14601.5152,8433.3333,7806.0606,6412.1212,5610.6061,5296.9697,3868.1818,3728.7879,3659.0909,3554.5455,3484.8485,3484.8485,3206.0606,2857.5758,2613.6364,2334.8485,2195.4545,2160.6061,2160.6061,2125.7576,1951.5152,1846.9697,1846.9697,1777.2727
True,1.0,Костромская область,1,False,39250.0,85000.0,13290.9091,10792.4242,6233.3333,5769.697,4739.3939,4146.9697,3915.1515,2859.0909,2756.0606,2704.5455,2627.2727,2575.7576,2575.7576,2369.697,2112.1212,1931.8182,1725.7576,1622.7273,1596.9697,1596.9697,1571.2121,1442.4242,1365.1515,1365.1515,1313.6364
True,1.0,Республика Марий Эл,1,False,30000.0,170000.0,26581.8182,21584.8485,12466.6667,11539.3939,9478.7879,8293.9394,7830.303,5718.1818,5512.1212,5409.0909,5254.5455,5151.5152,5151.5152,4739.3939,4224.2424,3863.6364,3451.5152,3245.4545,3193.9394,3193.9394,3142.4242,2884.8485,2730.303,2730.303,2627.2727
True,1.0,Томская область,1,False,39250.0,65000.0,10163.6364,8253.0303,4766.6667,4412.1212,3624.2424,3171.2121,2993.9394,2186.3636,2107.5758,2068.1818,2009.0909,1969.697,1969.697,1812.1212,1615.1515,1477.2727,1319.697,1240.9091,1221.2121,1221.2121,1201.5152,1103.0303,1043.9394,1043.9394,1004.5455
True,1.0,Саратовская область,2,False,30000.0,80000.0,12509.0909,10157.5758,5866.6667,5430.303,4460.6061,3903.0303,3684.8485,2690.9091,2593.9394,2545.4545,2472.7273,2424.2424,2424.2424,2230.303,1987.8788,1818.1818,1624.2424,1527.2727,1503.0303,1503.0303,1478.7879,1357.5758,1284.8485,1284.8485,1236.3636
True,1.0,Волгоградская область,2,False,22000.0,170000.0,26581.8182,21584.8485,12466.6667,11539.3939,9478.7879,8293.9394,7830.303,5718.1818,5512.1212,5409.0909,5254.5455,5151.5152,5151.5152,4739.3939,4224.2424,3863.6364,3451.5152,3245.4545,3193.9394,3193.9394,3142.4242,2884.8485,2730.303,2730.303,2627.2727
True,1.0,Калининградская область,1,False,39250.0,170000.0,26581.8182,21584.8485,12466.6667,11539.3939,9478.7879,8293.9394,7830.303,5718.1818,5512.1212,5409.0909,5254.5455,5151.5152,5151.5152,4739.3939,4224.2424,3863.6364,3451.5152,3245.4545,3193.9394,3193.9394,3142.4242,2884.8485,2730.303,2730.303,2627.2727
True,1.0,Республика Мордовия,1,False,39250.0,115000.0,17981.8182,14601.5152,8433.3333,7806.0606,6412.1212,5610.6061,5296.9697,3868.1818,3728.7879,3659.0909,3554.5455,3484.8485,3484.8485,3206.0606,2857.5758,2613.6364,2334.8485,2195.4545,2160.6061,2160.6061,2125.7576,1951.5152,1846.9697,1846.9697,1777.2727
True,1.0,Белгородская область,2,False,85000.0,90000.0,14072.7273,11427.2727,6600.0,6109.0909,5018.1818,4390.9091,4145.4545,3027.2727,2918.1818,2863.6364,2781.8182,2727.2727,2727.2727,2509.0909,2236.3636,2045.4545,1827.2727,1718.1818,1690.9091,1690.9091,1663.6364,1527.2727,1445.4545,1445.4545,1390.9091
True,1.0,Омская область,1,False,30000.0,103000.0,16105.4545,13077.8788,7553.3333,6991.5152,5743.0303,5025.1515,4744.2424,3464.5455,3339.697,3277.2727,3183.6364,3121.2121,3121.2121,2871.5152,2559.3939,2340.9091,2091.2121,1966.3636,1935.1515,1935.1515,1903.9394,1747.8788,1654.2424,1654.2424,1591.8182
True,1.0,Кемеровская область,1,False,39250.0,42000.0,6567.2727,5332.7273,3080.0,2850.9091,2341.8182,2049.0909,1934.5455,1412.7273,1361.8182,1336.3636,1298.1818,1272.7273,1272.7273,1170.9091,1043.6364,954.5455,852.7273,801.8182,789.0909,789.0909,776.3636,712.7273,674.5455,674.5455,649.0909
True,1.0,Брянская область,1,False,30000.0,90000.0,14072.7273,11427.2727,6600.0,6109.0909,5018.1818,4390.9091,4145.4545,3027.2727,2918.1818,2863.6364,2781.8182,2727.2727,2727.2727,2509.0909,2236.3636,2045.4545,1827.2727,1718.1818,1690.9091,1690.9091,1663.6364,1527.2727,1445.4545,1445.4545,1390.9091
True,1.0,Псковская область,1,False,70000.0,70000.0,10945.4545,8887.8788,5133.3333,4751.5152,3903.0303,3415.1515,3224.2424,2354.5455,2269.697,2227.2727,2163.6364,2121.2121,2121.2121,1951.5152,1739.3939,1590.9091,1421.2121,1336.3636,1315.1515,1315.1515,1293.9394,1187.8788,1124.2424,1124.2424,1081.8182
True,1.0,Республика Бурятия,1,False,42000.0,150000.0,23454.5455,19045.4545,11000.0,10181.8182,8363.6364,7318.1818,6909.0909,5045.4545,4863.6364,4772.7273,4636.3636,4545.4545,4545.4545,4181.8182,3727.2727,3409.0909,3045.4545,2863.6364,2818.1818,2818.1818,2772.7273,2545.4545,2409.0909,2409.0909,2318.1818
True,1.0,Город федерального значения Санкт-Петербург,0,False,35000.0,124000.0,19389.0909,15744.2424,9093.3333,8416.9697,6913.9394,6049.697,5711.5152,4170.9091,4020.6061,3945.4545,3832.7273,3757.5758,3757.5758,3456.9697,3081.2121,2818.1818,2517.5758,2367.2727,2329.697,2329.697,2292.1212,2104.2424,1991.5152,1991.5152,1916.3636
True,1.0,Республика Башкортостан,0,False,31000.0,115000.0,17981.8182,14601.5152,8433.3333,7806.0606,6412.1212,5610.6061,5296.9697,3868.1818,3728.7879,3659.0909,3554.5455,3484.8485,3484.8485,3206.0606,2857.5758,2613.6364,2334.8485,2195.4545,2160.6061,2160.6061,2125.7576,1951.5152,1846.9697,1846.9697,1777.2727
True,1.0,Город федерального значения Москва,0,False,35000.0,170000.0,26581.8182,21584.8485,12466.6667,11539.3939,9478.7879,8293.9394,7830.303,5718.1818,5512.1212,5409.0909,5254.5455,5151.5152,5151.5152,4739.3939,4224.2424,3863.6364,3451.5152,3245.4545,3193.9394,3193.9394,3142.4242,2884.8485,2730.303,2730.303,2627.2727
True,1.0,Новосибирская область,0,False,43050.0,130000.0,20327.2727,16506.0606,9533.3333,8824.2424,7248.4848,6342.4242,5987.8788,4372.7273,4215.1515,4136.3636,4018.1818,3939.3939,3939.3939,3624.2424,3230.303,2954.5455,2639.3939,2481.8182,2442.4242,2442.4242,2403.0303,2206.0606,2087.8788,2087.8788,2009.0909
