is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Аккуратность (СК) (575_4),"Личные установки и ценности, мировоззрение (2043_4)",Окрашивание поверхностей вручную и механизированным способом (1418_10),Пунктуальность (СК) (612_4),Внимательность (СК) (536_4),Командность (СК) (1371_4),Высокая работоспособность (СК) (586_4),Коммуникабельность (СК) (617_4),"Саморазвитие, обучаемость (СК) (604_4)",Трудолюбие (СК) (597_4),Нравственность (СК) (622_4),Выполнение штукатурки (456_10),Инициативность (СК) (610_4),"Оклеивание поверхностей бумажными, виниловыми и текстильными обоями (1423_10)",Выполнение ремонтных работ (ОПТ) (8285_36),Соблюдение правил охраны труда (ОПТ) (3790_36),Ремонт штукатурки (357_10),"Техника безопасности (бетон, арматура) (1607_10)"
True,1.0,Удмуртская Республика,1,False,15000.0,75000.0,18223.7118,10651.4453,9818.8102,6551.1102,3927.5241,3817.5534,3314.8303,3299.1202,2717.8467,1649.5601,1508.1693,1492.4592,1366.7784,1209.6774,1099.7067,911.1856,911.1856,895.4755,832.6351,801.2149
True,1.0,Республика Татарстан,0,False,23000.0,98000.0,23812.3167,13917.8886,12829.912,8560.1173,5131.9648,4988.2698,4331.3783,4310.8504,3551.3196,2155.4252,1970.6745,1950.1466,1785.9238,1580.6452,1436.9501,1190.6158,1190.6158,1170.088,1087.9765,1046.9208
True,1.0,Ульяновская область,1,False,30000.0,100000.0,24298.2824,14201.9271,13091.747,8734.8136,5236.6988,5090.0712,4419.7738,4398.827,3623.7956,2199.4135,2010.8923,1989.9455,1822.3712,1612.9032,1466.2757,1214.9141,1214.9141,1193.9673,1110.1801,1068.2866
True,1.0,Иркутская область,1,False,35000.0,105000.0,25513.1965,14912.0235,13746.3343,9171.5543,5498.5337,5344.5748,4640.7625,4618.7683,3804.9853,2309.3842,2111.437,2089.4428,1913.4897,1693.5484,1539.5894,1275.6598,1275.6598,1253.6657,1165.6891,1121.7009
True,1.0,Республика Башкортостан,0,False,23000.0,160000.0,38877.2518,22723.0834,20946.7951,13975.7017,8378.7181,8144.114,7071.638,7038.1232,5798.0729,3519.0616,3217.4277,3183.9129,2915.7939,2580.6452,2346.0411,1943.8626,1943.8626,1910.3477,1776.2882,1709.2585
True,1.0,Белгородская область,2,False,20000.0,75000.0,18223.7118,10651.4453,9818.8102,6551.1102,3927.5241,3817.5534,3314.8303,3299.1202,2717.8467,1649.5601,1508.1693,1492.4592,1366.7784,1209.6774,1099.7067,911.1856,911.1856,895.4755,832.6351,801.2149
True,1.0,Липецкая область,1,False,30000.0,80000.0,19438.6259,11361.5417,10473.3976,6987.8509,4189.359,4072.057,3535.819,3519.0616,2899.0364,1759.5308,1608.7139,1591.9564,1457.8969,1290.3226,1173.0205,971.9313,971.9313,955.1739,888.1441,854.6292
True,1.0,Вологодская область,1,False,23000.0,98000.0,23812.3167,13917.8886,12829.912,8560.1173,5131.9648,4988.2698,4331.3783,4310.8504,3551.3196,2155.4252,1970.6745,1950.1466,1785.9238,1580.6452,1436.9501,1190.6158,1190.6158,1170.088,1087.9765,1046.9208
True,1.0,Свердловская область,0,False,35000.0,110000.0,26728.1106,15622.1198,14400.9217,9608.2949,5760.3687,5599.0783,4861.7512,4838.7097,3986.1751,2419.3548,2211.9816,2188.9401,2004.6083,1774.1935,1612.9032,1336.4055,1336.4055,1313.3641,1221.1982,1175.1152
True,1.0,Краснодарский край,0,False,24265.5,110000.0,26728.1106,15622.1198,14400.9217,9608.2949,5760.3687,5599.0783,4861.7512,4838.7097,3986.1751,2419.3548,2211.9816,2188.9401,2004.6083,1774.1935,1612.9032,1336.4055,1336.4055,1313.3641,1221.1982,1175.1152
True,1.0,Курская область,2,False,35000.0,86000.0,20896.5228,12213.6573,11258.9024,7511.9397,4503.561,4377.4612,3801.0054,3782.9912,3116.4642,1891.4956,1729.3674,1711.3532,1567.2392,1387.0968,1260.9971,1044.8261,1044.8261,1026.8119,954.7549,918.7264
True,1.0,Республика Марий Эл,1,False,30000.0,90000.0,21868.4541,12781.7344,11782.5723,7861.3322,4713.0289,4581.0641,3977.7964,3958.9443,3261.416,1979.4721,1809.8031,1790.951,1640.1341,1451.6129,1319.6481,1093.4227,1093.4227,1074.5706,999.1621,961.4579
True,1.0,Город федерального значения Севастополь,1,False,75000.0,75000.0,18223.7118,10651.4453,9818.8102,6551.1102,3927.5241,3817.5534,3314.8303,3299.1202,2717.8467,1649.5601,1508.1693,1492.4592,1366.7784,1209.6774,1099.7067,911.1856,911.1856,895.4755,832.6351,801.2149
True,1.0,Ставропольский край,2,False,35000.0,100000.0,24298.2824,14201.9271,13091.747,8734.8136,5236.6988,5090.0712,4419.7738,4398.827,3623.7956,2199.4135,2010.8923,1989.9455,1822.3712,1612.9032,1466.2757,1214.9141,1214.9141,1193.9673,1110.1801,1068.2866
True,1.0,Приморский край,1,False,65000.0,140000.0,34017.5953,19882.6979,18328.4457,12228.739,7331.3783,7126.0997,6187.6833,6158.3578,5073.3138,3079.1789,2815.2493,2785.9238,2551.3196,2258.0645,2052.7859,1700.8798,1700.8798,1671.5543,1554.2522,1495.6012
True,1.0,Саратовская область,2,False,24265.5,115000.0,27943.0247,16332.2162,15055.509,10045.0356,6022.2036,5853.5819,5082.7398,5058.651,4167.3649,2529.3255,2312.5262,2288.4374,2095.7269,1854.8387,1686.217,1397.1512,1397.1512,1373.0624,1276.7072,1228.5295
True,1.0,Чувашская Республика,1,False,15000.0,75000.0,18223.7118,10651.4453,9818.8102,6551.1102,3927.5241,3817.5534,3314.8303,3299.1202,2717.8467,1649.5601,1508.1693,1492.4592,1366.7784,1209.6774,1099.7067,911.1856,911.1856,895.4755,832.6351,801.2149
True,1.0,Самарская область,0,False,24265.5,90000.0,21868.4541,12781.7344,11782.5723,7861.3322,4713.0289,4581.0641,3977.7964,3958.9443,3261.416,1979.4721,1809.8031,1790.951,1640.1341,1451.6129,1319.6481,1093.4227,1093.4227,1074.5706,999.1621,961.4579
True,1.0,Алтайский край,2,False,40000.0,160000.0,38877.2518,22723.0834,20946.7951,13975.7017,8378.7181,8144.114,7071.638,7038.1232,5798.0729,3519.0616,3217.4277,3183.9129,2915.7939,2580.6452,2346.0411,1943.8626,1943.8626,1910.3477,1776.2882,1709.2585
True,1.0,Республика Мордовия,1,False,30000.0,75000.0,18223.7118,10651.4453,9818.8102,6551.1102,3927.5241,3817.5534,3314.8303,3299.1202,2717.8467,1649.5601,1508.1693,1492.4592,1366.7784,1209.6774,1099.7067,911.1856,911.1856,895.4755,832.6351,801.2149
True,1.0,Астраханская область,1,False,35000.0,100000.0,24298.2824,14201.9271,13091.747,8734.8136,5236.6988,5090.0712,4419.7738,4398.827,3623.7956,2199.4135,2010.8923,1989.9455,1822.3712,1612.9032,1466.2757,1214.9141,1214.9141,1193.9673,1110.1801,1068.2866
True,1.0,Кемеровская область,1,False,18121.5,105000.0,25513.1965,14912.0235,13746.3343,9171.5543,5498.5337,5344.5748,4640.7625,4618.7683,3804.9853,2309.3842,2111.437,2089.4428,1913.4897,1693.5484,1539.5894,1275.6598,1275.6598,1253.6657,1165.6891,1121.7009
True,1.0,Томская область,1,False,35000.0,100000.0,24298.2824,14201.9271,13091.747,8734.8136,5236.6988,5090.0712,4419.7738,4398.827,3623.7956,2199.4135,2010.8923,1989.9455,1822.3712,1612.9032,1466.2757,1214.9141,1214.9141,1193.9673,1110.1801,1068.2866
True,1.0,Республика Крым,1,False,75000.0,75000.0,18223.7118,10651.4453,9818.8102,6551.1102,3927.5241,3817.5534,3314.8303,3299.1202,2717.8467,1649.5601,1508.1693,1492.4592,1366.7784,1209.6774,1099.7067,911.1856,911.1856,895.4755,832.6351,801.2149
True,1.0,Республика Адыгея,1,False,35000.0,75000.0,18223.7118,10651.4453,9818.8102,6551.1102,3927.5241,3817.5534,3314.8303,3299.1202,2717.8467,1649.5601,1508.1693,1492.4592,1366.7784,1209.6774,1099.7067,911.1856,911.1856,895.4755,832.6351,801.2149
True,1.0,Кировская область,1,False,30000.0,98000.0,23812.3167,13917.8886,12829.912,8560.1173,5131.9648,4988.2698,4331.3783,4310.8504,3551.3196,2155.4252,1970.6745,1950.1466,1785.9238,1580.6452,1436.9501,1190.6158,1190.6158,1170.088,1087.9765,1046.9208
True,1.0,Пензенская область,1,False,30000.0,75000.0,18223.7118,10651.4453,9818.8102,6551.1102,3927.5241,3817.5534,3314.8303,3299.1202,2717.8467,1649.5601,1508.1693,1492.4592,1366.7784,1209.6774,1099.7067,911.1856,911.1856,895.4755,832.6351,801.2149
True,1.0,Забайкальский край,1,False,65000.0,140000.0,34017.5953,19882.6979,18328.4457,12228.739,7331.3783,7126.0997,6187.6833,6158.3578,5073.3138,3079.1789,2815.2493,2785.9238,2551.3196,2258.0645,2052.7859,1700.8798,1700.8798,1671.5543,1554.2522,1495.6012
True,1.0,Кабардино-Балкарская Республика,1,False,35000.0,75000.0,18223.7118,10651.4453,9818.8102,6551.1102,3927.5241,3817.5534,3314.8303,3299.1202,2717.8467,1649.5601,1508.1693,1492.4592,1366.7784,1209.6774,1099.7067,911.1856,911.1856,895.4755,832.6351,801.2149
True,1.0,Волгоградская область,2,False,20000.0,90000.0,21868.4541,12781.7344,11782.5723,7861.3322,4713.0289,4581.0641,3977.7964,3958.9443,3261.416,1979.4721,1809.8031,1790.951,1640.1341,1451.6129,1319.6481,1093.4227,1093.4227,1074.5706,999.1621,961.4579
True,1.0,Ленинградская область,1,False,19000.0,83000.0,20167.5744,11787.5995,10866.15,7249.8953,4346.46,4224.7591,3668.4122,3651.0264,3007.7503,1825.5132,1669.0406,1651.6548,1512.5681,1338.7097,1217.0088,1008.3787,1008.3787,990.9929,921.4495,886.6778
True,1.0,Ярославская область,1,False,30000.0,98000.0,23812.3167,13917.8886,12829.912,8560.1173,5131.9648,4988.2698,4331.3783,4310.8504,3551.3196,2155.4252,1970.6745,1950.1466,1785.9238,1580.6452,1436.9501,1190.6158,1190.6158,1170.088,1087.9765,1046.9208
True,1.0,Тульская область,1,False,30000.0,100000.0,24298.2824,14201.9271,13091.747,8734.8136,5236.6988,5090.0712,4419.7738,4398.827,3623.7956,2199.4135,2010.8923,1989.9455,1822.3712,1612.9032,1466.2757,1214.9141,1214.9141,1193.9673,1110.1801,1068.2866
True,1.0,Костромская область,1,False,35000.0,86000.0,20896.5228,12213.6573,11258.9024,7511.9397,4503.561,4377.4612,3801.0054,3782.9912,3116.4642,1891.4956,1729.3674,1711.3532,1567.2392,1387.0968,1260.9971,1044.8261,1044.8261,1026.8119,954.7549,918.7264
True,1.0,Рязанская область,1,False,50000.0,80000.0,19438.6259,11361.5417,10473.3976,6987.8509,4189.359,4072.057,3535.819,3519.0616,2899.0364,1759.5308,1608.7139,1591.9564,1457.8969,1290.3226,1173.0205,971.9313,971.9313,955.1739,888.1441,854.6292
True,1.0,Омская область,1,False,25729.5,105000.0,25513.1965,14912.0235,13746.3343,9171.5543,5498.5337,5344.5748,4640.7625,4618.7683,3804.9853,2309.3842,2111.437,2089.4428,1913.4897,1693.5484,1539.5894,1275.6598,1275.6598,1253.6657,1165.6891,1121.7009
True,1.0,Владимирская область,1,False,30000.0,86000.0,20896.5228,12213.6573,11258.9024,7511.9397,4503.561,4377.4612,3801.0054,3782.9912,3116.4642,1891.4956,1729.3674,1711.3532,1567.2392,1387.0968,1260.9971,1044.8261,1044.8261,1026.8119,954.7549,918.7264
True,1.0,Республика Коми,1,False,30000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,1.0,Воронежская область,2,False,20000.0,98000.0,23812.3167,13917.8886,12829.912,8560.1173,5131.9648,4988.2698,4331.3783,4310.8504,3551.3196,2155.4252,1970.6745,1950.1466,1785.9238,1580.6452,1436.9501,1190.6158,1190.6158,1170.088,1087.9765,1046.9208
True,1.0,Брянская область,1,False,20000.0,98000.0,23812.3167,13917.8886,12829.912,8560.1173,5131.9648,4988.2698,4331.3783,4310.8504,3551.3196,2155.4252,1970.6745,1950.1466,1785.9238,1580.6452,1436.9501,1190.6158,1190.6158,1170.088,1087.9765,1046.9208
True,1.0,Республика Карелия,1,False,50000.0,80000.0,19438.6259,11361.5417,10473.3976,6987.8509,4189.359,4072.057,3535.819,3519.0616,2899.0364,1759.5308,1608.7139,1591.9564,1457.8969,1290.3226,1173.0205,971.9313,971.9313,955.1739,888.1441,854.6292
True,1.0,Оренбургская область,2,False,20000.0,115000.0,27943.0247,16332.2162,15055.509,10045.0356,6022.2036,5853.5819,5082.7398,5058.651,4167.3649,2529.3255,2312.5262,2288.4374,2095.7269,1854.8387,1686.217,1397.1512,1397.1512,1373.0624,1276.7072,1228.5295
True,1.0,Смоленская область,1,False,35000.0,80000.0,19438.6259,11361.5417,10473.3976,6987.8509,4189.359,4072.057,3535.819,3519.0616,2899.0364,1759.5308,1608.7139,1591.9564,1457.8969,1290.3226,1173.0205,971.9313,971.9313,955.1739,888.1441,854.6292
True,1.0,Челябинская область,0,False,30000.0,105000.0,25513.1965,14912.0235,13746.3343,9171.5543,5498.5337,5344.5748,4640.7625,4618.7683,3804.9853,2309.3842,2111.437,2089.4428,1913.4897,1693.5484,1539.5894,1275.6598,1275.6598,1253.6657,1165.6891,1121.7009
True,1.0,Новосибирская область,0,False,35000.0,110000.0,26728.1106,15622.1198,14400.9217,9608.2949,5760.3687,5599.0783,4861.7512,4838.7097,3986.1751,2419.3548,2211.9816,2188.9401,2004.6083,1774.1935,1612.9032,1336.4055,1336.4055,1313.3641,1221.1982,1175.1152
True,1.0,Ханты-Мансийский автономный округ — Югра,1,False,50000.0,140000.0,34017.5953,19882.6979,18328.4457,12228.739,7331.3783,7126.0997,6187.6833,6158.3578,5073.3138,3079.1789,2815.2493,2785.9238,2551.3196,2258.0645,2052.7859,1700.8798,1700.8798,1671.5543,1554.2522,1495.6012
True,1.0,Тюменская область,1,False,35000.0,105000.0,25513.1965,14912.0235,13746.3343,9171.5543,5498.5337,5344.5748,4640.7625,4618.7683,3804.9853,2309.3842,2111.437,2089.4428,1913.4897,1693.5484,1539.5894,1275.6598,1275.6598,1253.6657,1165.6891,1121.7009
True,1.0,Красноярский край,1,False,30000.0,110000.0,26728.1106,15622.1198,14400.9217,9608.2949,5760.3687,5599.0783,4861.7512,4838.7097,3986.1751,2419.3548,2211.9816,2188.9401,2004.6083,1774.1935,1612.9032,1336.4055,1336.4055,1313.3641,1221.1982,1175.1152
True,1.0,Курганская область,1,False,35000.0,80000.0,19438.6259,11361.5417,10473.3976,6987.8509,4189.359,4072.057,3535.819,3519.0616,2899.0364,1759.5308,1608.7139,1591.9564,1457.8969,1290.3226,1173.0205,971.9313,971.9313,955.1739,888.1441,854.6292
True,1.0,Тверская область,1,False,35000.0,80000.0,19438.6259,11361.5417,10473.3976,6987.8509,4189.359,4072.057,3535.819,3519.0616,2899.0364,1759.5308,1608.7139,1591.9564,1457.8969,1290.3226,1173.0205,971.9313,971.9313,955.1739,888.1441,854.6292
True,1.0,Сахалинская область,1,False,80000.0,140000.0,34017.5953,19882.6979,18328.4457,12228.739,7331.3783,7126.0997,6187.6833,6158.3578,5073.3138,3079.1789,2815.2493,2785.9238,2551.3196,2258.0645,2052.7859,1700.8798,1700.8798,1671.5543,1554.2522,1495.6012
True,1.0,Амурская область,1,False,25000.0,160000.0,38877.2518,22723.0834,20946.7951,13975.7017,8378.7181,8144.114,7071.638,7038.1232,5798.0729,3519.0616,3217.4277,3183.9129,2915.7939,2580.6452,2346.0411,1943.8626,1943.8626,1910.3477,1776.2882,1709.2585
True,1.0,Калининградская область,1,False,40000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,1.0,Архангельская область,1,False,20800.0,80000.0,19438.6259,11361.5417,10473.3976,6987.8509,4189.359,4072.057,3535.819,3519.0616,2899.0364,1759.5308,1608.7139,1591.9564,1457.8969,1290.3226,1173.0205,971.9313,971.9313,955.1739,888.1441,854.6292
True,1.0,Тамбовская область,2,False,50000.0,80000.0,19438.6259,11361.5417,10473.3976,6987.8509,4189.359,4072.057,3535.819,3519.0616,2899.0364,1759.5308,1608.7139,1591.9564,1457.8969,1290.3226,1173.0205,971.9313,971.9313,955.1739,888.1441,854.6292
True,1.0,Калужская область,1,False,35000.0,80000.0,19438.6259,11361.5417,10473.3976,6987.8509,4189.359,4072.057,3535.819,3519.0616,2899.0364,1759.5308,1608.7139,1591.9564,1457.8969,1290.3226,1173.0205,971.9313,971.9313,955.1739,888.1441,854.6292
True,1.0,Хабаровский край,1,False,50000.0,159000.0,38634.269,22581.0641,20815.8777,13888.3536,8326.3511,8093.2132,7027.4403,6994.1349,5761.8349,3497.0674,3197.3188,3164.0134,2897.5702,2564.5161,2331.3783,1931.7134,1931.7134,1898.408,1765.1864,1698.5756
True,1.0,Республика Бурятия,1,False,50000.0,159000.0,38634.269,22581.0641,20815.8777,13888.3536,8326.3511,8093.2132,7027.4403,6994.1349,5761.8349,3497.0674,3197.3188,3164.0134,2897.5702,2564.5161,2331.3783,1931.7134,1931.7134,1898.408,1765.1864,1698.5756
True,1.0,Мурманская область,1,False,70000.0,90000.0,21868.4541,12781.7344,11782.5723,7861.3322,4713.0289,4581.0641,3977.7964,3958.9443,3261.416,1979.4721,1809.8031,1790.951,1640.1341,1451.6129,1319.6481,1093.4227,1093.4227,1074.5706,999.1621,961.4579
True,1.0,Орловская область,1,False,50000.0,86000.0,20896.5228,12213.6573,11258.9024,7511.9397,4503.561,4377.4612,3801.0054,3782.9912,3116.4642,1891.4956,1729.3674,1711.3532,1567.2392,1387.0968,1260.9971,1044.8261,1044.8261,1026.8119,954.7549,918.7264
True,1.0,Магаданская область,1,False,35000.0,80000.0,19438.6259,11361.5417,10473.3976,6987.8509,4189.359,4072.057,3535.819,3519.0616,2899.0364,1759.5308,1608.7139,1591.9564,1457.8969,1290.3226,1173.0205,971.9313,971.9313,955.1739,888.1441,854.6292
True,1.0,Псковская область,1,False,35000.0,98000.0,23812.3167,13917.8886,12829.912,8560.1173,5131.9648,4988.2698,4331.3783,4310.8504,3551.3196,2155.4252,1970.6745,1950.1466,1785.9238,1580.6452,1436.9501,1190.6158,1190.6158,1170.088,1087.9765,1046.9208
True,1.0,Республика Дагестан,1,False,80000.0,90000.0,21868.4541,12781.7344,11782.5723,7861.3322,4713.0289,4581.0641,3977.7964,3958.9443,3261.416,1979.4721,1809.8031,1790.951,1640.1341,1451.6129,1319.6481,1093.4227,1093.4227,1074.5706,999.1621,961.4579
True,1.0,Город федерального значения Санкт-Петербург,0,False,35000.0,115000.0,27943.0247,16332.2162,15055.509,10045.0356,6022.2036,5853.5819,5082.7398,5058.651,4167.3649,2529.3255,2312.5262,2288.4374,2095.7269,1854.8387,1686.217,1397.1512,1397.1512,1373.0624,1276.7072,1228.5295
True,1.0,Московская область,2,False,27500.0,115000.0,27943.0247,16332.2162,15055.509,10045.0356,6022.2036,5853.5819,5082.7398,5058.651,4167.3649,2529.3255,2312.5262,2288.4374,2095.7269,1854.8387,1686.217,1397.1512,1397.1512,1373.0624,1276.7072,1228.5295
True,1.0,Пермский край,1,False,35000.0,100000.0,24298.2824,14201.9271,13091.747,8734.8136,5236.6988,5090.0712,4419.7738,4398.827,3623.7956,2199.4135,2010.8923,1989.9455,1822.3712,1612.9032,1466.2757,1214.9141,1214.9141,1193.9673,1110.1801,1068.2866
True,1.0,Город федерального значения Москва,0,False,30000.0,80000.0,19438.6259,11361.5417,10473.3976,6987.8509,4189.359,4072.057,3535.819,3519.0616,2899.0364,1759.5308,1608.7139,1591.9564,1457.8969,1290.3226,1173.0205,971.9313,971.9313,955.1739,888.1441,854.6292
True,1.0,Ивановская область,1,False,30750.0,86000.0,20896.5228,12213.6573,11258.9024,7511.9397,4503.561,4377.4612,3801.0054,3782.9912,3116.4642,1891.4956,1729.3674,1711.3532,1567.2392,1387.0968,1260.9971,1044.8261,1044.8261,1026.8119,954.7549,918.7264
True,1.0,Ямало-Ненецкий автономный округ,1,False,40000.0,80000.0,19438.6259,11361.5417,10473.3976,6987.8509,4189.359,4072.057,3535.819,3519.0616,2899.0364,1759.5308,1608.7139,1591.9564,1457.8969,1290.3226,1173.0205,971.9313,971.9313,955.1739,888.1441,854.6292
True,1.0,Новгородская область,1,False,35000.0,80000.0,19438.6259,11361.5417,10473.3976,6987.8509,4189.359,4072.057,3535.819,3519.0616,2899.0364,1759.5308,1608.7139,1591.9564,1457.8969,1290.3226,1173.0205,971.9313,971.9313,955.1739,888.1441,854.6292
True,1.0,Республика Саха (Якутия),1,False,50000.0,80000.0,19438.6259,11361.5417,10473.3976,6987.8509,4189.359,4072.057,3535.819,3519.0616,2899.0364,1759.5308,1608.7139,1591.9564,1457.8969,1290.3226,1173.0205,971.9313,971.9313,955.1739,888.1441,854.6292
True,1.0,Камчатский край,1,False,80000.0,80000.0,19438.6259,11361.5417,10473.3976,6987.8509,4189.359,4072.057,3535.819,3519.0616,2899.0364,1759.5308,1608.7139,1591.9564,1457.8969,1290.3226,1173.0205,971.9313,971.9313,955.1739,888.1441,854.6292
True,1.0,Республика Хакасия,1,False,50000.0,80000.0,19438.6259,11361.5417,10473.3976,6987.8509,4189.359,4072.057,3535.819,3519.0616,2899.0364,1759.5308,1608.7139,1591.9564,1457.8969,1290.3226,1173.0205,971.9313,971.9313,955.1739,888.1441,854.6292
True,1.0,Чеченская Республика,1,False,50000.0,80000.0,19438.6259,11361.5417,10473.3976,6987.8509,4189.359,4072.057,3535.819,3519.0616,2899.0364,1759.5308,1608.7139,1591.9564,1457.8969,1290.3226,1173.0205,971.9313,971.9313,955.1739,888.1441,854.6292
True,1.0,Республика Алтай,1,False,60000.0,110000.0,26728.1106,15622.1198,14400.9217,9608.2949,5760.3687,5599.0783,4861.7512,4838.7097,3986.1751,2419.3548,2211.9816,2188.9401,2004.6083,1774.1935,1612.9032,1336.4055,1336.4055,1313.3641,1221.1982,1175.1152
True,1.0,Республика Тыва,1,False,60000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,1.0,Республика Калмыкия,1,False,70000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,1.0,Чукотский автономный округ,1,False,75000.0,75000.0,18223.7118,10651.4453,9818.8102,6551.1102,3927.5241,3817.5534,3314.8303,3299.1202,2717.8467,1649.5601,1508.1693,1492.4592,1366.7784,1209.6774,1099.7067,911.1856,911.1856,895.4755,832.6351,801.2149
True,1.0,Донецкая область,1,False,98000.0,98000.0,23812.3167,13917.8886,12829.912,8560.1173,5131.9648,4988.2698,4331.3783,4310.8504,3551.3196,2155.4252,1970.6745,1950.1466,1785.9238,1580.6452,1436.9501,1190.6158,1190.6158,1170.088,1087.9765,1046.9208
True,2.0,Ростовская область,0,False,70000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Нижегородская область,0,False,45000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Удмуртская Республика,1,False,63000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Республика Татарстан,0,False,63000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Ульяновская область,1,False,70000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Иркутская область,1,False,70000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Республика Башкортостан,0,False,45000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Белгородская область,2,False,28000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Липецкая область,1,False,63000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Вологодская область,1,False,22825.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Свердловская область,0,False,20000.0,90000.0,21868.4541,12781.7344,11782.5723,7861.3322,4713.0289,4581.0641,3977.7964,3958.9443,3261.416,1979.4721,1809.8031,1790.951,1640.1341,1451.6129,1319.6481,1093.4227,1093.4227,1074.5706,999.1621,961.4579
True,2.0,Краснодарский край,0,False,45000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Курская область,2,False,63000.0,63000.0,15307.9179,8947.2141,8247.8006,5502.9326,3299.1202,3206.7449,2784.4575,2771.261,2282.9912,1385.6305,1266.8622,1253.6657,1148.0938,1016.129,923.7537,765.3959,765.3959,752.1994,699.4135,673.0205
True,2.0,Республика Марий Эл,1,False,63000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Приморский край,1,False,63000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
