is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Токарные работы (3473_35),Чтение схем/чертежей (ОПТ) (3032_36),Внимательность (СК) (536_4),Аккуратность (СК) (575_4),"Личные установки и ценности, мировоззрение (2043_4)",Коммуникабельность (СК) (617_4),Работа на станках 16к20 (3524_35),Высокая работоспособность (СК) (586_4),Работа на станках ДИП (3523_35),Работа на токарно-расточных станках (3560_35),Фрезерование (3469_35),Работы на токарно-карусельных станках (3557_35),Нарезание резьбы (3451_35),Использование контрольно-измерительных инструментов (3479_35),"Саморазвитие, обучаемость (СК) (604_4)",Подготовка станков к работе (3512_35),Выполнение расточки отверстий (3449_35),Соблюдение правил охраны труда (ОПТ) (3790_36),Трудолюбие (СК) (597_4),Доводочные операции (3452_35),Нравственность (СК) (622_4),Токарная обработка крупногабаритных деталей (3475_35),Кропотливость (СК) (623_4),Работа на станках с ЧПУ (3542_35),Технология механообработки (3506_35)
True,2.0,Республика Марий Эл,1,False,40000.0,140000.0,37092.3379,21316.3065,10275.0491,10019.6464,7111.9843,6345.776,5166.9941,3654.224,3438.1139,3398.8212,3084.4794,3025.5403,2770.1375,2573.6739,2357.5639,2043.222,1866.4047,1807.4656,1768.1729,1473.4774,1453.831,1414.5383,1414.5383,1375.2456,1375.2456,1218.0747,1159.1356
True,2.0,Красноярский край,1,False,30000.0,230000.0,60937.4123,35019.6464,16880.4378,16460.8476,11683.9742,10425.2035,8488.6332,6003.3679,5648.3301,5583.7777,5067.359,4970.5305,4550.9402,4228.1785,3873.1406,3356.7219,3066.2363,2969.4078,2904.8555,2420.7129,2388.4367,2323.8844,2323.8844,2259.332,2259.332,2001.1226,1904.2941
True,2.0,Владимирская область,1,False,25000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,2.0,Ярославская область,1,False,45000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,2.0,Республика Адыгея,1,False,50000.0,130000.0,34442.8852,19793.7132,9541.117,9303.9573,6603.9854,5892.5063,4797.9231,3393.208,3192.5344,3156.0483,2864.1594,2809.4303,2572.2706,2389.84,2189.1664,1897.2776,1733.0901,1678.3609,1641.8748,1368.229,1349.986,1313.4999,1313.4999,1277.0138,1277.0138,1131.0693,1076.3402
True,2.0,Челябинская область,0,False,35000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,2.0,Московская область,2,False,25000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,2.0,Пензенская область,1,False,45000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,2.0,Республика Коми,1,False,20000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,2.0,Ленинградская область,1,False,53000.0,157300.0,41675.8911,23950.3929,11544.7516,11257.7884,7990.8223,7129.9326,5805.4869,4105.7816,3862.9666,3818.8184,3465.6329,3399.4106,3112.4474,2891.7064,2648.8914,2295.7059,2097.039,2030.8167,1986.6685,1655.5571,1633.483,1589.3348,1589.3348,1545.1866,1545.1866,1368.5939,1302.3716
True,2.0,Тверская область,1,False,40000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,2.0,Белгородская область,2,False,45000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,2.0,Архангельская область,1,False,50000.0,130000.0,34442.8852,19793.7132,9541.117,9303.9573,6603.9854,5892.5063,4797.9231,3393.208,3192.5344,3156.0483,2864.1594,2809.4303,2572.2706,2389.84,2189.1664,1897.2776,1733.0901,1678.3609,1641.8748,1368.229,1349.986,1313.4999,1313.4999,1277.0138,1277.0138,1131.0693,1076.3402
True,2.0,Ульяновская область,1,False,40000.0,143000.0,37887.1737,21773.0845,10495.2287,10234.3531,7264.3839,6481.7569,5277.7154,3732.5288,3511.7878,3471.6531,3150.5754,3090.3733,2829.4976,2628.824,2408.0831,2087.0053,1906.3991,1846.197,1806.0623,1505.0519,1484.9846,1444.8498,1444.8498,1404.7151,1404.7151,1244.1763,1183.9742
True,2.0,Республика Мордовия,1,False,40000.0,143000.0,37887.1737,21773.0845,10495.2287,10234.3531,7264.3839,6481.7569,5277.7154,3732.5288,3511.7878,3471.6531,3150.5754,3090.3733,2829.4976,2628.824,2408.0831,2087.0053,1906.3991,1846.197,1806.0623,1505.0519,1484.9846,1444.8498,1444.8498,1404.7151,1404.7151,1244.1763,1183.9742
True,2.0,Хабаровский край,1,False,25000.0,260000.0,68885.7704,39587.4263,19082.2341,18607.9147,13207.9708,11785.0126,9595.8462,6786.4159,6385.0688,6312.0965,5728.3188,5618.8605,5144.5411,4779.68,4378.3329,3794.5552,3466.1802,3356.7219,3283.7496,2736.458,2699.9719,2626.9997,2626.9997,2554.0275,2554.0275,2262.1386,2152.6803
True,2.0,Кировская область,1,False,40000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,2.0,Рязанская область,1,False,30000.0,140000.0,37092.3379,21316.3065,10275.0491,10019.6464,7111.9843,6345.776,5166.9941,3654.224,3438.1139,3398.8212,3084.4794,3025.5403,2770.1375,2573.6739,2357.5639,2043.222,1866.4047,1807.4656,1768.1729,1473.4774,1453.831,1414.5383,1414.5383,1375.2456,1375.2456,1218.0747,1159.1356
True,2.0,Камчатский край,1,False,53000.0,100329.0,26581.6941,15276.0265,7363.4672,7180.4364,5096.7019,4547.6097,3702.8525,2618.7474,2463.8752,2435.7167,2210.4481,2168.2102,1985.1795,1844.3866,1689.5145,1464.2459,1337.5323,1295.2944,1267.1358,1055.9465,1041.8672,1013.7087,1013.7087,985.5501,985.5501,872.9158,830.6779
True,2.0,Республика Саха (Якутия),1,False,40000.0,230000.0,60937.4123,35019.6464,16880.4378,16460.8476,11683.9742,10425.2035,8488.6332,6003.3679,5648.3301,5583.7777,5067.359,4970.5305,4550.9402,4228.1785,3873.1406,3356.7219,3066.2363,2969.4078,2904.8555,2420.7129,2388.4367,2323.8844,2323.8844,2259.332,2259.332,2001.1226,1904.2941
True,2.0,Республика Дагестан,1,False,63000.0,86000.0,22785.2933,13094.3026,6311.8159,6154.9256,4368.7903,3898.1196,3174.0107,2244.7376,2111.9843,2087.8473,1894.7516,1858.5462,1701.6559,1580.9711,1448.2178,1255.1221,1146.5058,1110.3003,1086.1633,905.1361,893.0676,868.9307,868.9307,844.7937,844.7937,748.2459,712.0404
True,2.0,Амурская область,1,False,41000.0,230000.0,60937.4123,35019.6464,16880.4378,16460.8476,11683.9742,10425.2035,8488.6332,6003.3679,5648.3301,5583.7777,5067.359,4970.5305,4550.9402,4228.1785,3873.1406,3356.7219,3066.2363,2969.4078,2904.8555,2420.7129,2388.4367,2323.8844,2323.8844,2259.332,2259.332,2001.1226,1904.2941
True,2.0,Астраханская область,1,False,40000.0,145000.0,38417.0643,22077.6031,10642.0152,10377.4909,7365.9837,6572.4109,5351.5296,3784.732,3560.9037,3520.2077,3194.6393,3133.5953,2869.071,2665.5908,2441.7626,2116.1942,1933.062,1872.018,1831.3219,1526.1016,1505.7536,1465.0575,1465.0575,1424.3615,1424.3615,1261.5773,1200.5333
True,2.0,Забайкальский край,1,False,40000.0,134000.0,35502.6663,20402.7505,9834.6899,9590.2329,6807.185,6073.8142,4945.5515,3497.6144,3290.7662,3253.1575,2952.2874,2895.8743,2651.4173,2463.3736,2256.5254,1955.6553,1786.4159,1730.0028,1692.394,1410.3284,1391.524,1353.9152,1353.9152,1316.3065,1316.3065,1165.8715,1109.4583
True,2.0,Курская область,2,False,41000.0,260000.0,68885.7704,39587.4263,19082.2341,18607.9147,13207.9708,11785.0126,9595.8462,6786.4159,6385.0688,6312.0965,5728.3188,5618.8605,5144.5411,4779.68,4378.3329,3794.5552,3466.1802,3356.7219,3283.7496,2736.458,2699.9719,2626.9997,2626.9997,2554.0275,2554.0275,2262.1386,2152.6803
True,2.0,Курская область,2,True,122550.0,122550.0,32469.0429,18659.3811,8994.3376,8770.769,6225.5262,5554.8204,4522.9652,3198.7511,3009.5776,2975.1824,2700.021,2648.4283,2424.8597,2252.8838,2063.7104,1788.549,1633.7707,1582.1779,1547.7828,1289.819,1272.6214,1238.2262,1238.2262,1203.831,1203.831,1066.2504,1014.6576
True,2.0,Еврейская автономная область,1,False,50000.0,100000.0,26494.5271,15225.9332,7339.3208,7156.8903,5079.9888,4532.6972,3690.7101,2610.16,2455.7957,2427.7294,2203.1996,2161.1002,1978.6697,1838.3385,1683.9742,1459.4443,1333.1462,1291.0469,1262.9806,1052.4839,1038.4507,1010.3845,1010.3845,982.3183,982.3183,870.0533,827.954
True,2.0,Мурманская область,1,False,53000.0,130000.0,34442.8852,19793.7132,9541.117,9303.9573,6603.9854,5892.5063,4797.9231,3393.208,3192.5344,3156.0483,2864.1594,2809.4303,2572.2706,2389.84,2189.1664,1897.2776,1733.0901,1678.3609,1641.8748,1368.229,1349.986,1313.4999,1313.4999,1277.0138,1277.0138,1131.0693,1076.3402
True,2.0,Ямало-Ненецкий автономный округ,1,False,30000.0,100000.0,26494.5271,15225.9332,7339.3208,7156.8903,5079.9888,4532.6972,3690.7101,2610.16,2455.7957,2427.7294,2203.1996,2161.1002,1978.6697,1838.3385,1683.9742,1459.4443,1333.1462,1291.0469,1262.9806,1052.4839,1038.4507,1010.3845,1010.3845,982.3183,982.3183,870.0533,827.954
True,2.0,Чукотский автономный округ,1,False,86000.0,120000.0,31793.4325,18271.1198,8807.185,8588.2683,6095.9865,5439.2366,4428.8521,3132.192,2946.9548,2913.2753,2643.8395,2593.3202,2374.4036,2206.0062,2020.769,1751.3331,1599.7755,1549.2562,1515.5768,1262.9806,1246.1409,1212.4614,1212.4614,1178.7819,1178.7819,1044.064,993.5448
True,2.0,Чеченская Республика,1,False,75000.0,75000.0,19870.8953,11419.4499,5504.4906,5367.6677,3809.9916,3399.5229,2768.0326,1957.62,1841.8468,1820.7971,1652.3997,1620.8251,1484.0022,1378.7539,1262.9806,1094.5832,999.8597,968.2852,947.2355,789.3629,778.8381,757.7884,757.7884,736.7387,736.7387,652.54,620.9655
True,2.0,Пермский край,1,False,40000.0,134000.0,35502.6663,20402.7505,9834.6899,9590.2329,6807.185,6073.8142,4945.5515,3497.6144,3290.7662,3253.1575,2952.2874,2895.8743,2651.4173,2463.3736,2256.5254,1955.6553,1786.4159,1730.0028,1692.394,1410.3284,1391.524,1353.9152,1353.9152,1316.3065,1316.3065,1165.8715,1109.4583
True,2.0,Курганская область,1,False,41000.0,130000.0,34442.8852,19793.7132,9541.117,9303.9573,6603.9854,5892.5063,4797.9231,3393.208,3192.5344,3156.0483,2864.1594,2809.4303,2572.2706,2389.84,2189.1664,1897.2776,1733.0901,1678.3609,1641.8748,1368.229,1349.986,1313.4999,1313.4999,1277.0138,1277.0138,1131.0693,1076.3402
True,2.0,Город федерального значения Москва,0,False,40000.0,260000.0,68885.7704,39587.4263,19082.2341,18607.9147,13207.9708,11785.0126,9595.8462,6786.4159,6385.0688,6312.0965,5728.3188,5618.8605,5144.5411,4779.68,4378.3329,3794.5552,3466.1802,3356.7219,3283.7496,2736.458,2699.9719,2626.9997,2626.9997,2554.0275,2554.0275,2262.1386,2152.6803
True,2.0,Калужская область,1,False,40000.0,155000.0,41066.517,23600.1965,11375.9472,11093.1799,7873.9826,7025.6806,5720.6006,4045.748,3806.4833,3762.9806,3414.9593,3349.7053,3066.938,2849.4246,2610.16,2262.1386,2066.3766,2001.1226,1957.62,1631.35,1609.5987,1566.096,1566.096,1522.5933,1522.5933,1348.5827,1283.3287
True,2.0,Псковская область,1,False,40000.0,120000.0,31793.4325,18271.1198,8807.185,8588.2683,6095.9865,5439.2366,4428.8521,3132.192,2946.9548,2913.2753,2643.8395,2593.3202,2374.4036,2206.0062,2020.769,1751.3331,1599.7755,1549.2562,1515.5768,1262.9806,1246.1409,1212.4614,1212.4614,1178.7819,1178.7819,1044.064,993.5448
True,2.0,Ивановская область,1,False,40000.0,145000.0,38417.0643,22077.6031,10642.0152,10377.4909,7365.9837,6572.4109,5351.5296,3784.732,3560.9037,3520.2077,3194.6393,3133.5953,2869.071,2665.5908,2441.7626,2116.1942,1933.062,1872.018,1831.3219,1526.1016,1505.7536,1465.0575,1465.0575,1424.3615,1424.3615,1261.5773,1200.5333
True,2.0,Брянская область,1,False,35000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,2.0,Республика Тыва,1,False,63000.0,115000.0,30468.7061,17509.8232,8440.2189,8230.4238,5841.9871,5212.6017,4244.3166,3001.684,2824.165,2791.8889,2533.6795,2485.2652,2275.4701,2114.0893,1936.5703,1678.3609,1533.1182,1484.7039,1452.4277,1210.3564,1194.2184,1161.9422,1161.9422,1129.666,1129.666,1000.5613,952.1471
True,2.0,Тульская область,1,False,40000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,2.0,Магаданская область,1,False,30000.0,140000.0,37092.3379,21316.3065,10275.0491,10019.6464,7111.9843,6345.776,5166.9941,3654.224,3438.1139,3398.8212,3084.4794,3025.5403,2770.1375,2573.6739,2357.5639,2043.222,1866.4047,1807.4656,1768.1729,1473.4774,1453.831,1414.5383,1414.5383,1375.2456,1375.2456,1218.0747,1159.1356
True,2.0,Орловская область,1,False,40000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,2.0,Республика Бурятия,1,False,53000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,2.0,Смоленская область,1,False,40000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,2.0,Костромская область,1,False,40000.0,125000.0,33118.1589,19032.4165,9174.151,8946.1128,6349.986,5665.8715,4613.3876,3262.7,3069.7446,3034.6618,2753.9994,2701.3752,2473.3371,2297.9231,2104.9677,1824.3054,1666.4328,1613.8086,1578.7258,1315.6048,1298.0634,1262.9806,1262.9806,1227.8978,1227.8978,1087.5667,1034.9425
True,2.0,Республика Карелия,1,False,40000.0,145000.0,38417.0643,22077.6031,10642.0152,10377.4909,7365.9837,6572.4109,5351.5296,3784.732,3560.9037,3520.2077,3194.6393,3133.5953,2869.071,2665.5908,2441.7626,2116.1942,1933.062,1872.018,1831.3219,1526.1016,1505.7536,1465.0575,1465.0575,1424.3615,1424.3615,1261.5773,1200.5333
True,2.0,Республика Калмыкия,1,False,54000.0,101000.0,26759.4724,15378.1925,7412.714,7228.4592,5130.7887,4578.0241,3727.6172,2636.2616,2480.3536,2452.0067,2225.2315,2182.7112,1998.4564,1856.7219,1700.8139,1474.0387,1346.4777,1303.9573,1275.6104,1063.0087,1048.8353,1020.4884,1020.4884,992.1415,992.1415,878.7539,836.2335
True,2.0,Тамбовская область,2,False,40000.0,180000.0,47690.1488,27406.6798,13210.7774,12882.4025,9143.9798,8158.8549,6643.2781,4698.288,4420.4322,4369.913,3965.7592,3889.9804,3561.6054,3309.0093,3031.1535,2626.9997,2399.6632,2323.8844,2273.3651,1894.471,1869.2113,1818.6921,1818.6921,1768.1729,1768.1729,1566.096,1490.3171
True,2.0,Новгородская область,1,False,30000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,2.0,Республика Ингушетия,1,False,65000.0,82000.0,21725.5122,12485.2652,6018.2431,5868.65,4165.5908,3716.8117,3026.3823,2140.3312,2013.7525,1990.7381,1806.6236,1772.1022,1622.5091,1507.4376,1380.8588,1196.7443,1093.1799,1058.6584,1035.6441,863.0368,851.5296,828.5153,828.5153,805.501,805.501,713.4437,678.9223
True,2.0,Республика Алтай,1,False,63000.0,115000.0,30468.7061,17509.8232,8440.2189,8230.4238,5841.9871,5212.6017,4244.3166,3001.684,2824.165,2791.8889,2533.6795,2485.2652,2275.4701,2114.0893,1936.5703,1678.3609,1533.1182,1484.7039,1452.4277,1210.3564,1194.2184,1161.9422,1161.9422,1129.666,1129.666,1000.5613,952.1471
True,2.0,Луганская область,1,False,100000.0,130000.0,34442.8852,19793.7132,9541.117,9303.9573,6603.9854,5892.5063,4797.9231,3393.208,3192.5344,3156.0483,2864.1594,2809.4303,2572.2706,2389.84,2189.1664,1897.2776,1733.0901,1678.3609,1641.8748,1368.229,1349.986,1313.4999,1313.4999,1277.0138,1277.0138,1131.0693,1076.3402
True,2.0,Донецкая область,1,False,65000.0,85000.0,22520.348,12942.0432,6238.4227,6083.3567,4317.9905,3852.7926,3137.1036,2218.636,2087.4263,2063.57,1872.7196,1836.9352,1681.8692,1562.5877,1431.3781,1240.5276,1133.1743,1097.3898,1073.5335,894.6113,882.6831,858.8268,858.8268,834.9705,834.9705,739.5453,703.7609
True,2.0,Ненецкий автономный округ,1,False,40000.0,75000.0,19870.8953,11419.4499,5504.4906,5367.6677,3809.9916,3399.5229,2768.0326,1957.62,1841.8468,1820.7971,1652.3997,1620.8251,1484.0022,1378.7539,1262.9806,1094.5832,999.8597,968.2852,947.2355,789.3629,778.8381,757.7884,757.7884,736.7387,736.7387,652.54,620.9655
True,2.0,Херсонская область,1,False,100000.0,100000.0,26494.5271,15225.9332,7339.3208,7156.8903,5079.9888,4532.6972,3690.7101,2610.16,2455.7957,2427.7294,2203.1996,2161.1002,1978.6697,1838.3385,1683.9742,1459.4443,1333.1462,1291.0469,1262.9806,1052.4839,1038.4507,1010.3845,1010.3845,982.3183,982.3183,870.0533,827.954
True,0.0,Алтайский край,2,False,20000.0,65000.0,17221.4426,9896.8566,4770.5585,4651.9787,3301.9927,2946.2532,2398.9615,1696.604,1596.2672,1578.0241,1432.0797,1404.7151,1286.1353,1194.92,1094.5832,948.6388,866.545,839.1805,820.9374,684.1145,674.993,656.7499,656.7499,638.5069,638.5069,565.5347,538.1701
True,0.0,Республика Крым,1,False,63000.0,63000.0,16691.5521,9592.3379,4623.7721,4508.8409,3200.3929,2855.5992,2325.1473,1644.4008,1547.1513,1529.4695,1388.0157,1361.4931,1246.5619,1158.1532,1060.9037,919.4499,839.8821,813.3595,795.6778,663.0648,654.224,636.5422,636.5422,618.8605,618.8605,548.1336,521.611
True,0.0,Краснодарский край,0,False,20000.0,115000.0,30468.7061,17509.8232,8440.2189,8230.4238,5841.9871,5212.6017,4244.3166,3001.684,2824.165,2791.8889,2533.6795,2485.2652,2275.4701,2114.0893,1936.5703,1678.3609,1533.1182,1484.7039,1452.4277,1210.3564,1194.2184,1161.9422,1161.9422,1129.666,1129.666,1000.5613,952.1471
True,0.0,Томская область,1,False,50000.0,65000.0,17221.4426,9896.8566,4770.5585,4651.9787,3301.9927,2946.2532,2398.9615,1696.604,1596.2672,1578.0241,1432.0797,1404.7151,1286.1353,1194.92,1094.5832,948.6388,866.545,839.1805,820.9374,684.1145,674.993,656.7499,656.7499,638.5069,638.5069,565.5347,538.1701
True,0.0,Кемеровская область,1,False,40000.0,120000.0,31793.4325,18271.1198,8807.185,8588.2683,6095.9865,5439.2366,4428.8521,3132.192,2946.9548,2913.2753,2643.8395,2593.3202,2374.4036,2206.0062,2020.769,1751.3331,1599.7755,1549.2562,1515.5768,1262.9806,1246.1409,1212.4614,1212.4614,1178.7819,1178.7819,1044.064,993.5448
True,0.0,Чувашская Республика,1,False,25000.0,75000.0,19870.8953,11419.4499,5504.4906,5367.6677,3809.9916,3399.5229,2768.0326,1957.62,1841.8468,1820.7971,1652.3997,1620.8251,1484.0022,1378.7539,1262.9806,1094.5832,999.8597,968.2852,947.2355,789.3629,778.8381,757.7884,757.7884,736.7387,736.7387,652.54,620.9655
True,0.0,Новосибирская область,0,False,40000.0,65000.0,17221.4426,9896.8566,4770.5585,4651.9787,3301.9927,2946.2532,2398.9615,1696.604,1596.2672,1578.0241,1432.0797,1404.7151,1286.1353,1194.92,1094.5832,948.6388,866.545,839.1805,820.9374,684.1145,674.993,656.7499,656.7499,638.5069,638.5069,565.5347,538.1701
True,0.0,Ставропольский край,2,False,20000.0,75000.0,19870.8953,11419.4499,5504.4906,5367.6677,3809.9916,3399.5229,2768.0326,1957.62,1841.8468,1820.7971,1652.3997,1620.8251,1484.0022,1378.7539,1262.9806,1094.5832,999.8597,968.2852,947.2355,789.3629,778.8381,757.7884,757.7884,736.7387,736.7387,652.54,620.9655
True,0.0,Саратовская область,2,False,45000.0,75000.0,19870.8953,11419.4499,5504.4906,5367.6677,3809.9916,3399.5229,2768.0326,1957.62,1841.8468,1820.7971,1652.3997,1620.8251,1484.0022,1378.7539,1262.9806,1094.5832,999.8597,968.2852,947.2355,789.3629,778.8381,757.7884,757.7884,736.7387,736.7387,652.54,620.9655
True,0.0,Приморский край,1,False,45000.0,75000.0,19870.8953,11419.4499,5504.4906,5367.6677,3809.9916,3399.5229,2768.0326,1957.62,1841.8468,1820.7971,1652.3997,1620.8251,1484.0022,1378.7539,1262.9806,1094.5832,999.8597,968.2852,947.2355,789.3629,778.8381,757.7884,757.7884,736.7387,736.7387,652.54,620.9655
True,0.0,Ханты-Мансийский автономный округ — Югра,1,False,30000.0,75000.0,19870.8953,11419.4499,5504.4906,5367.6677,3809.9916,3399.5229,2768.0326,1957.62,1841.8468,1820.7971,1652.3997,1620.8251,1484.0022,1378.7539,1262.9806,1094.5832,999.8597,968.2852,947.2355,789.3629,778.8381,757.7884,757.7884,736.7387,736.7387,652.54,620.9655
True,0.0,Республика Хакасия,1,False,65000.0,65000.0,17221.4426,9896.8566,4770.5585,4651.9787,3301.9927,2946.2532,2398.9615,1696.604,1596.2672,1578.0241,1432.0797,1404.7151,1286.1353,1194.92,1094.5832,948.6388,866.545,839.1805,820.9374,684.1145,674.993,656.7499,656.7499,638.5069,638.5069,565.5347,538.1701
True,0.0,Калининградская область,1,False,45000.0,65000.0,17221.4426,9896.8566,4770.5585,4651.9787,3301.9927,2946.2532,2398.9615,1696.604,1596.2672,1578.0241,1432.0797,1404.7151,1286.1353,1194.92,1094.5832,948.6388,866.545,839.1805,820.9374,684.1145,674.993,656.7499,656.7499,638.5069,638.5069,565.5347,538.1701
True,0.0,Город федерального значения Севастополь,1,False,50000.0,65000.0,17221.4426,9896.8566,4770.5585,4651.9787,3301.9927,2946.2532,2398.9615,1696.604,1596.2672,1578.0241,1432.0797,1404.7151,1286.1353,1194.92,1094.5832,948.6388,866.545,839.1805,820.9374,684.1145,674.993,656.7499,656.7499,638.5069,638.5069,565.5347,538.1701
True,0.0,Кабардино-Балкарская Республика,1,False,50000.0,65000.0,17221.4426,9896.8566,4770.5585,4651.9787,3301.9927,2946.2532,2398.9615,1696.604,1596.2672,1578.0241,1432.0797,1404.7151,1286.1353,1194.92,1094.5832,948.6388,866.545,839.1805,820.9374,684.1145,674.993,656.7499,656.7499,638.5069,638.5069,565.5347,538.1701
True,0.0,Карачаево-Черкесская Республика,1,False,50000.0,50000.0,13247.2635,7612.9666,3669.6604,3578.4451,2539.9944,2266.3486,1845.355,1305.08,1227.8978,1213.8647,1101.5998,1080.5501,989.3348,919.1692,841.9871,729.7221,666.5731,645.5234,631.4903,526.2419,519.2254,505.1923,505.1923,491.1591,491.1591,435.0267,413.977
True,0.0,Запорожская область,1,False,50000.0,50000.0,13247.2635,7612.9666,3669.6604,3578.4451,2539.9944,2266.3486,1845.355,1305.08,1227.8978,1213.8647,1101.5998,1080.5501,989.3348,919.1692,841.9871,729.7221,666.5731,645.5234,631.4903,526.2419,519.2254,505.1923,505.1923,491.1591,491.1591,435.0267,413.977
True,0.0,Свердловская область,0,False,23000.0,75000.0,19870.8953,11419.4499,5504.4906,5367.6677,3809.9916,3399.5229,2768.0326,1957.62,1841.8468,1820.7971,1652.3997,1620.8251,1484.0022,1378.7539,1262.9806,1094.5832,999.8597,968.2852,947.2355,789.3629,778.8381,757.7884,757.7884,736.7387,736.7387,652.54,620.9655
