is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Сборка несложных узлов и конструкций (3923_35),Чтение схем/чертежей (ОПТ) (3032_36),"Личные установки и ценности, мировоззрение (2043_4)",Умение работать с электроинструментом (3578_35),Сборка сложных узлов (3921_35),Внимательность (СК) (536_4),Выполнение слесарных работ (3552_35),Аккуратность (СК) (575_4),"Правка деталей, узлов и конструкций (3933_35)",Работать электроприхваткой (3928_35),Разметка мест под установку деталей и узлов (3939_35),Высокая работоспособность (СК) (586_4),Опыт механосборки (3920_35),Сварочные работы (3934_35),Выполнение работ по сверлению и обработке отверстий (3558_35),Склонность к здоровому образу жизни (СК) (1662_4),Зачистка сварных швов (3799_35),Командность (СК) (1371_4),Испытания узлов и конструкций (3926_35),Сборка узлов и конструкций средней сложности (3922_35),Установка крепежа (3941_35),Резка металла (3931_35),Коммуникабельность (СК) (617_4),Разметка деталей (3649_35),"Саморазвитие, обучаемость (СК) (604_4)",Изготовление узлов и конструкций (4081_35)
False,2.0,Курганская область,1,False,67250.0,104000.0,18943.6239,11891.3768,10157.2177,8489.1218,7878.0372,5004.2878,3980.3081,3649.9921,3336.1918,3088.4548,3088.4548,2791.1704,2378.2754,1833.2539,1783.7065,1585.5169,1552.4853,1370.8115,1321.2641,1238.6851,1222.1693,1205.6535,1156.1061,1156.1061,1040.4955,1023.9797,990.9481,842.3059
False,2.0,Астраханская область,1,False,52000.0,75000.0,13661.2673,8575.5121,7324.9166,6121.9628,5681.2768,3608.8614,2870.4145,2632.2058,2405.9076,2227.2511,2227.2511,2012.8633,1715.1024,1322.0581,1286.3268,1143.4016,1119.5808,988.566,952.8347,893.2825,881.3721,869.4616,833.7303,833.7303,750.3573,738.4469,714.626,607.4321
False,2.0,Архангельская область,1,False,65000.0,98000.0,17850.7226,11205.3359,9571.2244,7999.3648,7423.535,4715.5788,3750.6749,3439.4156,3143.7192,2910.2747,2910.2747,2630.1413,2241.0672,1727.4893,1680.8004,1494.0448,1462.9189,1291.7262,1245.0373,1167.2225,1151.6595,1136.0966,1089.4077,1089.4077,980.4669,964.9039,933.778,793.7113
False,2.0,Республика Коми,1,False,65000.0,75000.0,13661.2673,8575.5121,7324.9166,6121.9628,5681.2768,3608.8614,2870.4145,2632.2058,2405.9076,2227.2511,2227.2511,2012.8633,1715.1024,1322.0581,1286.3268,1143.4016,1119.5808,988.566,952.8347,893.2825,881.3721,869.4616,833.7303,833.7303,750.3573,738.4469,714.626,607.4321
False,2.0,Новгородская область,1,False,45000.0,98000.0,17850.7226,11205.3359,9571.2244,7999.3648,7423.535,4715.5788,3750.6749,3439.4156,3143.7192,2910.2747,2910.2747,2630.1413,2241.0672,1727.4893,1680.8004,1494.0448,1462.9189,1291.7262,1245.0373,1167.2225,1151.6595,1136.0966,1089.4077,1089.4077,980.4669,964.9039,933.778,793.7113
False,2.0,Магаданская область,1,False,45000.0,75000.0,13661.2673,8575.5121,7324.9166,6121.9628,5681.2768,3608.8614,2870.4145,2632.2058,2405.9076,2227.2511,2227.2511,2012.8633,1715.1024,1322.0581,1286.3268,1143.4016,1119.5808,988.566,952.8347,893.2825,881.3721,869.4616,833.7303,833.7303,750.3573,738.4469,714.626,607.4321
False,2.0,Еврейская автономная область,1,False,23000.0,23000.0,4189.4553,2629.8237,2246.3078,1877.4019,1742.2582,1106.7175,880.2604,807.2098,737.8117,683.0237,683.0237,617.2781,525.9647,405.4312,394.4736,350.6432,343.3381,303.1602,292.2026,273.94,270.2874,266.6349,255.6773,255.6773,230.1096,226.457,219.152,186.2792
True,1.0,Республика Северная Осетия,1,False,80000.0,80000.0,14572.0184,9147.213,7813.2444,6530.0937,6060.0286,3849.4521,3061.7754,2807.6862,2566.3014,2375.7345,2375.7345,2147.0542,1829.4426,1410.1953,1372.0819,1219.6284,1194.2195,1054.4704,1016.357,952.8347,940.1302,927.4258,889.3124,889.3124,800.3811,787.6767,762.2677,647.9276
True,1.0,Кемеровская область,1,False,31500.0,115700.0,21074.7816,13229.1567,11299.9047,9444.148,8764.3163,5567.2701,4428.0927,4060.6162,3711.5134,3435.906,3435.906,3105.1771,2645.8313,2039.495,1984.3735,1763.8876,1727.1399,1525.0278,1469.9063,1378.0372,1359.6633,1341.2895,1286.168,1286.168,1157.5512,1139.1774,1102.4297,937.0653
True,1.0,Приморский край,1,False,40000.0,90750.0,16530.1334,10376.3697,8863.1491,7407.575,6874.3449,4366.7222,3473.2015,3184.969,2911.1482,2694.9738,2694.9738,2435.5646,2075.2739,1599.6903,1556.4555,1383.516,1354.6927,1196.1648,1152.93,1080.8718,1066.4602,1052.0486,1008.8137,1008.8137,907.9323,893.5207,864.6975,734.9929
True,1.0,Республика Адыгея,1,False,25000.0,90750.0,16530.1334,10376.3697,8863.1491,7407.575,6874.3449,4366.7222,3473.2015,3184.969,2911.1482,2694.9738,2694.9738,2435.5646,2075.2739,1599.6903,1556.4555,1383.516,1354.6927,1196.1648,1152.93,1080.8718,1066.4602,1052.0486,1008.8137,1008.8137,907.9323,893.5207,864.6975,734.9929
True,1.0,Карачаево-Черкесская Республика,1,False,48750.0,48750.0,8879.8237,5574.0829,4761.1958,3979.2758,3692.8299,2345.7599,1865.7694,1710.9338,1563.8399,1447.7132,1447.7132,1308.3611,1114.8166,859.3378,836.1124,743.2111,727.7275,642.5679,619.3425,580.6336,572.8919,565.1501,541.9247,541.9247,487.7323,479.9905,464.5069,394.8309
True,1.0,Город федерального значения Санкт-Петербург,0,False,39500.0,115000.0,20947.2765,13149.1186,11231.5388,9387.0097,8711.2911,5533.5874,4401.3022,4036.0489,3689.0583,3415.1183,3415.1183,3086.3903,2629.8237,2027.1558,1972.3678,1753.2158,1716.6905,1515.8012,1461.0132,1369.6999,1351.4372,1333.1745,1278.3865,1278.3865,1150.5479,1132.2852,1095.7599,931.3959
True,1.0,Брянская область,1,False,39500.0,108000.0,19672.2249,12348.7375,10547.8799,8815.6265,8181.0386,5196.7604,4133.3969,3790.3764,3464.5069,3207.2415,3207.2415,2898.5231,2469.7475,1903.7637,1852.3106,1646.4983,1612.1963,1423.535,1372.0819,1286.3268,1269.1758,1252.0248,1200.5717,1200.5717,1080.5145,1063.3635,1029.0615,874.7022
True,1.0,Город федерального значения Москва,0,False,35000.0,134000.0,24408.1309,15321.5817,13087.1844,10937.9069,10150.5479,6447.8323,5128.4739,4702.8744,4298.5549,3979.3552,3979.3552,3596.3157,3064.3163,2362.0772,2298.2373,2042.8776,2000.3176,1766.2379,1702.398,1595.9981,1574.7181,1553.4381,1489.5982,1489.5982,1340.6384,1319.3584,1276.7985,1085.2787
True,1.0,Ростовская область,0,False,46250.0,109000.0,19854.3751,12463.0777,10645.5455,8897.2527,8256.7889,5244.8785,4171.669,3825.4724,3496.5857,3236.9382,3236.9382,2925.3613,2492.6155,1921.3911,1869.4616,1661.7437,1627.124,1436.7159,1384.7864,1298.2373,1280.9274,1263.6176,1211.6881,1211.6881,1090.5193,1073.2095,1038.5898,882.8013
True,1.0,Вологодская область,1,False,50000.0,105000.0,19125.7742,12005.717,10254.8833,8570.748,7953.7875,5052.4059,4018.5803,3685.0881,3368.2706,3118.1515,3118.1515,2818.0086,2401.1434,1850.8814,1800.8576,1600.7623,1567.4131,1383.9924,1333.9686,1250.5955,1233.9209,1217.2463,1167.2225,1167.2225,1050.5002,1033.8256,1000.4764,850.405
True,1.0,Воронежская область,2,False,35000.0,115000.0,20947.2765,13149.1186,11231.5388,9387.0097,8711.2911,5533.5874,4401.3022,4036.0489,3689.0583,3415.1183,3415.1183,3086.3903,2629.8237,2027.1558,1972.3678,1753.2158,1716.6905,1515.8012,1461.0132,1369.6999,1351.4372,1333.1745,1278.3865,1278.3865,1150.5479,1132.2852,1095.7599,931.3959
True,1.0,Курская область,2,False,50000.0,108000.0,19672.2249,12348.7375,10547.8799,8815.6265,8181.0386,5196.7604,4133.3969,3790.3764,3464.5069,3207.2415,3207.2415,2898.5231,2469.7475,1903.7637,1852.3106,1646.4983,1612.1963,1423.535,1372.0819,1286.3268,1269.1758,1252.0248,1200.5717,1200.5717,1080.5145,1063.3635,1029.0615,874.7022
True,1.0,Республика Татарстан,0,False,35000.0,100000.0,18215.023,11434.0162,9766.5555,8162.6171,7575.0357,4811.8152,3827.2193,3509.6077,3207.8768,2969.6681,2969.6681,2683.8177,2286.8032,1762.7442,1715.1024,1524.5355,1492.7743,1318.088,1270.4462,1191.0434,1175.1628,1159.2822,1111.6405,1111.6405,1000.4764,984.5958,952.8347,809.9095
True,1.0,Волгоградская область,2,False,25000.0,115000.0,20947.2765,13149.1186,11231.5388,9387.0097,8711.2911,5533.5874,4401.3022,4036.0489,3689.0583,3415.1183,3415.1183,3086.3903,2629.8237,2027.1558,1972.3678,1753.2158,1716.6905,1515.8012,1461.0132,1369.6999,1351.4372,1333.1745,1278.3865,1278.3865,1150.5479,1132.2852,1095.7599,931.3959
True,1.0,Свердловская область,0,False,35000.0,130000.0,23679.5299,14864.2211,12696.5222,10611.4023,9847.5465,6255.3597,4975.3851,4562.4901,4170.2398,3860.5685,3860.5685,3488.963,2972.8442,2291.5674,2229.6332,1981.8961,1940.6066,1713.5144,1651.5801,1548.3564,1527.7116,1507.0669,1445.1326,1445.1326,1300.6193,1279.9746,1238.6851,1052.8823
True,1.0,Чувашская Республика,1,False,40000.0,100000.0,18215.023,11434.0162,9766.5555,8162.6171,7575.0357,4811.8152,3827.2193,3509.6077,3207.8768,2969.6681,2969.6681,2683.8177,2286.8032,1762.7442,1715.1024,1524.5355,1492.7743,1318.088,1270.4462,1191.0434,1175.1628,1159.2822,1111.6405,1111.6405,1000.4764,984.5958,952.8347,809.9095
True,1.0,Самарская область,0,False,45000.0,116000.0,21129.4267,13263.4588,11329.2044,9468.6359,8787.0414,5581.7056,4439.5744,4071.145,3721.137,3444.815,3444.815,3113.2285,2652.6918,2044.7832,1989.5188,1768.4612,1731.6182,1528.9821,1473.7176,1381.6103,1363.1888,1344.7673,1289.5029,1289.5029,1160.5526,1142.1312,1105.2882,939.495
True,1.0,Ярославская область,1,False,39500.0,110000.0,20036.5253,12577.4178,10743.2111,8978.8788,8332.5393,5292.9967,4209.9412,3860.5685,3528.6644,3266.6349,3266.6349,2952.1995,2515.4836,1939.0186,1886.6127,1676.989,1642.0518,1449.8968,1397.4909,1310.1477,1292.6791,1275.2104,1222.8045,1222.8045,1100.5241,1083.0554,1048.1182,890.9004
True,1.0,Белгородская область,2,False,35000.0,108000.0,19672.2249,12348.7375,10547.8799,8815.6265,8181.0386,5196.7604,4133.3969,3790.3764,3464.5069,3207.2415,3207.2415,2898.5231,2469.7475,1903.7637,1852.3106,1646.4983,1612.1963,1423.535,1372.0819,1286.3268,1269.1758,1252.0248,1200.5717,1200.5717,1080.5145,1063.3635,1029.0615,874.7022
True,1.0,Удмуртская Республика,1,False,25000.0,110000.0,20036.5253,12577.4178,10743.2111,8978.8788,8332.5393,5292.9967,4209.9412,3860.5685,3528.6644,3266.6349,3266.6349,2952.1995,2515.4836,1939.0186,1886.6127,1676.989,1642.0518,1449.8968,1397.4909,1310.1477,1292.6791,1275.2104,1222.8045,1222.8045,1100.5241,1083.0554,1048.1182,890.9004
True,1.0,Тверская область,1,False,35000.0,115000.0,20947.2765,13149.1186,11231.5388,9387.0097,8711.2911,5533.5874,4401.3022,4036.0489,3689.0583,3415.1183,3415.1183,3086.3903,2629.8237,2027.1558,1972.3678,1753.2158,1716.6905,1515.8012,1461.0132,1369.6999,1351.4372,1333.1745,1278.3865,1278.3865,1150.5479,1132.2852,1095.7599,931.3959
True,1.0,Московская область,2,False,25000.0,107000.0,19490.0746,12234.3973,10450.2144,8734.0003,8105.2882,5148.6422,4095.1247,3755.2803,3432.4281,3177.5449,3177.5449,2871.6849,2446.8795,1886.1363,1835.1596,1631.253,1597.2685,1410.3541,1359.3775,1274.4164,1257.4242,1240.432,1189.4553,1189.4553,1070.5098,1053.5175,1019.5331,866.6031
True,1.0,Республика Крым,1,False,55000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,1.0,Алтайский край,2,False,23000.0,115700.0,21074.7816,13229.1567,11299.9047,9444.148,8764.3163,5567.2701,4428.0927,4060.6162,3711.5134,3435.906,3435.906,3105.1771,2645.8313,2039.495,1984.3735,1763.8876,1727.1399,1525.0278,1469.9063,1378.0372,1359.6633,1341.2895,1286.168,1286.168,1157.5512,1139.1774,1102.4297,937.0653
True,1.0,Краснодарский край,0,False,40000.0,109000.0,19854.3751,12463.0777,10645.5455,8897.2527,8256.7889,5244.8785,4171.669,3825.4724,3496.5857,3236.9382,3236.9382,2925.3613,2492.6155,1921.3911,1869.4616,1661.7437,1627.124,1436.7159,1384.7864,1298.2373,1280.9274,1263.6176,1211.6881,1211.6881,1090.5193,1073.2095,1038.5898,882.8013
True,1.0,Ставропольский край,2,False,46250.0,109000.0,19854.3751,12463.0777,10645.5455,8897.2527,8256.7889,5244.8785,4171.669,3825.4724,3496.5857,3236.9382,3236.9382,2925.3613,2492.6155,1921.3911,1869.4616,1661.7437,1627.124,1436.7159,1384.7864,1298.2373,1280.9274,1263.6176,1211.6881,1211.6881,1090.5193,1073.2095,1038.5898,882.8013
True,1.0,Новосибирская область,0,False,40000.0,115700.0,21074.7816,13229.1567,11299.9047,9444.148,8764.3163,5567.2701,4428.0927,4060.6162,3711.5134,3435.906,3435.906,3105.1771,2645.8313,2039.495,1984.3735,1763.8876,1727.1399,1525.0278,1469.9063,1378.0372,1359.6633,1341.2895,1286.168,1286.168,1157.5512,1139.1774,1102.4297,937.0653
True,1.0,Иркутская область,1,False,40000.0,102000.0,18579.3235,11662.6965,9961.8866,8325.8695,7726.5364,4908.0515,3903.7637,3579.7999,3272.0343,3029.0615,3029.0615,2737.494,2332.5393,1797.999,1749.4045,1555.0262,1522.6298,1344.4497,1295.8552,1214.8642,1198.666,1182.4678,1133.8733,1133.8733,1020.4859,1004.2878,971.8914,826.1077
True,1.0,Саратовская область,2,False,35000.0,122500.0,22313.4032,14006.6698,11964.0305,9999.206,9279.4188,5894.4736,4688.3437,4299.2695,3929.649,3637.8434,3637.8434,3287.6767,2801.334,2159.3616,2101.0005,1867.556,1828.6486,1614.6578,1556.2966,1459.0281,1439.5744,1420.1207,1361.7596,1361.7596,1225.5836,1206.1299,1167.2225,992.1391
True,1.0,Амурская область,1,False,40000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,1.0,Город федерального значения Севастополь,1,False,60000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,1.0,Красноярский край,1,False,60000.0,115700.0,21074.7816,13229.1567,11299.9047,9444.148,8764.3163,5567.2701,4428.0927,4060.6162,3711.5134,3435.906,3435.906,3105.1771,2645.8313,2039.495,1984.3735,1763.8876,1727.1399,1525.0278,1469.9063,1378.0372,1359.6633,1341.2895,1286.168,1286.168,1157.5512,1139.1774,1102.4297,937.0653
True,1.0,Республика Марий Эл,1,False,40000.0,110000.0,20036.5253,12577.4178,10743.2111,8978.8788,8332.5393,5292.9967,4209.9412,3860.5685,3528.6644,3266.6349,3266.6349,2952.1995,2515.4836,1939.0186,1886.6127,1676.989,1642.0518,1449.8968,1397.4909,1310.1477,1292.6791,1275.2104,1222.8045,1222.8045,1100.5241,1083.0554,1048.1182,890.9004
True,1.0,Луганская область,1,False,105000.0,105000.0,19125.7742,12005.717,10254.8833,8570.748,7953.7875,5052.4059,4018.5803,3685.0881,3368.2706,3118.1515,3118.1515,2818.0086,2401.1434,1850.8814,1800.8576,1600.7623,1567.4131,1383.9924,1333.9686,1250.5955,1233.9209,1217.2463,1167.2225,1167.2225,1050.5002,1033.8256,1000.4764,850.405
True,1.0,Хабаровский край,1,False,60000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,1.0,Сахалинская область,1,False,76000.0,76000.0,13843.4175,8689.8523,7422.5822,6203.589,5757.0272,3656.9795,2908.6867,2667.3019,2437.9863,2256.9478,2256.9478,2039.7014,1737.9705,1339.6856,1303.4778,1158.647,1134.5085,1001.7469,965.5391,905.1929,893.1237,881.0545,844.8468,844.8468,760.3621,748.2928,724.1544,615.5312
True,1.0,Республика Хакасия,1,False,48000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,1.0,Пермский край,1,False,35000.0,122500.0,22313.4032,14006.6698,11964.0305,9999.206,9279.4188,5894.4736,4688.3437,4299.2695,3929.649,3637.8434,3637.8434,3287.6767,2801.334,2159.3616,2101.0005,1867.556,1828.6486,1614.6578,1556.2966,1459.0281,1439.5744,1420.1207,1361.7596,1361.7596,1225.5836,1206.1299,1167.2225,992.1391
True,1.0,Ульяновская область,1,False,50000.0,110000.0,20036.5253,12577.4178,10743.2111,8978.8788,8332.5393,5292.9967,4209.9412,3860.5685,3528.6644,3266.6349,3266.6349,2952.1995,2515.4836,1939.0186,1886.6127,1676.989,1642.0518,1449.8968,1397.4909,1310.1477,1292.6791,1275.2104,1222.8045,1222.8045,1100.5241,1083.0554,1048.1182,890.9004
True,1.0,Липецкая область,1,False,43000.0,109000.0,19854.3751,12463.0777,10645.5455,8897.2527,8256.7889,5244.8785,4171.669,3825.4724,3496.5857,3236.9382,3236.9382,2925.3613,2492.6155,1921.3911,1869.4616,1661.7437,1627.124,1436.7159,1384.7864,1298.2373,1280.9274,1263.6176,1211.6881,1211.6881,1090.5193,1073.2095,1038.5898,882.8013
True,1.0,Псковская область,1,False,39500.0,85000.0,15482.7696,9718.9138,8301.5722,6938.2246,6438.7804,4090.0429,3253.1364,2983.1666,2726.6953,2524.2179,2524.2179,2281.245,1943.7828,1498.3325,1457.8371,1295.8552,1268.8582,1120.3748,1079.8793,1012.3869,998.8884,985.3899,944.8944,944.8944,850.405,836.9065,809.9095,688.4231
True,1.0,Республика Башкортостан,0,False,35000.0,122500.0,22313.4032,14006.6698,11964.0305,9999.206,9279.4188,5894.4736,4688.3437,4299.2695,3929.649,3637.8434,3637.8434,3287.6767,2801.334,2159.3616,2101.0005,1867.556,1828.6486,1614.6578,1556.2966,1459.0281,1439.5744,1420.1207,1361.7596,1361.7596,1225.5836,1206.1299,1167.2225,992.1391
True,1.0,Челябинская область,0,False,39500.0,122500.0,22313.4032,14006.6698,11964.0305,9999.206,9279.4188,5894.4736,4688.3437,4299.2695,3929.649,3637.8434,3637.8434,3287.6767,2801.334,2159.3616,2101.0005,1867.556,1828.6486,1614.6578,1556.2966,1459.0281,1439.5744,1420.1207,1361.7596,1361.7596,1225.5836,1206.1299,1167.2225,992.1391
True,1.0,Республика Мордовия,1,False,50000.0,104000.0,18943.6239,11891.3768,10157.2177,8489.1218,7878.0372,5004.2878,3980.3081,3649.9921,3336.1918,3088.4548,3088.4548,2791.1704,2378.2754,1833.2539,1783.7065,1585.5169,1552.4853,1370.8115,1321.2641,1238.6851,1222.1693,1205.6535,1156.1061,1156.1061,1040.4955,1023.9797,990.9481,842.3059
True,1.0,Оренбургская область,2,False,39500.0,110000.0,20036.5253,12577.4178,10743.2111,8978.8788,8332.5393,5292.9967,4209.9412,3860.5685,3528.6644,3266.6349,3266.6349,2952.1995,2515.4836,1939.0186,1886.6127,1676.989,1642.0518,1449.8968,1397.4909,1310.1477,1292.6791,1275.2104,1222.8045,1222.8045,1100.5241,1083.0554,1048.1182,890.9004
True,1.0,Кировская область,1,False,54000.0,105000.0,19125.7742,12005.717,10254.8833,8570.748,7953.7875,5052.4059,4018.5803,3685.0881,3368.2706,3118.1515,3118.1515,2818.0086,2401.1434,1850.8814,1800.8576,1600.7623,1567.4131,1383.9924,1333.9686,1250.5955,1233.9209,1217.2463,1167.2225,1167.2225,1050.5002,1033.8256,1000.4764,850.405
True,1.0,Тамбовская область,2,False,39500.0,106530.0,19404.464,12180.6575,10404.3116,8695.636,8069.6856,5126.0267,4077.1367,3738.7851,3417.3511,3163.5874,3163.5874,2859.071,2436.1315,1877.8514,1827.0986,1624.0877,1590.2525,1404.1591,1353.4064,1268.8185,1251.9009,1234.9833,1184.2306,1184.2306,1065.8075,1048.8899,1015.0548,862.7966
True,1.0,Калужская область,1,False,50000.0,107000.0,19490.0746,12234.3973,10450.2144,8734.0003,8105.2882,5148.6422,4095.1247,3755.2803,3432.4281,3177.5449,3177.5449,2871.6849,2446.8795,1886.1363,1835.1596,1631.253,1597.2685,1410.3541,1359.3775,1274.4164,1257.4242,1240.432,1189.4553,1189.4553,1070.5098,1053.5175,1019.5331,866.6031
True,1.0,Тульская область,1,False,50000.0,115000.0,20947.2765,13149.1186,11231.5388,9387.0097,8711.2911,5533.5874,4401.3022,4036.0489,3689.0583,3415.1183,3415.1183,3086.3903,2629.8237,2027.1558,1972.3678,1753.2158,1716.6905,1515.8012,1461.0132,1369.6999,1351.4372,1333.1745,1278.3865,1278.3865,1150.5479,1132.2852,1095.7599,931.3959
True,1.0,Пензенская область,1,False,45000.0,105000.0,19125.7742,12005.717,10254.8833,8570.748,7953.7875,5052.4059,4018.5803,3685.0881,3368.2706,3118.1515,3118.1515,2818.0086,2401.1434,1850.8814,1800.8576,1600.7623,1567.4131,1383.9924,1333.9686,1250.5955,1233.9209,1217.2463,1167.2225,1167.2225,1050.5002,1033.8256,1000.4764,850.405
True,1.0,Республика Карелия,1,False,39500.0,104000.0,18943.6239,11891.3768,10157.2177,8489.1218,7878.0372,5004.2878,3980.3081,3649.9921,3336.1918,3088.4548,3088.4548,2791.1704,2378.2754,1833.2539,1783.7065,1585.5169,1552.4853,1370.8115,1321.2641,1238.6851,1222.1693,1205.6535,1156.1061,1156.1061,1040.4955,1023.9797,990.9481,842.3059
True,1.0,Рязанская область,1,False,35000.0,103000.0,18761.4737,11777.0367,10059.5522,8407.4956,7802.2868,4956.1696,3942.0359,3614.896,3304.1131,3058.7581,3058.7581,2764.3322,2355.4073,1815.6265,1766.5555,1570.2716,1537.5576,1357.6306,1308.5596,1226.7747,1210.4177,1194.0607,1144.9897,1144.9897,1030.4907,1014.1337,981.4197,834.2068
True,1.0,Ивановская область,1,False,50000.0,109000.0,19854.3751,12463.0777,10645.5455,8897.2527,8256.7889,5244.8785,4171.669,3825.4724,3496.5857,3236.9382,3236.9382,2925.3613,2492.6155,1921.3911,1869.4616,1661.7437,1627.124,1436.7159,1384.7864,1298.2373,1280.9274,1263.6176,1211.6881,1211.6881,1090.5193,1073.2095,1038.5898,882.8013
True,1.0,Омская область,1,False,50000.0,95000.0,17304.2719,10862.3154,9278.2277,7754.4863,7196.2839,4571.2244,3635.8583,3334.1274,3047.4829,2821.1847,2821.1847,2549.6268,2172.4631,1674.607,1629.3473,1448.3087,1418.1356,1252.1836,1206.9239,1131.4912,1116.4046,1101.3181,1056.0584,1056.0584,950.4526,935.366,905.1929,769.414
True,1.0,Тюменская область,1,False,50000.0,130000.0,23679.5299,14864.2211,12696.5222,10611.4023,9847.5465,6255.3597,4975.3851,4562.4901,4170.2398,3860.5685,3860.5685,3488.963,2972.8442,2291.5674,2229.6332,1981.8961,1940.6066,1713.5144,1651.5801,1548.3564,1527.7116,1507.0669,1445.1326,1445.1326,1300.6193,1279.9746,1238.6851,1052.8823
True,1.0,Владимирская область,1,False,35000.0,110000.0,20036.5253,12577.4178,10743.2111,8978.8788,8332.5393,5292.9967,4209.9412,3860.5685,3528.6644,3266.6349,3266.6349,2952.1995,2515.4836,1939.0186,1886.6127,1676.989,1642.0518,1449.8968,1397.4909,1310.1477,1292.6791,1275.2104,1222.8045,1222.8045,1100.5241,1083.0554,1048.1182,890.9004
True,1.0,Ленинградская область,1,False,55000.0,101000.0,18397.1733,11548.3564,9864.2211,8244.2433,7650.7861,4859.9333,3865.4915,3544.7038,3239.9555,2999.3648,2999.3648,2710.6559,2309.6713,1780.3716,1732.2535,1539.7808,1507.7021,1331.2689,1283.1507,1202.9538,1186.9144,1170.875,1122.7569,1122.7569,1010.4812,994.4418,962.363,818.0086
True,1.0,Костромская область,1,False,35000.0,105000.0,19125.7742,12005.717,10254.8833,8570.748,7953.7875,5052.4059,4018.5803,3685.0881,3368.2706,3118.1515,3118.1515,2818.0086,2401.1434,1850.8814,1800.8576,1600.7623,1567.4131,1383.9924,1333.9686,1250.5955,1233.9209,1217.2463,1167.2225,1167.2225,1050.5002,1033.8256,1000.4764,850.405
True,1.0,Нижегородская область,0,False,35000.0,110000.0,20036.5253,12577.4178,10743.2111,8978.8788,8332.5393,5292.9967,4209.9412,3860.5685,3528.6644,3266.6349,3266.6349,2952.1995,2515.4836,1939.0186,1886.6127,1676.989,1642.0518,1449.8968,1397.4909,1310.1477,1292.6791,1275.2104,1222.8045,1222.8045,1100.5241,1083.0554,1048.1182,890.9004
True,1.0,Калининградская область,1,False,39500.0,110500.0,20127.6004,12634.5879,10792.0438,9019.6919,8370.4145,5317.0557,4229.0773,3878.1166,3544.7038,3281.4832,3281.4832,2965.6185,2526.9176,1947.8323,1895.1882,1684.6117,1649.5156,1456.4872,1403.8431,1316.1029,1298.5549,1281.0068,1228.3627,1228.3627,1105.5264,1087.9784,1052.8823,894.95
True,1.0,Мурманская область,1,False,50000.0,106000.0,19307.9244,12120.0572,10352.5488,8652.3741,8029.5379,5100.5241,4056.8525,3720.1842,3400.3494,3147.8482,3147.8482,2844.8468,2424.0114,1868.5088,1818.0086,1616.0076,1582.3408,1397.1733,1346.673,1262.506,1245.6725,1228.8391,1178.3389,1178.3389,1060.505,1043.6716,1010.0048,858.504
True,1.0,Томская область,1,False,50000.0,115000.0,20947.2765,13149.1186,11231.5388,9387.0097,8711.2911,5533.5874,4401.3022,4036.0489,3689.0583,3415.1183,3415.1183,3086.3903,2629.8237,2027.1558,1972.3678,1753.2158,1716.6905,1515.8012,1461.0132,1369.6999,1351.4372,1333.1745,1278.3865,1278.3865,1150.5479,1132.2852,1095.7599,931.3959
True,1.0,Республика Саха (Якутия),1,False,95000.0,95000.0,17304.2719,10862.3154,9278.2277,7754.4863,7196.2839,4571.2244,3635.8583,3334.1274,3047.4829,2821.1847,2821.1847,2549.6268,2172.4631,1674.607,1629.3473,1448.3087,1418.1356,1252.1836,1206.9239,1131.4912,1116.4046,1101.3181,1056.0584,1056.0584,950.4526,935.366,905.1929,769.414
