is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Ассистирование (4464_14),Аккуратность (СК) (575_4),Консультирование по вопросам лечения животных (4244_14),Командность (СК) (1371_4),Проведение хирургических операций (4557_14),Пунктуальность (СК) (612_4),"Саморазвитие, обучаемость (СК) (604_4)","Личные установки и ценности, мировоззрение (2043_4)",Коммуникабельность (СК) (617_4),Использование диагностического оборудования: рентген (4554_14),Помощь врачу на приеме (4400_14),Соблюдение правил внутреннего распорядка и режима работы (4476_14),Поддержание чистоты в помещениях ветеринарной клиники (142_14),Оказание платных ветеринарных услуг (4470_14),Принципы лечения и профилактики болезней (4254_14),Методы лечения животных (4352_14),Стрессоустойчивость (СК) (601_4),Подготовка и проведение профилактических ветеринарно-санитарных и оздоровительных мероприятий (4357_14),Осмотр животных и диагностивание болезней (4248_14),Повышение продуктивности скота и птицы (4490_14),Осуществлять исследование причин возникновения процессов протекания болезней животных (4474_14),Склонность к здоровому образу жизни (СК) (1662_4),Контроль процессов (6210_14),Клинические обследования животных (4936_14),Проведение профилактических мероприятий по предупреждению заболеваний животных и падежа (4253_14),Организация и проведение ветеринарных мероприятий (4359_14),Продажа ветеринарных препаратов (4489_14),"Контроль, проверка лечения пациентов (5974_14)",Лечение скота и птицы (4350_14),Вакцинация животных (4396_14),Проведение диагностических исследований (4354_14),Умение работать с клиентами (4722_14),проведение противоэпизоотических мероприятий (4459_14)
False,0.0,Забайкальский край,1,False,12000.0,60000.0,7346.4271,4600.9193,3836.1889,3760.9695,2469.7033,2306.728,2244.0451,2043.4601,1993.3138,1980.7773,1679.8997,1667.3631,1654.8266,1579.6072,1529.4609,1466.7781,1441.705,1441.705,1379.0221,1266.1931,1165.9005,1090.6812,952.7789,915.1692,915.1692,890.0961,827.4133,777.267,752.1939,702.0476,689.5111,676.9745,664.4379,651.9014,639.3648
False,0.0,Архангельская область,1,False,12000.0,40000.0,4897.6181,3067.2796,2557.4593,2507.313,1646.4689,1537.8186,1496.0301,1362.3067,1328.8759,1320.5182,1119.9331,1111.5754,1103.2177,1053.0715,1019.6406,977.8521,961.1366,961.1366,919.3481,844.1287,777.267,727.1208,635.186,610.1128,610.1128,593.3974,551.6089,518.178,501.4626,468.0318,459.674,451.3163,442.9586,434.6009,426.2432
False,0.0,Томская область,1,False,15000.0,40000.0,4897.6181,3067.2796,2557.4593,2507.313,1646.4689,1537.8186,1496.0301,1362.3067,1328.8759,1320.5182,1119.9331,1111.5754,1103.2177,1053.0715,1019.6406,977.8521,961.1366,961.1366,919.3481,844.1287,777.267,727.1208,635.186,610.1128,610.1128,593.3974,551.6089,518.178,501.4626,468.0318,459.674,451.3163,442.9586,434.6009,426.2432
False,0.0,Томская область,1,True,12000.0,12000.0,1469.2854,920.1839,767.2378,752.1939,493.9407,461.3456,448.809,408.692,398.6628,396.1555,335.9799,333.4726,330.9653,315.9214,305.8922,293.3556,288.341,288.341,275.8044,253.2386,233.1801,218.1362,190.5558,183.0338,183.0338,178.0192,165.4827,155.4534,150.4388,140.4095,137.9022,135.3949,132.8876,130.3803,127.873
False,0.0,Алтайский край,2,False,12000.0,50000.0,6122.0226,3834.0995,3196.8241,3134.1412,2058.0861,1922.2733,1870.0376,1702.8834,1661.0949,1650.6477,1399.9164,1389.4693,1379.0221,1316.3393,1274.5508,1222.3151,1201.4208,1201.4208,1149.1851,1055.1609,971.5838,908.901,793.9824,762.641,762.641,741.7468,689.5111,647.7225,626.8282,585.0397,574.5926,564.1454,553.6983,543.2511,532.804
False,0.0,Алтайский край,2,True,15000.0,15000.0,1836.6068,1150.2298,959.0472,940.2424,617.4258,576.682,561.0113,510.865,498.3285,495.1943,419.9749,416.8408,413.7066,394.9018,382.3652,366.6945,360.4262,360.4262,344.7555,316.5483,291.4751,272.6703,238.1947,228.7923,228.7923,222.524,206.8533,194.3168,188.0485,175.5119,172.3778,169.2436,166.1095,162.9753,159.8412
False,0.0,Кировская область,1,False,12000.0,80000.0,9795.2361,6134.5591,5114.9185,5014.626,3292.9377,3075.6373,2992.0602,2724.6135,2657.7518,2641.0364,2239.8663,2223.1509,2206.4354,2106.1429,2039.2812,1955.7041,1922.2733,1922.2733,1838.6962,1688.2574,1554.5341,1454.2415,1270.3719,1220.2257,1220.2257,1186.7948,1103.2177,1036.356,1002.9252,936.0635,919.3481,902.6327,885.9173,869.2018,852.4864
False,0.0,Красноярский край,1,False,12000.0,47000.0,5754.7012,3604.0535,3005.0146,2946.0928,1934.6009,1806.9369,1757.8354,1600.7104,1561.4292,1551.6089,1315.9214,1306.1011,1296.2808,1237.359,1198.0777,1148.9762,1129.3356,1129.3356,1080.234,991.8512,913.2888,854.3669,746.3435,716.8826,716.8826,697.242,648.1404,608.8592,589.2186,549.9373,540.117,530.2967,520.4764,510.6561,500.8358
False,0.0,Красноярский край,1,True,15889.5,25000.0,3061.0113,1917.0497,1598.412,1567.0706,1029.043,961.1366,935.0188,851.4417,830.5474,825.3239,699.9582,694.7346,689.5111,658.1697,637.2754,611.1575,600.7104,600.7104,574.5926,527.5804,485.7919,454.4505,396.9912,381.3205,381.3205,370.8734,344.7555,323.8613,313.4141,292.5198,287.2963,282.0727,276.8491,271.6256,266.402
False,0.0,Ульяновская область,1,False,12000.0,50000.0,6122.0226,3834.0995,3196.8241,3134.1412,2058.0861,1922.2733,1870.0376,1702.8834,1661.0949,1650.6477,1399.9164,1389.4693,1379.0221,1316.3393,1274.5508,1222.3151,1201.4208,1201.4208,1149.1851,1055.1609,971.5838,908.901,793.9824,762.641,762.641,741.7468,689.5111,647.7225,626.8282,585.0397,574.5926,564.1454,553.6983,543.2511,532.804
False,0.0,Костромская область,1,False,12000.0,50000.0,6122.0226,3834.0995,3196.8241,3134.1412,2058.0861,1922.2733,1870.0376,1702.8834,1661.0949,1650.6477,1399.9164,1389.4693,1379.0221,1316.3393,1274.5508,1222.3151,1201.4208,1201.4208,1149.1851,1055.1609,971.5838,908.901,793.9824,762.641,762.641,741.7468,689.5111,647.7225,626.8282,585.0397,574.5926,564.1454,553.6983,543.2511,532.804
False,0.0,Республика Марий Эл,1,False,15000.0,70000.0,8570.8316,5367.7392,4475.5537,4387.7977,2881.3205,2691.1826,2618.0527,2384.0368,2325.5328,2310.9068,1959.883,1945.257,1930.631,1842.8751,1784.3711,1711.2411,1681.9891,1681.9891,1608.8592,1477.2252,1360.2173,1272.4613,1111.5754,1067.6975,1067.6975,1038.4455,965.3155,906.8115,877.5595,819.0556,804.4296,789.8036,775.1776,760.5516,745.9256
False,0.0,Республика Марий Эл,1,True,12000.0,15889.5,1945.5176,1218.4385,1015.9187,995.9987,654.0392,610.8792,594.2793,541.1593,527.8793,524.5593,444.8794,441.5594,438.2394,418.3195,405.0395,388.4395,381.7995,381.7995,365.1995,335.3196,308.7596,288.8396,252.3197,242.3597,242.3597,235.7197,219.1197,205.8397,199.1997,185.9198,182.5998,179.2798,175.9598,172.6398,169.3198
False,0.0,Республика Хакасия,1,False,18000.0,40000.0,4897.6181,3067.2796,2557.4593,2507.313,1646.4689,1537.8186,1496.0301,1362.3067,1328.8759,1320.5182,1119.9331,1111.5754,1103.2177,1053.0715,1019.6406,977.8521,961.1366,961.1366,919.3481,844.1287,777.267,727.1208,635.186,610.1128,610.1128,593.3974,551.6089,518.178,501.4626,468.0318,459.674,451.3163,442.9586,434.6009,426.2432
False,0.0,Хабаровский край,1,False,15930.0,50000.0,6122.0226,3834.0995,3196.8241,3134.1412,2058.0861,1922.2733,1870.0376,1702.8834,1661.0949,1650.6477,1399.9164,1389.4693,1379.0221,1316.3393,1274.5508,1222.3151,1201.4208,1201.4208,1149.1851,1055.1609,971.5838,908.901,793.9824,762.641,762.641,741.7468,689.5111,647.7225,626.8282,585.0397,574.5926,564.1454,553.6983,543.2511,532.804
False,0.0,Мурманская область,1,False,18856.5,36000.0,4407.8562,2760.5516,2301.7133,2256.5817,1481.822,1384.0368,1346.4271,1226.0761,1195.9883,1188.4664,1007.9398,1000.4179,992.8959,947.7643,917.6766,880.0669,865.023,865.023,827.4133,759.7158,699.5403,654.4087,571.6674,549.1015,549.1015,534.0577,496.448,466.3602,451.3163,421.2286,413.7066,406.1847,398.6628,391.1408,383.6189
False,0.0,Мурманская область,1,True,25000.0,25000.0,3061.0113,1917.0497,1598.412,1567.0706,1029.043,961.1366,935.0188,851.4417,830.5474,825.3239,699.9582,694.7346,689.5111,658.1697,637.2754,611.1575,600.7104,600.7104,574.5926,527.5804,485.7919,454.4505,396.9912,381.3205,381.3205,370.8734,344.7555,323.8613,313.4141,292.5198,287.2963,282.0727,276.8491,271.6256,266.402
False,0.0,Ханты-Мансийский автономный округ — Югра,1,False,20000.0,45000.0,5509.8203,3450.6895,2877.1417,2820.7271,1852.2775,1730.046,1683.0338,1532.5951,1494.9854,1485.583,1259.9248,1250.5224,1241.1199,1184.7054,1147.0957,1100.0836,1081.2787,1081.2787,1034.2666,949.6448,874.4254,818.0109,714.5842,686.3769,686.3769,667.5721,620.56,582.9503,564.1454,526.5357,517.1333,507.7309,498.3285,488.926,479.5236
False,0.0,Тульская область,1,False,15930.0,52800.0,6464.8558,4048.809,3375.8462,3309.6532,2173.3389,2029.9206,1974.7597,1798.2449,1754.1162,1743.084,1478.3117,1467.2796,1456.2474,1390.0543,1345.9256,1290.7647,1268.7004,1268.7004,1213.5395,1114.2499,1025.9925,959.7994,838.4455,805.3489,805.3489,783.2846,728.1237,683.995,661.9306,617.8019,606.7697,595.7376,584.7054,573.6732,562.641
False,0.0,Калужская область,1,False,15930.0,50000.0,6122.0226,3834.0995,3196.8241,3134.1412,2058.0861,1922.2733,1870.0376,1702.8834,1661.0949,1650.6477,1399.9164,1389.4693,1379.0221,1316.3393,1274.5508,1222.3151,1201.4208,1201.4208,1149.1851,1055.1609,971.5838,908.901,793.9824,762.641,762.641,741.7468,689.5111,647.7225,626.8282,585.0397,574.5926,564.1454,553.6983,543.2511,532.804
False,0.0,Республика Саха (Якутия),1,False,18856.5,50000.0,6122.0226,3834.0995,3196.8241,3134.1412,2058.0861,1922.2733,1870.0376,1702.8834,1661.0949,1650.6477,1399.9164,1389.4693,1379.0221,1316.3393,1274.5508,1222.3151,1201.4208,1201.4208,1149.1851,1055.1609,971.5838,908.901,793.9824,762.641,762.641,741.7468,689.5111,647.7225,626.8282,585.0397,574.5926,564.1454,553.6983,543.2511,532.804
False,0.0,Луганская область,1,False,35000.0,48000.0,5877.1417,3680.7355,3068.9511,3008.7756,1975.7626,1845.3824,1795.2361,1634.7681,1594.6511,1584.6218,1343.9198,1333.8905,1323.8613,1263.6858,1223.5687,1173.4225,1153.364,1153.364,1103.2177,1012.9545,932.7204,872.5449,762.2232,732.1354,732.1354,712.0769,661.9306,621.8136,601.7551,561.6381,551.6089,541.5796,531.5504,521.5211,511.4919
False,0.0,Амурская область,1,False,22000.0,40000.0,4897.6181,3067.2796,2557.4593,2507.313,1646.4689,1537.8186,1496.0301,1362.3067,1328.8759,1320.5182,1119.9331,1111.5754,1103.2177,1053.0715,1019.6406,977.8521,961.1366,961.1366,919.3481,844.1287,777.267,727.1208,635.186,610.1128,610.1128,593.3974,551.6089,518.178,501.4626,468.0318,459.674,451.3163,442.9586,434.6009,426.2432
False,0.0,Еврейская автономная область,1,False,22000.0,25000.0,3061.0113,1917.0497,1598.412,1567.0706,1029.043,961.1366,935.0188,851.4417,830.5474,825.3239,699.9582,694.7346,689.5111,658.1697,637.2754,611.1575,600.7104,600.7104,574.5926,527.5804,485.7919,454.4505,396.9912,381.3205,381.3205,370.8734,344.7555,323.8613,313.4141,292.5198,287.2963,282.0727,276.8491,271.6256,266.402
False,0.0,Магаданская область,1,False,40000.0,40605.0,4971.6945,3113.6722,2596.1408,2545.2361,1671.3717,1561.0781,1518.6575,1382.9116,1348.9751,1340.491,1136.8721,1128.388,1119.9039,1068.9992,1035.0627,992.6421,975.6738,975.6738,933.2532,856.8962,789.0232,738.1185,644.7931,619.3408,619.3408,602.3725,559.9519,526.0155,509.0472,475.1107,466.6266,458.1425,449.6584,441.1743,432.6901
False,0.0,Республика Дагестан,1,False,22000.0,40000.0,4897.6181,3067.2796,2557.4593,2507.313,1646.4689,1537.8186,1496.0301,1362.3067,1328.8759,1320.5182,1119.9331,1111.5754,1103.2177,1053.0715,1019.6406,977.8521,961.1366,961.1366,919.3481,844.1287,777.267,727.1208,635.186,610.1128,610.1128,593.3974,551.6089,518.178,501.4626,468.0318,459.674,451.3163,442.9586,434.6009,426.2432
False,0.0,Ямало-Ненецкий автономный округ,1,False,20000.0,40000.0,4897.6181,3067.2796,2557.4593,2507.313,1646.4689,1537.8186,1496.0301,1362.3067,1328.8759,1320.5182,1119.9331,1111.5754,1103.2177,1053.0715,1019.6406,977.8521,961.1366,961.1366,919.3481,844.1287,777.267,727.1208,635.186,610.1128,610.1128,593.3974,551.6089,518.178,501.4626,468.0318,459.674,451.3163,442.9586,434.6009,426.2432
False,0.0,Донецкая область,1,False,35000.0,48000.0,5877.1417,3680.7355,3068.9511,3008.7756,1975.7626,1845.3824,1795.2361,1634.7681,1594.6511,1584.6218,1343.9198,1333.8905,1323.8613,1263.6858,1223.5687,1173.4225,1153.364,1153.364,1103.2177,1012.9545,932.7204,872.5449,762.2232,732.1354,732.1354,712.0769,661.9306,621.8136,601.7551,561.6381,551.6089,541.5796,531.5504,521.5211,511.4919
False,0.0,Камчатский край,1,False,34250.0,62610.0,7665.9967,4801.0593,4003.0631,3924.5717,2577.1354,2407.0706,2341.6611,2132.3506,2080.023,2066.9411,1752.9753,1739.8934,1726.8115,1648.3201,1595.9925,1530.583,1504.4191,1504.4191,1439.0096,1321.2725,1216.6172,1138.1258,994.2248,954.9791,954.9791,928.8153,863.4058,811.0781,784.9143,732.5867,719.5048,706.4229,693.341,680.2591,667.1772
False,0.0,Сахалинская область,1,False,30000.0,70000.0,8570.8316,5367.7392,4475.5537,4387.7977,2881.3205,2691.1826,2618.0527,2384.0368,2325.5328,2310.9068,1959.883,1945.257,1930.631,1842.8751,1784.3711,1711.2411,1681.9891,1681.9891,1608.8592,1477.2252,1360.2173,1272.4613,1111.5754,1067.6975,1067.6975,1038.4455,965.3155,906.8115,877.5595,819.0556,804.4296,789.8036,775.1776,760.5516,745.9256
False,0.0,Чукотский автономный округ,1,False,39193.75,63000.0,7713.7484,4830.9653,4027.9983,3949.018,2593.1885,2422.0644,2356.2474,2145.6331,2092.9795,2079.8161,1763.8947,1750.7313,1737.5679,1658.5875,1605.934,1540.117,1513.7902,1513.7902,1447.9733,1329.5027,1224.1956,1145.2152,1000.4179,960.9277,960.9277,934.6009,868.784,816.1304,789.8036,737.15,723.9866,710.8232,697.6598,684.4964,671.3331
False,0.0,Республика Тыва,1,False,15000.0,40000.0,4897.6181,3067.2796,2557.4593,2507.313,1646.4689,1537.8186,1496.0301,1362.3067,1328.8759,1320.5182,1119.9331,1111.5754,1103.2177,1053.0715,1019.6406,977.8521,961.1366,961.1366,919.3481,844.1287,777.267,727.1208,635.186,610.1128,610.1128,593.3974,551.6089,518.178,501.4626,468.0318,459.674,451.3163,442.9586,434.6009,426.2432
False,2.0,Волгоградская область,2,False,12468.0,100000.0,12244.0451,7668.1989,6393.6481,6268.2825,4116.1722,3844.5466,3740.0752,3405.7668,3322.1897,3301.2954,2799.8328,2778.9386,2758.0443,2632.6786,2549.1015,2444.6302,2402.8416,2402.8416,2298.3702,2110.3218,1943.1676,1817.8019,1587.9649,1525.2821,1525.2821,1483.4935,1379.0221,1295.445,1253.6565,1170.0794,1149.1851,1128.2908,1107.3966,1086.5023,1065.608
False,2.0,Волгоградская область,2,True,15000.0,15000.0,1836.6068,1150.2298,959.0472,940.2424,617.4258,576.682,561.0113,510.865,498.3285,495.1943,419.9749,416.8408,413.7066,394.9018,382.3652,366.6945,360.4262,360.4262,344.7555,316.5483,291.4751,272.6703,238.1947,228.7923,228.7923,222.524,206.8533,194.3168,188.0485,175.5119,172.3778,169.2436,166.1095,162.9753,159.8412
False,2.0,Удмуртская Республика,1,False,15000.0,60000.0,7346.4271,4600.9193,3836.1889,3760.9695,2469.7033,2306.728,2244.0451,2043.4601,1993.3138,1980.7773,1679.8997,1667.3631,1654.8266,1579.6072,1529.4609,1466.7781,1441.705,1441.705,1379.0221,1266.1931,1165.9005,1090.6812,952.7789,915.1692,915.1692,890.0961,827.4133,777.267,752.1939,702.0476,689.5111,676.9745,664.4379,651.9014,639.3648
False,2.0,Республика Башкортостан,0,False,12468.0,65000.0,7958.6293,4984.3293,4155.8713,4074.3836,2675.5119,2498.9553,2431.0489,2213.7484,2159.4233,2145.842,1819.8913,1806.3101,1792.7288,1711.2411,1656.916,1589.0096,1561.8471,1561.8471,1493.9407,1371.7092,1263.0589,1181.5712,1032.1772,991.4333,991.4333,964.2708,896.3644,842.0393,814.8767,760.5516,746.9703,733.3891,719.8078,706.2265,692.6452
False,2.0,Саратовская область,2,False,15000.0,45000.0,5509.8203,3450.6895,2877.1417,2820.7271,1852.2775,1730.046,1683.0338,1532.5951,1494.9854,1485.583,1259.9248,1250.5224,1241.1199,1184.7054,1147.0957,1100.0836,1081.2787,1081.2787,1034.2666,949.6448,874.4254,818.0109,714.5842,686.3769,686.3769,667.5721,620.56,582.9503,564.1454,526.5357,517.1333,507.7309,498.3285,488.926,479.5236
False,2.0,Тюменская область,1,False,14720.5,216000.0,26447.1375,16563.3097,13810.28,13539.4902,8890.9319,8304.2206,8078.5625,7356.4563,7175.9298,7130.7982,6047.6389,6002.5073,5957.3757,5686.5859,5506.0593,5280.4012,5190.1379,5190.1379,4964.4797,4558.295,4197.242,3926.4522,3430.0042,3294.6093,3294.6093,3204.346,2978.6878,2798.1613,2707.898,2527.3715,2482.2399,2437.1082,2391.9766,2346.845,2301.7133
False,2.0,Воронежская область,2,False,20000.0,100000.0,12244.0451,7668.1989,6393.6481,6268.2825,4116.1722,3844.5466,3740.0752,3405.7668,3322.1897,3301.2954,2799.8328,2778.9386,2758.0443,2632.6786,2549.1015,2444.6302,2402.8416,2402.8416,2298.3702,2110.3218,1943.1676,1817.8019,1587.9649,1525.2821,1525.2821,1483.4935,1379.0221,1295.445,1253.6565,1170.0794,1149.1851,1128.2908,1107.3966,1086.5023,1065.608
False,2.0,Город федерального значения Санкт-Петербург,0,False,20000.0,90000.0,11019.6406,6901.379,5754.2833,5641.4542,3704.555,3460.0919,3366.0677,3065.1901,2989.9707,2971.1659,2519.8496,2501.0447,2482.2399,2369.4108,2294.1914,2200.1672,2162.5575,2162.5575,2068.5332,1899.2896,1748.8508,1636.0217,1429.1684,1372.7539,1372.7539,1335.1442,1241.1199,1165.9005,1128.2908,1053.0715,1034.2666,1015.4618,996.6569,977.8521,959.0472
False,2.0,Город федерального значения Санкт-Петербург,0,True,25000.0,80000.0,9795.2361,6134.5591,5114.9185,5014.626,3292.9377,3075.6373,2992.0602,2724.6135,2657.7518,2641.0364,2239.8663,2223.1509,2206.4354,2106.1429,2039.2812,1955.7041,1922.2733,1922.2733,1838.6962,1688.2574,1554.5341,1454.2415,1270.3719,1220.2257,1220.2257,1186.7948,1103.2177,1036.356,1002.9252,936.0635,919.3481,902.6327,885.9173,869.2018,852.4864
False,2.0,Город федерального значения Москва,0,False,25000.0,150000.0,18366.0677,11502.2984,9590.4722,9402.4237,6174.2583,5766.8199,5610.1128,5108.6502,4983.2846,4951.9432,4199.7493,4168.4079,4137.0664,3949.018,3823.6523,3666.9453,3604.2624,3604.2624,3447.5554,3165.4827,2914.7514,2726.7029,2381.9473,2287.9231,2287.9231,2225.2403,2068.5332,1943.1676,1880.4847,1755.1191,1723.7777,1692.4363,1661.0949,1629.7534,1598.412
False,2.0,Город федерального значения Москва,0,True,32000.0,90000.0,11019.6406,6901.379,5754.2833,5641.4542,3704.555,3460.0919,3366.0677,3065.1901,2989.9707,2971.1659,2519.8496,2501.0447,2482.2399,2369.4108,2294.1914,2200.1672,2162.5575,2162.5575,2068.5332,1899.2896,1748.8508,1636.0217,1429.1684,1372.7539,1372.7539,1335.1442,1241.1199,1165.9005,1128.2908,1053.0715,1034.2666,1015.4618,996.6569,977.8521,959.0472
False,2.0,Нижегородская область,0,False,10900.0,100000.0,12244.0451,7668.1989,6393.6481,6268.2825,4116.1722,3844.5466,3740.0752,3405.7668,3322.1897,3301.2954,2799.8328,2778.9386,2758.0443,2632.6786,2549.1015,2444.6302,2402.8416,2402.8416,2298.3702,2110.3218,1943.1676,1817.8019,1587.9649,1525.2821,1525.2821,1483.4935,1379.0221,1295.445,1253.6565,1170.0794,1149.1851,1128.2908,1107.3966,1086.5023,1065.608
False,2.0,Краснодарский край,0,False,14720.5,60000.0,7346.4271,4600.9193,3836.1889,3760.9695,2469.7033,2306.728,2244.0451,2043.4601,1993.3138,1980.7773,1679.8997,1667.3631,1654.8266,1579.6072,1529.4609,1466.7781,1441.705,1441.705,1379.0221,1266.1931,1165.9005,1090.6812,952.7789,915.1692,915.1692,890.0961,827.4133,777.267,752.1939,702.0476,689.5111,676.9745,664.4379,651.9014,639.3648
False,2.0,Краснодарский край,0,True,50000.0,50000.0,6122.0226,3834.0995,3196.8241,3134.1412,2058.0861,1922.2733,1870.0376,1702.8834,1661.0949,1650.6477,1399.9164,1389.4693,1379.0221,1316.3393,1274.5508,1222.3151,1201.4208,1201.4208,1149.1851,1055.1609,971.5838,908.901,793.9824,762.641,762.641,741.7468,689.5111,647.7225,626.8282,585.0397,574.5926,564.1454,553.6983,543.2511,532.804
False,2.0,Московская область,2,False,20000.0,150000.0,18366.0677,11502.2984,9590.4722,9402.4237,6174.2583,5766.8199,5610.1128,5108.6502,4983.2846,4951.9432,4199.7493,4168.4079,4137.0664,3949.018,3823.6523,3666.9453,3604.2624,3604.2624,3447.5554,3165.4827,2914.7514,2726.7029,2381.9473,2287.9231,2287.9231,2225.2403,2068.5332,1943.1676,1880.4847,1755.1191,1723.7777,1692.4363,1661.0949,1629.7534,1598.412
False,2.0,Самарская область,0,False,15000.0,55000.0,6734.2248,4217.5094,3516.5065,3447.5554,2263.8947,2114.5006,2057.0414,1873.1718,1827.2043,1815.7125,1539.9081,1528.4162,1516.9244,1447.9733,1402.0059,1344.5466,1321.5629,1321.5629,1264.1036,1160.677,1068.7422,999.7911,873.3807,838.9051,838.9051,815.9214,758.4622,712.4948,689.5111,643.5437,632.0518,620.56,609.0681,597.5763,586.0844
False,2.0,Самарская область,0,True,35.0,35.0,4.2854,2.6839,2.2378,2.1939,1.4407,1.3456,1.309,1.192,1.1628,1.1555,0.9799,0.9726,0.9653,0.9214,0.8922,0.8556,0.841,0.841,0.8044,0.7386,0.6801,0.6362,0.5558,0.5338,0.5338,0.5192,0.4827,0.4534,0.4388,0.4095,0.4022,0.3949,0.3876,0.3803,0.373
False,2.0,Республика Татарстан,0,False,15088.5,70000.0,8570.8316,5367.7392,4475.5537,4387.7977,2881.3205,2691.1826,2618.0527,2384.0368,2325.5328,2310.9068,1959.883,1945.257,1930.631,1842.8751,1784.3711,1711.2411,1681.9891,1681.9891,1608.8592,1477.2252,1360.2173,1272.4613,1111.5754,1067.6975,1067.6975,1038.4455,965.3155,906.8115,877.5595,819.0556,804.4296,789.8036,775.1776,760.5516,745.9256
False,2.0,Челябинская область,0,False,15000.0,150000.0,18366.0677,11502.2984,9590.4722,9402.4237,6174.2583,5766.8199,5610.1128,5108.6502,4983.2846,4951.9432,4199.7493,4168.4079,4137.0664,3949.018,3823.6523,3666.9453,3604.2624,3604.2624,3447.5554,3165.4827,2914.7514,2726.7029,2381.9473,2287.9231,2287.9231,2225.2403,2068.5332,1943.1676,1880.4847,1755.1191,1723.7777,1692.4363,1661.0949,1629.7534,1598.412
False,2.0,Новосибирская область,0,False,12857.0,100000.0,12244.0451,7668.1989,6393.6481,6268.2825,4116.1722,3844.5466,3740.0752,3405.7668,3322.1897,3301.2954,2799.8328,2778.9386,2758.0443,2632.6786,2549.1015,2444.6302,2402.8416,2402.8416,2298.3702,2110.3218,1943.1676,1817.8019,1587.9649,1525.2821,1525.2821,1483.4935,1379.0221,1295.445,1253.6565,1170.0794,1149.1851,1128.2908,1107.3966,1086.5023,1065.608
False,2.0,Новосибирская область,0,True,40000.0,40000.0,4897.6181,3067.2796,2557.4593,2507.313,1646.4689,1537.8186,1496.0301,1362.3067,1328.8759,1320.5182,1119.9331,1111.5754,1103.2177,1053.0715,1019.6406,977.8521,961.1366,961.1366,919.3481,844.1287,777.267,727.1208,635.186,610.1128,610.1128,593.3974,551.6089,518.178,501.4626,468.0318,459.674,451.3163,442.9586,434.6009,426.2432
False,2.0,Ростовская область,0,False,15000.0,70000.0,8570.8316,5367.7392,4475.5537,4387.7977,2881.3205,2691.1826,2618.0527,2384.0368,2325.5328,2310.9068,1959.883,1945.257,1930.631,1842.8751,1784.3711,1711.2411,1681.9891,1681.9891,1608.8592,1477.2252,1360.2173,1272.4613,1111.5754,1067.6975,1067.6975,1038.4455,965.3155,906.8115,877.5595,819.0556,804.4296,789.8036,775.1776,760.5516,745.9256
False,2.0,Приморский край,1,False,40000.0,110000.0,13468.4496,8435.0188,7033.013,6895.1107,4527.7894,4229.0013,4114.0827,3746.3435,3654.4087,3631.425,3079.8161,3056.8324,3033.8487,2895.9465,2804.0117,2689.0932,2643.1258,2643.1258,2528.2073,2321.3539,2137.4843,1999.5821,1746.7614,1677.8103,1677.8103,1631.8429,1516.9244,1424.9896,1379.0221,1287.0873,1264.1036,1241.1199,1218.1362,1195.1525,1172.1688
False,2.0,Иркутская область,1,False,14720.5,55000.0,6734.2248,4217.5094,3516.5065,3447.5554,2263.8947,2114.5006,2057.0414,1873.1718,1827.2043,1815.7125,1539.9081,1528.4162,1516.9244,1447.9733,1402.0059,1344.5466,1321.5629,1321.5629,1264.1036,1160.677,1068.7422,999.7911,873.3807,838.9051,838.9051,815.9214,758.4622,712.4948,689.5111,643.5437,632.0518,620.56,609.0681,597.5763,586.0844
False,2.0,Свердловская область,0,False,15000.0,100000.0,12244.0451,7668.1989,6393.6481,6268.2825,4116.1722,3844.5466,3740.0752,3405.7668,3322.1897,3301.2954,2799.8328,2778.9386,2758.0443,2632.6786,2549.1015,2444.6302,2402.8416,2402.8416,2298.3702,2110.3218,1943.1676,1817.8019,1587.9649,1525.2821,1525.2821,1483.4935,1379.0221,1295.445,1253.6565,1170.0794,1149.1851,1128.2908,1107.3966,1086.5023,1065.608
False,2.0,Калининградская область,1,False,22880.0,55000.0,6734.2248,4217.5094,3516.5065,3447.5554,2263.8947,2114.5006,2057.0414,1873.1718,1827.2043,1815.7125,1539.9081,1528.4162,1516.9244,1447.9733,1402.0059,1344.5466,1321.5629,1321.5629,1264.1036,1160.677,1068.7422,999.7911,873.3807,838.9051,838.9051,815.9214,758.4622,712.4948,689.5111,643.5437,632.0518,620.56,609.0681,597.5763,586.0844
False,2.0,Ленинградская область,1,False,20000.0,80000.0,9795.2361,6134.5591,5114.9185,5014.626,3292.9377,3075.6373,2992.0602,2724.6135,2657.7518,2641.0364,2239.8663,2223.1509,2206.4354,2106.1429,2039.2812,1955.7041,1922.2733,1922.2733,1838.6962,1688.2574,1554.5341,1454.2415,1270.3719,1220.2257,1220.2257,1186.7948,1103.2177,1036.356,1002.9252,936.0635,919.3481,902.6327,885.9173,869.2018,852.4864
