is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,Нравственность (СК) (622_4),Коммуникабельность (СК) (617_4),"Личные установки и ценности, мировоззрение (2043_4)",Заключение договоров (3483_37),Целеустремленность (СК) (588_4),Ведение переговоров (Логистика) (3689_37),"Ответственность , добросовестность (СК) (614_4)",Сопровождение сделок (Логистика) (5266_37),Стрессоустойчивость (СК) (601_4),"Саморазвитие, обучаемость (СК) (604_4)",Грамотность (СК) (1368_4),Работа с клиентами (3966_37),Знание пакета MS OFFICE (Логистика) (4199_37),Активность (СК) (576_4),Работа с документами (Логистика) (3969_37),Пунктуальность (СК) (612_4),Ведение деловой переписки (4590_37),Высокая работоспособность (СК) (586_4),Презентация недвижимости (Риэлтор) (7806_37),Инициативность (СК) (610_4),Уверенность (СК) (591_4),Обучение рынку недвижимости (Риэлтор) (8329_37),Знания.Программы.Офисное ПО/ПК и оргтехника.Логистика (4064_37),Навыки продаж (Логистика) (7811_37),Доброжелательность (СК) (1126_4),Трудолюбие (СК) (597_4),Составление/формирование/подготовка отчетности (ОПТ) (3911_36),Дисциплинированность (СК) (593_4),"Восприятие, мышление, внимание, память (УСК) (1330_4)",Командность (СК) (1371_4),Амбициозность (СК) (1367_4),Работа в CRM-системе (Логистика) (7742_37),"Организаторские способности, лидерство (СК) (393_4)",Организация показов/просмотров (Риэлтор) (7978_37),Самостоятельность (СК) (603_4)
False,1.0,Волгоградская область,2,True,50000.0,50000.0,4222.808,4164.2257,3461.238,2763.1322,2704.5499,2499.5118,2226.1277,2069.9082,1840.4608,1791.6423,1586.6042,1581.7223,1313.2201,1176.528,1122.8276,1103.3001,1074.009,1034.9541,961.7262,937.3169,912.9076,878.7346,825.0342,795.743,732.2789,727.397,722.5151,717.6333,698.1058,634.6417,629.7598,551.6501,527.2408,512.5952,497.9496
False,1.0,Краснодарский край,0,False,17055.0,750000.0,63342.1207,62463.3861,51918.5706,41446.983,40568.2484,37492.6772,33391.9156,31048.6233,27606.9127,26874.6339,23799.0627,23725.8348,19698.3011,17647.9203,16842.4136,16549.5021,16110.1347,15524.3117,14425.8934,14059.754,13693.6145,13181.0193,12375.5126,11936.1453,10984.1828,10910.9549,10837.727,10764.4991,10471.5876,9519.6251,9446.3972,8274.751,7908.6116,7688.9279,7469.2443
False,1.0,Краснодарский край,0,True,40000.0,150000.0,12668.4241,12492.6772,10383.7141,8289.3966,8113.6497,7498.5354,6678.3831,6209.7247,5521.3825,5374.9268,4759.8125,4745.167,3939.6602,3529.5841,3368.4827,3309.9004,3222.0269,3104.8623,2885.1787,2811.9508,2738.7229,2636.2039,2475.1025,2387.2291,2196.8366,2182.191,2167.5454,2152.8998,2094.3175,1903.925,1889.2794,1654.9502,1581.7223,1537.7856,1493.8489
False,1.0,Тверская область,1,False,25000.0,100000.0,8445.6161,8328.4515,6922.4761,5526.2644,5409.0998,4999.0236,4452.2554,4139.8164,3680.9217,3583.2845,3173.2084,3163.4446,2626.4401,2353.056,2245.6551,2206.6003,2148.018,2069.9082,1923.4525,1874.6339,1825.8153,1757.4692,1650.0683,1591.486,1464.5577,1454.794,1445.0303,1435.2665,1396.2117,1269.2833,1259.5196,1103.3001,1054.4815,1025.1904,995.8992
False,1.0,Тверская область,1,True,45000.0,57300.0,4839.338,4772.2027,3966.5788,3166.5495,3099.4142,2864.4405,2551.1424,2372.1148,2109.1681,2053.222,1818.2484,1812.6538,1504.9502,1348.3011,1286.7604,1264.382,1230.8143,1186.0574,1102.1383,1074.1652,1046.1921,1007.0299,945.4892,911.9215,839.1916,833.597,828.0023,822.4077,800.0293,727.2994,721.7047,632.191,604.2179,587.4341,570.6503
False,1.0,Ростовская область,0,False,28000.0,200000.0,16891.2322,16656.9029,13844.9522,11052.5288,10818.1996,9998.0473,8904.5108,8279.6329,7361.8434,7166.569,6346.4167,6326.8893,5252.8803,4706.1121,4491.3103,4413.2005,4296.0359,4139.8164,3846.9049,3749.2677,3651.6305,3514.9385,3300.1367,3182.9721,2929.1154,2909.588,2890.0605,2870.5331,2792.4234,2538.5667,2519.0393,2206.6003,2108.9631,2050.3808,1991.7985
False,1.0,Ростовская область,0,True,30000.0,70000.0,5911.9313,5829.916,4845.7333,3868.3851,3786.3698,3499.3165,3116.5788,2897.8715,2576.6452,2508.2992,2221.2459,2214.4112,1838.5081,1647.1392,1571.9586,1544.6202,1503.6126,1448.9358,1346.4167,1312.2437,1278.0707,1230.2285,1155.0478,1114.0402,1025.1904,1018.3558,1011.5212,1004.6866,977.3482,888.4983,881.6637,772.3101,738.1371,717.6333,697.1295
False,1.0,Воронежская область,2,False,28000.0,100000.0,8445.6161,8328.4515,6922.4761,5526.2644,5409.0998,4999.0236,4452.2554,4139.8164,3680.9217,3583.2845,3173.2084,3163.4446,2626.4401,2353.056,2245.6551,2206.6003,2148.018,2069.9082,1923.4525,1874.6339,1825.8153,1757.4692,1650.0683,1591.486,1464.5577,1454.794,1445.0303,1435.2665,1396.2117,1269.2833,1259.5196,1103.3001,1054.4815,1025.1904,995.8992
False,1.0,Воронежская область,2,True,30000.0,50000.0,4222.808,4164.2257,3461.238,2763.1322,2704.5499,2499.5118,2226.1277,2069.9082,1840.4608,1791.6423,1586.6042,1581.7223,1313.2201,1176.528,1122.8276,1103.3001,1074.009,1034.9541,961.7262,937.3169,912.9076,878.7346,825.0342,795.743,732.2789,727.397,722.5151,717.6333,698.1058,634.6417,629.7598,551.6501,527.2408,512.5952,497.9496
False,1.0,Город федерального значения Санкт-Петербург,0,False,25000.0,600000.0,50673.6965,49970.7088,41534.8565,33157.5864,32454.5987,29994.1418,26713.5325,24838.8987,22085.5302,21499.7071,19039.2501,18980.6678,15758.6409,14118.3363,13473.9309,13239.6016,12888.1078,12419.4493,11540.7147,11247.8032,10954.8916,10544.8155,9900.4101,9548.9162,8787.3462,8728.7639,8670.1816,8611.5993,8377.2701,7615.7001,7557.1178,6619.8008,6326.8893,6151.1424,5975.3954
False,1.0,Город федерального значения Санкт-Петербург,0,True,40000.0,150000.0,12668.4241,12492.6772,10383.7141,8289.3966,8113.6497,7498.5354,6678.3831,6209.7247,5521.3825,5374.9268,4759.8125,4745.167,3939.6602,3529.5841,3368.4827,3309.9004,3222.0269,3104.8623,2885.1787,2811.9508,2738.7229,2636.2039,2475.1025,2387.2291,2196.8366,2182.191,2167.5454,2152.8998,2094.3175,1903.925,1889.2794,1654.9502,1581.7223,1537.7856,1493.8489
False,1.0,Ярославская область,1,False,25000.0,600000.0,50673.6965,49970.7088,41534.8565,33157.5864,32454.5987,29994.1418,26713.5325,24838.8987,22085.5302,21499.7071,19039.2501,18980.6678,15758.6409,14118.3363,13473.9309,13239.6016,12888.1078,12419.4493,11540.7147,11247.8032,10954.8916,10544.8155,9900.4101,9548.9162,8787.3462,8728.7639,8670.1816,8611.5993,8377.2701,7615.7001,7557.1178,6619.8008,6326.8893,6151.1424,5975.3954
False,1.0,Ярославская область,1,True,28000.0,50000.0,4222.808,4164.2257,3461.238,2763.1322,2704.5499,2499.5118,2226.1277,2069.9082,1840.4608,1791.6423,1586.6042,1581.7223,1313.2201,1176.528,1122.8276,1103.3001,1074.009,1034.9541,961.7262,937.3169,912.9076,878.7346,825.0342,795.743,732.2789,727.397,722.5151,717.6333,698.1058,634.6417,629.7598,551.6501,527.2408,512.5952,497.9496
False,1.0,Иркутская область,1,False,25000.0,150000.0,12668.4241,12492.6772,10383.7141,8289.3966,8113.6497,7498.5354,6678.3831,6209.7247,5521.3825,5374.9268,4759.8125,4745.167,3939.6602,3529.5841,3368.4827,3309.9004,3222.0269,3104.8623,2885.1787,2811.9508,2738.7229,2636.2039,2475.1025,2387.2291,2196.8366,2182.191,2167.5454,2152.8998,2094.3175,1903.925,1889.2794,1654.9502,1581.7223,1537.7856,1493.8489
False,1.0,Иркутская область,1,True,28000.0,80000.0,6756.4929,6662.7612,5537.9809,4421.0115,4327.2798,3999.2189,3561.8043,3311.8532,2944.7374,2866.6276,2538.5667,2530.7557,2101.1521,1882.4448,1796.5241,1765.2802,1718.4144,1655.9266,1538.762,1499.7071,1460.6522,1405.9754,1320.0547,1273.1888,1171.6462,1163.8352,1156.0242,1148.2132,1116.9693,1015.4267,1007.6157,882.6401,843.5852,820.1523,796.7194
False,1.0,Ульяновская область,1,False,25000.0,100000.0,8445.6161,8328.4515,6922.4761,5526.2644,5409.0998,4999.0236,4452.2554,4139.8164,3680.9217,3583.2845,3173.2084,3163.4446,2626.4401,2353.056,2245.6551,2206.6003,2148.018,2069.9082,1923.4525,1874.6339,1825.8153,1757.4692,1650.0683,1591.486,1464.5577,1454.794,1445.0303,1435.2665,1396.2117,1269.2833,1259.5196,1103.3001,1054.4815,1025.1904,995.8992
False,1.0,Ульяновская область,1,True,30000.0,30000.0,2533.6848,2498.5354,2076.7428,1657.8793,1622.7299,1499.7071,1335.6766,1241.9449,1104.2765,1074.9854,951.9625,949.0334,787.932,705.9168,673.6965,661.9801,644.4054,620.9725,577.0357,562.3902,547.7446,527.2408,495.0205,477.4458,439.3673,436.4382,433.5091,430.58,418.8635,380.785,377.8559,330.99,316.3445,307.5571,298.7698
False,1.0,Оренбургская область,2,False,25000.0,100000.0,8445.6161,8328.4515,6922.4761,5526.2644,5409.0998,4999.0236,4452.2554,4139.8164,3680.9217,3583.2845,3173.2084,3163.4446,2626.4401,2353.056,2245.6551,2206.6003,2148.018,2069.9082,1923.4525,1874.6339,1825.8153,1757.4692,1650.0683,1591.486,1464.5577,1454.794,1445.0303,1435.2665,1396.2117,1269.2833,1259.5196,1103.3001,1054.4815,1025.1904,995.8992
False,1.0,Оренбургская область,2,True,25000.0,25000.0,2111.404,2082.1129,1730.619,1381.5661,1352.2749,1249.7559,1113.0639,1034.9541,920.2304,895.8211,793.3021,790.8612,656.61,588.264,561.4138,551.6501,537.0045,517.4771,480.8631,468.6585,456.4538,439.3673,412.5171,397.8715,366.1394,363.6985,361.2576,358.8166,349.0529,317.3208,314.8799,275.825,263.6204,256.2976,248.9748
False,1.0,Кемеровская область,1,False,25000.0,110000.0,9290.1777,9161.2966,7614.7237,6078.8908,5950.0098,5498.926,4897.481,4553.7981,4049.0139,3941.613,3490.5292,3479.7891,2889.0842,2588.3616,2470.2207,2427.2603,2362.8198,2276.899,2115.7977,2062.0972,2008.3968,1933.2162,1815.0752,1750.6346,1611.0135,1600.2734,1589.5333,1578.7932,1535.8328,1396.2117,1385.4716,1213.6302,1159.9297,1127.7094,1095.4892
False,1.0,Кемеровская область,1,True,35000.0,70000.0,5911.9313,5829.916,4845.7333,3868.3851,3786.3698,3499.3165,3116.5788,2897.8715,2576.6452,2508.2992,2221.2459,2214.4112,1838.5081,1647.1392,1571.9586,1544.6202,1503.6126,1448.9358,1346.4167,1312.2437,1278.0707,1230.2285,1155.0478,1114.0402,1025.1904,1018.3558,1011.5212,1004.6866,977.3482,888.4983,881.6637,772.3101,738.1371,717.6333,697.1295
False,1.0,Республика Башкортостан,0,False,18679.0,150000.0,12668.4241,12492.6772,10383.7141,8289.3966,8113.6497,7498.5354,6678.3831,6209.7247,5521.3825,5374.9268,4759.8125,4745.167,3939.6602,3529.5841,3368.4827,3309.9004,3222.0269,3104.8623,2885.1787,2811.9508,2738.7229,2636.2039,2475.1025,2387.2291,2196.8366,2182.191,2167.5454,2152.8998,2094.3175,1903.925,1889.2794,1654.9502,1581.7223,1537.7856,1493.8489
False,1.0,Республика Башкортостан,0,True,30000.0,50000.0,4222.808,4164.2257,3461.238,2763.1322,2704.5499,2499.5118,2226.1277,2069.9082,1840.4608,1791.6423,1586.6042,1581.7223,1313.2201,1176.528,1122.8276,1103.3001,1074.009,1034.9541,961.7262,937.3169,912.9076,878.7346,825.0342,795.743,732.2789,727.397,722.5151,717.6333,698.1058,634.6417,629.7598,551.6501,527.2408,512.5952,497.9496
False,1.0,Московская область,2,False,30000.0,200000.0,16891.2322,16656.9029,13844.9522,11052.5288,10818.1996,9998.0473,8904.5108,8279.6329,7361.8434,7166.569,6346.4167,6326.8893,5252.8803,4706.1121,4491.3103,4413.2005,4296.0359,4139.8164,3846.9049,3749.2677,3651.6305,3514.9385,3300.1367,3182.9721,2929.1154,2909.588,2890.0605,2870.5331,2792.4234,2538.5667,2519.0393,2206.6003,2108.9631,2050.3808,1991.7985
False,1.0,Московская область,2,True,40000.0,150000.0,12668.4241,12492.6772,10383.7141,8289.3966,8113.6497,7498.5354,6678.3831,6209.7247,5521.3825,5374.9268,4759.8125,4745.167,3939.6602,3529.5841,3368.4827,3309.9004,3222.0269,3104.8623,2885.1787,2811.9508,2738.7229,2636.2039,2475.1025,2387.2291,2196.8366,2182.191,2167.5454,2152.8998,2094.3175,1903.925,1889.2794,1654.9502,1581.7223,1537.7856,1493.8489
False,1.0,Самарская область,0,False,25000.0,250000.0,21114.0402,20821.1287,17306.1902,13815.661,13522.7495,12497.5591,11130.6385,10349.5411,9202.3042,8958.2113,7933.0209,7908.6116,6566.1004,5882.6401,5614.1379,5516.5007,5370.0449,5174.7706,4808.6311,4686.5847,4564.5382,4393.6731,4125.1709,3978.7151,3661.3943,3636.985,3612.5757,3588.1664,3490.5292,3173.2084,3148.7991,2758.2503,2636.2039,2562.976,2489.7481
False,1.0,Самарская область,0,True,50000.0,100000.0,8445.6161,8328.4515,6922.4761,5526.2644,5409.0998,4999.0236,4452.2554,4139.8164,3680.9217,3583.2845,3173.2084,3163.4446,2626.4401,2353.056,2245.6551,2206.6003,2148.018,2069.9082,1923.4525,1874.6339,1825.8153,1757.4692,1650.0683,1591.486,1464.5577,1454.794,1445.0303,1435.2665,1396.2117,1269.2833,1259.5196,1103.3001,1054.4815,1025.1904,995.8992
False,1.0,Владимирская область,1,False,25000.0,100000.0,8445.6161,8328.4515,6922.4761,5526.2644,5409.0998,4999.0236,4452.2554,4139.8164,3680.9217,3583.2845,3173.2084,3163.4446,2626.4401,2353.056,2245.6551,2206.6003,2148.018,2069.9082,1923.4525,1874.6339,1825.8153,1757.4692,1650.0683,1591.486,1464.5577,1454.794,1445.0303,1435.2665,1396.2117,1269.2833,1259.5196,1103.3001,1054.4815,1025.1904,995.8992
False,1.0,Владимирская область,1,True,50000.0,50000.0,4222.808,4164.2257,3461.238,2763.1322,2704.5499,2499.5118,2226.1277,2069.9082,1840.4608,1791.6423,1586.6042,1581.7223,1313.2201,1176.528,1122.8276,1103.3001,1074.009,1034.9541,961.7262,937.3169,912.9076,878.7346,825.0342,795.743,732.2789,727.397,722.5151,717.6333,698.1058,634.6417,629.7598,551.6501,527.2408,512.5952,497.9496
False,1.0,Тюменская область,1,False,18679.0,100000.0,8445.6161,8328.4515,6922.4761,5526.2644,5409.0998,4999.0236,4452.2554,4139.8164,3680.9217,3583.2845,3173.2084,3163.4446,2626.4401,2353.056,2245.6551,2206.6003,2148.018,2069.9082,1923.4525,1874.6339,1825.8153,1757.4692,1650.0683,1591.486,1464.5577,1454.794,1445.0303,1435.2665,1396.2117,1269.2833,1259.5196,1103.3001,1054.4815,1025.1904,995.8992
False,1.0,Тюменская область,1,True,50000.0,250000.0,21114.0402,20821.1287,17306.1902,13815.661,13522.7495,12497.5591,11130.6385,10349.5411,9202.3042,8958.2113,7933.0209,7908.6116,6566.1004,5882.6401,5614.1379,5516.5007,5370.0449,5174.7706,4808.6311,4686.5847,4564.5382,4393.6731,4125.1709,3978.7151,3661.3943,3636.985,3612.5757,3588.1664,3490.5292,3173.2084,3148.7991,2758.2503,2636.2039,2562.976,2489.7481
False,1.0,Красноярский край,1,False,25000.0,120000.0,10134.7393,9994.1418,8306.9713,6631.5173,6490.9197,5998.8284,5342.7065,4967.7797,4417.106,4299.9414,3807.85,3796.1336,3151.7282,2823.6673,2694.7862,2647.9203,2577.6216,2483.8899,2308.1429,2249.5606,2190.9783,2108.9631,1980.082,1909.7832,1757.4692,1745.7528,1734.0363,1722.3199,1675.454,1523.14,1511.4236,1323.9602,1265.3779,1230.2285,1195.0791
False,1.0,Красноярский край,1,True,30000.0,90000.0,7601.0545,7495.6063,6230.2285,4973.638,4868.1898,4499.1213,4007.0299,3725.8348,3312.8295,3224.9561,2855.8875,2847.1002,2363.7961,2117.7504,2021.0896,1985.9402,1933.2162,1862.9174,1731.1072,1687.1705,1643.2337,1581.7223,1485.0615,1432.3374,1318.1019,1309.3146,1300.5272,1291.7399,1256.5905,1142.355,1133.5677,992.9701,949.0334,922.6714,896.3093
False,1.0,Омская область,1,False,25000.0,204000.0,17229.0568,16990.041,14121.8512,11273.5794,11034.5636,10198.0082,9082.6011,8445.2255,7509.0803,7309.9004,6473.345,6453.4271,5357.9379,4800.2343,4581.1365,4501.4646,4381.9566,4222.6128,3923.843,3824.2531,3724.6632,3585.2373,3366.1394,3246.6315,2987.6977,2967.7797,2947.8617,2927.9438,2848.2718,2589.338,2569.42,2250.7323,2151.1424,2091.3884,2031.6344
False,1.0,Омская область,1,True,28000.0,100000.0,8445.6161,8328.4515,6922.4761,5526.2644,5409.0998,4999.0236,4452.2554,4139.8164,3680.9217,3583.2845,3173.2084,3163.4446,2626.4401,2353.056,2245.6551,2206.6003,2148.018,2069.9082,1923.4525,1874.6339,1825.8153,1757.4692,1650.0683,1591.486,1464.5577,1454.794,1445.0303,1435.2665,1396.2117,1269.2833,1259.5196,1103.3001,1054.4815,1025.1904,995.8992
False,1.0,Нижегородская область,0,False,25000.0,170000.0,14357.5474,14158.3675,11768.2093,9394.6495,9195.4696,8498.3402,7568.8342,7037.688,6257.5669,6091.5837,5394.4542,5377.8559,4464.9483,4000.1953,3817.6137,3751.2205,3651.6305,3518.844,3269.8692,3186.8776,3103.886,2987.6977,2805.1162,2705.5263,2489.7481,2473.1498,2456.5515,2439.9531,2373.5599,2157.7817,2141.1834,1875.6102,1792.6186,1742.8237,1693.0287
False,1.0,Нижегородская область,0,True,50000.0,50000.0,4222.808,4164.2257,3461.238,2763.1322,2704.5499,2499.5118,2226.1277,2069.9082,1840.4608,1791.6423,1586.6042,1581.7223,1313.2201,1176.528,1122.8276,1103.3001,1074.009,1034.9541,961.7262,937.3169,912.9076,878.7346,825.0342,795.743,732.2789,727.397,722.5151,717.6333,698.1058,634.6417,629.7598,551.6501,527.2408,512.5952,497.9496
False,1.0,Свердловская область,0,False,25000.0,200000.0,16891.2322,16656.9029,13844.9522,11052.5288,10818.1996,9998.0473,8904.5108,8279.6329,7361.8434,7166.569,6346.4167,6326.8893,5252.8803,4706.1121,4491.3103,4413.2005,4296.0359,4139.8164,3846.9049,3749.2677,3651.6305,3514.9385,3300.1367,3182.9721,2929.1154,2909.588,2890.0605,2870.5331,2792.4234,2538.5667,2519.0393,2206.6003,2108.9631,2050.3808,1991.7985
False,1.0,Свердловская область,0,True,30000.0,80000.0,6756.4929,6662.7612,5537.9809,4421.0115,4327.2798,3999.2189,3561.8043,3311.8532,2944.7374,2866.6276,2538.5667,2530.7557,2101.1521,1882.4448,1796.5241,1765.2802,1718.4144,1655.9266,1538.762,1499.7071,1460.6522,1405.9754,1320.0547,1273.1888,1171.6462,1163.8352,1156.0242,1148.2132,1116.9693,1015.4267,1007.6157,882.6401,843.5852,820.1523,796.7194
False,1.0,Пензенская область,1,False,25000.0,100000.0,8445.6161,8328.4515,6922.4761,5526.2644,5409.0998,4999.0236,4452.2554,4139.8164,3680.9217,3583.2845,3173.2084,3163.4446,2626.4401,2353.056,2245.6551,2206.6003,2148.018,2069.9082,1923.4525,1874.6339,1825.8153,1757.4692,1650.0683,1591.486,1464.5577,1454.794,1445.0303,1435.2665,1396.2117,1269.2833,1259.5196,1103.3001,1054.4815,1025.1904,995.8992
False,1.0,Пензенская область,1,True,28000.0,80000.0,6756.4929,6662.7612,5537.9809,4421.0115,4327.2798,3999.2189,3561.8043,3311.8532,2944.7374,2866.6276,2538.5667,2530.7557,2101.1521,1882.4448,1796.5241,1765.2802,1718.4144,1655.9266,1538.762,1499.7071,1460.6522,1405.9754,1320.0547,1273.1888,1171.6462,1163.8352,1156.0242,1148.2132,1116.9693,1015.4267,1007.6157,882.6401,843.5852,820.1523,796.7194
False,1.0,Костромская область,1,False,25000.0,100000.0,8445.6161,8328.4515,6922.4761,5526.2644,5409.0998,4999.0236,4452.2554,4139.8164,3680.9217,3583.2845,3173.2084,3163.4446,2626.4401,2353.056,2245.6551,2206.6003,2148.018,2069.9082,1923.4525,1874.6339,1825.8153,1757.4692,1650.0683,1591.486,1464.5577,1454.794,1445.0303,1435.2665,1396.2117,1269.2833,1259.5196,1103.3001,1054.4815,1025.1904,995.8992
False,1.0,Костромская область,1,True,50000.0,50000.0,4222.808,4164.2257,3461.238,2763.1322,2704.5499,2499.5118,2226.1277,2069.9082,1840.4608,1791.6423,1586.6042,1581.7223,1313.2201,1176.528,1122.8276,1103.3001,1074.009,1034.9541,961.7262,937.3169,912.9076,878.7346,825.0342,795.743,732.2789,727.397,722.5151,717.6333,698.1058,634.6417,629.7598,551.6501,527.2408,512.5952,497.9496
False,1.0,Удмуртская Республика,1,False,25000.0,600000.0,50673.6965,49970.7088,41534.8565,33157.5864,32454.5987,29994.1418,26713.5325,24838.8987,22085.5302,21499.7071,19039.2501,18980.6678,15758.6409,14118.3363,13473.9309,13239.6016,12888.1078,12419.4493,11540.7147,11247.8032,10954.8916,10544.8155,9900.4101,9548.9162,8787.3462,8728.7639,8670.1816,8611.5993,8377.2701,7615.7001,7557.1178,6619.8008,6326.8893,6151.1424,5975.3954
False,1.0,Удмуртская Республика,1,True,30000.0,50000.0,4222.808,4164.2257,3461.238,2763.1322,2704.5499,2499.5118,2226.1277,2069.9082,1840.4608,1791.6423,1586.6042,1581.7223,1313.2201,1176.528,1122.8276,1103.3001,1074.009,1034.9541,961.7262,937.3169,912.9076,878.7346,825.0342,795.743,732.2789,727.397,722.5151,717.6333,698.1058,634.6417,629.7598,551.6501,527.2408,512.5952,497.9496
False,1.0,Астраханская область,1,False,25000.0,100000.0,8445.6161,8328.4515,6922.4761,5526.2644,5409.0998,4999.0236,4452.2554,4139.8164,3680.9217,3583.2845,3173.2084,3163.4446,2626.4401,2353.056,2245.6551,2206.6003,2148.018,2069.9082,1923.4525,1874.6339,1825.8153,1757.4692,1650.0683,1591.486,1464.5577,1454.794,1445.0303,1435.2665,1396.2117,1269.2833,1259.5196,1103.3001,1054.4815,1025.1904,995.8992
False,1.0,Астраханская область,1,True,45000.0,57300.0,4839.338,4772.2027,3966.5788,3166.5495,3099.4142,2864.4405,2551.1424,2372.1148,2109.1681,2053.222,1818.2484,1812.6538,1504.9502,1348.3011,1286.7604,1264.382,1230.8143,1186.0574,1102.1383,1074.1652,1046.1921,1007.0299,945.4892,911.9215,839.1916,833.597,828.0023,822.4077,800.0293,727.2994,721.7047,632.191,604.2179,587.4341,570.6503
False,1.0,Пермский край,1,False,25000.0,204000.0,17229.0568,16990.041,14121.8512,11273.5794,11034.5636,10198.0082,9082.6011,8445.2255,7509.0803,7309.9004,6473.345,6453.4271,5357.9379,4800.2343,4581.1365,4501.4646,4381.9566,4222.6128,3923.843,3824.2531,3724.6632,3585.2373,3366.1394,3246.6315,2987.6977,2967.7797,2947.8617,2927.9438,2848.2718,2589.338,2569.42,2250.7323,2151.1424,2091.3884,2031.6344
False,1.0,Пермский край,1,True,40000.0,80000.0,6756.4929,6662.7612,5537.9809,4421.0115,4327.2798,3999.2189,3561.8043,3311.8532,2944.7374,2866.6276,2538.5667,2530.7557,2101.1521,1882.4448,1796.5241,1765.2802,1718.4144,1655.9266,1538.762,1499.7071,1460.6522,1405.9754,1320.0547,1273.1888,1171.6462,1163.8352,1156.0242,1148.2132,1116.9693,1015.4267,1007.6157,882.6401,843.5852,820.1523,796.7194
False,1.0,Ставропольский край,2,False,28000.0,100000.0,8445.6161,8328.4515,6922.4761,5526.2644,5409.0998,4999.0236,4452.2554,4139.8164,3680.9217,3583.2845,3173.2084,3163.4446,2626.4401,2353.056,2245.6551,2206.6003,2148.018,2069.9082,1923.4525,1874.6339,1825.8153,1757.4692,1650.0683,1591.486,1464.5577,1454.794,1445.0303,1435.2665,1396.2117,1269.2833,1259.5196,1103.3001,1054.4815,1025.1904,995.8992
False,1.0,Ставропольский край,2,True,30000.0,50000.0,4222.808,4164.2257,3461.238,2763.1322,2704.5499,2499.5118,2226.1277,2069.9082,1840.4608,1791.6423,1586.6042,1581.7223,1313.2201,1176.528,1122.8276,1103.3001,1074.009,1034.9541,961.7262,937.3169,912.9076,878.7346,825.0342,795.743,732.2789,727.397,722.5151,717.6333,698.1058,634.6417,629.7598,551.6501,527.2408,512.5952,497.9496
False,1.0,Саратовская область,2,False,25000.0,100000.0,8445.6161,8328.4515,6922.4761,5526.2644,5409.0998,4999.0236,4452.2554,4139.8164,3680.9217,3583.2845,3173.2084,3163.4446,2626.4401,2353.056,2245.6551,2206.6003,2148.018,2069.9082,1923.4525,1874.6339,1825.8153,1757.4692,1650.0683,1591.486,1464.5577,1454.794,1445.0303,1435.2665,1396.2117,1269.2833,1259.5196,1103.3001,1054.4815,1025.1904,995.8992
False,1.0,Саратовская область,2,True,28000.0,50000.0,4222.808,4164.2257,3461.238,2763.1322,2704.5499,2499.5118,2226.1277,2069.9082,1840.4608,1791.6423,1586.6042,1581.7223,1313.2201,1176.528,1122.8276,1103.3001,1074.009,1034.9541,961.7262,937.3169,912.9076,878.7346,825.0342,795.743,732.2789,727.397,722.5151,717.6333,698.1058,634.6417,629.7598,551.6501,527.2408,512.5952,497.9496
False,1.0,Челябинская область,0,False,25000.0,100000.0,8445.6161,8328.4515,6922.4761,5526.2644,5409.0998,4999.0236,4452.2554,4139.8164,3680.9217,3583.2845,3173.2084,3163.4446,2626.4401,2353.056,2245.6551,2206.6003,2148.018,2069.9082,1923.4525,1874.6339,1825.8153,1757.4692,1650.0683,1591.486,1464.5577,1454.794,1445.0303,1435.2665,1396.2117,1269.2833,1259.5196,1103.3001,1054.4815,1025.1904,995.8992
False,1.0,Челябинская область,0,True,35000.0,50000.0,4222.808,4164.2257,3461.238,2763.1322,2704.5499,2499.5118,2226.1277,2069.9082,1840.4608,1791.6423,1586.6042,1581.7223,1313.2201,1176.528,1122.8276,1103.3001,1074.009,1034.9541,961.7262,937.3169,912.9076,878.7346,825.0342,795.743,732.2789,727.397,722.5151,717.6333,698.1058,634.6417,629.7598,551.6501,527.2408,512.5952,497.9496
False,1.0,Ивановская область,1,False,25000.0,100000.0,8445.6161,8328.4515,6922.4761,5526.2644,5409.0998,4999.0236,4452.2554,4139.8164,3680.9217,3583.2845,3173.2084,3163.4446,2626.4401,2353.056,2245.6551,2206.6003,2148.018,2069.9082,1923.4525,1874.6339,1825.8153,1757.4692,1650.0683,1591.486,1464.5577,1454.794,1445.0303,1435.2665,1396.2117,1269.2833,1259.5196,1103.3001,1054.4815,1025.1904,995.8992
False,1.0,Ивановская область,1,True,28000.0,50000.0,4222.808,4164.2257,3461.238,2763.1322,2704.5499,2499.5118,2226.1277,2069.9082,1840.4608,1791.6423,1586.6042,1581.7223,1313.2201,1176.528,1122.8276,1103.3001,1074.009,1034.9541,961.7262,937.3169,912.9076,878.7346,825.0342,795.743,732.2789,727.397,722.5151,717.6333,698.1058,634.6417,629.7598,551.6501,527.2408,512.5952,497.9496
False,1.0,Республика Бурятия,1,False,25000.0,80000.0,6756.4929,6662.7612,5537.9809,4421.0115,4327.2798,3999.2189,3561.8043,3311.8532,2944.7374,2866.6276,2538.5667,2530.7557,2101.1521,1882.4448,1796.5241,1765.2802,1718.4144,1655.9266,1538.762,1499.7071,1460.6522,1405.9754,1320.0547,1273.1888,1171.6462,1163.8352,1156.0242,1148.2132,1116.9693,1015.4267,1007.6157,882.6401,843.5852,820.1523,796.7194
