is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)","Личные установки и ценности, мировоззрение (2043_4)",Дисциплинированность (СК) (593_4),Административные функции (61_3),"Контроль  сварки/резки, измерение (71_3)",Составление/формирование/подготовка отчетности (ОПТ) (3911_36),Командность (СК) (1371_4),"Организаторские способности, лидерство (СК) (393_4)",Руководство и контроль сварочного производства (999_3),"Знание техник, технологии сварки, наплавки (41_3)",Сварка без конкретизации вида/оборудования (26_3),"Чтение чертежей, документации (68_3)",Технологическая подготовка сварочного производства (997_3),Коммуникабельность (СК) (617_4),"Знание НТД, НД, ПТД (2712_3)",Чтение схем/чертежей (ОПТ) (3032_36),Разрешительная и исполнительная документация (2690_3),Внимательность (СК) (536_4),Английский язык (ЯС) (1918_32),Стрессоустойчивость (СК) (601_4),Соблюдение техники безопасности (ОПТ) (3791_36),Инициативность (СК) (610_4),"Восприятие, мышление, внимание, память (УСК) (1330_4)",Дефекты и нормы оценки (2754_3),"Соблюдение охраны труда, техники безопасности и пожарной безопасности (69_3)",Пунктуальность (СК) (612_4),"Многозадачность, интенсивность (СК) (627_4)",Китайский язык (ЯС) (1933_32),Выполнение ремонтных работ (ОПТ) (8285_36),Обслуживание и ремонт сварочного оборудования (60_3)
True,2.0,Самарская область,0,False,67500.0,180000.0,39265.8312,16728.4019,15001.6635,14901.8521,9522.014,9382.2779,8913.164,8194.5215,7445.9355,7386.0486,6048.5749,4591.3275,4291.8931,3373.6276,3293.7784,3034.2686,2684.9285,2615.0604,2325.6072,2225.7957,1527.1154,1297.5491,1247.6433,758.5672,738.6049,688.6991,668.7368,648.7745,648.7745,548.9631
True,2.0,Брянская область,1,False,90000.0,120000.0,26177.2208,11152.2679,10001.109,9934.568,6348.0093,6254.8519,5942.1093,5463.0143,4963.957,4924.0324,4032.3833,3060.885,2861.2621,2249.0851,2195.8523,2022.8457,1789.9523,1743.3736,1550.4048,1483.8638,1018.077,865.0327,831.7622,505.7114,492.4032,459.1327,445.8246,432.5164,432.5164,365.9754
True,2.0,Алтайский край,2,False,77000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Тюменская область,1,False,40000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Ростовская область,0,False,75000.0,150000.0,32721.526,13940.3349,12501.3863,12418.21,7935.0116,7818.5649,7427.6367,6828.7679,6204.9462,6155.0405,5040.4791,3826.1062,3576.5776,2811.3563,2744.8153,2528.5572,2237.4404,2179.217,1938.006,1854.8298,1272.5962,1081.2909,1039.7028,632.1393,615.504,573.9159,557.2807,540.6454,540.6454,457.4692
True,2.0,Воронежская область,2,False,40000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Ханты-Мансийский автономный округ — Югра,1,False,60000.0,170000.0,37084.3961,15799.0462,14168.2378,14073.9714,8993.0132,8861.0403,8417.9882,7739.2703,7032.2724,6975.7125,5712.543,4336.2537,4053.4546,3186.2038,3110.7907,2865.6981,2535.7658,2469.7793,2196.4068,2102.1404,1442.2757,1225.463,1178.3298,716.4245,697.5713,650.4381,631.5848,612.7315,612.7315,518.4651
True,2.0,Удмуртская Республика,1,False,90000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Владимирская область,1,False,93000.0,120000.0,26177.2208,11152.2679,10001.109,9934.568,6348.0093,6254.8519,5942.1093,5463.0143,4963.957,4924.0324,4032.3833,3060.885,2861.2621,2249.0851,2195.8523,2022.8457,1789.9523,1743.3736,1550.4048,1483.8638,1018.077,865.0327,831.7622,505.7114,492.4032,459.1327,445.8246,432.5164,432.5164,365.9754
True,2.0,Ставропольский край,2,False,90000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Белгородская область,2,False,120000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Кировская область,1,False,70000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Ивановская область,1,False,93000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Смоленская область,1,False,93000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Республика Крым,1,False,104000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Камчатский край,1,False,120000.0,120000.0,26177.2208,11152.2679,10001.109,9934.568,6348.0093,6254.8519,5942.1093,5463.0143,4963.957,4924.0324,4032.3833,3060.885,2861.2621,2249.0851,2195.8523,2022.8457,1789.9523,1743.3736,1550.4048,1483.8638,1018.077,865.0327,831.7622,505.7114,492.4032,459.1327,445.8246,432.5164,432.5164,365.9754
True,2.0,Республика Мордовия,1,False,93000.0,120000.0,26177.2208,11152.2679,10001.109,9934.568,6348.0093,6254.8519,5942.1093,5463.0143,4963.957,4924.0324,4032.3833,3060.885,2861.2621,2249.0851,2195.8523,2022.8457,1789.9523,1743.3736,1550.4048,1483.8638,1018.077,865.0327,831.7622,505.7114,492.4032,459.1327,445.8246,432.5164,432.5164,365.9754
True,2.0,Пензенская область,1,False,77000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Республика Карелия,1,False,93000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Чувашская Республика,1,False,77000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Волгоградская область,2,False,40000.0,150000.0,32721.526,13940.3349,12501.3863,12418.21,7935.0116,7818.5649,7427.6367,6828.7679,6204.9462,6155.0405,5040.4791,3826.1062,3576.5776,2811.3563,2744.8153,2528.5572,2237.4404,2179.217,1938.006,1854.8298,1272.5962,1081.2909,1039.7028,632.1393,615.504,573.9159,557.2807,540.6454,540.6454,457.4692
True,2.0,Омская область,1,False,39500.0,150000.0,32721.526,13940.3349,12501.3863,12418.21,7935.0116,7818.5649,7427.6367,6828.7679,6204.9462,6155.0405,5040.4791,3826.1062,3576.5776,2811.3563,2744.8153,2528.5572,2237.4404,2179.217,1938.006,1854.8298,1272.5962,1081.2909,1039.7028,632.1393,615.504,573.9159,557.2807,540.6454,540.6454,457.4692
True,2.0,Ямало-Ненецкий автономный округ,1,False,40000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Оренбургская область,2,False,85000.0,170000.0,37084.3961,15799.0462,14168.2378,14073.9714,8993.0132,8861.0403,8417.9882,7739.2703,7032.2724,6975.7125,5712.543,4336.2537,4053.4546,3186.2038,3110.7907,2865.6981,2535.7658,2469.7793,2196.4068,2102.1404,1442.2757,1225.463,1178.3298,716.4245,697.5713,650.4381,631.5848,612.7315,612.7315,518.4651
True,2.0,Новосибирская область,0,False,90000.0,180000.0,39265.8312,16728.4019,15001.6635,14901.8521,9522.014,9382.2779,8913.164,8194.5215,7445.9355,7386.0486,6048.5749,4591.3275,4291.8931,3373.6276,3293.7784,3034.2686,2684.9285,2615.0604,2325.6072,2225.7957,1527.1154,1297.5491,1247.6433,758.5672,738.6049,688.6991,668.7368,648.7745,648.7745,548.9631
True,2.0,Томская область,1,False,90000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Республика Марий Эл,1,False,120000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Иркутская область,1,False,100000.0,170000.0,37084.3961,15799.0462,14168.2378,14073.9714,8993.0132,8861.0403,8417.9882,7739.2703,7032.2724,6975.7125,5712.543,4336.2537,4053.4546,3186.2038,3110.7907,2865.6981,2535.7658,2469.7793,2196.4068,2102.1404,1442.2757,1225.463,1178.3298,716.4245,697.5713,650.4381,631.5848,612.7315,612.7315,518.4651
True,2.0,Красноярский край,1,False,90000.0,150000.0,32721.526,13940.3349,12501.3863,12418.21,7935.0116,7818.5649,7427.6367,6828.7679,6204.9462,6155.0405,5040.4791,3826.1062,3576.5776,2811.3563,2744.8153,2528.5572,2237.4404,2179.217,1938.006,1854.8298,1272.5962,1081.2909,1039.7028,632.1393,615.504,573.9159,557.2807,540.6454,540.6454,457.4692
True,2.0,Костромская область,1,False,100000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Курганская область,1,False,90000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Новгородская область,1,False,77500.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Республика Хакасия,1,False,90000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Город федерального значения Севастополь,1,False,100000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Ульяновская область,1,False,100000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Архангельская область,1,False,85000.0,120000.0,26177.2208,11152.2679,10001.109,9934.568,6348.0093,6254.8519,5942.1093,5463.0143,4963.957,4924.0324,4032.3833,3060.885,2861.2621,2249.0851,2195.8523,2022.8457,1789.9523,1743.3736,1550.4048,1483.8638,1018.077,865.0327,831.7622,505.7114,492.4032,459.1327,445.8246,432.5164,432.5164,365.9754
True,2.0,Вологодская область,1,False,90000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Республика Тыва,1,False,120000.0,120000.0,26177.2208,11152.2679,10001.109,9934.568,6348.0093,6254.8519,5942.1093,5463.0143,4963.957,4924.0324,4032.3833,3060.885,2861.2621,2249.0851,2195.8523,2022.8457,1789.9523,1743.3736,1550.4048,1483.8638,1018.077,865.0327,831.7622,505.7114,492.4032,459.1327,445.8246,432.5164,432.5164,365.9754
True,2.0,Тамбовская область,2,False,120000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Псковская область,1,False,100000.0,120000.0,26177.2208,11152.2679,10001.109,9934.568,6348.0093,6254.8519,5942.1093,5463.0143,4963.957,4924.0324,4032.3833,3060.885,2861.2621,2249.0851,2195.8523,2022.8457,1789.9523,1743.3736,1550.4048,1483.8638,1018.077,865.0327,831.7622,505.7114,492.4032,459.1327,445.8246,432.5164,432.5164,365.9754
True,2.0,Республика Коми,1,False,90000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Калужская область,1,False,100000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Магаданская область,1,False,67500.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Республика Алтай,1,False,80000.0,159000.0,34684.8176,14776.755,13251.4694,13163.3027,8411.1123,8287.6788,7873.2949,7238.494,6577.243,6524.3429,5342.9078,4055.6726,3791.1722,2980.0377,2909.5043,2680.2706,2371.6868,2309.9701,2054.2863,1966.1196,1348.952,1146.1683,1102.085,670.0676,652.4343,608.3509,590.7175,573.0842,573.0842,484.9174
True,2.0,Астраханская область,1,False,100000.0,120000.0,26177.2208,11152.2679,10001.109,9934.568,6348.0093,6254.8519,5942.1093,5463.0143,4963.957,4924.0324,4032.3833,3060.885,2861.2621,2249.0851,2195.8523,2022.8457,1789.9523,1743.3736,1550.4048,1483.8638,1018.077,865.0327,831.7622,505.7114,492.4032,459.1327,445.8246,432.5164,432.5164,365.9754
True,2.0,Калининградская область,1,False,80000.0,177320.0,38681.2066,16479.3346,14778.3054,14679.98,9380.2418,9242.5862,8780.4569,8072.5141,7335.0737,7276.0785,5958.5184,4522.9677,4227.9916,3323.398,3244.7377,2989.0917,2644.9529,2576.1251,2290.9815,2192.6561,1504.3784,1278.23,1229.0673,747.2729,727.6079,678.4452,658.7801,639.115,639.115,540.7896
True,2.0,Республика Калмыкия,1,False,120000.0,159000.0,34684.8176,14776.755,13251.4694,13163.3027,8411.1123,8287.6788,7873.2949,7238.494,6577.243,6524.3429,5342.9078,4055.6726,3791.1722,2980.0377,2909.5043,2680.2706,2371.6868,2309.9701,2054.2863,1966.1196,1348.952,1146.1683,1102.085,670.0676,652.4343,608.3509,590.7175,573.0842,573.0842,484.9174
True,2.0,Кабардино-Балкарская Республика,1,False,120000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Орловская область,1,False,100000.0,159000.0,34684.8176,14776.755,13251.4694,13163.3027,8411.1123,8287.6788,7873.2949,7238.494,6577.243,6524.3429,5342.9078,4055.6726,3791.1722,2980.0377,2909.5043,2680.2706,2371.6868,2309.9701,2054.2863,1966.1196,1348.952,1146.1683,1102.085,670.0676,652.4343,608.3509,590.7175,573.0842,573.0842,484.9174
True,2.0,Республика Ингушетия,1,False,100000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Рязанская область,1,False,90000.0,159000.0,34684.8176,14776.755,13251.4694,13163.3027,8411.1123,8287.6788,7873.2949,7238.494,6577.243,6524.3429,5342.9078,4055.6726,3791.1722,2980.0377,2909.5043,2680.2706,2371.6868,2309.9701,2054.2863,1966.1196,1348.952,1146.1683,1102.085,670.0676,652.4343,608.3509,590.7175,573.0842,573.0842,484.9174
True,2.0,Карачаево-Черкесская Республика,1,False,120000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Чеченская Республика,1,False,120000.0,120000.0,26177.2208,11152.2679,10001.109,9934.568,6348.0093,6254.8519,5942.1093,5463.0143,4963.957,4924.0324,4032.3833,3060.885,2861.2621,2249.0851,2195.8523,2022.8457,1789.9523,1743.3736,1550.4048,1483.8638,1018.077,865.0327,831.7622,505.7114,492.4032,459.1327,445.8246,432.5164,432.5164,365.9754
True,2.0,Чукотский автономный округ,1,False,104000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Республика Дагестан,1,False,100000.0,177320.0,38681.2066,16479.3346,14778.3054,14679.98,9380.2418,9242.5862,8780.4569,8072.5141,7335.0737,7276.0785,5958.5184,4522.9677,4227.9916,3323.398,3244.7377,2989.0917,2644.9529,2576.1251,2290.9815,2192.6561,1504.3784,1278.23,1229.0673,747.2729,727.6079,678.4452,658.7801,639.115,639.115,540.7896
True,1.0,Город федерального значения Москва,0,False,50000.0,118000.0,25740.9338,10966.3968,9834.4239,9768.9919,6242.2092,6150.6044,5843.0742,5371.9641,4881.2244,4841.9652,3965.1769,3009.8702,2813.5744,2211.6003,2159.2547,1989.1316,1760.1198,1714.3174,1524.5647,1459.1327,1001.109,850.6155,817.8995,497.2829,484.1965,451.4805,438.3941,425.3078,425.3078,359.8758
True,1.0,Амурская область,1,False,50000.0,118000.0,25740.9338,10966.3968,9834.4239,9768.9919,6242.2092,6150.6044,5843.0742,5371.9641,4881.2244,4841.9652,3965.1769,3009.8702,2813.5744,2211.6003,2159.2547,1989.1316,1760.1198,1714.3174,1524.5647,1459.1327,1001.109,850.6155,817.8995,497.2829,484.1965,451.4805,438.3941,425.3078,425.3078,359.8758
True,1.0,Челябинская область,0,False,42500.0,118000.0,25740.9338,10966.3968,9834.4239,9768.9919,6242.2092,6150.6044,5843.0742,5371.9641,4881.2244,4841.9652,3965.1769,3009.8702,2813.5744,2211.6003,2159.2547,1989.1316,1760.1198,1714.3174,1524.5647,1459.1327,1001.109,850.6155,817.8995,497.2829,484.1965,451.4805,438.3941,425.3078,425.3078,359.8758
True,1.0,Ленинградская область,1,False,50000.0,90000.0,19632.9156,8364.201,7500.8318,7450.926,4761.007,4691.139,4456.582,4097.2607,3722.9677,3693.0243,3024.2875,2295.6637,2145.9465,1686.8138,1646.8892,1517.1343,1342.4642,1307.5302,1162.8036,1112.8979,763.5577,648.7745,623.8217,379.2836,369.3024,344.3496,334.3684,324.3873,324.3873,274.4815
True,1.0,Город федерального значения Санкт-Петербург,0,False,50000.0,118000.0,25740.9338,10966.3968,9834.4239,9768.9919,6242.2092,6150.6044,5843.0742,5371.9641,4881.2244,4841.9652,3965.1769,3009.8702,2813.5744,2211.6003,2159.2547,1989.1316,1760.1198,1714.3174,1524.5647,1459.1327,1001.109,850.6155,817.8995,497.2829,484.1965,451.4805,438.3941,425.3078,425.3078,359.8758
True,1.0,Республика Саха (Якутия),1,False,35750.0,118000.0,25740.9338,10966.3968,9834.4239,9768.9919,6242.2092,6150.6044,5843.0742,5371.9641,4881.2244,4841.9652,3965.1769,3009.8702,2813.5744,2211.6003,2159.2547,1989.1316,1760.1198,1714.3174,1524.5647,1459.1327,1001.109,850.6155,817.8995,497.2829,484.1965,451.4805,438.3941,425.3078,425.3078,359.8758
True,1.0,Свердловская область,0,False,67500.0,150000.0,32721.526,13940.3349,12501.3863,12418.21,7935.0116,7818.5649,7427.6367,6828.7679,6204.9462,6155.0405,5040.4791,3826.1062,3576.5776,2811.3563,2744.8153,2528.5572,2237.4404,2179.217,1938.006,1854.8298,1272.5962,1081.2909,1039.7028,632.1393,615.504,573.9159,557.2807,540.6454,540.6454,457.4692
True,1.0,Ярославская область,1,False,100000.0,118000.0,25740.9338,10966.3968,9834.4239,9768.9919,6242.2092,6150.6044,5843.0742,5371.9641,4881.2244,4841.9652,3965.1769,3009.8702,2813.5744,2211.6003,2159.2547,1989.1316,1760.1198,1714.3174,1524.5647,1459.1327,1001.109,850.6155,817.8995,497.2829,484.1965,451.4805,438.3941,425.3078,425.3078,359.8758
True,1.0,Хабаровский край,1,False,100000.0,100000.0,21814.3507,9293.5566,8334.2575,8278.8067,5290.0078,5212.3766,4951.7578,4552.5119,4136.6308,4103.3603,3360.3194,2550.7375,2384.3851,1874.2376,1829.8769,1685.7048,1491.6269,1452.8114,1292.004,1236.5532,848.3975,720.8606,693.1352,421.4262,410.336,382.6106,371.5205,360.4303,360.4303,304.9795
True,1.0,Кемеровская область,1,False,67500.0,118000.0,25740.9338,10966.3968,9834.4239,9768.9919,6242.2092,6150.6044,5843.0742,5371.9641,4881.2244,4841.9652,3965.1769,3009.8702,2813.5744,2211.6003,2159.2547,1989.1316,1760.1198,1714.3174,1524.5647,1459.1327,1001.109,850.6155,817.8995,497.2829,484.1965,451.4805,438.3941,425.3078,425.3078,359.8758
True,1.0,Сахалинская область,1,False,118000.0,118000.0,25740.9338,10966.3968,9834.4239,9768.9919,6242.2092,6150.6044,5843.0742,5371.9641,4881.2244,4841.9652,3965.1769,3009.8702,2813.5744,2211.6003,2159.2547,1989.1316,1760.1198,1714.3174,1524.5647,1459.1327,1001.109,850.6155,817.8995,497.2829,484.1965,451.4805,438.3941,425.3078,425.3078,359.8758
True,1.0,Тульская область,1,False,90000.0,90000.0,19632.9156,8364.201,7500.8318,7450.926,4761.007,4691.139,4456.582,4097.2607,3722.9677,3693.0243,3024.2875,2295.6637,2145.9465,1686.8138,1646.8892,1517.1343,1342.4642,1307.5302,1162.8036,1112.8979,763.5577,648.7745,623.8217,379.2836,369.3024,344.3496,334.3684,324.3873,324.3873,274.4815
