is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Аккуратность (СК) (575_4),Дисциплинированность (СК) (593_4),"Личные установки и ценности, мировоззрение (2043_4)","Организаторские способности, лидерство (СК) (393_4)",Приготовление хлебобулочных изделий (3317_9),Командность (СК) (1371_4),Внимательность (СК) (536_4),"Соблюдение требований охраны труда, санитарии и гигиены, пожарной безопасности, правил внутреннего трудового распорядка, других правил и норм (690_9)",Приготовление различных полуфабрикатов (3301_9),"Контроль качества сырья, его хранения и приготовления блюд (2724_9)",Коммуникабельность (СК) (617_4),Доброжелательность (СК) (1126_4),"Участие в процессе приготовления заказов, блюд (сфера питания) (694_9)","Саморазвитие, обучаемость (СК) (604_4)","Приготовление  блюд, заготовок и полуфабрикатов (2676_9)","Оформление витрин предприятия питания, предпродажная подготовка и выкладка товара, оформление ценников (3007_9)",Склонность к здоровому образу жизни (СК) (1662_4)
False,2.0,Город федерального значения Москва,0,False,100.0,300000.0,55096.0599,40735.9166,34679.2576,25789.6451,19635.2979,13676.3269,13480.9508,12894.8225,12894.8225,12504.0703,12308.6942,9475.7408,8205.7962,6838.1635,5763.5949,5470.5308,5372.8427,5177.4666
False,2.0,Город федерального значения Москва,0,True,3000.0,120000.0,22038.424,16294.3667,13871.703,10315.858,7854.1192,5470.5308,5392.3803,5157.929,5157.929,5001.6281,4923.4777,3790.2963,3282.3185,2735.2654,2305.438,2188.2123,2149.1371,2070.9866
False,2.0,Московская область,2,False,2600.0,150000.0,27548.03,20367.9583,17339.6288,12894.8225,9817.649,6838.1635,6740.4754,6447.4113,6447.4113,6252.0352,6154.3471,4737.8704,4102.8981,3419.0817,2881.7975,2735.2654,2686.4214,2588.7333
False,2.0,Московская область,2,True,30000.0,100000.0,18365.3533,13578.6389,11559.7525,8596.5484,6545.0993,4558.7756,4493.6503,4298.2742,4298.2742,4168.0234,4102.8981,3158.5803,2735.2654,2279.3878,1921.1983,1823.5103,1790.9476,1725.8222
False,2.0,Красноярский край,1,False,2500.0,261000.0,47933.5721,35440.2475,30170.9541,22436.9912,17082.7092,11898.4044,11728.4272,11218.4956,11218.4956,10878.5412,10708.564,8243.8945,7139.0427,5949.2022,5014.3276,4759.3618,4674.3732,4504.396
False,2.0,Забайкальский край,1,False,20000.0,80000.0,14692.2826,10862.9111,9247.802,6877.2387,5236.0795,3647.0205,3594.9202,3438.6193,3438.6193,3334.4188,3282.3185,2526.8642,2188.2123,1823.5103,1536.9586,1458.8082,1432.7581,1380.6578
False,2.0,Ямало-Ненецкий автономный округ,1,False,26900.0,100000.0,18365.3533,13578.6389,11559.7525,8596.5484,6545.0993,4558.7756,4493.6503,4298.2742,4298.2742,4168.0234,4102.8981,3158.5803,2735.2654,2279.3878,1921.1983,1823.5103,1790.9476,1725.8222
False,2.0,Ямало-Ненецкий автономный округ,1,True,30000.0,30000.0,5509.606,4073.5917,3467.9258,2578.9645,1963.5298,1367.6327,1348.0951,1289.4823,1289.4823,1250.407,1230.8694,947.5741,820.5796,683.8163,576.3595,547.0531,537.2843,517.7467
False,2.0,Хабаровский край,1,False,220.0,120000.0,22038.424,16294.3667,13871.703,10315.858,7854.1192,5470.5308,5392.3803,5157.929,5157.929,5001.6281,4923.4777,3790.2963,3282.3185,2735.2654,2305.438,2188.2123,2149.1371,2070.9866
False,2.0,Хабаровский край,1,True,30000.0,30000.0,5509.606,4073.5917,3467.9258,2578.9645,1963.5298,1367.6327,1348.0951,1289.4823,1289.4823,1250.407,1230.8694,947.5741,820.5796,683.8163,576.3595,547.0531,537.2843,517.7467
False,2.0,Республика Саха (Якутия),1,False,26900.0,261000.0,47933.5721,35440.2475,30170.9541,22436.9912,17082.7092,11898.4044,11728.4272,11218.4956,11218.4956,10878.5412,10708.564,8243.8945,7139.0427,5949.2022,5014.3276,4759.3618,4674.3732,4504.396
False,2.0,Сахалинская область,1,False,22000.0,140000.0,25711.4946,19010.0944,16183.6535,12035.1677,9163.139,6382.2859,6291.1104,6017.5838,6017.5838,5835.2328,5744.0573,4422.0124,3829.3715,3191.143,2689.6776,2552.9144,2507.3266,2416.1511
False,2.0,Сахалинская область,1,True,26900.0,48000.0,8815.3696,6517.7467,5548.6812,4126.3432,3141.6477,2188.2123,2156.9521,2063.1716,2063.1716,2000.6513,1969.3911,1516.1185,1312.9274,1094.1062,922.1752,875.2849,859.6548,828.3947
False,2.0,Камчатский край,1,False,20000.0,150000.0,27548.03,20367.9583,17339.6288,12894.8225,9817.649,6838.1635,6740.4754,6447.4113,6447.4113,6252.0352,6154.3471,4737.8704,4102.8981,3419.0817,2881.7975,2735.2654,2686.4214,2588.7333
False,2.0,Ненецкий автономный округ,1,False,26900.0,80000.0,14692.2826,10862.9111,9247.802,6877.2387,5236.0795,3647.0205,3594.9202,3438.6193,3438.6193,3334.4188,3282.3185,2526.8642,2188.2123,1823.5103,1536.9586,1458.8082,1432.7581,1380.6578
False,2.0,Республика Тыва,1,False,30000.0,60000.0,11019.212,8147.1833,6935.8515,5157.929,3927.0596,2735.2654,2696.1902,2578.9645,2578.9645,2500.8141,2461.7388,1895.1482,1641.1592,1367.6327,1152.719,1094.1062,1074.5685,1035.4933
False,2.0,Магаданская область,1,False,23723.0,91000.0,16712.4715,12356.5614,10519.3748,7822.859,5956.0404,4148.4858,4089.2218,3911.4295,3911.4295,3792.9013,3733.6373,2874.308,2489.0915,2074.2429,1748.2905,1659.3943,1629.7623,1570.4982
False,2.0,Чукотский автономный округ,1,False,28000.0,45837.0,8418.127,6224.0407,5298.6438,3940.3999,3000.0772,2089.606,2059.7545,1970.1999,1970.1999,1910.4969,1880.6454,1447.7984,1253.7636,1044.803,880.6197,835.8424,820.9166,791.0651
False,2.0,Донецкая область,1,False,23000.0,100000.0,18365.3533,13578.6389,11559.7525,8596.5484,6545.0993,4558.7756,4493.6503,4298.2742,4298.2742,4168.0234,4102.8981,3158.5803,2735.2654,2279.3878,1921.1983,1823.5103,1790.9476,1725.8222
False,0.0,Тамбовская область,2,False,11163.0,58000.0,10651.9049,7875.6106,6704.6565,4985.998,3796.1576,2644.0899,2606.3172,2492.999,2492.999,2417.4536,2379.6809,1831.9766,1586.4539,1322.0449,1114.295,1057.6359,1038.7496,1000.9769
False,0.0,Тамбовская область,2,True,8500.0,35000.0,6427.8737,4752.5236,4045.9134,3008.7919,2290.7848,1595.5715,1572.7776,1504.396,1504.396,1458.8082,1436.0143,1105.5031,957.3429,797.7857,672.4194,638.2286,626.8317,604.0378
False,0.0,Нижегородская область,0,False,2300.0,60000.0,11019.212,8147.1833,6935.8515,5157.929,3927.0596,2735.2654,2696.1902,2578.9645,2578.9645,2500.8141,2461.7388,1895.1482,1641.1592,1367.6327,1152.719,1094.1062,1074.5685,1035.4933
False,0.0,Нижегородская область,0,True,16000.0,43000.0,7897.1019,5838.8147,4970.6936,3696.5158,2814.3927,1960.2735,1932.2696,1848.2579,1848.2579,1792.2501,1764.2462,1358.1895,1176.1641,980.1368,826.1153,784.1094,770.1075,742.1035
False,0.0,Пензенская область,1,False,1500.0,60000.0,11019.212,8147.1833,6935.8515,5157.929,3927.0596,2735.2654,2696.1902,2578.9645,2578.9645,2500.8141,2461.7388,1895.1482,1641.1592,1367.6327,1152.719,1094.1062,1074.5685,1035.4933
False,0.0,Пензенская область,1,True,11163.0,39000.0,7162.4878,5295.6692,4508.3035,3352.6539,2552.5887,1777.9225,1752.5236,1676.3269,1676.3269,1625.5291,1600.1303,1231.8463,1066.7535,888.9613,749.2673,711.169,698.4696,673.0707
False,0.0,Костромская область,1,False,2300.0,58000.0,10651.9049,7875.6106,6704.6565,4985.998,3796.1576,2644.0899,2606.3172,2492.999,2492.999,2417.4536,2379.6809,1831.9766,1586.4539,1322.0449,1114.295,1057.6359,1038.7496,1000.9769
False,0.0,Волгоградская область,2,False,9500.0,70000.0,12855.7473,9505.0472,8091.8268,6017.5838,4581.5695,3191.143,3145.5552,3008.7919,3008.7919,2917.6164,2872.0287,2211.0062,1914.6858,1595.5715,1344.8388,1276.4572,1253.6633,1208.0755
False,0.0,Волгоградская область,2,True,16000.0,42240.0,7757.5252,5735.6171,4882.8395,3631.182,2764.65,1925.6268,1898.1179,1815.591,1815.591,1760.5731,1733.0641,1334.1843,1155.3761,962.8134,811.5142,770.2507,756.4963,728.9873
False,0.0,Астраханская область,1,False,9500.0,60000.0,11019.212,8147.1833,6935.8515,5157.929,3927.0596,2735.2654,2696.1902,2578.9645,2578.9645,2500.8141,2461.7388,1895.1482,1641.1592,1367.6327,1152.719,1094.1062,1074.5685,1035.4933
False,0.0,Астраханская область,1,True,17250.0,32000.0,5876.9131,4345.1644,3699.1208,2750.8955,2094.4318,1458.8082,1437.9681,1375.4477,1375.4477,1333.7675,1312.9274,1010.7457,875.2849,729.4041,614.7835,583.5233,573.1032,552.2631
False,0.0,Орловская область,1,False,9500.0,45000.0,8264.409,6110.3875,5201.8886,3868.4468,2945.2947,2051.449,2022.1426,1934.2234,1934.2234,1875.6106,1846.3041,1421.3611,1230.8694,1025.7245,864.5392,820.5796,805.9264,776.62
False,0.0,Орловская область,1,True,9500.0,42240.0,7757.5252,5735.6171,4882.8395,3631.182,2764.65,1925.6268,1898.1179,1815.591,1815.591,1760.5731,1733.0641,1334.1843,1155.3761,962.8134,811.5142,770.2507,756.4963,728.9873
False,0.0,Ульяновская область,1,False,9500.0,58000.0,10651.9049,7875.6106,6704.6565,4985.998,3796.1576,2644.0899,2606.3172,2492.999,2492.999,2417.4536,2379.6809,1831.9766,1586.4539,1322.0449,1114.295,1057.6359,1038.7496,1000.9769
False,0.0,Ульяновская область,1,True,16000.0,35000.0,6427.8737,4752.5236,4045.9134,3008.7919,2290.7848,1595.5715,1572.7776,1504.396,1504.396,1458.8082,1436.0143,1105.5031,957.3429,797.7857,672.4194,638.2286,626.8317,604.0378
False,0.0,Вологодская область,1,False,9500.0,50000.0,9182.6767,6789.3194,5779.8763,4298.2742,3272.5497,2279.3878,2246.8251,2149.1371,2149.1371,2084.0117,2051.449,1579.2901,1367.6327,1139.6939,960.5992,911.7551,895.4738,862.9111
False,0.0,Вологодская область,1,True,11163.0,32000.0,5876.9131,4345.1644,3699.1208,2750.8955,2094.4318,1458.8082,1437.9681,1375.4477,1375.4477,1333.7675,1312.9274,1010.7457,875.2849,729.4041,614.7835,583.5233,573.1032,552.2631
False,0.0,Ивановская область,1,False,230.0,58000.0,10651.9049,7875.6106,6704.6565,4985.998,3796.1576,2644.0899,2606.3172,2492.999,2492.999,2417.4536,2379.6809,1831.9766,1586.4539,1322.0449,1114.295,1057.6359,1038.7496,1000.9769
False,0.0,Ивановская область,1,True,30000.0,30000.0,5509.606,4073.5917,3467.9258,2578.9645,1963.5298,1367.6327,1348.0951,1289.4823,1289.4823,1250.407,1230.8694,947.5741,820.5796,683.8163,576.3595,547.0531,537.2843,517.7467
False,0.0,Саратовская область,2,False,9500.0,72800.0,13369.9772,9885.2491,8415.4998,6258.2872,4764.8323,3318.7887,3271.3774,3129.1436,3129.1436,3034.3211,2986.9098,2299.4464,1991.2732,1659.3943,1398.6324,1327.5155,1303.8098,1256.3986
False,0.0,Саратовская область,2,True,9500.0,33000.0,6060.5666,4480.9508,3814.7183,2836.861,2159.8828,1504.396,1482.9046,1418.4305,1418.4305,1375.4477,1353.9564,1042.3315,902.6376,752.198,633.9954,601.7584,591.0127,569.5213
False,0.0,Брянская область,1,False,9500.0,45000.0,8264.409,6110.3875,5201.8886,3868.4468,2945.2947,2051.449,2022.1426,1934.2234,1934.2234,1875.6106,1846.3041,1421.3611,1230.8694,1025.7245,864.5392,820.5796,805.9264,776.62
False,0.0,Брянская область,1,True,13000.0,30000.0,5509.606,4073.5917,3467.9258,2578.9645,1963.5298,1367.6327,1348.0951,1289.4823,1289.4823,1250.407,1230.8694,947.5741,820.5796,683.8163,576.3595,547.0531,537.2843,517.7467
False,0.0,Удмуртская Республика,1,False,9500.0,45000.0,8264.409,6110.3875,5201.8886,3868.4468,2945.2947,2051.449,2022.1426,1934.2234,1934.2234,1875.6106,1846.3041,1421.3611,1230.8694,1025.7245,864.5392,820.5796,805.9264,776.62
False,0.0,Удмуртская Республика,1,True,9500.0,22500.0,4132.2045,3055.1937,2600.9443,1934.2234,1472.6473,1025.7245,1011.0713,967.1117,967.1117,937.8053,923.1521,710.6806,615.4347,512.8623,432.2696,410.2898,402.9632,388.31
False,0.0,Кировская область,1,False,9500.0,50000.0,9182.6767,6789.3194,5779.8763,4298.2742,3272.5497,2279.3878,2246.8251,2149.1371,2149.1371,2084.0117,2051.449,1579.2901,1367.6327,1139.6939,960.5992,911.7551,895.4738,862.9111
False,0.0,Кировская область,1,True,12000.0,35000.0,6427.8737,4752.5236,4045.9134,3008.7919,2290.7848,1595.5715,1572.7776,1504.396,1504.396,1458.8082,1436.0143,1105.5031,957.3429,797.7857,672.4194,638.2286,626.8317,604.0378
False,0.0,Республика Мордовия,1,False,9500.0,40000.0,7346.1413,5431.4556,4623.901,3438.6193,2618.0397,1823.5103,1797.4601,1719.3097,1719.3097,1667.2094,1641.1592,1263.4321,1094.1062,911.7551,768.4793,729.4041,716.379,690.3289
False,0.0,Республика Мордовия,1,True,16000.0,20000.0,3673.0707,2715.7278,2311.9505,1719.3097,1309.0199,911.7551,898.7301,859.6548,859.6548,833.6047,820.5796,631.7161,547.0531,455.8776,384.2397,364.7021,358.1895,345.1644
False,0.0,Оренбургская область,2,False,9500.0,55000.0,10100.9443,7468.2514,6357.8639,4728.1016,3599.8046,2507.3266,2471.5077,2364.0508,2364.0508,2292.4129,2256.5939,1737.2191,1504.396,1253.6633,1056.6591,1002.9306,985.0212,949.2022
False,0.0,Оренбургская область,2,True,11163.0,32000.0,5876.9131,4345.1644,3699.1208,2750.8955,2094.4318,1458.8082,1437.9681,1375.4477,1375.4477,1333.7675,1312.9274,1010.7457,875.2849,729.4041,614.7835,583.5233,573.1032,552.2631
False,0.0,Республика Марий Эл,1,False,11163.0,45000.0,8264.409,6110.3875,5201.8886,3868.4468,2945.2947,2051.449,2022.1426,1934.2234,1934.2234,1875.6106,1846.3041,1421.3611,1230.8694,1025.7245,864.5392,820.5796,805.9264,776.62
False,0.0,Республика Марий Эл,1,True,12000.0,45000.0,8264.409,6110.3875,5201.8886,3868.4468,2945.2947,2051.449,2022.1426,1934.2234,1934.2234,1875.6106,1846.3041,1421.3611,1230.8694,1025.7245,864.5392,820.5796,805.9264,776.62
False,0.0,Липецкая область,1,False,9500.0,54000.0,9917.2908,7332.465,6242.2664,4642.1361,3534.3536,2461.7388,2426.5711,2321.0681,2321.0681,2250.7327,2215.565,1705.6333,1477.0433,1230.8694,1037.4471,984.6955,967.1117,931.944
False,0.0,Липецкая область,1,True,22000.0,30000.0,5509.606,4073.5917,3467.9258,2578.9645,1963.5298,1367.6327,1348.0951,1289.4823,1289.4823,1250.407,1230.8694,947.5741,820.5796,683.8163,576.3595,547.0531,537.2843,517.7467
False,0.0,Чувашская Республика,1,False,9500.0,60000.0,11019.212,8147.1833,6935.8515,5157.929,3927.0596,2735.2654,2696.1902,2578.9645,2578.9645,2500.8141,2461.7388,1895.1482,1641.1592,1367.6327,1152.719,1094.1062,1074.5685,1035.4933
False,0.0,Чувашская Республика,1,True,12000.0,42240.0,7757.5252,5735.6171,4882.8395,3631.182,2764.65,1925.6268,1898.1179,1815.591,1815.591,1760.5731,1733.0641,1334.1843,1155.3761,962.8134,811.5142,770.2507,756.4963,728.9873
False,0.0,Владимирская область,1,False,2300.0,66000.0,12121.1332,8961.9017,7629.4367,5673.7219,4319.7655,3008.7919,2965.8092,2836.861,2836.861,2750.8955,2707.9127,2084.663,1805.2752,1504.396,1267.9909,1203.5168,1182.0254,1139.0427
False,0.0,Владимирская область,1,True,11163.0,32000.0,5876.9131,4345.1644,3699.1208,2750.8955,2094.4318,1458.8082,1437.9681,1375.4477,1375.4477,1333.7675,1312.9274,1010.7457,875.2849,729.4041,614.7835,583.5233,573.1032,552.2631
False,0.0,Карачаево-Черкесская Республика,1,False,9500.0,45000.0,8264.409,6110.3875,5201.8886,3868.4468,2945.2947,2051.449,2022.1426,1934.2234,1934.2234,1875.6106,1846.3041,1421.3611,1230.8694,1025.7245,864.5392,820.5796,805.9264,776.62
False,0.0,Ставропольский край,2,False,9500.0,60000.0,11019.212,8147.1833,6935.8515,5157.929,3927.0596,2735.2654,2696.1902,2578.9645,2578.9645,2500.8141,2461.7388,1895.1482,1641.1592,1367.6327,1152.719,1094.1062,1074.5685,1035.4933
False,0.0,Ставропольский край,2,True,11163.0,44880.0,8242.3706,6094.0931,5188.0169,3858.1309,2937.4406,2045.9785,2016.7502,1929.0655,1929.0655,1870.6089,1841.3807,1417.5708,1227.5871,1022.9893,862.2338,818.3914,803.7773,774.549
False,0.0,Белгородская область,2,False,9500.0,80000.0,14692.2826,10862.9111,9247.802,6877.2387,5236.0795,3647.0205,3594.9202,3438.6193,3438.6193,3334.4188,3282.3185,2526.8642,2188.2123,1823.5103,1536.9586,1458.8082,1432.7581,1380.6578
False,0.0,Белгородская область,2,True,12000.0,44880.0,8242.3706,6094.0931,5188.0169,3858.1309,2937.4406,2045.9785,2016.7502,1929.0655,1929.0655,1870.6089,1841.3807,1417.5708,1227.5871,1022.9893,862.2338,818.3914,803.7773,774.549
False,0.0,Псковская область,1,False,9500.0,47000.0,8631.7161,6381.9603,5433.0837,4040.3777,3076.1967,2142.6246,2112.0156,2020.1889,2020.1889,1958.971,1928.3621,1484.5327,1285.5747,1071.3123,902.9632,857.0498,841.7454,811.1364
False,0.0,Псковская область,1,True,16000.0,30000.0,5509.606,4073.5917,3467.9258,2578.9645,1963.5298,1367.6327,1348.0951,1289.4823,1289.4823,1250.407,1230.8694,947.5741,820.5796,683.8163,576.3595,547.0531,537.2843,517.7467
False,0.0,Республика Калмыкия,1,False,9500.0,45000.0,8264.409,6110.3875,5201.8886,3868.4468,2945.2947,2051.449,2022.1426,1934.2234,1934.2234,1875.6106,1846.3041,1421.3611,1230.8694,1025.7245,864.5392,820.5796,805.9264,776.62
False,0.0,Республика Калмыкия,1,True,16000.0,16000.0,2938.4565,2172.5822,1849.5604,1375.4477,1047.2159,729.4041,718.984,687.7239,687.7239,666.8838,656.4637,505.3728,437.6425,364.7021,307.3917,291.7616,286.5516,276.1316
False,0.0,Курская область,2,False,9500.0,58000.0,10651.9049,7875.6106,6704.6565,4985.998,3796.1576,2644.0899,2606.3172,2492.999,2492.999,2417.4536,2379.6809,1831.9766,1586.4539,1322.0449,1114.295,1057.6359,1038.7496,1000.9769
False,0.0,Курская область,2,True,12000.0,42240.0,7757.5252,5735.6171,4882.8395,3631.182,2764.65,1925.6268,1898.1179,1815.591,1815.591,1760.5731,1733.0641,1334.1843,1155.3761,962.8134,811.5142,770.2507,756.4963,728.9873
False,0.0,Кабардино-Балкарская Республика,1,False,2000.0,45000.0,8264.409,6110.3875,5201.8886,3868.4468,2945.2947,2051.449,2022.1426,1934.2234,1934.2234,1875.6106,1846.3041,1421.3611,1230.8694,1025.7245,864.5392,820.5796,805.9264,776.62
False,0.0,Кабардино-Балкарская Республика,1,True,35000.0,35000.0,6427.8737,4752.5236,4045.9134,3008.7919,2290.7848,1595.5715,1572.7776,1504.396,1504.396,1458.8082,1436.0143,1105.5031,957.3429,797.7857,672.4194,638.2286,626.8317,604.0378
False,0.0,Чеченская Республика,1,False,16000.0,38400.0,7052.2957,5214.1973,4438.945,3301.0746,2513.3181,1750.5698,1725.5617,1650.5373,1650.5373,1600.521,1575.5129,1212.8948,1050.3419,875.2849,737.7401,700.2279,687.7239,662.7157
False,0.0,Чеченская Республика,1,True,16000.0,16242.0,2982.9007,2205.4425,1877.535,1396.2514,1063.055,740.4363,729.8587,698.1257,698.1257,676.9704,666.3927,513.0166,444.2618,370.2182,312.041,296.1745,290.8857,280.308
False,0.0,Республика Северная Осетия,1,False,2000.0,45000.0,8264.409,6110.3875,5201.8886,3868.4468,2945.2947,2051.449,2022.1426,1934.2234,1934.2234,1875.6106,1846.3041,1421.3611,1230.8694,1025.7245,864.5392,820.5796,805.9264,776.62
False,0.0,Республика Северная Осетия,1,True,22500.0,22500.0,4132.2045,3055.1937,2600.9443,1934.2234,1472.6473,1025.7245,1011.0713,967.1117,967.1117,937.8053,923.1521,710.6806,615.4347,512.8623,432.2696,410.2898,402.9632,388.31
False,0.0,Республика Адыгея,1,False,2500.0,45000.0,8264.409,6110.3875,5201.8886,3868.4468,2945.2947,2051.449,2022.1426,1934.2234,1934.2234,1875.6106,1846.3041,1421.3611,1230.8694,1025.7245,864.5392,820.5796,805.9264,776.62
False,0.0,Республика Адыгея,1,True,22500.0,22500.0,4132.2045,3055.1937,2600.9443,1934.2234,1472.6473,1025.7245,1011.0713,967.1117,967.1117,937.8053,923.1521,710.6806,615.4347,512.8623,432.2696,410.2898,402.9632,388.31
False,0.0,"иные территории, включая город и космодром Байконур",1,False,11163.0,20000.0,3673.0707,2715.7278,2311.9505,1719.3097,1309.0199,911.7551,898.7301,859.6548,859.6548,833.6047,820.5796,631.7161,547.0531,455.8776,384.2397,364.7021,358.1895,345.1644
False,0.0,Республика Башкортостан,0,False,220.0,58000.0,10651.9049,7875.6106,6704.6565,4985.998,3796.1576,2644.0899,2606.3172,2492.999,2492.999,2417.4536,2379.6809,1831.9766,1586.4539,1322.0449,1114.295,1057.6359,1038.7496,1000.9769
False,0.0,Республика Башкортостан,0,True,15000.0,39000.0,7162.4878,5295.6692,4508.3035,3352.6539,2552.5887,1777.9225,1752.5236,1676.3269,1676.3269,1625.5291,1600.1303,1231.8463,1066.7535,888.9613,749.2673,711.169,698.4696,673.0707
False,0.0,Республика Татарстан,0,False,2400.0,80000.0,14692.2826,10862.9111,9247.802,6877.2387,5236.0795,3647.0205,3594.9202,3438.6193,3438.6193,3334.4188,3282.3185,2526.8642,2188.2123,1823.5103,1536.9586,1458.8082,1432.7581,1380.6578
False,0.0,Республика Татарстан,0,True,13950.0,40000.0,7346.1413,5431.4556,4623.901,3438.6193,2618.0397,1823.5103,1797.4601,1719.3097,1719.3097,1667.2094,1641.1592,1263.4321,1094.1062,911.7551,768.4793,729.4041,716.379,690.3289
False,0.0,Новосибирская область,0,False,10500.0,75000.0,13774.015,10183.9792,8669.8144,6447.4113,4908.8245,3419.0817,3370.2377,3223.7056,3223.7056,3126.0176,3077.1736,2368.9352,2051.449,1709.5409,1440.8987,1367.6327,1343.2107,1294.3667
False,0.0,Новосибирская область,0,True,13950.0,45000.0,8264.409,6110.3875,5201.8886,3868.4468,2945.2947,2051.449,2022.1426,1934.2234,1934.2234,1875.6106,1846.3041,1421.3611,1230.8694,1025.7245,864.5392,820.5796,805.9264,776.62
False,0.0,Самарская область,0,False,2300.0,55000.0,10100.9443,7468.2514,6357.8639,4728.1016,3599.8046,2507.3266,2471.5077,2364.0508,2364.0508,2292.4129,2256.5939,1737.2191,1504.396,1253.6633,1056.6591,1002.9306,985.0212,949.2022
False,0.0,Самарская область,0,True,2000.0,41000.0,7529.7949,5567.2419,4739.4985,3524.5848,2683.4907,1869.098,1842.3966,1762.2924,1762.2924,1708.8896,1682.1882,1295.0179,1121.4588,934.549,787.6913,747.6392,734.2885,707.5871
False,0.0,Иркутская область,1,False,2300.0,60000.0,11019.212,8147.1833,6935.8515,5157.929,3927.0596,2735.2654,2696.1902,2578.9645,2578.9645,2500.8141,2461.7388,1895.1482,1641.1592,1367.6327,1152.719,1094.1062,1074.5685,1035.4933
False,0.0,Иркутская область,1,True,10000.0,50000.0,9182.6767,6789.3194,5779.8763,4298.2742,3272.5497,2279.3878,2246.8251,2149.1371,2149.1371,2084.0117,2051.449,1579.2901,1367.6327,1139.6939,960.5992,911.7551,895.4738,862.9111
False,0.0,Пермский край,1,False,10500.0,56000.0,10284.5979,7604.0378,6473.4614,4814.0671,3665.2556,2552.9144,2516.4442,2407.0335,2407.0335,2334.0931,2297.6229,1768.8049,1531.7486,1276.4572,1075.8711,1021.1657,1002.9306,966.4604
False,0.0,Пермский край,1,True,15000.0,33000.0,6060.5666,4480.9508,3814.7183,2836.861,2159.8828,1504.396,1482.9046,1418.4305,1418.4305,1375.4477,1353.9564,1042.3315,902.6376,752.198,633.9954,601.7584,591.0127,569.5213
False,0.0,Республика Крым,1,False,2000.0,60000.0,11019.212,8147.1833,6935.8515,5157.929,3927.0596,2735.2654,2696.1902,2578.9645,2578.9645,2500.8141,2461.7388,1895.1482,1641.1592,1367.6327,1152.719,1094.1062,1074.5685,1035.4933
False,0.0,Республика Крым,1,True,8500.0,38400.0,7052.2957,5214.1973,4438.945,3301.0746,2513.3181,1750.5698,1725.5617,1650.5373,1650.5373,1600.521,1575.5129,1212.8948,1050.3419,875.2849,737.7401,700.2279,687.7239,662.7157
False,0.0,Ростовская область,0,False,10500.0,200000.0,36730.7066,27157.2778,23119.505,17193.0967,13090.1986,9117.5513,8987.3006,8596.5484,8596.5484,8336.0469,8205.7962,6317.1605,5470.5308,4558.7756,3842.3966,3647.0205,3581.8951,3451.6444
False,0.0,Ростовская область,0,True,13950.0,40000.0,7346.1413,5431.4556,4623.901,3438.6193,2618.0397,1823.5103,1797.4601,1719.3097,1719.3097,1667.2094,1641.1592,1263.4321,1094.1062,911.7551,768.4793,729.4041,716.379,690.3289
False,0.0,Краснодарский край,0,False,1500.0,80000.0,14692.2826,10862.9111,9247.802,6877.2387,5236.0795,3647.0205,3594.9202,3438.6193,3438.6193,3334.4188,3282.3185,2526.8642,2188.2123,1823.5103,1536.9586,1458.8082,1432.7581,1380.6578
False,0.0,Краснодарский край,0,True,12500.0,55000.0,10100.9443,7468.2514,6357.8639,4728.1016,3599.8046,2507.3266,2471.5077,2364.0508,2364.0508,2292.4129,2256.5939,1737.2191,1504.396,1253.6633,1056.6591,1002.9306,985.0212,949.2022
False,0.0,Рязанская область,1,False,12838.0,58000.0,10651.9049,7875.6106,6704.6565,4985.998,3796.1576,2644.0899,2606.3172,2492.999,2492.999,2417.4536,2379.6809,1831.9766,1586.4539,1322.0449,1114.295,1057.6359,1038.7496,1000.9769
False,0.0,Рязанская область,1,True,13950.0,33000.0,6060.5666,4480.9508,3814.7183,2836.861,2159.8828,1504.396,1482.9046,1418.4305,1418.4305,1375.4477,1353.9564,1042.3315,902.6376,752.198,633.9954,601.7584,591.0127,569.5213
False,0.0,Кемеровская область,1,False,10500.0,60000.0,11019.212,8147.1833,6935.8515,5157.929,3927.0596,2735.2654,2696.1902,2578.9645,2578.9645,2500.8141,2461.7388,1895.1482,1641.1592,1367.6327,1152.719,1094.1062,1074.5685,1035.4933
False,0.0,Кемеровская область,1,True,1400.0,38000.0,6978.8343,5159.8828,4392.706,3266.6884,2487.1377,1732.3347,1707.5871,1633.3442,1633.3442,1583.8489,1559.1013,1200.2605,1039.4008,866.1674,730.0554,692.9339,680.5601,655.8124
False,0.0,Алтайский край,2,False,2000.0,61500.0,11294.6923,8350.8629,7109.2478,5286.8772,4025.2361,2803.647,2763.5949,2643.4386,2643.4386,2563.3344,2523.2823,1942.5269,1682.1882,1401.8235,1181.537,1121.4588,1101.4328,1061.3807
False,0.0,Алтайский край,2,True,13950.0,30000.0,5509.606,4073.5917,3467.9258,2578.9645,1963.5298,1367.6327,1348.0951,1289.4823,1289.4823,1250.407,1230.8694,947.5741,820.5796,683.8163,576.3595,547.0531,537.2843,517.7467
False,0.0,Тюменская область,1,False,10500.0,60000.0,11019.212,8147.1833,6935.8515,5157.929,3927.0596,2735.2654,2696.1902,2578.9645,2578.9645,2500.8141,2461.7388,1895.1482,1641.1592,1367.6327,1152.719,1094.1062,1074.5685,1035.4933
