is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),"Личные установки и ценности, мировоззрение (2043_4)",Выполнение работ автогрейдером ДЗ-98 (5809_10),Обслуживание и ремонт автогрейдера (5753_10),Умение проводить техническое обслуживание автогрейдера (5744_10),Высокая работоспособность (СК) (586_4),Стрессоустойчивость (СК) (601_4),Командность (СК) (1371_4),Коммуникабельность (СК) (617_4),Выполнение ремонтных работ (ОПТ) (8285_36),Соблюдение правил охраны труда (ОПТ) (3790_36),Планировочные работы при помощи автогрейдера (5378_10),Знание технического устройства автогрейдера (5757_10),Содержание техники в исправном состоянии (4981_10),Обслуживание технологических дорог (5748_10),Умение управлять автогрейдером (5389_10),Соблюдение требований техники безопасности и правил эксплуатации (4980_10),Нравственность (СК) (622_4),Выполнение работ на строительных площадках (4996_10),Срезка грунта (5046_10),Профилирование дорог (5381_10),Очистка дорожного полотна (5376_10),Умение проводить техническое обслуживание техники (5745_10),Заправка автогрейдера ГСМ (5742_10),Сооружение насыпей (3141_10),Умение устранять неисправности (3345_10),Пунктуальность (СК) (612_4),Выполнение механизированных работ автогрейдером (6004_10),Внимательность (СК) (536_4),Планировочные работы (5021_10),ТО и Р техники (6134_10),Очистка дорожного полотна и территорий (5913_10),Знание правил ОТ и ПБ (6013_10),Планировочные дорожные работы (3133_10),Аккуратность (СК) (575_4)
True,1.0,Республика Татарстан,0,False,27000.0,160000.0,46447.4042,17787.4422,11155.2052,5838.5431,4968.7415,4675.1835,4544.7132,4468.6056,4381.6254,4262.0277,3924.9796,3381.3536,3348.7361,3011.688,2979.0704,2805.1101,2555.0421,2294.1017,2239.7391,2152.7589,1924.436,1880.9459,1663.4955,1598.2604,1587.3879,1543.8978,1467.7902,1446.0451,1435.1726,1424.3001,1250.3398,1130.742,1119.8695,1108.997,1098.1245,1098.1245
True,1.0,Республика Мордовия,1,False,68050.0,160000.0,46447.4042,17787.4422,11155.2052,5838.5431,4968.7415,4675.1835,4544.7132,4468.6056,4381.6254,4262.0277,3924.9796,3381.3536,3348.7361,3011.688,2979.0704,2805.1101,2555.0421,2294.1017,2239.7391,2152.7589,1924.436,1880.9459,1663.4955,1598.2604,1587.3879,1543.8978,1467.7902,1446.0451,1435.1726,1424.3001,1250.3398,1130.742,1119.8695,1108.997,1098.1245,1098.1245
True,1.0,Белгородская область,2,False,27000.0,130000.0,37738.5159,14452.2968,9063.6042,4743.8163,4037.1025,3798.5866,3692.5795,3630.742,3560.0707,3462.8975,3189.0459,2747.3498,2720.8481,2446.9965,2420.4947,2279.1519,2075.9717,1863.9576,1819.788,1749.1166,1563.6042,1528.2686,1351.5901,1298.5866,1289.7527,1254.417,1192.5795,1174.9117,1166.0777,1157.2438,1015.9011,918.7279,909.894,901.0601,892.2261,892.2261
True,1.0,Ростовская область,0,False,27000.0,130000.0,37738.5159,14452.2968,9063.6042,4743.8163,4037.1025,3798.5866,3692.5795,3630.742,3560.0707,3462.8975,3189.0459,2747.3498,2720.8481,2446.9965,2420.4947,2279.1519,2075.9717,1863.9576,1819.788,1749.1166,1563.6042,1528.2686,1351.5901,1298.5866,1289.7527,1254.417,1192.5795,1174.9117,1166.0777,1157.2438,1015.9011,918.7279,909.894,901.0601,892.2261,892.2261
True,1.0,Липецкая область,1,False,60000.0,130000.0,37738.5159,14452.2968,9063.6042,4743.8163,4037.1025,3798.5866,3692.5795,3630.742,3560.0707,3462.8975,3189.0459,2747.3498,2720.8481,2446.9965,2420.4947,2279.1519,2075.9717,1863.9576,1819.788,1749.1166,1563.6042,1528.2686,1351.5901,1298.5866,1289.7527,1254.417,1192.5795,1174.9117,1166.0777,1157.2438,1015.9011,918.7279,909.894,901.0601,892.2261,892.2261
True,1.0,Кемеровская область,1,False,30750.0,190000.0,55156.2925,21122.5877,13246.8062,6933.2699,5900.3805,5551.7804,5396.847,5306.4691,5203.1802,5061.1579,4660.9133,4015.3574,3976.6241,3576.3795,3537.6461,3331.0682,3034.1125,2724.2457,2659.6901,2556.4012,2285.2677,2233.6233,1975.4009,1897.9342,1885.0231,1833.3786,1743.0008,1717.1786,1704.2675,1691.3563,1484.7785,1342.7562,1329.8451,1316.9339,1304.0228,1304.0228
True,1.0,Чувашская Республика,1,False,60000.0,160000.0,46447.4042,17787.4422,11155.2052,5838.5431,4968.7415,4675.1835,4544.7132,4468.6056,4381.6254,4262.0277,3924.9796,3381.3536,3348.7361,3011.688,2979.0704,2805.1101,2555.0421,2294.1017,2239.7391,2152.7589,1924.436,1880.9459,1663.4955,1598.2604,1587.3879,1543.8978,1467.7902,1446.0451,1435.1726,1424.3001,1250.3398,1130.742,1119.8695,1108.997,1098.1245,1098.1245
True,1.0,Ярославская область,1,False,10000.0,130000.0,37738.5159,14452.2968,9063.6042,4743.8163,4037.1025,3798.5866,3692.5795,3630.742,3560.0707,3462.8975,3189.0459,2747.3498,2720.8481,2446.9965,2420.4947,2279.1519,2075.9717,1863.9576,1819.788,1749.1166,1563.6042,1528.2686,1351.5901,1298.5866,1289.7527,1254.417,1192.5795,1174.9117,1166.0777,1157.2438,1015.9011,918.7279,909.894,901.0601,892.2261,892.2261
True,1.0,Республика Адыгея,1,False,130000.0,130000.0,37738.5159,14452.2968,9063.6042,4743.8163,4037.1025,3798.5866,3692.5795,3630.742,3560.0707,3462.8975,3189.0459,2747.3498,2720.8481,2446.9965,2420.4947,2279.1519,2075.9717,1863.9576,1819.788,1749.1166,1563.6042,1528.2686,1351.5901,1298.5866,1289.7527,1254.417,1192.5795,1174.9117,1166.0777,1157.2438,1015.9011,918.7279,909.894,901.0601,892.2261,892.2261
True,1.0,Архангельская область,1,False,20000.0,180000.0,52253.3297,20010.8725,12549.6059,6568.361,5589.8342,5259.5814,5112.8024,5027.1813,4929.3286,4794.7812,4415.6021,3804.0228,3767.3281,3388.149,3351.4542,3155.7488,2874.4224,2580.8644,2519.7064,2421.8538,2164.9905,2116.0641,1871.4325,1798.0429,1785.8114,1736.885,1651.2639,1626.8008,1614.5692,1602.3376,1406.6322,1272.0848,1259.8532,1247.6216,1235.3901,1235.3901
True,1.0,Удмуртская Республика,1,False,50000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,1.0,Республика Марий Эл,1,False,105000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,1.0,Брянская область,1,False,30750.0,180000.0,52253.3297,20010.8725,12549.6059,6568.361,5589.8342,5259.5814,5112.8024,5027.1813,4929.3286,4794.7812,4415.6021,3804.0228,3767.3281,3388.149,3351.4542,3155.7488,2874.4224,2580.8644,2519.7064,2421.8538,2164.9905,2116.0641,1871.4325,1798.0429,1785.8114,1736.885,1651.2639,1626.8008,1614.5692,1602.3376,1406.6322,1272.0848,1259.8532,1247.6216,1235.3901,1235.3901
True,1.0,Чеченская Республика,1,False,110000.0,110000.0,31932.5904,12228.8665,7669.2036,4013.9984,3416.0098,3214.1886,3124.4904,3072.1663,3012.3675,2930.1441,2698.4235,2324.6806,2302.256,2070.5355,2048.1109,1928.5132,1756.5915,1577.1949,1539.8206,1480.0217,1323.0497,1293.1503,1143.6532,1098.804,1091.3292,1061.4297,1009.1057,994.156,986.6812,979.2063,859.6086,777.3852,769.9103,762.4354,754.9606,754.9606
True,1.0,Иркутская область,1,False,24908.0,190000.0,55156.2925,21122.5877,13246.8062,6933.2699,5900.3805,5551.7804,5396.847,5306.4691,5203.1802,5061.1579,4660.9133,4015.3574,3976.6241,3576.3795,3537.6461,3331.0682,3034.1125,2724.2457,2659.6901,2556.4012,2285.2677,2233.6233,1975.4009,1897.9342,1885.0231,1833.3786,1743.0008,1717.1786,1704.2675,1691.3563,1484.7785,1342.7562,1329.8451,1316.9339,1304.0228,1304.0228
True,1.0,Саратовская область,2,False,120000.0,135000.0,39189.9973,15008.1544,9412.2044,4926.2707,4192.3756,3944.6861,3834.6018,3770.386,3696.9965,3596.0859,3311.7015,2853.0171,2825.4961,2541.1117,2513.5906,2366.8116,2155.8168,1935.6483,1889.7798,1816.3903,1623.7429,1587.0481,1403.5743,1348.5322,1339.3585,1302.6638,1238.4479,1220.1006,1210.9269,1201.7532,1054.9742,954.0636,944.8899,935.7162,926.5425,926.5425
True,1.0,Курганская область,1,False,50000.0,180000.0,52253.3297,20010.8725,12549.6059,6568.361,5589.8342,5259.5814,5112.8024,5027.1813,4929.3286,4794.7812,4415.6021,3804.0228,3767.3281,3388.149,3351.4542,3155.7488,2874.4224,2580.8644,2519.7064,2421.8538,2164.9905,2116.0641,1871.4325,1798.0429,1785.8114,1736.885,1651.2639,1626.8008,1614.5692,1602.3376,1406.6322,1272.0848,1259.8532,1247.6216,1235.3901,1235.3901
True,1.0,Новосибирская область,0,False,24908.0,190000.0,55156.2925,21122.5877,13246.8062,6933.2699,5900.3805,5551.7804,5396.847,5306.4691,5203.1802,5061.1579,4660.9133,4015.3574,3976.6241,3576.3795,3537.6461,3331.0682,3034.1125,2724.2457,2659.6901,2556.4012,2285.2677,2233.6233,1975.4009,1897.9342,1885.0231,1833.3786,1743.0008,1717.1786,1704.2675,1691.3563,1484.7785,1342.7562,1329.8451,1316.9339,1304.0228,1304.0228
True,1.0,Челябинская область,0,False,4000.0,180000.0,52253.3297,20010.8725,12549.6059,6568.361,5589.8342,5259.5814,5112.8024,5027.1813,4929.3286,4794.7812,4415.6021,3804.0228,3767.3281,3388.149,3351.4542,3155.7488,2874.4224,2580.8644,2519.7064,2421.8538,2164.9905,2116.0641,1871.4325,1798.0429,1785.8114,1736.885,1651.2639,1626.8008,1614.5692,1602.3376,1406.6322,1272.0848,1259.8532,1247.6216,1235.3901,1235.3901
True,1.0,Тюменская область,1,False,50000.0,140000.0,40641.4787,15564.012,9760.8046,5108.7252,4347.6488,4090.7855,3976.6241,3910.0299,3833.9223,3729.2743,3434.3572,2958.6844,2930.1441,2635.227,2606.6866,2454.4713,2235.6619,2007.339,1959.7717,1883.664,1683.8815,1645.8277,1455.5586,1398.4778,1388.9644,1350.9106,1284.3164,1265.2895,1255.776,1246.2626,1094.0473,989.3993,979.8858,970.3724,960.8589,960.8589
True,1.0,Республика Хакасия,1,False,24908.0,190000.0,55156.2925,21122.5877,13246.8062,6933.2699,5900.3805,5551.7804,5396.847,5306.4691,5203.1802,5061.1579,4660.9133,4015.3574,3976.6241,3576.3795,3537.6461,3331.0682,3034.1125,2724.2457,2659.6901,2556.4012,2285.2677,2233.6233,1975.4009,1897.9342,1885.0231,1833.3786,1743.0008,1717.1786,1704.2675,1691.3563,1484.7785,1342.7562,1329.8451,1316.9339,1304.0228,1304.0228
True,1.0,Город федерального значения Москва,0,False,30000.0,135000.0,39189.9973,15008.1544,9412.2044,4926.2707,4192.3756,3944.6861,3834.6018,3770.386,3696.9965,3596.0859,3311.7015,2853.0171,2825.4961,2541.1117,2513.5906,2366.8116,2155.8168,1935.6483,1889.7798,1816.3903,1623.7429,1587.0481,1403.5743,1348.5322,1339.3585,1302.6638,1238.4479,1220.1006,1210.9269,1201.7532,1054.9742,954.0636,944.8899,935.7162,926.5425,926.5425
True,1.0,Томская область,1,False,50000.0,180000.0,52253.3297,20010.8725,12549.6059,6568.361,5589.8342,5259.5814,5112.8024,5027.1813,4929.3286,4794.7812,4415.6021,3804.0228,3767.3281,3388.149,3351.4542,3155.7488,2874.4224,2580.8644,2519.7064,2421.8538,2164.9905,2116.0641,1871.4325,1798.0429,1785.8114,1736.885,1651.2639,1626.8008,1614.5692,1602.3376,1406.6322,1272.0848,1259.8532,1247.6216,1235.3901,1235.3901
True,1.0,Ивановская область,1,False,120000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,1.0,Новгородская область,1,False,34800.0,135000.0,39189.9973,15008.1544,9412.2044,4926.2707,4192.3756,3944.6861,3834.6018,3770.386,3696.9965,3596.0859,3311.7015,2853.0171,2825.4961,2541.1117,2513.5906,2366.8116,2155.8168,1935.6483,1889.7798,1816.3903,1623.7429,1587.0481,1403.5743,1348.5322,1339.3585,1302.6638,1238.4479,1220.1006,1210.9269,1201.7532,1054.9742,954.0636,944.8899,935.7162,926.5425,926.5425
True,1.0,Мурманская область,1,False,30000.0,160000.0,46447.4042,17787.4422,11155.2052,5838.5431,4968.7415,4675.1835,4544.7132,4468.6056,4381.6254,4262.0277,3924.9796,3381.3536,3348.7361,3011.688,2979.0704,2805.1101,2555.0421,2294.1017,2239.7391,2152.7589,1924.436,1880.9459,1663.4955,1598.2604,1587.3879,1543.8978,1467.7902,1446.0451,1435.1726,1424.3001,1250.3398,1130.742,1119.8695,1108.997,1098.1245,1098.1245
True,1.0,Самарская область,0,False,34800.0,135000.0,39189.9973,15008.1544,9412.2044,4926.2707,4192.3756,3944.6861,3834.6018,3770.386,3696.9965,3596.0859,3311.7015,2853.0171,2825.4961,2541.1117,2513.5906,2366.8116,2155.8168,1935.6483,1889.7798,1816.3903,1623.7429,1587.0481,1403.5743,1348.5322,1339.3585,1302.6638,1238.4479,1220.1006,1210.9269,1201.7532,1054.9742,954.0636,944.8899,935.7162,926.5425,926.5425
True,1.0,Ханты-Мансийский автономный округ — Югра,1,False,30000.0,160000.0,46447.4042,17787.4422,11155.2052,5838.5431,4968.7415,4675.1835,4544.7132,4468.6056,4381.6254,4262.0277,3924.9796,3381.3536,3348.7361,3011.688,2979.0704,2805.1101,2555.0421,2294.1017,2239.7391,2152.7589,1924.436,1880.9459,1663.4955,1598.2604,1587.3879,1543.8978,1467.7902,1446.0451,1435.1726,1424.3001,1250.3398,1130.742,1119.8695,1108.997,1098.1245,1098.1245
True,1.0,Сахалинская область,1,False,50000.0,135000.0,39189.9973,15008.1544,9412.2044,4926.2707,4192.3756,3944.6861,3834.6018,3770.386,3696.9965,3596.0859,3311.7015,2853.0171,2825.4961,2541.1117,2513.5906,2366.8116,2155.8168,1935.6483,1889.7798,1816.3903,1623.7429,1587.0481,1403.5743,1348.5322,1339.3585,1302.6638,1238.4479,1220.1006,1210.9269,1201.7532,1054.9742,954.0636,944.8899,935.7162,926.5425,926.5425
True,1.0,Приморский край,1,False,24908.0,180000.0,52253.3297,20010.8725,12549.6059,6568.361,5589.8342,5259.5814,5112.8024,5027.1813,4929.3286,4794.7812,4415.6021,3804.0228,3767.3281,3388.149,3351.4542,3155.7488,2874.4224,2580.8644,2519.7064,2421.8538,2164.9905,2116.0641,1871.4325,1798.0429,1785.8114,1736.885,1651.2639,1626.8008,1614.5692,1602.3376,1406.6322,1272.0848,1259.8532,1247.6216,1235.3901,1235.3901
True,1.0,Оренбургская область,2,False,20000.0,180000.0,52253.3297,20010.8725,12549.6059,6568.361,5589.8342,5259.5814,5112.8024,5027.1813,4929.3286,4794.7812,4415.6021,3804.0228,3767.3281,3388.149,3351.4542,3155.7488,2874.4224,2580.8644,2519.7064,2421.8538,2164.9905,2116.0641,1871.4325,1798.0429,1785.8114,1736.885,1651.2639,1626.8008,1614.5692,1602.3376,1406.6322,1272.0848,1259.8532,1247.6216,1235.3901,1235.3901
True,1.0,Город федерального значения Санкт-Петербург,0,False,45000.0,135000.0,39189.9973,15008.1544,9412.2044,4926.2707,4192.3756,3944.6861,3834.6018,3770.386,3696.9965,3596.0859,3311.7015,2853.0171,2825.4961,2541.1117,2513.5906,2366.8116,2155.8168,1935.6483,1889.7798,1816.3903,1623.7429,1587.0481,1403.5743,1348.5322,1339.3585,1302.6638,1238.4479,1220.1006,1210.9269,1201.7532,1054.9742,954.0636,944.8899,935.7162,926.5425,926.5425
True,1.0,Астраханская область,1,False,34800.0,135000.0,39189.9973,15008.1544,9412.2044,4926.2707,4192.3756,3944.6861,3834.6018,3770.386,3696.9965,3596.0859,3311.7015,2853.0171,2825.4961,2541.1117,2513.5906,2366.8116,2155.8168,1935.6483,1889.7798,1816.3903,1623.7429,1587.0481,1403.5743,1348.5322,1339.3585,1302.6638,1238.4479,1220.1006,1210.9269,1201.7532,1054.9742,954.0636,944.8899,935.7162,926.5425,926.5425
True,1.0,Калининградская область,1,False,120000.0,180000.0,52253.3297,20010.8725,12549.6059,6568.361,5589.8342,5259.5814,5112.8024,5027.1813,4929.3286,4794.7812,4415.6021,3804.0228,3767.3281,3388.149,3351.4542,3155.7488,2874.4224,2580.8644,2519.7064,2421.8538,2164.9905,2116.0641,1871.4325,1798.0429,1785.8114,1736.885,1651.2639,1626.8008,1614.5692,1602.3376,1406.6322,1272.0848,1259.8532,1247.6216,1235.3901,1235.3901
True,1.0,Республика Алтай,1,False,34800.0,135000.0,39189.9973,15008.1544,9412.2044,4926.2707,4192.3756,3944.6861,3834.6018,3770.386,3696.9965,3596.0859,3311.7015,2853.0171,2825.4961,2541.1117,2513.5906,2366.8116,2155.8168,1935.6483,1889.7798,1816.3903,1623.7429,1587.0481,1403.5743,1348.5322,1339.3585,1302.6638,1238.4479,1220.1006,1210.9269,1201.7532,1054.9742,954.0636,944.8899,935.7162,926.5425,926.5425
True,1.0,Красноярский край,1,False,32000.0,181500.0,52688.7741,20177.6298,12654.1859,6623.0973,5636.4161,5303.4113,5155.4091,5069.0745,4970.4064,4834.7377,4452.3987,3835.723,3798.7225,3416.3835,3379.383,3182.0468,2898.3759,2602.3716,2540.704,2442.0359,2183.0321,2133.698,1887.0277,1813.0266,1800.6931,1751.3591,1665.0245,1640.3574,1628.0239,1615.6904,1418.3542,1282.6855,1270.352,1258.0185,1245.685,1245.685
True,1.0,Республика Бурятия,1,False,47300.0,180000.0,52253.3297,20010.8725,12549.6059,6568.361,5589.8342,5259.5814,5112.8024,5027.1813,4929.3286,4794.7812,4415.6021,3804.0228,3767.3281,3388.149,3351.4542,3155.7488,2874.4224,2580.8644,2519.7064,2421.8538,2164.9905,2116.0641,1871.4325,1798.0429,1785.8114,1736.885,1651.2639,1626.8008,1614.5692,1602.3376,1406.6322,1272.0848,1259.8532,1247.6216,1235.3901,1235.3901
True,1.0,Хабаровский край,1,False,31250.0,210000.0,60962.218,23346.0179,14641.2068,7663.0878,6521.4732,6136.1783,5964.9361,5865.0448,5750.8834,5593.9114,5151.5357,4438.0266,4395.2161,3952.8404,3910.0299,3681.707,3353.4928,3011.0084,2939.6575,2825.4961,2525.8222,2468.7415,2183.3379,2097.7168,2083.4466,2026.3659,1926.4746,1897.9342,1883.664,1869.3939,1641.0709,1484.0989,1469.8288,1455.5586,1441.2884,1441.2884
True,1.0,Республика Калмыкия,1,False,34800.0,125000.0,36287.0345,13896.4392,8715.0041,4561.3618,3881.8293,3652.4871,3550.5572,3491.0981,3423.1449,3329.7092,3066.3903,2641.6825,2616.2001,2352.8812,2327.3987,2191.4923,1996.1267,1792.2669,1749.7961,1681.8429,1503.4656,1469.489,1299.6059,1248.6409,1240.1468,1206.1702,1146.7111,1129.7228,1121.2286,1112.7344,976.8279,883.3922,874.8981,866.4039,857.9098,857.9098
True,1.0,Омская область,1,False,60000.0,190000.0,55156.2925,21122.5877,13246.8062,6933.2699,5900.3805,5551.7804,5396.847,5306.4691,5203.1802,5061.1579,4660.9133,4015.3574,3976.6241,3576.3795,3537.6461,3331.0682,3034.1125,2724.2457,2659.6901,2556.4012,2285.2677,2233.6233,1975.4009,1897.9342,1885.0231,1833.3786,1743.0008,1717.1786,1704.2675,1691.3563,1484.7785,1342.7562,1329.8451,1316.9339,1304.0228,1304.0228
True,1.0,Камчатский край,1,False,100000.0,160000.0,46447.4042,17787.4422,11155.2052,5838.5431,4968.7415,4675.1835,4544.7132,4468.6056,4381.6254,4262.0277,3924.9796,3381.3536,3348.7361,3011.688,2979.0704,2805.1101,2555.0421,2294.1017,2239.7391,2152.7589,1924.436,1880.9459,1663.4955,1598.2604,1587.3879,1543.8978,1467.7902,1446.0451,1435.1726,1424.3001,1250.3398,1130.742,1119.8695,1108.997,1098.1245,1098.1245
True,1.0,Забайкальский край,1,False,31250.0,210000.0,60962.218,23346.0179,14641.2068,7663.0878,6521.4732,6136.1783,5964.9361,5865.0448,5750.8834,5593.9114,5151.5357,4438.0266,4395.2161,3952.8404,3910.0299,3681.707,3353.4928,3011.0084,2939.6575,2825.4961,2525.8222,2468.7415,2183.3379,2097.7168,2083.4466,2026.3659,1926.4746,1897.9342,1883.664,1869.3939,1641.0709,1484.0989,1469.8288,1455.5586,1441.2884,1441.2884
True,1.0,Ямало-Ненецкий автономный округ,1,False,47300.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,1.0,Республика Саха (Якутия),1,False,47300.0,213700.0,62036.3142,23757.3525,14899.171,7798.1041,6636.3754,6244.2919,6070.0326,5968.3814,5852.2085,5692.4708,5242.3009,4516.2204,4472.6556,4022.4857,3978.9209,3746.5752,3412.5781,3064.0595,2991.4515,2875.2786,2570.3248,2512.2384,2221.8062,2134.6765,2120.1549,2062.0685,1960.4172,1931.374,1916.8524,1902.3308,1669.9851,1510.2473,1495.7257,1481.2041,1466.6825,1466.6825
True,1.0,Пермский край,1,False,31250.0,170000.0,49350.3669,18899.1574,11852.4055,6203.452,5279.2878,4967.3824,4828.7578,4747.8934,4655.477,4528.4045,4170.2908,3592.6882,3558.0321,3199.9185,3165.2623,2980.4295,2714.7323,2437.483,2379.7228,2287.3063,2044.7132,1998.505,1767.464,1698.1517,1686.5996,1640.3914,1559.527,1536.4229,1524.8709,1513.3188,1328.486,1201.4134,1189.8614,1178.3093,1166.7573,1166.7573
True,1.0,Республика Тыва,1,False,110000.0,140000.0,40641.4787,15564.012,9760.8046,5108.7252,4347.6488,4090.7855,3976.6241,3910.0299,3833.9223,3729.2743,3434.3572,2958.6844,2930.1441,2635.227,2606.6866,2454.4713,2235.6619,2007.339,1959.7717,1883.664,1683.8815,1645.8277,1455.5586,1398.4778,1388.9644,1350.9106,1284.3164,1265.2895,1255.776,1246.2626,1094.0473,989.3993,979.8858,970.3724,960.8589,960.8589
True,1.0,Республика Дагестан,1,False,125000.0,125000.0,36287.0345,13896.4392,8715.0041,4561.3618,3881.8293,3652.4871,3550.5572,3491.0981,3423.1449,3329.7092,3066.3903,2641.6825,2616.2001,2352.8812,2327.3987,2191.4923,1996.1267,1792.2669,1749.7961,1681.8429,1503.4656,1469.489,1299.6059,1248.6409,1240.1468,1206.1702,1146.7111,1129.7228,1121.2286,1112.7344,976.8279,883.3922,874.8981,866.4039,857.9098,857.9098
True,1.0,Амурская область,1,False,31250.0,143750.0,41730.0897,15980.9051,10022.2547,5245.5661,4464.1037,4200.3602,4083.1408,4014.7628,3936.6166,3829.1655,3526.3489,3037.9349,3008.6301,2705.8134,2676.5086,2520.2161,2295.5457,2061.107,2012.2656,1934.1193,1728.9855,1689.9123,1494.5468,1435.9371,1426.1688,1387.0957,1318.7177,1299.1812,1289.4129,1279.6446,1123.3521,1015.9011,1006.1328,996.3645,986.5962,986.5962
True,1.0,Магаданская область,1,False,34800.0,210000.0,60962.218,23346.0179,14641.2068,7663.0878,6521.4732,6136.1783,5964.9361,5865.0448,5750.8834,5593.9114,5151.5357,4438.0266,4395.2161,3952.8404,3910.0299,3681.707,3353.4928,3011.0084,2939.6575,2825.4961,2525.8222,2468.7415,2183.3379,2097.7168,2083.4466,2026.3659,1926.4746,1897.9342,1883.664,1869.3939,1641.0709,1484.0989,1469.8288,1455.5586,1441.2884,1441.2884
True,1.0,Город федерального значения Севастополь,1,False,67300.0,140000.0,40641.4787,15564.012,9760.8046,5108.7252,4347.6488,4090.7855,3976.6241,3910.0299,3833.9223,3729.2743,3434.3572,2958.6844,2930.1441,2635.227,2606.6866,2454.4713,2235.6619,2007.339,1959.7717,1883.664,1683.8815,1645.8277,1455.5586,1398.4778,1388.9644,1350.9106,1284.3164,1265.2895,1255.776,1246.2626,1094.0473,989.3993,979.8858,970.3724,960.8589,960.8589
True,1.0,Еврейская автономная область,1,False,47300.0,143750.0,41730.0897,15980.9051,10022.2547,5245.5661,4464.1037,4200.3602,4083.1408,4014.7628,3936.6166,3829.1655,3526.3489,3037.9349,3008.6301,2705.8134,2676.5086,2520.2161,2295.5457,2061.107,2012.2656,1934.1193,1728.9855,1689.9123,1494.5468,1435.9371,1426.1688,1387.0957,1318.7177,1299.1812,1289.4129,1279.6446,1123.3521,1015.9011,1006.1328,996.3645,986.5962,986.5962
True,1.0,Республика Ингушетия,1,False,120000.0,120000.0,34835.5531,13340.5817,8366.4039,4378.9073,3726.5561,3506.3876,3408.5349,3351.4542,3286.2191,3196.5208,2943.7347,2536.0152,2511.5521,2258.766,2234.3028,2103.8326,1916.2816,1720.5762,1679.8043,1614.5692,1443.327,1410.7094,1247.6216,1198.6953,1190.5409,1157.9233,1100.8426,1084.5338,1076.3795,1068.2251,937.7548,848.0565,839.9021,831.7478,823.5934,823.5934
True,0.0,Рязанская область,1,False,35000.0,35000.0,10160.3697,3891.003,2440.2011,1277.1813,1086.9122,1022.6964,994.156,977.5075,958.4806,932.3186,858.5893,739.6711,732.536,658.8067,651.6716,613.6178,558.9155,501.8347,489.9429,470.916,420.9704,411.4569,363.8896,349.6195,347.2411,337.7276,321.0791,316.3224,313.944,311.5656,273.5118,247.3498,244.9715,242.5931,240.2147,240.2147
True,0.0,Тверская область,1,False,25000.0,25000.0,7257.4069,2779.2878,1743.0008,912.2724,776.3659,730.4974,710.1114,698.2196,684.629,665.9418,613.2781,528.3365,523.24,470.5762,465.4797,438.2985,399.2253,358.4534,349.9592,336.3686,300.6931,293.8978,259.9212,249.7282,248.0294,241.234,229.3422,225.9446,224.2457,222.5469,195.3656,176.6784,174.9796,173.2808,171.582,171.582
True,0.0,Пензенская область,1,False,34760.0,34760.0,10090.6986,3864.3218,2423.4683,1268.4235,1079.4591,1015.6836,987.339,970.8046,951.9081,925.9255,852.7018,734.5991,727.5129,654.2892,647.203,609.4102,555.0829,498.3936,486.5833,467.6869,418.0837,408.6355,361.3944,347.2221,344.86,335.4118,318.8774,314.1533,311.7912,309.4292,271.6363,245.6537,243.2917,240.9296,238.5675,238.5675
