is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,Английский язык (ЯС) (1918_32),Таможенное оформление (признаки требований) (7516_36),Внимательность (СК) (536_4),Работа с документами (Логистика) (3969_37),Организация перевозок (Логистика) (3802_37),"Личные установки и ценности, мировоззрение (2043_4)","Ответственность , добросовестность (СК) (614_4)",Коммуникабельность (СК) (617_4),Стрессоустойчивость (СК) (601_4),Пунктуальность (СК) (612_4),"Организаторские способности, лидерство (СК) (393_4)","Саморазвитие, обучаемость (СК) (604_4)",Целеустремленность (СК) (588_4),Ведение переговоров (Логистика) (3689_37),"Восприятие, мышление, внимание, память (УСК) (1330_4)",Поиск перевозчиков (3487_37),Знание пакета MS OFFICE (Логистика) (4199_37),Заключение договоров (3483_37),Грамотность (СК) (1368_4),Знания.Программы.Офисное ПО/ПК и оргтехника.Логистика (4064_37),Выполнение поручений руководителя (ОПТ) (3036_36),Действия.Контроль транспорта.Логистика (4822_37)
False,1.0,Нижегородская область,0,True,30000.0,35000.0,4291.2371,2860.8247,2719.0722,2500.0,2152.0619,1958.7629,1894.3299,1713.9175,1662.3711,1585.0515,1262.8866,1224.2268,1211.3402,1198.4536,1030.9278,940.7216,889.1753,889.1753,798.9691,786.0825,773.1959,657.2165
False,1.0,Ростовская область,0,False,15000.0,150000.0,18391.0162,12260.6775,11653.1664,10714.2857,9223.1222,8394.6981,8118.5567,7345.3608,7124.4477,6793.0781,5412.3711,5246.6863,5191.458,5136.2297,4418.2622,4031.6642,3810.7511,3810.7511,3424.1532,3368.9249,3313.6966,2816.6421
False,1.0,Ростовская область,0,True,25000.0,25000.0,3065.1694,2043.4462,1942.1944,1785.7143,1537.187,1399.1163,1353.0928,1224.2268,1187.408,1132.1797,902.0619,874.4477,865.243,856.0383,736.377,671.944,635.1252,635.1252,570.6922,561.4875,552.2828,469.4404
False,1.0,Иркутская область,1,False,50.0,100000.0,12260.6775,8173.785,7768.7776,7142.8571,6148.7482,5596.4654,5412.3711,4896.9072,4749.6318,4528.7187,3608.2474,3497.7909,3460.972,3424.1532,2945.5081,2687.7761,2540.5007,2540.5007,2282.7688,2245.9499,2209.1311,1877.7614
False,1.0,Иркутская область,1,True,30000.0,30000.0,3678.2032,2452.1355,2330.6333,2142.8571,1844.6244,1678.9396,1623.7113,1469.0722,1424.8895,1358.6156,1082.4742,1049.3373,1038.2916,1027.2459,883.6524,806.3328,762.1502,762.1502,684.8306,673.785,662.7393,563.3284
False,1.0,Краснодарский край,0,False,10000.0,150000.0,18391.0162,12260.6775,11653.1664,10714.2857,9223.1222,8394.6981,8118.5567,7345.3608,7124.4477,6793.0781,5412.3711,5246.6863,5191.458,5136.2297,4418.2622,4031.6642,3810.7511,3810.7511,3424.1532,3368.9249,3313.6966,2816.6421
False,1.0,Краснодарский край,0,True,25000.0,45000.0,5517.3049,3678.2032,3495.9499,3214.2857,2766.9367,2518.4094,2435.567,2203.6082,2137.3343,2037.9234,1623.7113,1574.0059,1557.4374,1540.8689,1325.4786,1209.4993,1143.2253,1143.2253,1027.2459,1010.6775,994.109,844.9926
False,1.0,Воронежская область,2,False,20000.0,100000.0,12260.6775,8173.785,7768.7776,7142.8571,6148.7482,5596.4654,5412.3711,4896.9072,4749.6318,4528.7187,3608.2474,3497.7909,3460.972,3424.1532,2945.5081,2687.7761,2540.5007,2540.5007,2282.7688,2245.9499,2209.1311,1877.7614
False,1.0,Воронежская область,2,True,40000.0,40000.0,4904.271,3269.514,3107.511,2857.1429,2459.4993,2238.5862,2164.9485,1958.7629,1899.8527,1811.4875,1443.299,1399.1163,1384.3888,1369.6613,1178.2032,1075.1105,1016.2003,1016.2003,913.1075,898.38,883.6524,751.1046
False,1.0,Республика Коми,1,False,20000.0,80000.0,9808.542,6539.028,6215.0221,5714.2857,4918.9985,4477.1723,4329.8969,3917.5258,3799.7054,3622.975,2886.5979,2798.2327,2768.7776,2739.3225,2356.4065,2150.2209,2032.4006,2032.4006,1826.215,1796.7599,1767.3049,1502.2091
False,1.0,Владимирская область,1,False,25000.0,70000.0,8582.4742,5721.6495,5438.1443,5000.0,4304.1237,3917.5258,3788.6598,3427.8351,3324.7423,3170.1031,2525.7732,2448.4536,2422.6804,2396.9072,2061.8557,1881.4433,1778.3505,1778.3505,1597.9381,1572.1649,1546.3918,1314.433
False,1.0,Владимирская область,1,True,35000.0,35000.0,4291.2371,2860.8247,2719.0722,2500.0,2152.0619,1958.7629,1894.3299,1713.9175,1662.3711,1585.0515,1262.8866,1224.2268,1211.3402,1198.4536,1030.9278,940.7216,889.1753,889.1753,798.9691,786.0825,773.1959,657.2165
False,1.0,Республика Татарстан,0,False,20000.0,130000.0,15938.8807,10625.9205,10099.4109,9285.7143,7993.3726,7275.405,7036.0825,6365.9794,6174.5214,5887.3343,4690.7216,4547.1281,4499.2636,4451.3991,3829.1605,3494.109,3302.651,3302.651,2967.5994,2919.7349,2871.8704,2441.0898
False,1.0,Республика Татарстан,0,True,25000.0,30000.0,3678.2032,2452.1355,2330.6333,2142.8571,1844.6244,1678.9396,1623.7113,1469.0722,1424.8895,1358.6156,1082.4742,1049.3373,1038.2916,1027.2459,883.6524,806.3328,762.1502,762.1502,684.8306,673.785,662.7393,563.3284
False,1.0,Калининградская область,1,False,20000.0,80000.0,9808.542,6539.028,6215.0221,5714.2857,4918.9985,4477.1723,4329.8969,3917.5258,3799.7054,3622.975,2886.5979,2798.2327,2768.7776,2739.3225,2356.4065,2150.2209,2032.4006,2032.4006,1826.215,1796.7599,1767.3049,1502.2091
False,1.0,Калининградская область,1,True,25000.0,25000.0,3065.1694,2043.4462,1942.1944,1785.7143,1537.187,1399.1163,1353.0928,1224.2268,1187.408,1132.1797,902.0619,874.4477,865.243,856.0383,736.377,671.944,635.1252,635.1252,570.6922,561.4875,552.2828,469.4404
False,1.0,Республика Башкортостан,0,False,20000.0,100000.0,12260.6775,8173.785,7768.7776,7142.8571,6148.7482,5596.4654,5412.3711,4896.9072,4749.6318,4528.7187,3608.2474,3497.7909,3460.972,3424.1532,2945.5081,2687.7761,2540.5007,2540.5007,2282.7688,2245.9499,2209.1311,1877.7614
False,1.0,Омская область,1,False,25000.0,120000.0,14712.813,9808.542,9322.5331,8571.4286,7378.4978,6715.7585,6494.8454,5876.2887,5699.5582,5434.4624,4329.8969,4197.349,4153.1664,4108.9838,3534.6097,3225.3314,3048.6009,3048.6009,2739.3225,2695.1399,2650.9573,2253.3137
False,1.0,Ленинградская область,1,False,17500.0,100000.0,12260.6775,8173.785,7768.7776,7142.8571,6148.7482,5596.4654,5412.3711,4896.9072,4749.6318,4528.7187,3608.2474,3497.7909,3460.972,3424.1532,2945.5081,2687.7761,2540.5007,2540.5007,2282.7688,2245.9499,2209.1311,1877.7614
False,1.0,Ленинградская область,1,True,35000.0,35000.0,4291.2371,2860.8247,2719.0722,2500.0,2152.0619,1958.7629,1894.3299,1713.9175,1662.3711,1585.0515,1262.8866,1224.2268,1211.3402,1198.4536,1030.9278,940.7216,889.1753,889.1753,798.9691,786.0825,773.1959,657.2165
False,1.0,Амурская область,1,False,25000.0,70000.0,8582.4742,5721.6495,5438.1443,5000.0,4304.1237,3917.5258,3788.6598,3427.8351,3324.7423,3170.1031,2525.7732,2448.4536,2422.6804,2396.9072,2061.8557,1881.4433,1778.3505,1778.3505,1597.9381,1572.1649,1546.3918,1314.433
False,1.0,Амурская область,1,True,35000.0,35000.0,4291.2371,2860.8247,2719.0722,2500.0,2152.0619,1958.7629,1894.3299,1713.9175,1662.3711,1585.0515,1262.8866,1224.2268,1211.3402,1198.4536,1030.9278,940.7216,889.1753,889.1753,798.9691,786.0825,773.1959,657.2165
False,1.0,Тульская область,1,False,20000.0,65000.0,7969.4404,5312.9602,5049.7054,4642.8571,3996.6863,3637.7025,3518.0412,3182.9897,3087.2607,2943.6672,2345.3608,2273.5641,2249.6318,2225.6996,1914.5803,1747.0545,1651.3255,1651.3255,1483.7997,1459.8675,1435.9352,1220.5449
False,1.0,Тульская область,1,True,30000.0,40000.0,4904.271,3269.514,3107.511,2857.1429,2459.4993,2238.5862,2164.9485,1958.7629,1899.8527,1811.4875,1443.299,1399.1163,1384.3888,1369.6613,1178.2032,1075.1105,1016.2003,1016.2003,913.1075,898.38,883.6524,751.1046
False,1.0,Липецкая область,1,False,20000.0,80000.0,9808.542,6539.028,6215.0221,5714.2857,4918.9985,4477.1723,4329.8969,3917.5258,3799.7054,3622.975,2886.5979,2798.2327,2768.7776,2739.3225,2356.4065,2150.2209,2032.4006,2032.4006,1826.215,1796.7599,1767.3049,1502.2091
False,1.0,Липецкая область,1,True,25000.0,30000.0,3678.2032,2452.1355,2330.6333,2142.8571,1844.6244,1678.9396,1623.7113,1469.0722,1424.8895,1358.6156,1082.4742,1049.3373,1038.2916,1027.2459,883.6524,806.3328,762.1502,762.1502,684.8306,673.785,662.7393,563.3284
False,1.0,Тверская область,1,False,20000.0,70000.0,8582.4742,5721.6495,5438.1443,5000.0,4304.1237,3917.5258,3788.6598,3427.8351,3324.7423,3170.1031,2525.7732,2448.4536,2422.6804,2396.9072,2061.8557,1881.4433,1778.3505,1778.3505,1597.9381,1572.1649,1546.3918,1314.433
False,1.0,Тверская область,1,True,35000.0,35000.0,4291.2371,2860.8247,2719.0722,2500.0,2152.0619,1958.7629,1894.3299,1713.9175,1662.3711,1585.0515,1262.8866,1224.2268,1211.3402,1198.4536,1030.9278,940.7216,889.1753,889.1753,798.9691,786.0825,773.1959,657.2165
False,1.0,Хабаровский край,1,False,60.0,80000.0,9808.542,6539.028,6215.0221,5714.2857,4918.9985,4477.1723,4329.8969,3917.5258,3799.7054,3622.975,2886.5979,2798.2327,2768.7776,2739.3225,2356.4065,2150.2209,2032.4006,2032.4006,1826.215,1796.7599,1767.3049,1502.2091
False,1.0,Хабаровский край,1,True,35000.0,35000.0,4291.2371,2860.8247,2719.0722,2500.0,2152.0619,1958.7629,1894.3299,1713.9175,1662.3711,1585.0515,1262.8866,1224.2268,1211.3402,1198.4536,1030.9278,940.7216,889.1753,889.1753,798.9691,786.0825,773.1959,657.2165
False,1.0,Забайкальский край,1,False,25000.0,50000.0,6130.3387,4086.8925,3884.3888,3571.4286,3074.3741,2798.2327,2706.1856,2448.4536,2374.8159,2264.3594,1804.1237,1748.8954,1730.486,1712.0766,1472.7541,1343.8881,1270.2504,1270.2504,1141.3844,1122.975,1104.5655,938.8807
False,1.0,Забайкальский край,1,True,30000.0,30000.0,3678.2032,2452.1355,2330.6333,2142.8571,1844.6244,1678.9396,1623.7113,1469.0722,1424.8895,1358.6156,1082.4742,1049.3373,1038.2916,1027.2459,883.6524,806.3328,762.1502,762.1502,684.8306,673.785,662.7393,563.3284
False,1.0,Красноярский край,1,False,20000.0,100000.0,12260.6775,8173.785,7768.7776,7142.8571,6148.7482,5596.4654,5412.3711,4896.9072,4749.6318,4528.7187,3608.2474,3497.7909,3460.972,3424.1532,2945.5081,2687.7761,2540.5007,2540.5007,2282.7688,2245.9499,2209.1311,1877.7614
False,1.0,Красноярский край,1,True,25000.0,25000.0,3065.1694,2043.4462,1942.1944,1785.7143,1537.187,1399.1163,1353.0928,1224.2268,1187.408,1132.1797,902.0619,874.4477,865.243,856.0383,736.377,671.944,635.1252,635.1252,570.6922,561.4875,552.2828,469.4404
False,1.0,Калужская область,1,False,20000.0,60000.0,7356.4065,4904.271,4661.2666,4285.7143,3689.2489,3357.8792,3247.4227,2938.1443,2849.7791,2717.2312,2164.9485,2098.6745,2076.5832,2054.4919,1767.3049,1612.6657,1524.3004,1524.3004,1369.6613,1347.57,1325.4786,1126.6568
False,1.0,Калужская область,1,True,40000.0,40000.0,4904.271,3269.514,3107.511,2857.1429,2459.4993,2238.5862,2164.9485,1958.7629,1899.8527,1811.4875,1443.299,1399.1163,1384.3888,1369.6613,1178.2032,1075.1105,1016.2003,1016.2003,913.1075,898.38,883.6524,751.1046
False,1.0,Рязанская область,1,False,20000.0,60000.0,7356.4065,4904.271,4661.2666,4285.7143,3689.2489,3357.8792,3247.4227,2938.1443,2849.7791,2717.2312,2164.9485,2098.6745,2076.5832,2054.4919,1767.3049,1612.6657,1524.3004,1524.3004,1369.6613,1347.57,1325.4786,1126.6568
False,1.0,Тюменская область,1,False,20000.0,100000.0,12260.6775,8173.785,7768.7776,7142.8571,6148.7482,5596.4654,5412.3711,4896.9072,4749.6318,4528.7187,3608.2474,3497.7909,3460.972,3424.1532,2945.5081,2687.7761,2540.5007,2540.5007,2282.7688,2245.9499,2209.1311,1877.7614
False,1.0,Тюменская область,1,True,25000.0,35000.0,4291.2371,2860.8247,2719.0722,2500.0,2152.0619,1958.7629,1894.3299,1713.9175,1662.3711,1585.0515,1262.8866,1224.2268,1211.3402,1198.4536,1030.9278,940.7216,889.1753,889.1753,798.9691,786.0825,773.1959,657.2165
False,1.0,Тамбовская область,2,False,20000.0,90000.0,11034.6097,7356.4065,6991.8999,6428.5714,5533.8733,5036.8189,4871.134,4407.2165,4274.6686,4075.8468,3247.4227,3148.0118,3114.8748,3081.7378,2650.9573,2418.9985,2286.4507,2286.4507,2054.4919,2021.3549,1988.218,1689.9853
False,1.0,Новосибирская область,0,False,20000.0,150000.0,18391.0162,12260.6775,11653.1664,10714.2857,9223.1222,8394.6981,8118.5567,7345.3608,7124.4477,6793.0781,5412.3711,5246.6863,5191.458,5136.2297,4418.2622,4031.6642,3810.7511,3810.7511,3424.1532,3368.9249,3313.6966,2816.6421
False,1.0,Новосибирская область,0,True,30000.0,40000.0,4904.271,3269.514,3107.511,2857.1429,2459.4993,2238.5862,2164.9485,1958.7629,1899.8527,1811.4875,1443.299,1399.1163,1384.3888,1369.6613,1178.2032,1075.1105,1016.2003,1016.2003,913.1075,898.38,883.6524,751.1046
False,1.0,Республика Мордовия,1,False,20000.0,50000.0,6130.3387,4086.8925,3884.3888,3571.4286,3074.3741,2798.2327,2706.1856,2448.4536,2374.8159,2264.3594,1804.1237,1748.8954,1730.486,1712.0766,1472.7541,1343.8881,1270.2504,1270.2504,1141.3844,1122.975,1104.5655,938.8807
False,1.0,Ярославская область,1,False,20000.0,60000.0,7356.4065,4904.271,4661.2666,4285.7143,3689.2489,3357.8792,3247.4227,2938.1443,2849.7791,2717.2312,2164.9485,2098.6745,2076.5832,2054.4919,1767.3049,1612.6657,1524.3004,1524.3004,1369.6613,1347.57,1325.4786,1126.6568
False,1.0,Ярославская область,1,True,35000.0,35000.0,4291.2371,2860.8247,2719.0722,2500.0,2152.0619,1958.7629,1894.3299,1713.9175,1662.3711,1585.0515,1262.8866,1224.2268,1211.3402,1198.4536,1030.9278,940.7216,889.1753,889.1753,798.9691,786.0825,773.1959,657.2165
False,1.0,Архангельская область,1,False,20000.0,100000.0,12260.6775,8173.785,7768.7776,7142.8571,6148.7482,5596.4654,5412.3711,4896.9072,4749.6318,4528.7187,3608.2474,3497.7909,3460.972,3424.1532,2945.5081,2687.7761,2540.5007,2540.5007,2282.7688,2245.9499,2209.1311,1877.7614
False,1.0,Карачаево-Черкесская Республика,1,False,25000.0,50000.0,6130.3387,4086.8925,3884.3888,3571.4286,3074.3741,2798.2327,2706.1856,2448.4536,2374.8159,2264.3594,1804.1237,1748.8954,1730.486,1712.0766,1472.7541,1343.8881,1270.2504,1270.2504,1141.3844,1122.975,1104.5655,938.8807
False,1.0,Республика Хакасия,1,False,25000.0,50000.0,6130.3387,4086.8925,3884.3888,3571.4286,3074.3741,2798.2327,2706.1856,2448.4536,2374.8159,2264.3594,1804.1237,1748.8954,1730.486,1712.0766,1472.7541,1343.8881,1270.2504,1270.2504,1141.3844,1122.975,1104.5655,938.8807
False,1.0,Республика Крым,1,False,20000.0,55000.0,6743.3726,4495.5817,4272.8277,3928.5714,3381.8115,3078.056,2976.8041,2693.299,2612.2975,2490.7953,1984.5361,1923.785,1903.5346,1883.2842,1620.0295,1478.2769,1397.2754,1397.2754,1255.5228,1235.2725,1215.0221,1032.7688
False,1.0,Республика Крым,1,True,25000.0,35000.0,4291.2371,2860.8247,2719.0722,2500.0,2152.0619,1958.7629,1894.3299,1713.9175,1662.3711,1585.0515,1262.8866,1224.2268,1211.3402,1198.4536,1030.9278,940.7216,889.1753,889.1753,798.9691,786.0825,773.1959,657.2165
False,1.0,Республика Калмыкия,1,False,25000.0,25000.0,3065.1694,2043.4462,1942.1944,1785.7143,1537.187,1399.1163,1353.0928,1224.2268,1187.408,1132.1797,902.0619,874.4477,865.243,856.0383,736.377,671.944,635.1252,635.1252,570.6922,561.4875,552.2828,469.4404
False,1.0,Донецкая область,1,False,25000.0,42000.0,5149.4845,3432.9897,3262.8866,3000.0,2582.4742,2350.5155,2273.1959,2056.701,1994.8454,1902.0619,1515.4639,1469.0722,1453.6082,1438.1443,1237.1134,1128.866,1067.0103,1067.0103,958.7629,943.299,927.8351,788.6598
False,1.0,Запорожская область,1,False,25000.0,25000.0,3065.1694,2043.4462,1942.1944,1785.7143,1537.187,1399.1163,1353.0928,1224.2268,1187.408,1132.1797,902.0619,874.4477,865.243,856.0383,736.377,671.944,635.1252,635.1252,570.6922,561.4875,552.2828,469.4404
False,1.0,Московская область,2,False,25000.0,130000.0,15938.8807,10625.9205,10099.4109,9285.7143,7993.3726,7275.405,7036.0825,6365.9794,6174.5214,5887.3343,4690.7216,4547.1281,4499.2636,4451.3991,3829.1605,3494.109,3302.651,3302.651,2967.5994,2919.7349,2871.8704,2441.0898
False,1.0,Московская область,2,True,35000.0,50000.0,6130.3387,4086.8925,3884.3888,3571.4286,3074.3741,2798.2327,2706.1856,2448.4536,2374.8159,2264.3594,1804.1237,1748.8954,1730.486,1712.0766,1472.7541,1343.8881,1270.2504,1270.2504,1141.3844,1122.975,1104.5655,938.8807
False,1.0,Город федерального значения Санкт-Петербург,0,False,35.0,150000.0,18391.0162,12260.6775,11653.1664,10714.2857,9223.1222,8394.6981,8118.5567,7345.3608,7124.4477,6793.0781,5412.3711,5246.6863,5191.458,5136.2297,4418.2622,4031.6642,3810.7511,3810.7511,3424.1532,3368.9249,3313.6966,2816.6421
False,1.0,Город федерального значения Санкт-Петербург,0,True,30000.0,70000.0,8582.4742,5721.6495,5438.1443,5000.0,4304.1237,3917.5258,3788.6598,3427.8351,3324.7423,3170.1031,2525.7732,2448.4536,2422.6804,2396.9072,2061.8557,1881.4433,1778.3505,1778.3505,1597.9381,1572.1649,1546.3918,1314.433
False,1.0,Ханты-Мансийский автономный округ — Югра,1,False,34500.0,80000.0,9808.542,6539.028,6215.0221,5714.2857,4918.9985,4477.1723,4329.8969,3917.5258,3799.7054,3622.975,2886.5979,2798.2327,2768.7776,2739.3225,2356.4065,2150.2209,2032.4006,2032.4006,1826.215,1796.7599,1767.3049,1502.2091
False,1.0,Республика Саха (Якутия),1,False,35000.0,70000.0,8582.4742,5721.6495,5438.1443,5000.0,4304.1237,3917.5258,3788.6598,3427.8351,3324.7423,3170.1031,2525.7732,2448.4536,2422.6804,2396.9072,2061.8557,1881.4433,1778.3505,1778.3505,1597.9381,1572.1649,1546.3918,1314.433
False,1.0,Камчатский край,1,False,35000.0,70000.0,8582.4742,5721.6495,5438.1443,5000.0,4304.1237,3917.5258,3788.6598,3427.8351,3324.7423,3170.1031,2525.7732,2448.4536,2422.6804,2396.9072,2061.8557,1881.4433,1778.3505,1778.3505,1597.9381,1572.1649,1546.3918,1314.433
False,1.0,Сахалинская область,1,False,34500.0,80000.0,9808.542,6539.028,6215.0221,5714.2857,4918.9985,4477.1723,4329.8969,3917.5258,3799.7054,3622.975,2886.5979,2798.2327,2768.7776,2739.3225,2356.4065,2150.2209,2032.4006,2032.4006,1826.215,1796.7599,1767.3049,1502.2091
False,1.0,Мурманская область,1,False,34500.0,65000.0,7969.4404,5312.9602,5049.7054,4642.8571,3996.6863,3637.7025,3518.0412,3182.9897,3087.2607,2943.6672,2345.3608,2273.5641,2249.6318,2225.6996,1914.5803,1747.0545,1651.3255,1651.3255,1483.7997,1459.8675,1435.9352,1220.5449
False,1.0,Город федерального значения Москва,0,False,15000.0,1000000.0,122606.7747,81737.8498,77687.7761,71428.5714,61487.4816,55964.6539,54123.7113,48969.0722,47496.3181,45287.187,36082.4742,34977.9087,34609.7202,34241.5317,29455.081,26877.7614,25405.0074,25405.0074,22827.6878,22459.4993,22091.3108,18777.6141
False,1.0,Город федерального значения Москва,0,True,20000.0,250000.0,30651.6937,20434.4624,19421.944,17857.1429,15371.8704,13991.1635,13530.9278,12242.268,11874.0795,11321.7968,9020.6186,8744.4772,8652.43,8560.3829,7363.7703,6719.4404,6351.2518,6351.2518,5706.9219,5614.8748,5522.8277,4694.4035
False,1.0,Приморский край,1,False,35000.0,120000.0,14712.813,9808.542,9322.5331,8571.4286,7378.4978,6715.7585,6494.8454,5876.2887,5699.5582,5434.4624,4329.8969,4197.349,4153.1664,4108.9838,3534.6097,3225.3314,3048.6009,3048.6009,2739.3225,2695.1399,2650.9573,2253.3137
False,1.0,Приморский край,1,True,60000.0,60000.0,7356.4065,4904.271,4661.2666,4285.7143,3689.2489,3357.8792,3247.4227,2938.1443,2849.7791,2717.2312,2164.9485,2098.6745,2076.5832,2054.4919,1767.3049,1612.6657,1524.3004,1524.3004,1369.6613,1347.57,1325.4786,1126.6568
False,1.0,Ямало-Ненецкий автономный округ,1,False,34850.0,165000.0,20230.1178,13486.7452,12818.4831,11785.7143,10145.4345,9234.1679,8930.4124,8079.8969,7836.8925,7472.3859,5953.6082,5771.3549,5710.6038,5649.8527,4860.0884,4434.8306,4191.8262,4191.8262,3766.5685,3705.8174,3645.0663,3098.3063
False,1.0,Магаданская область,1,False,30000.0,87355.0,10710.3148,7140.2099,6786.4157,6239.6429,5371.239,4888.7923,4727.9768,4277.6933,4149.0409,3956.0622,3151.9845,3055.4952,3023.3321,2991.169,2573.0486,2347.9068,2219.2544,2219.2544,1994.1127,1961.9496,1929.7865,1640.3185
False,1.0,Еврейская автономная область,1,False,50000.0,50000.0,6130.3387,4086.8925,3884.3888,3571.4286,3074.3741,2798.2327,2706.1856,2448.4536,2374.8159,2264.3594,1804.1237,1748.8954,1730.486,1712.0766,1472.7541,1343.8881,1270.2504,1270.2504,1141.3844,1122.975,1104.5655,938.8807
False,1.0,Республика Тыва,1,False,20000.0,20000.0,2452.1355,1634.757,1553.7555,1428.5714,1229.7496,1119.2931,1082.4742,979.3814,949.9264,905.7437,721.6495,699.5582,692.1944,684.8306,589.1016,537.5552,508.1001,508.1001,456.5538,449.19,441.8262,375.5523
False,1.0,Республика Алтай,1,False,55000.0,55000.0,6743.3726,4495.5817,4272.8277,3928.5714,3381.8115,3078.056,2976.8041,2693.299,2612.2975,2490.7953,1984.5361,1923.785,1903.5346,1883.2842,1620.0295,1478.2769,1397.2754,1397.2754,1255.5228,1235.2725,1215.0221,1032.7688
True,0.0,Саратовская область,2,False,30000.0,30000.0,3678.2032,2452.1355,2330.6333,2142.8571,1844.6244,1678.9396,1623.7113,1469.0722,1424.8895,1358.6156,1082.4742,1049.3373,1038.2916,1027.2459,883.6524,806.3328,762.1502,762.1502,684.8306,673.785,662.7393,563.3284
True,0.0,Кировская область,1,False,30000.0,30000.0,3678.2032,2452.1355,2330.6333,2142.8571,1844.6244,1678.9396,1623.7113,1469.0722,1424.8895,1358.6156,1082.4742,1049.3373,1038.2916,1027.2459,883.6524,806.3328,762.1502,762.1502,684.8306,673.785,662.7393,563.3284
True,0.0,Томская область,1,False,25000.0,25000.0,3065.1694,2043.4462,1942.1944,1785.7143,1537.187,1399.1163,1353.0928,1224.2268,1187.408,1132.1797,902.0619,874.4477,865.243,856.0383,736.377,671.944,635.1252,635.1252,570.6922,561.4875,552.2828,469.4404
True,0.0,Республика Татарстан,0,False,15000.0,15000.0,1839.1016,1226.0677,1165.3166,1071.4286,922.3122,839.4698,811.8557,734.5361,712.4448,679.3078,541.2371,524.6686,519.1458,513.623,441.8262,403.1664,381.0751,381.0751,342.4153,336.8925,331.3697,281.6642
True,0.0,Тульская область,1,False,30000.0,30000.0,3678.2032,2452.1355,2330.6333,2142.8571,1844.6244,1678.9396,1623.7113,1469.0722,1424.8895,1358.6156,1082.4742,1049.3373,1038.2916,1027.2459,883.6524,806.3328,762.1502,762.1502,684.8306,673.785,662.7393,563.3284
True,0.0,Рязанская область,1,False,35000.0,35000.0,4291.2371,2860.8247,2719.0722,2500.0,2152.0619,1958.7629,1894.3299,1713.9175,1662.3711,1585.0515,1262.8866,1224.2268,1211.3402,1198.4536,1030.9278,940.7216,889.1753,889.1753,798.9691,786.0825,773.1959,657.2165
True,0.0,Новосибирская область,0,False,23000.0,23000.0,2819.9558,1879.9705,1786.8189,1642.8571,1414.2121,1287.187,1244.8454,1126.2887,1092.4153,1041.6053,829.8969,804.4919,796.0236,787.5552,677.4669,618.1885,584.3152,584.3152,525.0368,516.5685,508.1001,431.8851
True,2.0,Пермский край,1,False,50000.0,50000.0,6130.3387,4086.8925,3884.3888,3571.4286,3074.3741,2798.2327,2706.1856,2448.4536,2374.8159,2264.3594,1804.1237,1748.8954,1730.486,1712.0766,1472.7541,1343.8881,1270.2504,1270.2504,1141.3844,1122.975,1104.5655,938.8807
True,2.0,Алтайский край,2,False,50000.0,50000.0,6130.3387,4086.8925,3884.3888,3571.4286,3074.3741,2798.2327,2706.1856,2448.4536,2374.8159,2264.3594,1804.1237,1748.8954,1730.486,1712.0766,1472.7541,1343.8881,1270.2504,1270.2504,1141.3844,1122.975,1104.5655,938.8807
True,2.0,Оренбургская область,2,False,50000.0,50000.0,6130.3387,4086.8925,3884.3888,3571.4286,3074.3741,2798.2327,2706.1856,2448.4536,2374.8159,2264.3594,1804.1237,1748.8954,1730.486,1712.0766,1472.7541,1343.8881,1270.2504,1270.2504,1141.3844,1122.975,1104.5655,938.8807
True,2.0,Кировская область,1,False,50000.0,50000.0,6130.3387,4086.8925,3884.3888,3571.4286,3074.3741,2798.2327,2706.1856,2448.4536,2374.8159,2264.3594,1804.1237,1748.8954,1730.486,1712.0766,1472.7541,1343.8881,1270.2504,1270.2504,1141.3844,1122.975,1104.5655,938.8807
True,2.0,Республика Бурятия,1,False,46750.0,46750.0,5731.8667,3821.2445,3631.9035,3339.2857,2874.5398,2616.3476,2530.2835,2289.3041,2220.4529,2117.176,1686.8557,1635.2172,1618.0044,1600.7916,1377.025,1256.5353,1187.6841,1187.6841,1067.1944,1049.9816,1032.7688,877.8535
True,2.0,Ставропольский край,2,False,46750.0,46750.0,5731.8667,3821.2445,3631.9035,3339.2857,2874.5398,2616.3476,2530.2835,2289.3041,2220.4529,2117.176,1686.8557,1635.2172,1618.0044,1600.7916,1377.025,1256.5353,1187.6841,1187.6841,1067.1944,1049.9816,1032.7688,877.8535
True,2.0,Ростовская область,0,False,60000.0,60000.0,7356.4065,4904.271,4661.2666,4285.7143,3689.2489,3357.8792,3247.4227,2938.1443,2849.7791,2717.2312,2164.9485,2098.6745,2076.5832,2054.4919,1767.3049,1612.6657,1524.3004,1524.3004,1369.6613,1347.57,1325.4786,1126.6568
True,2.0,Иркутская область,1,False,40000.0,60000.0,7356.4065,4904.271,4661.2666,4285.7143,3689.2489,3357.8792,3247.4227,2938.1443,2849.7791,2717.2312,2164.9485,2098.6745,2076.5832,2054.4919,1767.3049,1612.6657,1524.3004,1524.3004,1369.6613,1347.57,1325.4786,1126.6568
True,2.0,Краснодарский край,0,False,50000.0,60000.0,7356.4065,4904.271,4661.2666,4285.7143,3689.2489,3357.8792,3247.4227,2938.1443,2849.7791,2717.2312,2164.9485,2098.6745,2076.5832,2054.4919,1767.3049,1612.6657,1524.3004,1524.3004,1369.6613,1347.57,1325.4786,1126.6568
