is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Работа на шлифовальных станках определенной группы (3780_35),Аккуратность (СК) (575_4),Внимательность (СК) (536_4),Шлифовальные работы (3779_35),Использование контрольно-измерительных инструментов (3479_35),"Личные установки и ценности, мировоззрение (2043_4)",Шлифовальные работы по металлу (3784_35),Наладка и настройка шлифовальных станков (3806_35),Чтение схем/чертежей (ОПТ) (3032_36),Высокая работоспособность (СК) (586_4),Кропотливость (СК) (623_4),Доводочные операции (3452_35),"Подбор, установка и правка шлифовальных кругов (3793_35)",Установка деталей различными способами (3545_35),Механическая обработка металлов (3498_35),Обработка деталей и заготовок (3894_35)
True,2.0,Республика Тыва,1,False,80000.0,80000.0,20645.9705,10210.0972,9783.6312,8604.5782,4653.4964,4277.2029,3298.8398,2721.8564,2709.3133,2395.7353,2069.6143,2057.0712,1743.4933,1705.8639,1091.2512,740.0439,652.2421,639.699
True,2.0,Донецкая область,1,False,39000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,1.0,Республика Крым,1,False,80000.0,80000.0,20645.9705,10210.0972,9783.6312,8604.5782,4653.4964,4277.2029,3298.8398,2721.8564,2709.3133,2395.7353,2069.6143,2057.0712,1743.4933,1705.8639,1091.2512,740.0439,652.2421,639.699
True,1.0,Город федерального значения Севастополь,1,False,66000.0,75000.0,19355.5974,9571.9661,9172.1543,8066.7921,4362.6529,4009.8777,3092.6623,2551.7404,2539.9812,2246.0019,1940.2634,1928.5042,1634.5249,1599.2474,1023.048,693.7912,611.477,599.7178
True,1.0,Московская область,2,False,39000.0,150000.0,38711.1947,19143.9323,18344.3086,16133.5842,8725.3057,8019.7554,6185.3246,5103.4807,5079.9624,4492.0038,3880.5268,3857.0085,3269.0499,3198.4948,2046.096,1387.5823,1222.9539,1199.4356
True,1.0,Алтайский край,2,False,36250.0,139000.0,35872.3738,17740.0439,16999.0593,14950.4547,8085.45,7431.64,5731.7341,4729.2255,4707.4318,4162.5902,3595.9548,3574.1612,3029.3195,2963.9385,1896.0489,1285.8263,1133.2706,1111.477
True,1.0,Костромская область,1,False,36250.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,1.0,Кировская область,1,False,36250.0,125000.0,32259.3289,15953.2769,15286.9238,13444.6535,7271.0881,6683.1295,5154.4371,4252.9006,4233.302,3743.3365,3233.7723,3214.1737,2724.2082,2665.4124,1705.08,1156.3186,1019.1283,999.5296
True,1.0,Томская область,1,False,36250.0,120000.0,30968.9558,15315.1458,14675.4468,12906.8674,6980.2446,6415.8043,4948.2596,4082.7846,4063.9699,3593.603,3104.4214,3085.6068,2615.2399,2558.7959,1636.8768,1110.0659,978.3631,959.5484
True,1.0,Удмуртская Республика,1,False,35000.0,139000.0,35872.3738,17740.0439,16999.0593,14950.4547,8085.45,7431.64,5731.7341,4729.2255,4707.4318,4162.5902,3595.9548,3574.1612,3029.3195,2963.9385,1896.0489,1285.8263,1133.2706,1111.477
True,1.0,Челябинская область,0,False,40000.0,139000.0,35872.3738,17740.0439,16999.0593,14950.4547,8085.45,7431.64,5731.7341,4729.2255,4707.4318,4162.5902,3595.9548,3574.1612,3029.3195,2963.9385,1896.0489,1285.8263,1133.2706,1111.477
True,1.0,Свердловская область,0,False,40000.0,147000.0,37936.9708,18761.0536,17977.4224,15810.9125,8550.7996,7859.3603,6061.6181,5001.4111,4978.3631,4402.1637,3802.9163,3779.8683,3203.6689,3134.5249,2005.174,1359.8307,1198.4948,1175.4468
True,1.0,Чувашская Республика,1,False,40000.0,137000.0,35356.2245,17484.7915,16754.4685,14735.3402,7969.1126,7324.7099,5649.2631,4661.1791,4639.699,4102.6968,3544.2145,3522.7344,2985.7322,2921.2919,1868.7676,1267.3252,1116.9646,1095.4845
True,1.0,Владимирская область,1,False,47000.0,146000.0,37678.8962,18633.4274,17855.127,15703.3553,8492.6309,7805.8953,6020.3826,4967.3879,4944.4967,4372.217,3777.0461,3754.1549,3181.8752,3113.2016,1991.5334,1350.5801,1190.3418,1167.4506
True,1.0,Город федерального значения Санкт-Петербург,0,False,50000.0,90000.0,23226.7168,11486.3594,11006.5851,9680.1505,5235.1834,4811.8532,3711.1947,3062.0884,3047.9774,2695.2023,2328.3161,2314.2051,1961.4299,1919.0969,1227.6576,832.5494,733.7723,719.6613
True,1.0,Саратовская область,2,False,40000.0,144000.0,37162.7469,18378.175,17610.5362,15488.2408,8376.2935,7698.9652,5937.9116,4899.3415,4876.7639,4312.3236,3725.3057,3702.7281,3138.2879,3070.555,1964.2521,1332.079,1174.0357,1151.4581
True,1.0,Нижегородская область,0,False,40000.0,160000.0,41291.941,20420.1944,19567.2625,17209.1565,9306.9928,8554.4058,6597.6795,5443.7128,5418.6265,4791.4707,4139.2286,4114.1424,3486.9865,3411.7278,2182.5024,1480.0878,1304.4842,1279.3979
True,1.0,Брянская область,1,False,25000.0,120000.0,30968.9558,15315.1458,14675.4468,12906.8674,6980.2446,6415.8043,4948.2596,4082.7846,4063.9699,3593.603,3104.4214,3085.6068,2615.2399,2558.7959,1636.8768,1110.0659,978.3631,959.5484
True,1.0,Республика Марий Эл,1,False,40000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,1.0,Краснодарский край,0,False,50000.0,135000.0,34840.0753,17229.539,16509.8777,14520.2258,7852.7752,7217.7799,5566.7921,4593.1326,4571.9661,4042.8034,3492.4741,3471.3076,2942.1449,2878.6453,1841.4864,1248.8241,1100.6585,1079.492
True,1.0,Новосибирская область,0,False,60000.0,135000.0,34840.0753,17229.539,16509.8777,14520.2258,7852.7752,7217.7799,5566.7921,4593.1326,4571.9661,4042.8034,3492.4741,3471.3076,2942.1449,2878.6453,1841.4864,1248.8241,1100.6585,1079.492
True,1.0,Республика Татарстан,0,False,22000.0,140000.0,36130.4484,17867.6701,17121.3547,15058.0119,8143.6187,7485.105,5772.9696,4763.2487,4741.2982,4192.5368,3621.825,3599.8746,3051.1132,2985.2618,1909.6896,1295.0768,1141.4236,1119.4732
True,1.0,Кемеровская область,1,False,40000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,1.0,Ленинградская область,1,False,40000.0,135000.0,34840.0753,17229.539,16509.8777,14520.2258,7852.7752,7217.7799,5566.7921,4593.1326,4571.9661,4042.8034,3492.4741,3471.3076,2942.1449,2878.6453,1841.4864,1248.8241,1100.6585,1079.492
True,1.0,Красноярский край,1,False,40000.0,135000.0,34840.0753,17229.539,16509.8777,14520.2258,7852.7752,7217.7799,5566.7921,4593.1326,4571.9661,4042.8034,3492.4741,3471.3076,2942.1449,2878.6453,1841.4864,1248.8241,1100.6585,1079.492
True,1.0,Приморский край,1,False,40000.0,139000.0,35872.3738,17740.0439,16999.0593,14950.4547,8085.45,7431.64,5731.7341,4729.2255,4707.4318,4162.5902,3595.9548,3574.1612,3029.3195,2963.9385,1896.0489,1285.8263,1133.2706,1111.477
True,1.0,Магаданская область,1,False,50000.0,50000.0,12903.7316,6381.3108,6114.7695,5377.8614,2908.4352,2673.2518,2061.7749,1701.1602,1693.3208,1497.3346,1293.5089,1285.6695,1089.6833,1066.1649,682.032,462.5274,407.6513,399.8119
True,1.0,Ставропольский край,2,False,35000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,1.0,Ульяновская область,1,False,40000.0,139000.0,35872.3738,17740.0439,16999.0593,14950.4547,8085.45,7431.64,5731.7341,4729.2255,4707.4318,4162.5902,3595.9548,3574.1612,3029.3195,2963.9385,1896.0489,1285.8263,1133.2706,1111.477
True,1.0,Хабаровский край,1,False,40000.0,110000.0,28388.2095,14038.8837,13452.4929,11831.2951,6398.5575,5881.154,4535.9047,3742.5525,3725.3057,3294.1361,2845.7197,2828.4729,2397.3032,2345.5629,1500.4704,1017.5604,896.8329,879.5861
True,1.0,Республика Хакасия,1,False,90000.0,90000.0,23226.7168,11486.3594,11006.5851,9680.1505,5235.1834,4811.8532,3711.1947,3062.0884,3047.9774,2695.2023,2328.3161,2314.2051,1961.4299,1919.0969,1227.6576,832.5494,733.7723,719.6613
True,1.0,Карачаево-Черкесская Республика,1,False,50000.0,90000.0,23226.7168,11486.3594,11006.5851,9680.1505,5235.1834,4811.8532,3711.1947,3062.0884,3047.9774,2695.2023,2328.3161,2314.2051,1961.4299,1919.0969,1227.6576,832.5494,733.7723,719.6613
True,1.0,Калининградская область,1,False,60000.0,90000.0,23226.7168,11486.3594,11006.5851,9680.1505,5235.1834,4811.8532,3711.1947,3062.0884,3047.9774,2695.2023,2328.3161,2314.2051,1961.4299,1919.0969,1227.6576,832.5494,733.7723,719.6613
True,1.0,Республика Башкортостан,0,False,40000.0,160000.0,41291.941,20420.1944,19567.2625,17209.1565,9306.9928,8554.4058,6597.6795,5443.7128,5418.6265,4791.4707,4139.2286,4114.1424,3486.9865,3411.7278,2182.5024,1480.0878,1304.4842,1279.3979
True,1.0,Пермский край,1,False,33000.0,135000.0,34840.0753,17229.539,16509.8777,14520.2258,7852.7752,7217.7799,5566.7921,4593.1326,4571.9661,4042.8034,3492.4741,3471.3076,2942.1449,2878.6453,1841.4864,1248.8241,1100.6585,1079.492
True,1.0,Город федерального значения Москва,0,False,39000.0,150000.0,38711.1947,19143.9323,18344.3086,16133.5842,8725.3057,8019.7554,6185.3246,5103.4807,5079.9624,4492.0038,3880.5268,3857.0085,3269.0499,3198.4948,2046.096,1387.5823,1222.9539,1199.4356
True,1.0,Воронежская область,2,False,40000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,1.0,Псковская область,1,False,40000.0,125000.0,32259.3289,15953.2769,15286.9238,13444.6535,7271.0881,6683.1295,5154.4371,4252.9006,4233.302,3743.3365,3233.7723,3214.1737,2724.2082,2665.4124,1705.08,1156.3186,1019.1283,999.5296
True,1.0,Омская область,1,False,40000.0,139000.0,35872.3738,17740.0439,16999.0593,14950.4547,8085.45,7431.64,5731.7341,4729.2255,4707.4318,4162.5902,3595.9548,3574.1612,3029.3195,2963.9385,1896.0489,1285.8263,1133.2706,1111.477
True,1.0,Архангельская область,1,False,60000.0,95000.0,24517.09,12124.4904,11618.0621,10217.9367,5526.027,5079.1784,3917.3722,3232.2045,3217.3095,2844.9357,2457.667,2442.772,2070.3982,2025.7134,1295.8608,878.8021,774.5375,759.6425
True,1.0,Ханты-Мансийский автономный округ — Югра,1,False,37500.0,120000.0,30968.9558,15315.1458,14675.4468,12906.8674,6980.2446,6415.8043,4948.2596,4082.7846,4063.9699,3593.603,3104.4214,3085.6068,2615.2399,2558.7959,1636.8768,1110.0659,978.3631,959.5484
True,1.0,Самарская область,0,False,40000.0,125000.0,32259.3289,15953.2769,15286.9238,13444.6535,7271.0881,6683.1295,5154.4371,4252.9006,4233.302,3743.3365,3233.7723,3214.1737,2724.2082,2665.4124,1705.08,1156.3186,1019.1283,999.5296
True,1.0,Ростовская область,0,False,35000.0,135000.0,34840.0753,17229.539,16509.8777,14520.2258,7852.7752,7217.7799,5566.7921,4593.1326,4571.9661,4042.8034,3492.4741,3471.3076,2942.1449,2878.6453,1841.4864,1248.8241,1100.6585,1079.492
True,1.0,Ярославская область,1,False,50000.0,132000.0,34065.8514,16846.6604,16142.9915,14197.5541,7678.269,7057.3848,5443.0856,4491.063,4470.3669,3952.9633,3414.8636,3394.1675,2876.7639,2814.6754,1800.5644,1221.0724,1076.1994,1055.5033
True,1.0,Рязанская область,1,False,40000.0,120000.0,30968.9558,15315.1458,14675.4468,12906.8674,6980.2446,6415.8043,4948.2596,4082.7846,4063.9699,3593.603,3104.4214,3085.6068,2615.2399,2558.7959,1636.8768,1110.0659,978.3631,959.5484
True,1.0,Волгоградская область,2,False,35000.0,125000.0,32259.3289,15953.2769,15286.9238,13444.6535,7271.0881,6683.1295,5154.4371,4252.9006,4233.302,3743.3365,3233.7723,3214.1737,2724.2082,2665.4124,1705.08,1156.3186,1019.1283,999.5296
True,1.0,Курганская область,1,False,65000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,1.0,Орловская область,1,False,50000.0,120000.0,30968.9558,15315.1458,14675.4468,12906.8674,6980.2446,6415.8043,4948.2596,4082.7846,4063.9699,3593.603,3104.4214,3085.6068,2615.2399,2558.7959,1636.8768,1110.0659,978.3631,959.5484
True,1.0,Оренбургская область,2,False,40000.0,120000.0,30968.9558,15315.1458,14675.4468,12906.8674,6980.2446,6415.8043,4948.2596,4082.7846,4063.9699,3593.603,3104.4214,3085.6068,2615.2399,2558.7959,1636.8768,1110.0659,978.3631,959.5484
True,1.0,Липецкая область,1,False,35000.0,112000.0,28904.3587,14294.1361,13697.0837,12046.4095,6514.895,5988.084,4618.3757,3810.5989,3793.0386,3354.0295,2897.46,2879.8997,2440.8906,2388.2095,1527.7516,1036.0615,913.1389,895.5786
True,1.0,Курская область,2,False,50000.0,135000.0,34840.0753,17229.539,16509.8777,14520.2258,7852.7752,7217.7799,5566.7921,4593.1326,4571.9661,4042.8034,3492.4741,3471.3076,2942.1449,2878.6453,1841.4864,1248.8241,1100.6585,1079.492
True,1.0,Тамбовская область,2,False,46000.0,120000.0,30968.9558,15315.1458,14675.4468,12906.8674,6980.2446,6415.8043,4948.2596,4082.7846,4063.9699,3593.603,3104.4214,3085.6068,2615.2399,2558.7959,1636.8768,1110.0659,978.3631,959.5484
True,1.0,Калужская область,1,False,25000.0,149000.0,38453.1201,19016.3061,18222.0132,16026.027,8667.137,7966.2904,6144.0891,5069.4575,5046.096,4462.0571,3854.6566,3831.2951,3247.2562,3177.1715,2032.4553,1378.3318,1214.8009,1191.4393
True,1.0,Тверская область,1,False,40000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,1.0,Белгородская область,2,False,50000.0,135000.0,34840.0753,17229.539,16509.8777,14520.2258,7852.7752,7217.7799,5566.7921,4593.1326,4571.9661,4042.8034,3492.4741,3471.3076,2942.1449,2878.6453,1841.4864,1248.8241,1100.6585,1079.492
True,1.0,Тульская область,1,False,35000.0,139000.0,35872.3738,17740.0439,16999.0593,14950.4547,8085.45,7431.64,5731.7341,4729.2255,4707.4318,4162.5902,3595.9548,3574.1612,3029.3195,2963.9385,1896.0489,1285.8263,1133.2706,1111.477
True,1.0,Иркутская область,1,False,57000.0,135000.0,34840.0753,17229.539,16509.8777,14520.2258,7852.7752,7217.7799,5566.7921,4593.1326,4571.9661,4042.8034,3492.4741,3471.3076,2942.1449,2878.6453,1841.4864,1248.8241,1100.6585,1079.492
True,1.0,Пензенская область,1,False,40000.0,144000.0,37162.7469,18378.175,17610.5362,15488.2408,8376.2935,7698.9652,5937.9116,4899.3415,4876.7639,4312.3236,3725.3057,3702.7281,3138.2879,3070.555,1964.2521,1332.079,1174.0357,1151.4581
True,1.0,Ивановская область,1,False,40000.0,144000.0,37162.7469,18378.175,17610.5362,15488.2408,8376.2935,7698.9652,5937.9116,4899.3415,4876.7639,4312.3236,3725.3057,3702.7281,3138.2879,3070.555,1964.2521,1332.079,1174.0357,1151.4581
True,1.0,Смоленская область,1,False,40000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,1.0,Республика Карелия,1,False,50000.0,120000.0,30968.9558,15315.1458,14675.4468,12906.8674,6980.2446,6415.8043,4948.2596,4082.7846,4063.9699,3593.603,3104.4214,3085.6068,2615.2399,2558.7959,1636.8768,1110.0659,978.3631,959.5484
True,1.0,Вологодская область,1,False,50000.0,120000.0,30968.9558,15315.1458,14675.4468,12906.8674,6980.2446,6415.8043,4948.2596,4082.7846,4063.9699,3593.603,3104.4214,3085.6068,2615.2399,2558.7959,1636.8768,1110.0659,978.3631,959.5484
True,1.0,Тюменская область,1,False,50000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,1.0,Республика Мордовия,1,False,40000.0,132000.0,34065.8514,16846.6604,16142.9915,14197.5541,7678.269,7057.3848,5443.0856,4491.063,4470.3669,3952.9633,3414.8636,3394.1675,2876.7639,2814.6754,1800.5644,1221.0724,1076.1994,1055.5033
True,1.0,Республика Бурятия,1,False,57000.0,110000.0,28388.2095,14038.8837,13452.4929,11831.2951,6398.5575,5881.154,4535.9047,3742.5525,3725.3057,3294.1361,2845.7197,2828.4729,2397.3032,2345.5629,1500.4704,1017.5604,896.8329,879.5861
True,1.0,Новгородская область,1,False,57000.0,120000.0,30968.9558,15315.1458,14675.4468,12906.8674,6980.2446,6415.8043,4948.2596,4082.7846,4063.9699,3593.603,3104.4214,3085.6068,2615.2399,2558.7959,1636.8768,1110.0659,978.3631,959.5484
True,1.0,Забайкальский край,1,False,40000.0,110000.0,28388.2095,14038.8837,13452.4929,11831.2951,6398.5575,5881.154,4535.9047,3742.5525,3725.3057,3294.1361,2845.7197,2828.4729,2397.3032,2345.5629,1500.4704,1017.5604,896.8329,879.5861
True,1.0,Амурская область,1,False,60000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,1.0,Астраханская область,1,False,50000.0,120000.0,30968.9558,15315.1458,14675.4468,12906.8674,6980.2446,6415.8043,4948.2596,4082.7846,4063.9699,3593.603,3104.4214,3085.6068,2615.2399,2558.7959,1636.8768,1110.0659,978.3631,959.5484
True,1.0,Мурманская область,1,False,65000.0,120000.0,30968.9558,15315.1458,14675.4468,12906.8674,6980.2446,6415.8043,4948.2596,4082.7846,4063.9699,3593.603,3104.4214,3085.6068,2615.2399,2558.7959,1636.8768,1110.0659,978.3631,959.5484
True,1.0,Республика Коми,1,False,50000.0,54750.0,14129.5861,6987.5353,6695.6726,5888.7582,3184.7366,2927.2107,2257.6435,1862.7705,1854.1863,1639.5814,1416.3923,1407.8081,1193.2032,1167.4506,746.825,506.4675,446.3782,437.794
True,1.0,Республика Калмыкия,1,False,57000.0,57000.0,14710.254,7274.6943,6970.8373,6130.762,3315.6162,3047.5071,2350.4233,1939.3227,1930.3857,1706.9614,1474.6002,1465.6632,1242.2389,1215.428,777.5165,527.2813,464.7225,455.7855
True,1.0,Донецкая область,1,False,130000.0,139000.0,35872.3738,17740.0439,16999.0593,14950.4547,8085.45,7431.64,5731.7341,4729.2255,4707.4318,4162.5902,3595.9548,3574.1612,3029.3195,2963.9385,1896.0489,1285.8263,1133.2706,1111.477
True,1.0,Камчатский край,1,False,66500.0,66500.0,17161.963,8487.1433,8132.6435,7152.5557,3868.2189,3555.4249,2742.1606,2262.5431,2252.1167,1991.455,1720.3669,1709.9404,1449.2788,1417.9994,907.1025,615.1615,542.1762,531.7498
True,1.0,Кабардино-Балкарская Республика,1,False,60000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,1.0,Луганская область,1,False,125000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,1.0,Херсонская область,1,False,130000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,0.0,Республика Крым,1,False,70000.0,70000.0,18065.2242,8933.8351,8560.6773,7529.006,4071.8093,3742.5525,2886.4848,2381.6243,2370.6491,2096.2684,1810.9125,1799.9373,1525.5566,1492.6309,954.8448,647.5384,570.7118,559.7366
True,0.0,Московская область,2,False,29000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Алтайский край,2,False,25000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Костромская область,1,False,25000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Кировская область,1,False,25000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Удмуртская Республика,1,False,25000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Челябинская область,0,False,29000.0,64000.0,16516.7764,8168.0778,7826.905,6883.6626,3722.7971,3421.7623,2639.0718,2177.4851,2167.4506,1916.5883,1655.6914,1645.6569,1394.7946,1364.6911,873.0009,592.0351,521.7937,511.7592
True,0.0,Свердловская область,0,False,29000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Чувашская Республика,1,False,29000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Владимирская область,1,False,25000.0,48253.0,12452.8752,6158.3478,5901.1195,5189.9589,2806.8145,2579.8484,1989.7364,1641.7217,1634.1562,1445.0177,1248.3137,1240.7482,1051.6098,1028.9131,658.2018,446.3667,393.408,385.8424
True,0.0,Город федерального значения Санкт-Петербург,0,False,30000.0,48253.0,12452.8752,6158.3478,5901.1195,5189.9589,2806.8145,2579.8484,1989.7364,1641.7217,1634.1562,1445.0177,1248.3137,1240.7482,1051.6098,1028.9131,658.2018,446.3667,393.408,385.8424
True,0.0,Саратовская область,2,False,25000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Нижегородская область,0,False,25000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Брянская область,1,False,60000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Республика Марий Эл,1,False,30000.0,50000.0,12903.7316,6381.3108,6114.7695,5377.8614,2908.4352,2673.2518,2061.7749,1701.1602,1693.3208,1497.3346,1293.5089,1285.6695,1089.6833,1066.1649,682.032,462.5274,407.6513,399.8119
True,0.0,Краснодарский край,0,False,30000.0,48253.0,12452.8752,6158.3478,5901.1195,5189.9589,2806.8145,2579.8484,1989.7364,1641.7217,1634.1562,1445.0177,1248.3137,1240.7482,1051.6098,1028.9131,658.2018,446.3667,393.408,385.8424
True,0.0,Новосибирская область,0,False,40000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Республика Татарстан,0,False,25000.0,90000.0,23226.7168,11486.3594,11006.5851,9680.1505,5235.1834,4811.8532,3711.1947,3062.0884,3047.9774,2695.2023,2328.3161,2314.2051,1961.4299,1919.0969,1227.6576,832.5494,733.7723,719.6613
True,0.0,Кемеровская область,1,False,25000.0,45000.0,11613.3584,5743.1797,5503.2926,4840.0753,2617.5917,2405.9266,1855.5974,1531.0442,1523.9887,1347.6011,1164.158,1157.1025,980.715,959.5484,613.8288,416.2747,366.8862,359.8307
True,0.0,Ленинградская область,1,False,29000.0,48253.0,12452.8752,6158.3478,5901.1195,5189.9589,2806.8145,2579.8484,1989.7364,1641.7217,1634.1562,1445.0177,1248.3137,1240.7482,1051.6098,1028.9131,658.2018,446.3667,393.408,385.8424
True,0.0,Приморский край,1,False,48253.0,48253.0,12452.8752,6158.3478,5901.1195,5189.9589,2806.8145,2579.8484,1989.7364,1641.7217,1634.1562,1445.0177,1248.3137,1240.7482,1051.6098,1028.9131,658.2018,446.3667,393.408,385.8424
True,0.0,Ставропольский край,2,False,25000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Ульяновская область,1,False,25000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Хабаровский край,1,False,25000.0,25000.0,6451.8658,3190.6554,3057.3848,2688.9307,1454.2176,1336.6259,1030.8874,850.5801,846.6604,748.6673,646.7545,642.8347,544.8416,533.0825,341.016,231.2637,203.8257,199.9059
True,0.0,Республика Башкортостан,0,False,27250.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
