is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,Выполнение РК (2751_3),Административные функции (61_3),"Личные установки и ценности, мировоззрение (2043_4)",Средства контроля (2726_3),Дисциплинированность (СК) (593_4),"Контроль  сварки/резки, измерение (71_3)",Выполнение НК (2727_3),Исполнительная документация по НК (2730_3),Выполнение ВИК (2762_3),Выполнение УЗК (2752_3),Разрешительная и исполнительная документация (2690_3),Выполнение МК (2782_3),Составление/формирование/подготовка отчетности (ОПТ) (3911_36),"Организаторские способности, лидерство (СК) (393_4)",Пунктуальность (СК) (612_4),Обеспечение качества выпускаемой продукции (2711_3),"Чтение чертежей, документации (68_3)","Знание НТД, НД, ПТД (2712_3)"
True,1.0,Кабардино-Балкарская Республика,1,False,40000.0,50000.0,6425.7028,5297.0503,5130.8683,4265.3372,4113.0037,4050.6855,3088.2149,2368.0931,2264.2293,2139.5929,2118.8201,1821.0774,1779.5319,1447.168,1073.2586,941.6978,914.0008,761.6674
True,1.0,Республика Дагестан,1,False,50000.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,1.0,Чеченская Республика,1,False,105000.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,0.0,Челябинская область,0,False,25000.0,46366.5,5958.747,4912.1136,4758.0081,3955.3752,3814.1118,3756.3222,2863.7943,2196.0037,2099.6878,1984.1086,1964.8455,1688.7397,1650.2133,1342.0023,995.2649,873.2646,847.5804,706.317
True,0.0,Город федерального значения Санкт-Петербург,0,False,40000.0,46366.5,5958.747,4912.1136,4758.0081,3955.3752,3814.1118,3756.3222,2863.7943,2196.0037,2099.6878,1984.1086,1964.8455,1688.7397,1650.2133,1342.0023,995.2649,873.2646,847.5804,706.317
True,0.0,Нижегородская область,0,False,40000.0,46366.5,5958.747,4912.1136,4758.0081,3955.3752,3814.1118,3756.3222,2863.7943,2196.0037,2099.6878,1984.1086,1964.8455,1688.7397,1650.2133,1342.0023,995.2649,873.2646,847.5804,706.317
True,0.0,Республика Татарстан,0,False,25000.0,46366.5,5958.747,4912.1136,4758.0081,3955.3752,3814.1118,3756.3222,2863.7943,2196.0037,2099.6878,1984.1086,1964.8455,1688.7397,1650.2133,1342.0023,995.2649,873.2646,847.5804,706.317
True,0.0,Тульская область,1,False,46366.5,46366.5,5958.747,4912.1136,4758.0081,3955.3752,3814.1118,3756.3222,2863.7943,2196.0037,2099.6878,1984.1086,1964.8455,1688.7397,1650.2133,1342.0023,995.2649,873.2646,847.5804,706.317
True,0.0,Ярославская область,1,False,40000.0,46366.5,5958.747,4912.1136,4758.0081,3955.3752,3814.1118,3756.3222,2863.7943,2196.0037,2099.6878,1984.1086,1964.8455,1688.7397,1650.2133,1342.0023,995.2649,873.2646,847.5804,706.317
True,0.0,Свердловская область,0,False,35000.0,46366.5,5958.747,4912.1136,4758.0081,3955.3752,3814.1118,3756.3222,2863.7943,2196.0037,2099.6878,1984.1086,1964.8455,1688.7397,1650.2133,1342.0023,995.2649,873.2646,847.5804,706.317
True,0.0,Рязанская область,1,False,46366.5,46366.5,5958.747,4912.1136,4758.0081,3955.3752,3814.1118,3756.3222,2863.7943,2196.0037,2099.6878,1984.1086,1964.8455,1688.7397,1650.2133,1342.0023,995.2649,873.2646,847.5804,706.317
True,0.0,Пензенская область,1,False,30000.0,30000.0,3855.4217,3178.2302,3078.521,2559.2023,2467.8022,2430.4113,1852.929,1420.8558,1358.5376,1283.7557,1271.2921,1092.6464,1067.7192,868.3008,643.9551,565.0187,548.4005,457.0004
True,0.0,Калужская область,1,False,46366.5,46366.5,5958.747,4912.1136,4758.0081,3955.3752,3814.1118,3756.3222,2863.7943,2196.0037,2099.6878,1984.1086,1964.8455,1688.7397,1650.2133,1342.0023,995.2649,873.2646,847.5804,706.317
True,0.0,Владимирская область,1,False,35000.0,35000.0,4497.992,3707.9352,3591.6078,2985.736,2879.1026,2835.4799,2161.7505,1657.6651,1584.9605,1497.715,1483.1741,1274.7542,1245.6723,1013.0176,751.281,659.1885,639.8006,533.1672
True,0.0,Ивановская область,1,False,46366.5,46366.5,5958.747,4912.1136,4758.0081,3955.3752,3814.1118,3756.3222,2863.7943,2196.0037,2099.6878,1984.1086,1964.8455,1688.7397,1650.2133,1342.0023,995.2649,873.2646,847.5804,706.317
True,0.0,Самарская область,0,False,40000.0,96411.0,12390.1687,10213.8783,9893.4429,8224.5085,7930.7761,7810.6128,5954.7578,4566.2044,4365.9323,4125.6057,4085.5513,3511.4379,3431.329,2790.4582,2069.4786,1815.8006,1762.3947,1468.6622
True,0.0,Приморский край,1,False,40000.0,46366.5,5958.747,4912.1136,4758.0081,3955.3752,3814.1118,3756.3222,2863.7943,2196.0037,2099.6878,1984.1086,1964.8455,1688.7397,1650.2133,1342.0023,995.2649,873.2646,847.5804,706.317
True,0.0,Саратовская область,2,False,46366.5,46366.5,5958.747,4912.1136,4758.0081,3955.3752,3814.1118,3756.3222,2863.7943,2196.0037,2099.6878,1984.1086,1964.8455,1688.7397,1650.2133,1342.0023,995.2649,873.2646,847.5804,706.317
True,0.0,Алтайский край,2,False,30000.0,40000.0,5140.5622,4237.6402,4104.6946,3412.2698,3290.403,3240.5484,2470.5719,1894.4744,1811.3835,1711.6743,1695.0561,1456.8619,1423.6255,1157.7344,858.6068,753.3583,731.2007,609.3339
True,0.0,Тверская область,1,False,46366.5,46366.5,5958.747,4912.1136,4758.0081,3955.3752,3814.1118,3756.3222,2863.7943,2196.0037,2099.6878,1984.1086,1964.8455,1688.7397,1650.2133,1342.0023,995.2649,873.2646,847.5804,706.317
True,0.0,Кировская область,1,False,46366.5,46366.5,5958.747,4912.1136,4758.0081,3955.3752,3814.1118,3756.3222,2863.7943,2196.0037,2099.6878,1984.1086,1964.8455,1688.7397,1650.2133,1342.0023,995.2649,873.2646,847.5804,706.317
True,0.0,Астраханская область,1,False,53000.0,53000.0,6811.245,5614.8733,5438.7204,4521.2574,4359.784,4293.7266,3273.5078,2510.1786,2400.0831,2267.9684,2245.9493,1930.3421,1886.3038,1533.9981,1137.6541,998.1997,968.8409,807.3674
True,0.0,Республика Башкортостан,0,False,51250.0,53000.0,6811.245,5614.8733,5438.7204,4521.2574,4359.784,4293.7266,3273.5078,2510.1786,2400.0831,2267.9684,2245.9493,1930.3421,1886.3038,1533.9981,1137.6541,998.1997,968.8409,807.3674
True,0.0,Тюменская область,1,False,48750.0,51250.0,6586.3454,5429.4765,5259.14,4371.9706,4215.8288,4151.9526,3165.4203,2427.2954,2320.8351,2193.0827,2171.7906,1866.6043,1824.0202,1483.3472,1100.09,965.2403,936.8509,780.709
True,0.0,Омская область,1,False,51250.0,51250.0,6586.3454,5429.4765,5259.14,4371.9706,4215.8288,4151.9526,3165.4203,2427.2954,2320.8351,2193.0827,2171.7906,1866.6043,1824.0202,1483.3472,1100.09,965.2403,936.8509,780.709
True,0.0,Иркутская область,1,False,48750.0,53000.0,6811.245,5614.8733,5438.7204,4521.2574,4359.784,4293.7266,3273.5078,2510.1786,2400.0831,2267.9684,2245.9493,1930.3421,1886.3038,1533.9981,1137.6541,998.1997,968.8409,807.3674
True,0.0,Волгоградская область,2,False,51250.0,53000.0,6811.245,5614.8733,5438.7204,4521.2574,4359.784,4293.7266,3273.5078,2510.1786,2400.0831,2267.9684,2245.9493,1930.3421,1886.3038,1533.9981,1137.6541,998.1997,968.8409,807.3674
True,0.0,Новосибирская область,0,False,25228.75,25228.75,3242.249,2672.7591,2588.9079,2152.1825,2075.3189,2043.8746,1558.236,1194.8806,1142.4735,1079.5851,1069.1037,918.8701,897.9073,730.2048,541.5394,475.1572,461.182,384.3183
True,0.0,Республика Коми,1,False,25228.75,45750.0,5879.5181,4846.801,4694.7445,3902.7835,3763.3984,3706.3772,2825.7167,2166.8052,2071.7698,1957.7275,1938.7204,1666.2858,1628.2717,1324.1587,982.0316,861.6535,836.3108,696.9256
True,0.0,Оренбургская область,2,False,25228.75,96411.0,12390.1687,10213.8783,9893.4429,8224.5085,7930.7761,7810.6128,5954.7578,4566.2044,4365.9323,4125.6057,4085.5513,3511.4379,3431.329,2790.4582,2069.4786,1815.8006,1762.3947,1468.6622
True,0.0,Красноярский край,1,False,60000.0,60000.0,7710.8434,6356.4603,6157.042,5118.4047,4935.6045,4860.8226,3705.8579,2841.7117,2717.0752,2567.5114,2542.5841,2185.2929,2135.4383,1736.6016,1287.9103,1130.0374,1096.801,914.0008
True,0.0,Краснодарский край,0,False,51250.0,51250.0,6586.3454,5429.4765,5259.14,4371.9706,4215.8288,4151.9526,3165.4203,2427.2954,2320.8351,2193.0827,2171.7906,1866.6043,1824.0202,1483.3472,1100.09,965.2403,936.8509,780.709
True,0.0,Ульяновская область,1,False,51250.0,51250.0,6586.3454,5429.4765,5259.14,4371.9706,4215.8288,4151.9526,3165.4203,2427.2954,2320.8351,2193.0827,2171.7906,1866.6043,1824.0202,1483.3472,1100.09,965.2403,936.8509,780.709
True,0.0,Забайкальский край,1,False,48750.0,48750.0,6265.0602,5164.624,5002.5966,4158.7038,4010.1786,3949.4184,3011.0096,2308.8907,2207.6236,2086.103,2065.8496,1775.5505,1735.0436,1410.9888,1046.4271,918.1554,891.1508,742.6257
True,0.0,Хабаровский край,1,False,48750.0,48750.0,6265.0602,5164.624,5002.5966,4158.7038,4010.1786,3949.4184,3011.0096,2308.8907,2207.6236,2086.103,2065.8496,1775.5505,1735.0436,1410.9888,1046.4271,918.1554,891.1508,742.6257
True,0.0,Курская область,2,False,48750.0,53000.0,6811.245,5614.8733,5438.7204,4521.2574,4359.784,4293.7266,3273.5078,2510.1786,2400.0831,2267.9684,2245.9493,1930.3421,1886.3038,1533.9981,1137.6541,998.1997,968.8409,807.3674
True,0.0,Архангельская область,1,False,51250.0,51250.0,6586.3454,5429.4765,5259.14,4371.9706,4215.8288,4151.9526,3165.4203,2427.2954,2320.8351,2193.0827,2171.7906,1866.6043,1824.0202,1483.3472,1100.09,965.2403,936.8509,780.709
True,0.0,Томская область,1,False,48750.0,51250.0,6586.3454,5429.4765,5259.14,4371.9706,4215.8288,4151.9526,3165.4203,2427.2954,2320.8351,2193.0827,2171.7906,1866.6043,1824.0202,1483.3472,1100.09,965.2403,936.8509,780.709
True,0.0,Удмуртская Республика,1,False,51250.0,51250.0,6586.3454,5429.4765,5259.14,4371.9706,4215.8288,4151.9526,3165.4203,2427.2954,2320.8351,2193.0827,2171.7906,1866.6043,1824.0202,1483.3472,1100.09,965.2403,936.8509,780.709
True,0.0,Республика Саха (Якутия),1,False,45750.0,48750.0,6265.0602,5164.624,5002.5966,4158.7038,4010.1786,3949.4184,3011.0096,2308.8907,2207.6236,2086.103,2065.8496,1775.5505,1735.0436,1410.9888,1046.4271,918.1554,891.1508,742.6257
True,0.0,Республика Крым,1,False,51250.0,51250.0,6586.3454,5429.4765,5259.14,4371.9706,4215.8288,4151.9526,3165.4203,2427.2954,2320.8351,2193.0827,2171.7906,1866.6043,1824.0202,1483.3472,1100.09,965.2403,936.8509,780.709
True,0.0,Псковская область,1,False,25228.75,25228.75,3242.249,2672.7591,2588.9079,2152.1825,2075.3189,2043.8746,1558.236,1194.8806,1142.4735,1079.5851,1069.1037,918.8701,897.9073,730.2048,541.5394,475.1572,461.182,384.3183
True,0.0,Камчатский край,1,False,48750.0,48750.0,6265.0602,5164.624,5002.5966,4158.7038,4010.1786,3949.4184,3011.0096,2308.8907,2207.6236,2086.103,2065.8496,1775.5505,1735.0436,1410.9888,1046.4271,918.1554,891.1508,742.6257
True,0.0,Ямало-Ненецкий автономный округ,1,False,93550.0,93550.0,12022.49,9910.7811,9599.8546,7980.4459,7695.43,7578.8326,5778.0501,4430.7021,4236.3731,4003.1782,3964.3124,3407.2358,3329.5042,2707.6513,2008.0667,1761.9166,1710.0956,1425.0796
True,0.0,Ростовская область,0,False,40000.0,93550.0,12022.49,9910.7811,9599.8546,7980.4459,7695.43,7578.8326,5778.0501,4430.7021,4236.3731,4003.1782,3964.3124,3407.2358,3329.5042,2707.6513,2008.0667,1761.9166,1710.0956,1425.0796
True,0.0,Новгородская область,1,False,78500.0,78500.0,10088.3534,8316.3689,8055.4632,6696.5794,6457.4159,6359.5762,4848.4974,3717.9061,3554.84,3359.1608,3326.5476,2859.0915,2793.8651,2272.0537,1685.0159,1478.4656,1434.9813,1195.8178
True,0.0,Смоленская область,1,False,100000.0,100000.0,12851.4056,10594.1005,10261.7366,8530.6744,8226.0075,8101.371,6176.4299,4736.1861,4528.4587,4279.1857,4237.6402,3642.1548,3559.0638,2894.336,2146.5171,1883.3957,1828.0017,1523.3347
True,0.0,Республика Дагестан,1,False,70000.0,70000.0,8995.9839,7415.8704,7183.2156,5971.4721,5758.2052,5670.9597,4323.5009,3315.3303,3169.9211,2995.43,2966.3482,2549.5084,2491.3447,2026.0352,1502.562,1318.377,1279.6012,1066.3343
True,2.0,Челябинская область,0,False,77000.0,138000.0,17734.9398,14619.8587,14161.1965,11772.3307,11351.8903,11179.892,8523.4732,6535.9369,6249.273,5905.2763,5847.9435,5026.1737,4911.5081,3994.1836,2962.1936,2599.086,2522.6423,2102.2019
True,2.0,Город федерального значения Санкт-Петербург,0,False,35500.0,138000.0,17734.9398,14619.8587,14161.1965,11772.3307,11351.8903,11179.892,8523.4732,6535.9369,6249.273,5905.2763,5847.9435,5026.1737,4911.5081,3994.1836,2962.1936,2599.086,2522.6423,2102.2019
True,2.0,Нижегородская область,0,False,50000.0,138000.0,17734.9398,14619.8587,14161.1965,11772.3307,11351.8903,11179.892,8523.4732,6535.9369,6249.273,5905.2763,5847.9435,5026.1737,4911.5081,3994.1836,2962.1936,2599.086,2522.6423,2102.2019
True,2.0,Республика Татарстан,0,False,40000.0,138000.0,17734.9398,14619.8587,14161.1965,11772.3307,11351.8903,11179.892,8523.4732,6535.9369,6249.273,5905.2763,5847.9435,5026.1737,4911.5081,3994.1836,2962.1936,2599.086,2522.6423,2102.2019
True,2.0,Тульская область,1,False,25500.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,2.0,Ярославская область,1,False,57500.0,120000.0,15421.6867,12712.9206,12314.0839,10236.8093,9871.209,9721.6452,7411.7158,5683.4233,5434.1504,5135.0229,5085.1683,4370.5858,4270.8766,3473.2032,2575.8205,2260.0748,2193.602,1828.0017
True,2.0,Свердловская область,0,False,47500.0,140000.0,17991.9679,14831.7408,14366.4312,11942.9442,11516.4105,11341.9194,8647.0018,6630.6606,6339.8421,5990.86,5932.6963,5099.0168,4982.6894,4052.0704,3005.1239,2636.7539,2559.2023,2132.6686
True,2.0,Рязанская область,1,False,32000.0,120000.0,15421.6867,12712.9206,12314.0839,10236.8093,9871.209,9721.6452,7411.7158,5683.4233,5434.1504,5135.0229,5085.1683,4370.5858,4270.8766,3473.2032,2575.8205,2260.0748,2193.602,1828.0017
True,2.0,Пензенская область,1,False,80000.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,2.0,Калужская область,1,False,50000.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,2.0,Владимирская область,1,False,77375.0,120000.0,15421.6867,12712.9206,12314.0839,10236.8093,9871.209,9721.6452,7411.7158,5683.4233,5434.1504,5135.0229,5085.1683,4370.5858,4270.8766,3473.2032,2575.8205,2260.0748,2193.602,1828.0017
True,2.0,Вологодская область,1,False,80000.0,138000.0,17734.9398,14619.8587,14161.1965,11772.3307,11351.8903,11179.892,8523.4732,6535.9369,6249.273,5905.2763,5847.9435,5026.1737,4911.5081,3994.1836,2962.1936,2599.086,2522.6423,2102.2019
True,2.0,Ленинградская область,1,False,80000.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,2.0,Ивановская область,1,False,57500.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,2.0,Самарская область,0,False,57500.0,150000.0,19277.1084,15891.1508,15392.6049,12796.0116,12339.0112,12152.0565,9264.6448,7104.2792,6792.688,6418.7786,6356.4603,5463.2322,5338.5958,4341.5039,3219.7757,2825.0935,2742.0025,2285.0021
True,2.0,Московская область,2,False,80000.0,120000.0,15421.6867,12712.9206,12314.0839,10236.8093,9871.209,9721.6452,7411.7158,5683.4233,5434.1504,5135.0229,5085.1683,4370.5858,4270.8766,3473.2032,2575.8205,2260.0748,2193.602,1828.0017
True,2.0,Ставропольский край,2,False,50000.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,2.0,Белгородская область,2,False,100000.0,138000.0,17734.9398,14619.8587,14161.1965,11772.3307,11351.8903,11179.892,8523.4732,6535.9369,6249.273,5905.2763,5847.9435,5026.1737,4911.5081,3994.1836,2962.1936,2599.086,2522.6423,2102.2019
True,2.0,Воронежская область,2,False,57500.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,2.0,Кемеровская область,1,False,50000.0,138000.0,17734.9398,14619.8587,14161.1965,11772.3307,11351.8903,11179.892,8523.4732,6535.9369,6249.273,5905.2763,5847.9435,5026.1737,4911.5081,3994.1836,2962.1936,2599.086,2522.6423,2102.2019
True,2.0,Приморский край,1,False,80000.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,2.0,Липецкая область,1,False,100000.0,138000.0,17734.9398,14619.8587,14161.1965,11772.3307,11351.8903,11179.892,8523.4732,6535.9369,6249.273,5905.2763,5847.9435,5026.1737,4911.5081,3994.1836,2962.1936,2599.086,2522.6423,2102.2019
True,2.0,Город федерального значения Севастополь,1,False,100000.0,100000.0,12851.4056,10594.1005,10261.7366,8530.6744,8226.0075,8101.371,6176.4299,4736.1861,4528.4587,4279.1857,4237.6402,3642.1548,3559.0638,2894.336,2146.5171,1883.3957,1828.0017,1523.3347
True,2.0,Брянская область,1,False,57500.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,2.0,Саратовская область,2,False,57500.0,138000.0,17734.9398,14619.8587,14161.1965,11772.3307,11351.8903,11179.892,8523.4732,6535.9369,6249.273,5905.2763,5847.9435,5026.1737,4911.5081,3994.1836,2962.1936,2599.086,2522.6423,2102.2019
True,2.0,Алтайский край,2,False,50000.0,138000.0,17734.9398,14619.8587,14161.1965,11772.3307,11351.8903,11179.892,8523.4732,6535.9369,6249.273,5905.2763,5847.9435,5026.1737,4911.5081,3994.1836,2962.1936,2599.086,2522.6423,2102.2019
True,2.0,Тверская область,1,False,80000.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,2.0,Республика Мордовия,1,False,77375.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,2.0,Чувашская Республика,1,False,77000.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,2.0,Республика Бурятия,1,False,80000.0,100000.0,12851.4056,10594.1005,10261.7366,8530.6744,8226.0075,8101.371,6176.4299,4736.1861,4528.4587,4279.1857,4237.6402,3642.1548,3559.0638,2894.336,2146.5171,1883.3957,1828.0017,1523.3347
True,2.0,Кировская область,1,False,43975.0,120000.0,15421.6867,12712.9206,12314.0839,10236.8093,9871.209,9721.6452,7411.7158,5683.4233,5434.1504,5135.0229,5085.1683,4370.5858,4270.8766,3473.2032,2575.8205,2260.0748,2193.602,1828.0017
True,2.0,Республика Ингушетия,1,False,100000.0,100000.0,12851.4056,10594.1005,10261.7366,8530.6744,8226.0075,8101.371,6176.4299,4736.1861,4528.4587,4279.1857,4237.6402,3642.1548,3559.0638,2894.336,2146.5171,1883.3957,1828.0017,1523.3347
True,2.0,Астраханская область,1,False,35000.0,140000.0,17991.9679,14831.7408,14366.4312,11942.9442,11516.4105,11341.9194,8647.0018,6630.6606,6339.8421,5990.86,5932.6963,5099.0168,4982.6894,4052.0704,3005.1239,2636.7539,2559.2023,2132.6686
True,2.0,Пермский край,1,False,60000.0,138000.0,17734.9398,14619.8587,14161.1965,11772.3307,11351.8903,11179.892,8523.4732,6535.9369,6249.273,5905.2763,5847.9435,5026.1737,4911.5081,3994.1836,2962.1936,2599.086,2522.6423,2102.2019
True,2.0,Город федерального значения Москва,0,False,40000.0,138000.0,17734.9398,14619.8587,14161.1965,11772.3307,11351.8903,11179.892,8523.4732,6535.9369,6249.273,5905.2763,5847.9435,5026.1737,4911.5081,3994.1836,2962.1936,2599.086,2522.6423,2102.2019
True,2.0,Республика Башкортостан,0,False,35000.0,150000.0,19277.1084,15891.1508,15392.6049,12796.0116,12339.0112,12152.0565,9264.6448,7104.2792,6792.688,6418.7786,6356.4603,5463.2322,5338.5958,4341.5039,3219.7757,2825.0935,2742.0025,2285.0021
True,2.0,Тюменская область,1,False,66250.0,145000.0,18634.5382,15361.4458,14879.5181,12369.4779,11927.7108,11746.988,8955.8233,6867.4699,6566.2651,6204.8193,6144.5783,5281.1245,5160.6426,4196.7871,3112.4498,2730.9237,2650.6024,2208.8353
True,2.0,Омская область,1,False,80000.0,145000.0,18634.5382,15361.4458,14879.5181,12369.4779,11927.7108,11746.988,8955.8233,6867.4699,6566.2651,6204.8193,6144.5783,5281.1245,5160.6426,4196.7871,3112.4498,2730.9237,2650.6024,2208.8353
True,2.0,Иркутская область,1,False,40000.0,140000.0,17991.9679,14831.7408,14366.4312,11942.9442,11516.4105,11341.9194,8647.0018,6630.6606,6339.8421,5990.86,5932.6963,5099.0168,4982.6894,4052.0704,3005.1239,2636.7539,2559.2023,2132.6686
True,2.0,Волгоградская область,2,False,72500.0,150000.0,19277.1084,15891.1508,15392.6049,12796.0116,12339.0112,12152.0565,9264.6448,7104.2792,6792.688,6418.7786,6356.4603,5463.2322,5338.5958,4341.5039,3219.7757,2825.0935,2742.0025,2285.0021
True,2.0,Ханты-Мансийский автономный округ — Югра,1,False,40000.0,140000.0,17991.9679,14831.7408,14366.4312,11942.9442,11516.4105,11341.9194,8647.0018,6630.6606,6339.8421,5990.86,5932.6963,5099.0168,4982.6894,4052.0704,3005.1239,2636.7539,2559.2023,2132.6686
True,2.0,Новосибирская область,0,False,46000.0,150000.0,19277.1084,15891.1508,15392.6049,12796.0116,12339.0112,12152.0565,9264.6448,7104.2792,6792.688,6418.7786,6356.4603,5463.2322,5338.5958,4341.5039,3219.7757,2825.0935,2742.0025,2285.0021
True,2.0,Республика Коми,1,False,60000.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,2.0,Оренбургская область,2,False,60000.0,138000.0,17734.9398,14619.8587,14161.1965,11772.3307,11351.8903,11179.892,8523.4732,6535.9369,6249.273,5905.2763,5847.9435,5026.1737,4911.5081,3994.1836,2962.1936,2599.086,2522.6423,2102.2019
True,2.0,Красноярский край,1,False,46000.0,138000.0,17734.9398,14619.8587,14161.1965,11772.3307,11351.8903,11179.892,8523.4732,6535.9369,6249.273,5905.2763,5847.9435,5026.1737,4911.5081,3994.1836,2962.1936,2599.086,2522.6423,2102.2019
True,2.0,Краснодарский край,0,False,40000.0,150000.0,19277.1084,15891.1508,15392.6049,12796.0116,12339.0112,12152.0565,9264.6448,7104.2792,6792.688,6418.7786,6356.4603,5463.2322,5338.5958,4341.5039,3219.7757,2825.0935,2742.0025,2285.0021
True,2.0,Калининградская область,1,False,91000.0,120000.0,15421.6867,12712.9206,12314.0839,10236.8093,9871.209,9721.6452,7411.7158,5683.4233,5434.1504,5135.0229,5085.1683,4370.5858,4270.8766,3473.2032,2575.8205,2260.0748,2193.602,1828.0017
True,2.0,Ульяновская область,1,False,80000.0,138000.0,17734.9398,14619.8587,14161.1965,11772.3307,11351.8903,11179.892,8523.4732,6535.9369,6249.273,5905.2763,5847.9435,5026.1737,4911.5081,3994.1836,2962.1936,2599.086,2522.6423,2102.2019
True,2.0,Курганская область,1,False,80000.0,138000.0,17734.9398,14619.8587,14161.1965,11772.3307,11351.8903,11179.892,8523.4732,6535.9369,6249.273,5905.2763,5847.9435,5026.1737,4911.5081,3994.1836,2962.1936,2599.086,2522.6423,2102.2019
True,2.0,Костромская область,1,False,100000.0,120000.0,15421.6867,12712.9206,12314.0839,10236.8093,9871.209,9721.6452,7411.7158,5683.4233,5434.1504,5135.0229,5085.1683,4370.5858,4270.8766,3473.2032,2575.8205,2260.0748,2193.602,1828.0017
True,2.0,Республика Марий Эл,1,False,110000.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,2.0,Амурская область,1,False,80000.0,114250.0,14682.7309,12103.7599,11724.0341,9746.2955,9398.2135,9255.8164,7056.5711,5411.0926,5173.764,4888.9697,4841.5039,4161.1619,4066.2304,3306.7788,2452.3958,2151.7795,2088.4919,1740.4099
True,2.0,Забайкальский край,1,False,110000.0,114250.0,14682.7309,12103.7599,11724.0341,9746.2955,9398.2135,9255.8164,7056.5711,5411.0926,5173.764,4888.9697,4841.5039,4161.1619,4066.2304,3306.7788,2452.3958,2151.7795,2088.4919,1740.4099
True,2.0,Хабаровский край,1,False,85000.0,138000.0,17734.9398,14619.8587,14161.1965,11772.3307,11351.8903,11179.892,8523.4732,6535.9369,6249.273,5905.2763,5847.9435,5026.1737,4911.5081,3994.1836,2962.1936,2599.086,2522.6423,2102.2019
