is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,Коммуникабельность (СК) (617_4),"Организация, проведение и участие в обучающих мероприятиях (медицинский представитель) (2624_12)","Личные установки и ценности, мировоззрение (2043_4)","Ответственность , добросовестность (СК) (614_4)","Владение и работа с ПК, MS Office, 1С, проф. программами, офисной техникой (2237_12)","Продажи и продвижение товаров и услуг (мед. представитель, администратор медцентра) (2623_12)",Целеустремленность (СК) (588_4),Ведение переговоров и развитие партнерских отношений (медицинский представитель) (2625_12),"Ведение электронного и бумажного документооборота (медпредставитель, администратор медцентра) (2483_12)","Саморазвитие, обучаемость (СК) (604_4)","Работа с клиентской базой (администратор медцентра, медпредставитель) (2484_12)",Командность (СК) (1371_4),Активность (СК) (576_4),Клиентоцентричность (клиенториентированность) (СК) (626_4),Грамотность (СК) (1368_4),Дисциплинированность (СК) (593_4),Стрессоустойчивость (СК) (601_4),Инициативность (СК) (610_4),Знание медицинской терминологии (мед.представитель) (2942_12),Нравственность (СК) (622_4),"Самоорганизация, отношение себе  (СК) (1629_4)"
False,2.0,Тверская область,1,False,40000.0,40000.0,4592.0151,4054.3084,3489.7164,3339.1585,3263.8796,3140.207,2075.5478,2000.2689,1994.8918,1978.7606,1451.808,1328.1355,1172.2006,1150.6923,860.3307,854.9536,752.7894,672.1334,661.3792,612.9856,553.8379
False,2.0,Тверская область,1,True,20000.0,20000.0,2296.0075,2027.1542,1744.8582,1669.5792,1631.9398,1570.1035,1037.7739,1000.1344,997.4459,989.3803,725.904,664.0678,586.1003,575.3461,430.1653,427.4768,376.3947,336.0667,330.6896,306.4928,276.9189
False,2.0,Кировская область,1,False,48750.0,80000.0,9184.0301,8108.6167,6979.4327,6678.317,6527.7591,6280.414,4151.0956,4000.5377,3989.7836,3957.5212,2903.6161,2656.271,2344.4011,2301.3846,1720.6614,1709.9072,1505.5787,1344.2667,1322.7584,1225.9712,1107.6758
False,2.0,Нижегородская область,0,False,35000.0,100000.0,11480.0376,10135.7709,8724.2909,8347.8962,8159.6989,7850.5175,5188.8695,5000.6721,4987.2295,4946.9015,3629.5201,3320.3388,2930.5014,2876.7307,2150.8267,2137.3841,1881.9734,1680.3334,1653.448,1532.464,1384.5947
False,2.0,Нижегородская область,0,True,35000.0,35000.0,4018.0132,3547.5198,3053.5018,2921.7637,2855.8946,2747.6811,1816.1043,1750.2352,1745.5303,1731.4155,1270.332,1162.1186,1025.6755,1006.8558,752.7894,748.0844,658.6907,588.1167,578.7068,536.3624,484.6081
False,2.0,Псковская область,1,False,80000.0,80000.0,9184.0301,8108.6167,6979.4327,6678.317,6527.7591,6280.414,4151.0956,4000.5377,3989.7836,3957.5212,2903.6161,2656.271,2344.4011,2301.3846,1720.6614,1709.9072,1505.5787,1344.2667,1322.7584,1225.9712,1107.6758
False,2.0,Волгоградская область,2,False,30000.0,70000.0,8036.0263,7095.0397,6107.0036,5843.5274,5711.7892,5495.3623,3632.2086,3500.4705,3491.0606,3462.831,2540.6641,2324.2371,2051.351,2013.7115,1505.5787,1496.1688,1317.3814,1176.2334,1157.4136,1072.7248,969.2163
False,2.0,Город федерального значения Москва,0,False,45000.0,150000.0,17220.0565,15203.6564,13086.4363,12521.8443,12239.5483,11775.7763,7783.3042,7501.0082,7480.8442,7420.3522,5444.2801,4980.5081,4395.7521,4315.0961,3226.2401,3206.0761,2822.9601,2520.5001,2480.1721,2298.6961,2076.8921
False,2.0,Город федерального значения Москва,0,True,63750.0,63750.0,7318.524,6461.554,5561.7354,5321.7838,5201.808,5004.7049,3307.9043,3187.9285,3179.3588,3153.6497,2313.8191,2116.716,1868.1946,1833.9158,1371.152,1362.5823,1199.758,1071.2125,1054.0731,976.9458,882.6791
False,2.0,Свердловская область,0,False,30000.0,100000.0,11480.0376,10135.7709,8724.2909,8347.8962,8159.6989,7850.5175,5188.8695,5000.6721,4987.2295,4946.9015,3629.5201,3320.3388,2930.5014,2876.7307,2150.8267,2137.3841,1881.9734,1680.3334,1653.448,1532.464,1384.5947
False,2.0,Республика Татарстан,0,False,40000.0,100000.0,11480.0376,10135.7709,8724.2909,8347.8962,8159.6989,7850.5175,5188.8695,5000.6721,4987.2295,4946.9015,3629.5201,3320.3388,2930.5014,2876.7307,2150.8267,2137.3841,1881.9734,1680.3334,1653.448,1532.464,1384.5947
False,2.0,Республика Татарстан,0,True,10000.0,35000.0,4018.0132,3547.5198,3053.5018,2921.7637,2855.8946,2747.6811,1816.1043,1750.2352,1745.5303,1731.4155,1270.332,1162.1186,1025.6755,1006.8558,752.7894,748.0844,658.6907,588.1167,578.7068,536.3624,484.6081
False,2.0,Иркутская область,1,False,30000.0,80000.0,9184.0301,8108.6167,6979.4327,6678.317,6527.7591,6280.414,4151.0956,4000.5377,3989.7836,3957.5212,2903.6161,2656.271,2344.4011,2301.3846,1720.6614,1709.9072,1505.5787,1344.2667,1322.7584,1225.9712,1107.6758
False,2.0,Архангельская область,1,False,28750.0,48750.0,5596.5183,4941.1883,4253.0918,4069.5994,3977.8532,3827.1273,2529.5739,2437.8277,2431.2744,2411.6145,1769.391,1618.6651,1428.6194,1402.4062,1048.528,1041.9747,917.462,819.1625,806.0559,747.0762,674.9899
False,2.0,Московская область,2,False,71000.0,80000.0,9184.0301,8108.6167,6979.4327,6678.317,6527.7591,6280.414,4151.0956,4000.5377,3989.7836,3957.5212,2903.6161,2656.271,2344.4011,2301.3846,1720.6614,1709.9072,1505.5787,1344.2667,1322.7584,1225.9712,1107.6758
False,2.0,Чувашская Республика,1,False,35000.0,80000.0,9184.0301,8108.6167,6979.4327,6678.317,6527.7591,6280.414,4151.0956,4000.5377,3989.7836,3957.5212,2903.6161,2656.271,2344.4011,2301.3846,1720.6614,1709.9072,1505.5787,1344.2667,1322.7584,1225.9712,1107.6758
False,2.0,Ханты-Мансийский автономный округ — Югра,1,False,50000.0,70000.0,8036.0263,7095.0397,6107.0036,5843.5274,5711.7892,5495.3623,3632.2086,3500.4705,3491.0606,3462.831,2540.6641,2324.2371,2051.351,2013.7115,1505.5787,1496.1688,1317.3814,1176.2334,1157.4136,1072.7248,969.2163
False,2.0,Хабаровский край,1,False,35000.0,100000.0,11480.0376,10135.7709,8724.2909,8347.8962,8159.6989,7850.5175,5188.8695,5000.6721,4987.2295,4946.9015,3629.5201,3320.3388,2930.5014,2876.7307,2150.8267,2137.3841,1881.9734,1680.3334,1653.448,1532.464,1384.5947
False,2.0,Краснодарский край,0,False,40000.0,100000.0,11480.0376,10135.7709,8724.2909,8347.8962,8159.6989,7850.5175,5188.8695,5000.6721,4987.2295,4946.9015,3629.5201,3320.3388,2930.5014,2876.7307,2150.8267,2137.3841,1881.9734,1680.3334,1653.448,1532.464,1384.5947
False,2.0,Оренбургская область,2,False,30000.0,45000.0,5166.0169,4561.0969,3925.9309,3756.5533,3671.8645,3532.7329,2334.9913,2250.3025,2244.2533,2226.1057,1633.284,1494.1524,1318.7256,1294.5288,967.872,961.8228,846.888,756.15,744.0516,689.6088,623.0676
False,2.0,Оренбургская область,2,True,45000.0,45000.0,5166.0169,4561.0969,3925.9309,3756.5533,3671.8645,3532.7329,2334.9913,2250.3025,2244.2533,2226.1057,1633.284,1494.1524,1318.7256,1294.5288,967.872,961.8228,846.888,756.15,744.0516,689.6088,623.0676
False,2.0,Тульская область,1,False,50000.0,85000.0,9758.032,8615.4053,7415.6473,7095.7118,6935.7441,6672.9399,4410.5391,4250.5713,4239.145,4204.8662,3085.0921,2822.2879,2490.9262,2445.2211,1828.2027,1816.7764,1599.6774,1428.2834,1405.4308,1302.5944,1176.9055
False,2.0,Тульская область,1,True,50000.0,50000.0,5740.0188,5067.8855,4362.1454,4173.9481,4079.8494,3925.2588,2594.4347,2500.3361,2493.6147,2473.4507,1814.76,1660.1694,1465.2507,1438.3654,1075.4134,1068.692,940.9867,840.1667,826.724,766.232,692.2974
False,2.0,Город федерального значения Санкт-Петербург,0,False,30000.0,100000.0,11480.0376,10135.7709,8724.2909,8347.8962,8159.6989,7850.5175,5188.8695,5000.6721,4987.2295,4946.9015,3629.5201,3320.3388,2930.5014,2876.7307,2150.8267,2137.3841,1881.9734,1680.3334,1653.448,1532.464,1384.5947
False,2.0,Город федерального значения Санкт-Петербург,0,True,35000.0,50000.0,5740.0188,5067.8855,4362.1454,4173.9481,4079.8494,3925.2588,2594.4347,2500.3361,2493.6147,2473.4507,1814.76,1660.1694,1465.2507,1438.3654,1075.4134,1068.692,940.9867,840.1667,826.724,766.232,692.2974
False,2.0,Калининградская область,1,False,40000.0,75000.0,8610.0282,7601.8282,6543.2182,6260.9222,6119.7742,5887.8882,3891.6521,3750.5041,3740.4221,3710.1761,2722.1401,2490.2541,2197.8761,2157.5481,1613.12,1603.038,1411.48,1260.25,1240.086,1149.348,1038.446
False,2.0,Калининградская область,1,True,30000.0,30000.0,3444.0113,3040.7313,2617.2873,2504.3689,2447.9097,2355.1553,1556.6608,1500.2016,1496.1688,1484.0704,1088.856,996.1016,879.1504,863.0192,645.248,641.2152,564.592,504.1,496.0344,459.7392,415.3784
False,2.0,Республика Башкортостан,0,False,28750.0,100000.0,11480.0376,10135.7709,8724.2909,8347.8962,8159.6989,7850.5175,5188.8695,5000.6721,4987.2295,4946.9015,3629.5201,3320.3388,2930.5014,2876.7307,2150.8267,2137.3841,1881.9734,1680.3334,1653.448,1532.464,1384.5947
False,2.0,Республика Башкортостан,0,True,35000.0,35000.0,4018.0132,3547.5198,3053.5018,2921.7637,2855.8946,2747.6811,1816.1043,1750.2352,1745.5303,1731.4155,1270.332,1162.1186,1025.6755,1006.8558,752.7894,748.0844,658.6907,588.1167,578.7068,536.3624,484.6081
False,2.0,Калужская область,1,False,45000.0,60000.0,6888.0226,6081.4626,5234.5745,5008.7377,4895.8193,4710.3105,3113.3217,3000.4033,2992.3377,2968.1409,2177.7121,1992.2033,1758.3008,1726.0384,1290.496,1282.4304,1129.184,1008.2,992.0688,919.4784,830.7568
False,2.0,Мурманская область,1,False,80000.0,80000.0,9184.0301,8108.6167,6979.4327,6678.317,6527.7591,6280.414,4151.0956,4000.5377,3989.7836,3957.5212,2903.6161,2656.271,2344.4011,2301.3846,1720.6614,1709.9072,1505.5787,1344.2667,1322.7584,1225.9712,1107.6758
False,2.0,Мурманская область,1,True,28750.0,28750.0,3300.5108,2914.0341,2508.2336,2400.0202,2345.9134,2257.0238,1491.8,1437.6932,1433.8285,1422.2342,1043.487,954.5974,842.5192,827.0601,618.3627,614.4979,541.0673,483.0958,475.3663,440.5834,398.071
False,2.0,Тюменская область,1,False,50000.0,74000.0,8495.2279,7500.4705,6455.9753,6177.4432,6038.1772,5809.383,3839.7634,3700.4974,3690.5498,3660.7071,2685.8449,2457.0507,2168.571,2128.7808,1591.6118,1581.6642,1392.6603,1243.4467,1223.5516,1134.0234,1024.6001
False,2.0,Тюменская область,1,True,45000.0,60000.0,6888.0226,6081.4626,5234.5745,5008.7377,4895.8193,4710.3105,3113.3217,3000.4033,2992.3377,2968.1409,2177.7121,1992.2033,1758.3008,1726.0384,1290.496,1282.4304,1129.184,1008.2,992.0688,919.4784,830.7568
False,2.0,Алтайский край,2,False,45000.0,45000.0,5166.0169,4561.0969,3925.9309,3756.5533,3671.8645,3532.7329,2334.9913,2250.3025,2244.2533,2226.1057,1633.284,1494.1524,1318.7256,1294.5288,967.872,961.8228,846.888,756.15,744.0516,689.6088,623.0676
False,2.0,Республика Крым,1,False,48750.0,60000.0,6888.0226,6081.4626,5234.5745,5008.7377,4895.8193,4710.3105,3113.3217,3000.4033,2992.3377,2968.1409,2177.7121,1992.2033,1758.3008,1726.0384,1290.496,1282.4304,1129.184,1008.2,992.0688,919.4784,830.7568
False,2.0,Республика Крым,1,True,60000.0,60000.0,6888.0226,6081.4626,5234.5745,5008.7377,4895.8193,4710.3105,3113.3217,3000.4033,2992.3377,2968.1409,2177.7121,1992.2033,1758.3008,1726.0384,1290.496,1282.4304,1129.184,1008.2,992.0688,919.4784,830.7568
False,2.0,Новосибирская область,0,False,35000.0,100000.0,11480.0376,10135.7709,8724.2909,8347.8962,8159.6989,7850.5175,5188.8695,5000.6721,4987.2295,4946.9015,3629.5201,3320.3388,2930.5014,2876.7307,2150.8267,2137.3841,1881.9734,1680.3334,1653.448,1532.464,1384.5947
False,2.0,Ставропольский край,2,False,35000.0,75000.0,8610.0282,7601.8282,6543.2182,6260.9222,6119.7742,5887.8882,3891.6521,3750.5041,3740.4221,3710.1761,2722.1401,2490.2541,2197.8761,2157.5481,1613.12,1603.038,1411.48,1260.25,1240.086,1149.348,1038.446
False,2.0,Ставропольский край,2,True,50000.0,50000.0,5740.0188,5067.8855,4362.1454,4173.9481,4079.8494,3925.2588,2594.4347,2500.3361,2493.6147,2473.4507,1814.76,1660.1694,1465.2507,1438.3654,1075.4134,1068.692,940.9867,840.1667,826.724,766.232,692.2974
False,2.0,Ростовская область,0,False,28000.0,80000.0,9184.0301,8108.6167,6979.4327,6678.317,6527.7591,6280.414,4151.0956,4000.5377,3989.7836,3957.5212,2903.6161,2656.271,2344.4011,2301.3846,1720.6614,1709.9072,1505.5787,1344.2667,1322.7584,1225.9712,1107.6758
False,2.0,Приморский край,1,False,45000.0,100000.0,11480.0376,10135.7709,8724.2909,8347.8962,8159.6989,7850.5175,5188.8695,5000.6721,4987.2295,4946.9015,3629.5201,3320.3388,2930.5014,2876.7307,2150.8267,2137.3841,1881.9734,1680.3334,1653.448,1532.464,1384.5947
False,2.0,Пермский край,1,False,35000.0,100000.0,11480.0376,10135.7709,8724.2909,8347.8962,8159.6989,7850.5175,5188.8695,5000.6721,4987.2295,4946.9015,3629.5201,3320.3388,2930.5014,2876.7307,2150.8267,2137.3841,1881.9734,1680.3334,1653.448,1532.464,1384.5947
False,2.0,Ульяновская область,1,False,30000.0,35000.0,4018.0132,3547.5198,3053.5018,2921.7637,2855.8946,2747.6811,1816.1043,1750.2352,1745.5303,1731.4155,1270.332,1162.1186,1025.6755,1006.8558,752.7894,748.0844,658.6907,588.1167,578.7068,536.3624,484.6081
False,2.0,Владимирская область,1,False,60000.0,60000.0,6888.0226,6081.4626,5234.5745,5008.7377,4895.8193,4710.3105,3113.3217,3000.4033,2992.3377,2968.1409,2177.7121,1992.2033,1758.3008,1726.0384,1290.496,1282.4304,1129.184,1008.2,992.0688,919.4784,830.7568
False,2.0,Кемеровская область,1,False,28750.0,80000.0,9184.0301,8108.6167,6979.4327,6678.317,6527.7591,6280.414,4151.0956,4000.5377,3989.7836,3957.5212,2903.6161,2656.271,2344.4011,2301.3846,1720.6614,1709.9072,1505.5787,1344.2667,1322.7584,1225.9712,1107.6758
False,2.0,Красноярский край,1,False,35000.0,100000.0,11480.0376,10135.7709,8724.2909,8347.8962,8159.6989,7850.5175,5188.8695,5000.6721,4987.2295,4946.9015,3629.5201,3320.3388,2930.5014,2876.7307,2150.8267,2137.3841,1881.9734,1680.3334,1653.448,1532.464,1384.5947
False,2.0,Вологодская область,1,False,75000.0,75000.0,8610.0282,7601.8282,6543.2182,6260.9222,6119.7742,5887.8882,3891.6521,3750.5041,3740.4221,3710.1761,2722.1401,2490.2541,2197.8761,2157.5481,1613.12,1603.038,1411.48,1260.25,1240.086,1149.348,1038.446
False,2.0,Саратовская область,2,False,35000.0,50000.0,5740.0188,5067.8855,4362.1454,4173.9481,4079.8494,3925.2588,2594.4347,2500.3361,2493.6147,2473.4507,1814.76,1660.1694,1465.2507,1438.3654,1075.4134,1068.692,940.9867,840.1667,826.724,766.232,692.2974
False,2.0,Челябинская область,0,False,30000.0,70000.0,8036.0263,7095.0397,6107.0036,5843.5274,5711.7892,5495.3623,3632.2086,3500.4705,3491.0606,3462.831,2540.6641,2324.2371,2051.351,2013.7115,1505.5787,1496.1688,1317.3814,1176.2334,1157.4136,1072.7248,969.2163
False,2.0,Ярославская область,1,False,35000.0,60000.0,6888.0226,6081.4626,5234.5745,5008.7377,4895.8193,4710.3105,3113.3217,3000.4033,2992.3377,2968.1409,2177.7121,1992.2033,1758.3008,1726.0384,1290.496,1282.4304,1129.184,1008.2,992.0688,919.4784,830.7568
False,2.0,Амурская область,1,False,70000.0,100000.0,11480.0376,10135.7709,8724.2909,8347.8962,8159.6989,7850.5175,5188.8695,5000.6721,4987.2295,4946.9015,3629.5201,3320.3388,2930.5014,2876.7307,2150.8267,2137.3841,1881.9734,1680.3334,1653.448,1532.464,1384.5947
False,2.0,Чеченская Республика,1,False,50000.0,50000.0,5740.0188,5067.8855,4362.1454,4173.9481,4079.8494,3925.2588,2594.4347,2500.3361,2493.6147,2473.4507,1814.76,1660.1694,1465.2507,1438.3654,1075.4134,1068.692,940.9867,840.1667,826.724,766.232,692.2974
False,2.0,Республика Северная Осетия,1,False,30000.0,30000.0,3444.0113,3040.7313,2617.2873,2504.3689,2447.9097,2355.1553,1556.6608,1500.2016,1496.1688,1484.0704,1088.856,996.1016,879.1504,863.0192,645.248,641.2152,564.592,504.1,496.0344,459.7392,415.3784
False,2.0,Республика Дагестан,1,False,50000.0,50000.0,5740.0188,5067.8855,4362.1454,4173.9481,4079.8494,3925.2588,2594.4347,2500.3361,2493.6147,2473.4507,1814.76,1660.1694,1465.2507,1438.3654,1075.4134,1068.692,940.9867,840.1667,826.724,766.232,692.2974
False,2.0,Республика Марий Эл,1,False,35000.0,35000.0,4018.0132,3547.5198,3053.5018,2921.7637,2855.8946,2747.6811,1816.1043,1750.2352,1745.5303,1731.4155,1270.332,1162.1186,1025.6755,1006.8558,752.7894,748.0844,658.6907,588.1167,578.7068,536.3624,484.6081
False,2.0,Самарская область,0,False,30000.0,100000.0,11480.0376,10135.7709,8724.2909,8347.8962,8159.6989,7850.5175,5188.8695,5000.6721,4987.2295,4946.9015,3629.5201,3320.3388,2930.5014,2876.7307,2150.8267,2137.3841,1881.9734,1680.3334,1653.448,1532.464,1384.5947
False,2.0,Самарская область,0,True,35000.0,35000.0,4018.0132,3547.5198,3053.5018,2921.7637,2855.8946,2747.6811,1816.1043,1750.2352,1745.5303,1731.4155,1270.332,1162.1186,1025.6755,1006.8558,752.7894,748.0844,658.6907,588.1167,578.7068,536.3624,484.6081
False,2.0,Курская область,2,False,55000.0,55000.0,6314.0207,5574.674,4798.36,4591.3429,4487.8344,4317.7846,2853.8782,2750.3697,2742.9762,2720.7958,1996.2361,1826.1863,1611.7758,1582.2019,1182.9547,1175.5612,1035.0854,924.1834,909.3964,842.8552,761.5271
False,2.0,Рязанская область,1,False,50000.0,80000.0,9184.0301,8108.6167,6979.4327,6678.317,6527.7591,6280.414,4151.0956,4000.5377,3989.7836,3957.5212,2903.6161,2656.271,2344.4011,2301.3846,1720.6614,1709.9072,1505.5787,1344.2667,1322.7584,1225.9712,1107.6758
False,2.0,Смоленская область,1,False,60000.0,60000.0,6888.0226,6081.4626,5234.5745,5008.7377,4895.8193,4710.3105,3113.3217,3000.4033,2992.3377,2968.1409,2177.7121,1992.2033,1758.3008,1726.0384,1290.496,1282.4304,1129.184,1008.2,992.0688,919.4784,830.7568
False,2.0,Омская область,1,False,35000.0,70000.0,8036.0263,7095.0397,6107.0036,5843.5274,5711.7892,5495.3623,3632.2086,3500.4705,3491.0606,3462.831,2540.6641,2324.2371,2051.351,2013.7115,1505.5787,1496.1688,1317.3814,1176.2334,1157.4136,1072.7248,969.2163
False,2.0,Воронежская область,2,False,35000.0,80000.0,9184.0301,8108.6167,6979.4327,6678.317,6527.7591,6280.414,4151.0956,4000.5377,3989.7836,3957.5212,2903.6161,2656.271,2344.4011,2301.3846,1720.6614,1709.9072,1505.5787,1344.2667,1322.7584,1225.9712,1107.6758
False,2.0,Воронежская область,2,True,35000.0,50000.0,5740.0188,5067.8855,4362.1454,4173.9481,4079.8494,3925.2588,2594.4347,2500.3361,2493.6147,2473.4507,1814.76,1660.1694,1465.2507,1438.3654,1075.4134,1068.692,940.9867,840.1667,826.724,766.232,692.2974
False,2.0,Забайкальский край,1,False,80000.0,80000.0,9184.0301,8108.6167,6979.4327,6678.317,6527.7591,6280.414,4151.0956,4000.5377,3989.7836,3957.5212,2903.6161,2656.271,2344.4011,2301.3846,1720.6614,1709.9072,1505.5787,1344.2667,1322.7584,1225.9712,1107.6758
False,2.0,Республика Саха (Якутия),1,False,35000.0,35000.0,4018.0132,3547.5198,3053.5018,2921.7637,2855.8946,2747.6811,1816.1043,1750.2352,1745.5303,1731.4155,1270.332,1162.1186,1025.6755,1006.8558,752.7894,748.0844,658.6907,588.1167,578.7068,536.3624,484.6081
False,2.0,Томская область,1,False,50000.0,90000.0,10332.0339,9122.1938,7851.8618,7513.1066,7343.729,7065.4658,4669.9825,4500.6049,4488.5065,4452.2113,3266.5681,2988.3049,2637.4513,2589.0577,1935.7441,1923.6457,1693.776,1512.3,1488.1032,1379.2176,1246.1352
False,2.0,Город федерального значения Севастополь,1,False,50000.0,80000.0,9184.0301,8108.6167,6979.4327,6678.317,6527.7591,6280.414,4151.0956,4000.5377,3989.7836,3957.5212,2903.6161,2656.271,2344.4011,2301.3846,1720.6614,1709.9072,1505.5787,1344.2667,1322.7584,1225.9712,1107.6758
False,2.0,Астраханская область,1,False,45000.0,75000.0,8610.0282,7601.8282,6543.2182,6260.9222,6119.7742,5887.8882,3891.6521,3750.5041,3740.4221,3710.1761,2722.1401,2490.2541,2197.8761,2157.5481,1613.12,1603.038,1411.48,1260.25,1240.086,1149.348,1038.446
False,2.0,Республика Коми,1,False,60000.0,60000.0,6888.0226,6081.4626,5234.5745,5008.7377,4895.8193,4710.3105,3113.3217,3000.4033,2992.3377,2968.1409,2177.7121,1992.2033,1758.3008,1726.0384,1290.496,1282.4304,1129.184,1008.2,992.0688,919.4784,830.7568
False,2.0,Республика Коми,1,True,28750.0,28750.0,3300.5108,2914.0341,2508.2336,2400.0202,2345.9134,2257.0238,1491.8,1437.6932,1433.8285,1422.2342,1043.487,954.5974,842.5192,827.0601,618.3627,614.4979,541.0673,483.0958,475.3663,440.5834,398.071
False,2.0,Республика Мордовия,1,False,30000.0,80000.0,9184.0301,8108.6167,6979.4327,6678.317,6527.7591,6280.414,4151.0956,4000.5377,3989.7836,3957.5212,2903.6161,2656.271,2344.4011,2301.3846,1720.6614,1709.9072,1505.5787,1344.2667,1322.7584,1225.9712,1107.6758
False,2.0,Кабардино-Балкарская Республика,1,False,60000.0,60000.0,6888.0226,6081.4626,5234.5745,5008.7377,4895.8193,4710.3105,3113.3217,3000.4033,2992.3377,2968.1409,2177.7121,1992.2033,1758.3008,1726.0384,1290.496,1282.4304,1129.184,1008.2,992.0688,919.4784,830.7568
False,2.0,Республика Бурятия,1,False,40000.0,45000.0,5166.0169,4561.0969,3925.9309,3756.5533,3671.8645,3532.7329,2334.9913,2250.3025,2244.2533,2226.1057,1633.284,1494.1524,1318.7256,1294.5288,967.872,961.8228,846.888,756.15,744.0516,689.6088,623.0676
True,1.0,Нижегородская область,0,False,75000.0,75000.0,8610.0282,7601.8282,6543.2182,6260.9222,6119.7742,5887.8882,3891.6521,3750.5041,3740.4221,3710.1761,2722.1401,2490.2541,2197.8761,2157.5481,1613.12,1603.038,1411.48,1260.25,1240.086,1149.348,1038.446
True,1.0,Республика Башкортостан,0,False,54000.0,54000.0,6199.2203,5473.3163,4711.1171,4507.864,4406.2374,4239.2795,2801.9895,2700.363,2693.1039,2671.3268,1959.9409,1792.9829,1582.4708,1553.4346,1161.4464,1154.1874,1016.2656,907.38,892.8619,827.5306,747.6811
True,1.0,Тюменская область,1,False,65000.0,65000.0,7462.0245,6588.2511,5670.7891,5426.1325,5303.8043,5102.8364,3372.7652,3250.4369,3241.6992,3215.486,2359.1881,2158.2202,1904.8259,1869.875,1398.0374,1389.2996,1223.2827,1092.2167,1074.7412,996.1016,899.9866
