is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),"Личные установки и ценности, мировоззрение (2043_4)",Фрезерование (3469_35),Чтение схем/чертежей (ОПТ) (3032_36),Внимательность (СК) (536_4),Аккуратность (СК) (575_4),Кропотливость (СК) (623_4),Работать на фрезерных станках определенной группы (3638_35),Установка деталей различными способами (3545_35),"Саморазвитие, обучаемость (СК) (604_4)",Использование контрольно-измерительных инструментов (3479_35),Фрезерование сложных деталей (3635_35),Пунктуальность (СК) (612_4),Подготовка станков к работе (3512_35),Высокая работоспособность (СК) (586_4),"Виды, устройство и назначение контрольно-измерительных инструментов и приборов (3482_35)",Командность (СК) (1371_4),Механическая обработка металлов (3498_35),Коммуникабельность (СК) (617_4),Фрезерование цветных металлов и их сплавов (3658_35),Работать на фрезерных станках определенной марки (3636_35)
True,2.0,Тверская область,1,False,40000.0,141000.0,30362.0,22583.5,12408.0,11820.5,10857.0,8389.5,7966.5,6345.0,5522.5,3478.0,2726.0,2561.5,2115.0,1927.0,1880.0,1668.5,1574.5,1527.5,1457.0,1386.5,1222.0,1222.0
True,2.0,Вологодская область,1,False,40000.0,110000.0,23686.6667,17618.3333,9680.0,9221.6667,8470.0,6545.0,6215.0,4950.0,4308.3333,2713.3333,2126.6667,1998.3333,1650.0,1503.3333,1466.6667,1301.6667,1228.3333,1191.6667,1136.6667,1081.6667,953.3333,953.3333
True,2.0,Республика Марий Эл,1,False,12000.0,125000.0,26916.6667,20020.8333,11000.0,10479.1667,9625.0,7437.5,7062.5,5625.0,4895.8333,3083.3333,2416.6667,2270.8333,1875.0,1708.3333,1666.6667,1479.1667,1395.8333,1354.1667,1291.6667,1229.1667,1083.3333,1083.3333
True,2.0,Ульяновская область,1,False,40000.0,120000.0,25840.0,19220.0,10560.0,10060.0,9240.0,7140.0,6780.0,5400.0,4700.0,2960.0,2320.0,2180.0,1800.0,1640.0,1600.0,1420.0,1340.0,1300.0,1240.0,1180.0,1040.0,1040.0
True,2.0,Пензенская область,1,False,50000.0,130000.0,27993.3333,20821.6667,11440.0,10898.3333,10010.0,7735.0,7345.0,5850.0,5091.6667,3206.6667,2513.3333,2361.6667,1950.0,1776.6667,1733.3333,1538.3333,1451.6667,1408.3333,1343.3333,1278.3333,1126.6667,1126.6667
True,2.0,Воронежская область,2,False,37982.5,150000.0,32300.0,24025.0,13200.0,12575.0,11550.0,8925.0,8475.0,6750.0,5875.0,3700.0,2900.0,2725.0,2250.0,2050.0,2000.0,1775.0,1675.0,1625.0,1550.0,1475.0,1300.0,1300.0
True,2.0,Ярославская область,1,False,48000.0,120000.0,25840.0,19220.0,10560.0,10060.0,9240.0,7140.0,6780.0,5400.0,4700.0,2960.0,2320.0,2180.0,1800.0,1640.0,1600.0,1420.0,1340.0,1300.0,1240.0,1180.0,1040.0,1040.0
True,2.0,Ивановская область,1,False,40000.0,150000.0,32300.0,24025.0,13200.0,12575.0,11550.0,8925.0,8475.0,6750.0,5875.0,3700.0,2900.0,2725.0,2250.0,2050.0,2000.0,1775.0,1675.0,1625.0,1550.0,1475.0,1300.0,1300.0
True,2.0,Иркутская область,1,False,44000.0,130000.0,27993.3333,20821.6667,11440.0,10898.3333,10010.0,7735.0,7345.0,5850.0,5091.6667,3206.6667,2513.3333,2361.6667,1950.0,1776.6667,1733.3333,1538.3333,1451.6667,1408.3333,1343.3333,1278.3333,1126.6667,1126.6667
True,2.0,Республика Коми,1,False,44000.0,125000.0,26916.6667,20020.8333,11000.0,10479.1667,9625.0,7437.5,7062.5,5625.0,4895.8333,3083.3333,2416.6667,2270.8333,1875.0,1708.3333,1666.6667,1479.1667,1395.8333,1354.1667,1291.6667,1229.1667,1083.3333,1083.3333
True,2.0,Волгоградская область,2,False,44000.0,150000.0,32300.0,24025.0,13200.0,12575.0,11550.0,8925.0,8475.0,6750.0,5875.0,3700.0,2900.0,2725.0,2250.0,2050.0,2000.0,1775.0,1675.0,1625.0,1550.0,1475.0,1300.0,1300.0
True,2.0,Нижегородская область,0,False,12000.0,141000.0,30362.0,22583.5,12408.0,11820.5,10857.0,8389.5,7966.5,6345.0,5522.5,3478.0,2726.0,2561.5,2115.0,1927.0,1880.0,1668.5,1574.5,1527.5,1457.0,1386.5,1222.0,1222.0
True,2.0,Краснодарский край,0,False,12000.0,150000.0,32300.0,24025.0,13200.0,12575.0,11550.0,8925.0,8475.0,6750.0,5875.0,3700.0,2900.0,2725.0,2250.0,2050.0,2000.0,1775.0,1675.0,1625.0,1550.0,1475.0,1300.0,1300.0
True,2.0,Курская область,2,False,55000.0,108680.0,23402.4267,17406.9133,9563.84,9111.0067,8368.36,6466.46,6140.42,4890.6,4256.6333,2680.7733,2101.1467,1974.3533,1630.2,1485.2933,1449.0667,1286.0467,1213.5933,1177.3667,1123.0267,1068.6867,941.8933,941.8933
True,2.0,Курганская область,1,False,44000.0,138000.0,29716.0,22103.0,12144.0,11569.0,10626.0,8211.0,7797.0,6210.0,5405.0,3404.0,2668.0,2507.0,2070.0,1886.0,1840.0,1633.0,1541.0,1495.0,1426.0,1357.0,1196.0,1196.0
True,2.0,Ростовская область,0,False,44000.0,141000.0,30362.0,22583.5,12408.0,11820.5,10857.0,8389.5,7966.5,6345.0,5522.5,3478.0,2726.0,2561.5,2115.0,1927.0,1880.0,1668.5,1574.5,1527.5,1457.0,1386.5,1222.0,1222.0
True,2.0,Ленинградская область,1,False,37982.5,110000.0,23686.6667,17618.3333,9680.0,9221.6667,8470.0,6545.0,6215.0,4950.0,4308.3333,2713.3333,2126.6667,1998.3333,1650.0,1503.3333,1466.6667,1301.6667,1228.3333,1191.6667,1136.6667,1081.6667,953.3333,953.3333
True,2.0,Белгородская область,2,False,43500.0,135000.0,29070.0,21622.5,11880.0,11317.5,10395.0,8032.5,7627.5,6075.0,5287.5,3330.0,2610.0,2452.5,2025.0,1845.0,1800.0,1597.5,1507.5,1462.5,1395.0,1327.5,1170.0,1170.0
True,2.0,Брянская область,1,False,44000.0,120000.0,25840.0,19220.0,10560.0,10060.0,9240.0,7140.0,6780.0,5400.0,4700.0,2960.0,2320.0,2180.0,1800.0,1640.0,1600.0,1420.0,1340.0,1300.0,1240.0,1180.0,1040.0,1040.0
True,2.0,Псковская область,1,False,44000.0,150000.0,32300.0,24025.0,13200.0,12575.0,11550.0,8925.0,8475.0,6750.0,5875.0,3700.0,2900.0,2725.0,2250.0,2050.0,2000.0,1775.0,1675.0,1625.0,1550.0,1475.0,1300.0,1300.0
True,2.0,Томская область,1,False,44000.0,125000.0,26916.6667,20020.8333,11000.0,10479.1667,9625.0,7437.5,7062.5,5625.0,4895.8333,3083.3333,2416.6667,2270.8333,1875.0,1708.3333,1666.6667,1479.1667,1395.8333,1354.1667,1291.6667,1229.1667,1083.3333,1083.3333
True,2.0,Тамбовская область,2,False,44000.0,150000.0,32300.0,24025.0,13200.0,12575.0,11550.0,8925.0,8475.0,6750.0,5875.0,3700.0,2900.0,2725.0,2250.0,2050.0,2000.0,1775.0,1675.0,1625.0,1550.0,1475.0,1300.0,1300.0
True,2.0,Орловская область,1,False,57000.0,120000.0,25840.0,19220.0,10560.0,10060.0,9240.0,7140.0,6780.0,5400.0,4700.0,2960.0,2320.0,2180.0,1800.0,1640.0,1600.0,1420.0,1340.0,1300.0,1240.0,1180.0,1040.0,1040.0
True,2.0,Московская область,2,False,40000.0,120000.0,25840.0,19220.0,10560.0,10060.0,9240.0,7140.0,6780.0,5400.0,4700.0,2960.0,2320.0,2180.0,1800.0,1640.0,1600.0,1420.0,1340.0,1300.0,1240.0,1180.0,1040.0,1040.0
True,2.0,Республика Крым,1,False,58000.0,100000.0,21533.3333,16016.6667,8800.0,8383.3333,7700.0,5950.0,5650.0,4500.0,3916.6667,2466.6667,1933.3333,1816.6667,1500.0,1366.6667,1333.3333,1183.3333,1116.6667,1083.3333,1033.3333,983.3333,866.6667,866.6667
True,2.0,Республика Мордовия,1,False,37982.5,120000.0,25840.0,19220.0,10560.0,10060.0,9240.0,7140.0,6780.0,5400.0,4700.0,2960.0,2320.0,2180.0,1800.0,1640.0,1600.0,1420.0,1340.0,1300.0,1240.0,1180.0,1040.0,1040.0
True,2.0,Красноярский край,1,False,55000.0,109000.0,23471.3333,17458.1667,9592.0,9137.8333,8393.0,6485.5,6158.5,4905.0,4269.1667,2688.6667,2107.3333,1980.1667,1635.0,1489.6667,1453.3333,1289.8333,1217.1667,1180.8333,1126.3333,1071.8333,944.6667,944.6667
True,2.0,Республика Адыгея,1,False,74360.0,125000.0,26916.6667,20020.8333,11000.0,10479.1667,9625.0,7437.5,7062.5,5625.0,4895.8333,3083.3333,2416.6667,2270.8333,1875.0,1708.3333,1666.6667,1479.1667,1395.8333,1354.1667,1291.6667,1229.1667,1083.3333,1083.3333
True,2.0,Республика Хакасия,1,False,74360.0,100000.0,21533.3333,16016.6667,8800.0,8383.3333,7700.0,5950.0,5650.0,4500.0,3916.6667,2466.6667,1933.3333,1816.6667,1500.0,1366.6667,1333.3333,1183.3333,1116.6667,1083.3333,1033.3333,983.3333,866.6667,866.6667
True,2.0,Пермский край,1,False,38000.0,125000.0,26916.6667,20020.8333,11000.0,10479.1667,9625.0,7437.5,7062.5,5625.0,4895.8333,3083.3333,2416.6667,2270.8333,1875.0,1708.3333,1666.6667,1479.1667,1395.8333,1354.1667,1291.6667,1229.1667,1083.3333,1083.3333
True,2.0,Республика Бурятия,1,False,41000.0,120000.0,25840.0,19220.0,10560.0,10060.0,9240.0,7140.0,6780.0,5400.0,4700.0,2960.0,2320.0,2180.0,1800.0,1640.0,1600.0,1420.0,1340.0,1300.0,1240.0,1180.0,1040.0,1040.0
True,2.0,Костромская область,1,False,35000.0,150000.0,32300.0,24025.0,13200.0,12575.0,11550.0,8925.0,8475.0,6750.0,5875.0,3700.0,2900.0,2725.0,2250.0,2050.0,2000.0,1775.0,1675.0,1625.0,1550.0,1475.0,1300.0,1300.0
True,2.0,Калужская область,1,False,30000.0,100000.0,21533.3333,16016.6667,8800.0,8383.3333,7700.0,5950.0,5650.0,4500.0,3916.6667,2466.6667,1933.3333,1816.6667,1500.0,1366.6667,1333.3333,1183.3333,1116.6667,1083.3333,1033.3333,983.3333,866.6667,866.6667
True,2.0,Новгородская область,1,False,44000.0,120000.0,25840.0,19220.0,10560.0,10060.0,9240.0,7140.0,6780.0,5400.0,4700.0,2960.0,2320.0,2180.0,1800.0,1640.0,1600.0,1420.0,1340.0,1300.0,1240.0,1180.0,1040.0,1040.0
True,2.0,Архангельская область,1,False,43500.0,100000.0,21533.3333,16016.6667,8800.0,8383.3333,7700.0,5950.0,5650.0,4500.0,3916.6667,2466.6667,1933.3333,1816.6667,1500.0,1366.6667,1333.3333,1183.3333,1116.6667,1083.3333,1033.3333,983.3333,866.6667,866.6667
True,2.0,Мурманская область,1,False,67000.0,100000.0,21533.3333,16016.6667,8800.0,8383.3333,7700.0,5950.0,5650.0,4500.0,3916.6667,2466.6667,1933.3333,1816.6667,1500.0,1366.6667,1333.3333,1183.3333,1116.6667,1083.3333,1033.3333,983.3333,866.6667,866.6667
True,2.0,Смоленская область,1,False,57000.0,108000.0,23256.0,17298.0,9504.0,9054.0,8316.0,6426.0,6102.0,4860.0,4230.0,2664.0,2088.0,1962.0,1620.0,1476.0,1440.0,1278.0,1206.0,1170.0,1116.0,1062.0,936.0,936.0
True,2.0,Забайкальский край,1,False,57000.0,120000.0,25840.0,19220.0,10560.0,10060.0,9240.0,7140.0,6780.0,5400.0,4700.0,2960.0,2320.0,2180.0,1800.0,1640.0,1600.0,1420.0,1340.0,1300.0,1240.0,1180.0,1040.0,1040.0
True,2.0,Республика Саха (Якутия),1,False,44000.0,100000.0,21533.3333,16016.6667,8800.0,8383.3333,7700.0,5950.0,5650.0,4500.0,3916.6667,2466.6667,1933.3333,1816.6667,1500.0,1366.6667,1333.3333,1183.3333,1116.6667,1083.3333,1033.3333,983.3333,866.6667,866.6667
True,2.0,Республика Карелия,1,False,43500.0,100000.0,21533.3333,16016.6667,8800.0,8383.3333,7700.0,5950.0,5650.0,4500.0,3916.6667,2466.6667,1933.3333,1816.6667,1500.0,1366.6667,1333.3333,1183.3333,1116.6667,1083.3333,1033.3333,983.3333,866.6667,866.6667
True,2.0,Республика Калмыкия,1,False,85000.0,85000.0,18303.3333,13614.1667,7480.0,7125.8333,6545.0,5057.5,4802.5,3825.0,3329.1667,2096.6667,1643.3333,1544.1667,1275.0,1161.6667,1133.3333,1005.8333,949.1667,920.8333,878.3333,835.8333,736.6667,736.6667
True,2.0,Ямало-Ненецкий автономный округ,1,False,57000.0,80000.0,17226.6667,12813.3333,7040.0,6706.6667,6160.0,4760.0,4520.0,3600.0,3133.3333,1973.3333,1546.6667,1453.3333,1200.0,1093.3333,1066.6667,946.6667,893.3333,866.6667,826.6667,786.6667,693.3333,693.3333
True,2.0,Республика Тыва,1,False,60000.0,80000.0,17226.6667,12813.3333,7040.0,6706.6667,6160.0,4760.0,4520.0,3600.0,3133.3333,1973.3333,1546.6667,1453.3333,1200.0,1093.3333,1066.6667,946.6667,893.3333,866.6667,826.6667,786.6667,693.3333,693.3333
True,2.0,Магаданская область,1,False,62000.0,70200.0,15116.4,11243.7,6177.6,5885.1,5405.4,4176.9,3966.3,3159.0,2749.5,1731.6,1357.2,1275.3,1053.0,959.4,936.0,830.7,783.9,760.5,725.4,690.3,608.4,608.4
True,2.0,Республика Алтай,1,False,110000.0,110000.0,23686.6667,17618.3333,9680.0,9221.6667,8470.0,6545.0,6215.0,4950.0,4308.3333,2713.3333,2126.6667,1998.3333,1650.0,1503.3333,1466.6667,1301.6667,1228.3333,1191.6667,1136.6667,1081.6667,953.3333,953.3333
True,2.0,Ненецкий автономный округ,1,False,80000.0,80000.0,17226.6667,12813.3333,7040.0,6706.6667,6160.0,4760.0,4520.0,3600.0,3133.3333,1973.3333,1546.6667,1453.3333,1200.0,1093.3333,1066.6667,946.6667,893.3333,866.6667,826.6667,786.6667,693.3333,693.3333
True,2.0,Кабардино-Балкарская Республика,1,False,44000.0,44000.0,9474.6667,7047.3333,3872.0,3688.6667,3388.0,2618.0,2486.0,1980.0,1723.3333,1085.3333,850.6667,799.3333,660.0,601.3333,586.6667,520.6667,491.3333,476.6667,454.6667,432.6667,381.3333,381.3333
True,1.0,Республика Северная Осетия,1,False,68000.0,105000.0,22610.0,16817.5,9240.0,8802.5,8085.0,6247.5,5932.5,4725.0,4112.5,2590.0,2030.0,1907.5,1575.0,1435.0,1400.0,1242.5,1172.5,1137.5,1085.0,1032.5,910.0,910.0
True,1.0,Кемеровская область,1,False,25100.0,130000.0,27993.3333,20821.6667,11440.0,10898.3333,10010.0,7735.0,7345.0,5850.0,5091.6667,3206.6667,2513.3333,2361.6667,1950.0,1776.6667,1733.3333,1538.3333,1451.6667,1408.3333,1343.3333,1278.3333,1126.6667,1126.6667
True,1.0,Саратовская область,2,False,40000.0,125000.0,26916.6667,20020.8333,11000.0,10479.1667,9625.0,7437.5,7062.5,5625.0,4895.8333,3083.3333,2416.6667,2270.8333,1875.0,1708.3333,1666.6667,1479.1667,1395.8333,1354.1667,1291.6667,1229.1667,1083.3333,1083.3333
True,1.0,Новосибирская область,0,False,30000.0,122000.0,26270.6667,19540.3333,10736.0,10227.6667,9394.0,7259.0,6893.0,5490.0,4778.3333,3009.3333,2358.6667,2216.3333,1830.0,1667.3333,1626.6667,1443.6667,1362.3333,1321.6667,1260.6667,1199.6667,1057.3333,1057.3333
True,1.0,Чувашская Республика,1,False,30000.0,125000.0,26916.6667,20020.8333,11000.0,10479.1667,9625.0,7437.5,7062.5,5625.0,4895.8333,3083.3333,2416.6667,2270.8333,1875.0,1708.3333,1666.6667,1479.1667,1395.8333,1354.1667,1291.6667,1229.1667,1083.3333,1083.3333
True,1.0,Алтайский край,2,False,30000.0,125700.0,27067.4,20132.95,11061.6,10537.85,9678.9,7479.15,7102.05,5656.5,4923.25,3100.6,2430.2,2283.55,1885.5,1717.9,1676.0,1487.45,1403.65,1361.75,1298.9,1236.05,1089.4,1089.4
True,1.0,Еврейская автономная область,1,False,76000.0,76000.0,16365.3333,12172.6667,6688.0,6371.3333,5852.0,4522.0,4294.0,3420.0,2976.6667,1874.6667,1469.3333,1380.6667,1140.0,1038.6667,1013.3333,899.3333,848.6667,823.3333,785.3333,747.3333,658.6667,658.6667
True,1.0,Ставропольский край,2,False,25000.0,119000.0,25624.6667,19059.8333,10472.0,9976.1667,9163.0,7080.5,6723.5,5355.0,4660.8333,2935.3333,2300.6667,2161.8333,1785.0,1626.3333,1586.6667,1408.1667,1328.8333,1289.1667,1229.6667,1170.1667,1031.3333,1031.3333
True,1.0,Город федерального значения Севастополь,1,False,76000.0,80000.0,17226.6667,12813.3333,7040.0,6706.6667,6160.0,4760.0,4520.0,3600.0,3133.3333,1973.3333,1546.6667,1453.3333,1200.0,1093.3333,1066.6667,946.6667,893.3333,866.6667,826.6667,786.6667,693.3333,693.3333
True,1.0,Калининградская область,1,False,60000.0,94000.0,20241.3333,15055.6667,8272.0,7880.3333,7238.0,5593.0,5311.0,4230.0,3681.6667,2318.6667,1817.3333,1707.6667,1410.0,1284.6667,1253.3333,1112.3333,1049.6667,1018.3333,971.3333,924.3333,814.6667,814.6667
True,1.0,Республика Дагестан,1,False,60000.0,65000.0,13996.6667,10410.8333,5720.0,5449.1667,5005.0,3867.5,3672.5,2925.0,2545.8333,1603.3333,1256.6667,1180.8333,975.0,888.3333,866.6667,769.1667,725.8333,704.1667,671.6667,639.1667,563.3333,563.3333
True,1.0,Тульская область,1,False,40000.0,149000.0,32084.6667,23864.8333,13112.0,12491.1667,11473.0,8865.5,8418.5,6705.0,5835.8333,3675.3333,2880.6667,2706.8333,2235.0,2036.3333,1986.6667,1763.1667,1663.8333,1614.1667,1539.6667,1465.1667,1291.3333,1291.3333
True,1.0,Город федерального значения Санкт-Петербург,0,False,35000.0,132000.0,28424.0,21142.0,11616.0,11066.0,10164.0,7854.0,7458.0,5940.0,5170.0,3256.0,2552.0,2398.0,1980.0,1804.0,1760.0,1562.0,1474.0,1430.0,1364.0,1298.0,1144.0,1144.0
True,1.0,Город федерального значения Москва,0,False,30000.0,145000.0,31223.3333,23224.1667,12760.0,12155.8333,11165.0,8627.5,8192.5,6525.0,5679.1667,3576.6667,2803.3333,2634.1667,2175.0,1981.6667,1933.3333,1715.8333,1619.1667,1570.8333,1498.3333,1425.8333,1256.6667,1256.6667
True,1.0,Самарская область,0,False,40000.0,125000.0,26916.6667,20020.8333,11000.0,10479.1667,9625.0,7437.5,7062.5,5625.0,4895.8333,3083.3333,2416.6667,2270.8333,1875.0,1708.3333,1666.6667,1479.1667,1395.8333,1354.1667,1291.6667,1229.1667,1083.3333,1083.3333
True,1.0,Астраханская область,1,False,47000.0,145000.0,31223.3333,23224.1667,12760.0,12155.8333,11165.0,8627.5,8192.5,6525.0,5679.1667,3576.6667,2803.3333,2634.1667,2175.0,1981.6667,1933.3333,1715.8333,1619.1667,1570.8333,1498.3333,1425.8333,1256.6667,1256.6667
True,1.0,Свердловская область,0,False,27000.0,125700.0,27067.4,20132.95,11061.6,10537.85,9678.9,7479.15,7102.05,5656.5,4923.25,3100.6,2430.2,2283.55,1885.5,1717.9,1676.0,1487.45,1403.65,1361.75,1298.9,1236.05,1089.4,1089.4
True,1.0,Оренбургская область,2,False,45000.0,145000.0,31223.3333,23224.1667,12760.0,12155.8333,11165.0,8627.5,8192.5,6525.0,5679.1667,3576.6667,2803.3333,2634.1667,2175.0,1981.6667,1933.3333,1715.8333,1619.1667,1570.8333,1498.3333,1425.8333,1256.6667,1256.6667
True,1.0,Удмуртская Республика,1,False,45000.0,125000.0,26916.6667,20020.8333,11000.0,10479.1667,9625.0,7437.5,7062.5,5625.0,4895.8333,3083.3333,2416.6667,2270.8333,1875.0,1708.3333,1666.6667,1479.1667,1395.8333,1354.1667,1291.6667,1229.1667,1083.3333,1083.3333
True,1.0,Омская область,1,False,45000.0,121500.0,26163.0,19460.25,10692.0,10185.75,9355.5,7229.25,6864.75,5467.5,4758.75,2997.0,2349.0,2207.25,1822.5,1660.5,1620.0,1437.75,1356.75,1316.25,1255.5,1194.75,1053.0,1053.0
True,1.0,Республика Татарстан,0,False,30000.0,145000.0,31223.3333,23224.1667,12760.0,12155.8333,11165.0,8627.5,8192.5,6525.0,5679.1667,3576.6667,2803.3333,2634.1667,2175.0,1981.6667,1933.3333,1715.8333,1619.1667,1570.8333,1498.3333,1425.8333,1256.6667,1256.6667
True,1.0,Республика Башкортостан,0,False,40000.0,145000.0,31223.3333,23224.1667,12760.0,12155.8333,11165.0,8627.5,8192.5,6525.0,5679.1667,3576.6667,2803.3333,2634.1667,2175.0,1981.6667,1933.3333,1715.8333,1619.1667,1570.8333,1498.3333,1425.8333,1256.6667,1256.6667
True,1.0,Владимирская область,1,False,35000.0,125000.0,26916.6667,20020.8333,11000.0,10479.1667,9625.0,7437.5,7062.5,5625.0,4895.8333,3083.3333,2416.6667,2270.8333,1875.0,1708.3333,1666.6667,1479.1667,1395.8333,1354.1667,1291.6667,1229.1667,1083.3333,1083.3333
True,1.0,Рязанская область,1,False,40000.0,120000.0,25840.0,19220.0,10560.0,10060.0,9240.0,7140.0,6780.0,5400.0,4700.0,2960.0,2320.0,2180.0,1800.0,1640.0,1600.0,1420.0,1340.0,1300.0,1240.0,1180.0,1040.0,1040.0
True,1.0,Кировская область,1,False,45000.0,130000.0,27993.3333,20821.6667,11440.0,10898.3333,10010.0,7735.0,7345.0,5850.0,5091.6667,3206.6667,2513.3333,2361.6667,1950.0,1776.6667,1733.3333,1538.3333,1451.6667,1408.3333,1343.3333,1278.3333,1126.6667,1126.6667
True,1.0,Приморский край,1,False,45000.0,100000.0,21533.3333,16016.6667,8800.0,8383.3333,7700.0,5950.0,5650.0,4500.0,3916.6667,2466.6667,1933.3333,1816.6667,1500.0,1366.6667,1333.3333,1183.3333,1116.6667,1083.3333,1033.3333,983.3333,866.6667,866.6667
True,1.0,Хабаровский край,1,False,45000.0,122000.0,26270.6667,19540.3333,10736.0,10227.6667,9394.0,7259.0,6893.0,5490.0,4778.3333,3009.3333,2358.6667,2216.3333,1830.0,1667.3333,1626.6667,1443.6667,1362.3333,1321.6667,1260.6667,1199.6667,1057.3333,1057.3333
True,1.0,Тюменская область,1,False,40000.0,124700.0,26852.0667,19972.7833,10973.6,10454.0167,9601.9,7419.65,7045.55,5611.5,4884.0833,3075.9333,2410.8667,2265.3833,1870.5,1704.2333,1662.6667,1475.6167,1392.4833,1350.9167,1288.5667,1226.2167,1080.7333,1080.7333
True,1.0,Амурская область,1,False,45000.0,120000.0,25840.0,19220.0,10560.0,10060.0,9240.0,7140.0,6780.0,5400.0,4700.0,2960.0,2320.0,2180.0,1800.0,1640.0,1600.0,1420.0,1340.0,1300.0,1240.0,1180.0,1040.0,1040.0
True,1.0,Ханты-Мансийский автономный округ — Югра,1,False,27000.0,95000.0,20456.6667,15215.8333,8360.0,7964.1667,7315.0,5652.5,5367.5,4275.0,3720.8333,2343.3333,1836.6667,1725.8333,1425.0,1298.3333,1266.6667,1124.1667,1060.8333,1029.1667,981.6667,934.1667,823.3333,823.3333
True,1.0,Челябинская область,0,False,30000.0,127920.0,27545.44,20488.52,11256.96,10723.96,9849.84,7611.24,7227.48,5756.4,5010.2,3155.36,2473.12,2323.88,1918.8,1748.24,1705.6,1513.72,1428.44,1385.8,1321.84,1257.88,1108.64,1108.64
True,1.0,Липецкая область,1,False,40000.0,150000.0,32300.0,24025.0,13200.0,12575.0,11550.0,8925.0,8475.0,6750.0,5875.0,3700.0,2900.0,2725.0,2250.0,2050.0,2000.0,1775.0,1675.0,1625.0,1550.0,1475.0,1300.0,1300.0
True,1.0,Тверская область,1,False,40000.0,149000.0,32084.6667,23864.8333,13112.0,12491.1667,11473.0,8865.5,8418.5,6705.0,5835.8333,3675.3333,2880.6667,2706.8333,2235.0,2036.3333,1986.6667,1763.1667,1663.8333,1614.1667,1539.6667,1465.1667,1291.3333,1291.3333
True,1.0,Вологодская область,1,False,45000.0,130000.0,27993.3333,20821.6667,11440.0,10898.3333,10010.0,7735.0,7345.0,5850.0,5091.6667,3206.6667,2513.3333,2361.6667,1950.0,1776.6667,1733.3333,1538.3333,1451.6667,1408.3333,1343.3333,1278.3333,1126.6667,1126.6667
True,1.0,Республика Марий Эл,1,False,45000.0,145000.0,31223.3333,23224.1667,12760.0,12155.8333,11165.0,8627.5,8192.5,6525.0,5679.1667,3576.6667,2803.3333,2634.1667,2175.0,1981.6667,1933.3333,1715.8333,1619.1667,1570.8333,1498.3333,1425.8333,1256.6667,1256.6667
True,1.0,Ульяновская область,1,False,40000.0,130000.0,27993.3333,20821.6667,11440.0,10898.3333,10010.0,7735.0,7345.0,5850.0,5091.6667,3206.6667,2513.3333,2361.6667,1950.0,1776.6667,1733.3333,1538.3333,1451.6667,1408.3333,1343.3333,1278.3333,1126.6667,1126.6667
True,1.0,Пензенская область,1,False,45000.0,120000.0,25840.0,19220.0,10560.0,10060.0,9240.0,7140.0,6780.0,5400.0,4700.0,2960.0,2320.0,2180.0,1800.0,1640.0,1600.0,1420.0,1340.0,1300.0,1240.0,1180.0,1040.0,1040.0
True,1.0,Воронежская область,2,False,40000.0,125000.0,26916.6667,20020.8333,11000.0,10479.1667,9625.0,7437.5,7062.5,5625.0,4895.8333,3083.3333,2416.6667,2270.8333,1875.0,1708.3333,1666.6667,1479.1667,1395.8333,1354.1667,1291.6667,1229.1667,1083.3333,1083.3333
True,1.0,Ярославская область,1,False,27000.0,120000.0,25840.0,19220.0,10560.0,10060.0,9240.0,7140.0,6780.0,5400.0,4700.0,2960.0,2320.0,2180.0,1800.0,1640.0,1600.0,1420.0,1340.0,1300.0,1240.0,1180.0,1040.0,1040.0
True,1.0,Ивановская область,1,False,47000.0,130000.0,27993.3333,20821.6667,11440.0,10898.3333,10010.0,7735.0,7345.0,5850.0,5091.6667,3206.6667,2513.3333,2361.6667,1950.0,1776.6667,1733.3333,1538.3333,1451.6667,1408.3333,1343.3333,1278.3333,1126.6667,1126.6667
True,1.0,Иркутская область,1,False,45000.0,122000.0,26270.6667,19540.3333,10736.0,10227.6667,9394.0,7259.0,6893.0,5490.0,4778.3333,3009.3333,2358.6667,2216.3333,1830.0,1667.3333,1626.6667,1443.6667,1362.3333,1321.6667,1260.6667,1199.6667,1057.3333,1057.3333
True,1.0,Республика Коми,1,False,45000.0,110000.0,23686.6667,17618.3333,9680.0,9221.6667,8470.0,6545.0,6215.0,4950.0,4308.3333,2713.3333,2126.6667,1998.3333,1650.0,1503.3333,1466.6667,1301.6667,1228.3333,1191.6667,1136.6667,1081.6667,953.3333,953.3333
True,1.0,Волгоградская область,2,False,30000.0,130000.0,27993.3333,20821.6667,11440.0,10898.3333,10010.0,7735.0,7345.0,5850.0,5091.6667,3206.6667,2513.3333,2361.6667,1950.0,1776.6667,1733.3333,1538.3333,1451.6667,1408.3333,1343.3333,1278.3333,1126.6667,1126.6667
True,1.0,Нижегородская область,0,False,45000.0,145000.0,31223.3333,23224.1667,12760.0,12155.8333,11165.0,8627.5,8192.5,6525.0,5679.1667,3576.6667,2803.3333,2634.1667,2175.0,1981.6667,1933.3333,1715.8333,1619.1667,1570.8333,1498.3333,1425.8333,1256.6667,1256.6667
True,1.0,Краснодарский край,0,False,45000.0,130000.0,27993.3333,20821.6667,11440.0,10898.3333,10010.0,7735.0,7345.0,5850.0,5091.6667,3206.6667,2513.3333,2361.6667,1950.0,1776.6667,1733.3333,1538.3333,1451.6667,1408.3333,1343.3333,1278.3333,1126.6667,1126.6667
