is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Английский язык (ЯС) (1918_32),"Организация командировок сотрудников, руководителя и сопровождающих его лиц. Travel-поддержка (2252_33)",Дисциплинированность (СК) (593_4),Ведение делопроизводства (2047_33),"Знание ПК, различных операционных систем, офисных программ (2286_33)",Внимательность (СК) (536_4),Грамотность (СК) (1368_4),"Личные установки и ценности, мировоззрение (2043_4)","Встречи и переговоры: планирование, организация, координация, сопровождение, участие в проведении встреч и переговоров (3079_33)",Стрессоустойчивость (СК) (601_4),Владение ПК и оргтехникой (2686_33),Коммуникабельность (СК) (617_4),"Выполнение поставленных задач, приказов, распоряжений и поручений руководителя (1994_33)",Выполнение поручений руководителя (ОПТ) (3036_36),Аккуратность (СК) (575_4),"Работа с документами: подготовка, прием/отправка, печать, сканирование (1976_33)","Саморазвитие, обучаемость (СК) (604_4)","Работа с входящей и исходящей корреспонденцией: отправка, доставка (3597_33)",Ведение делопроизводства (2455_33),"Обеспечение и контроль исполнения поручений руководителя, сроков выполнения указаний/ распоряжений/ поручений и приказов (2251_33)","Организаторские способности, лидерство (СК) (393_4)",Доброжелательность (СК) (1126_4),Пунктуальность (СК) (612_4),Командность (СК) (1371_4)
False,1.0,Республика Коми,1,True,29719.25,29719.25,4311.6531,3427.2114,1648.2776,1537.7224,1407.0663,1366.8644,1366.8644,1226.1578,1175.9054,1125.653,1095.5016,1025.1483,934.694,924.6436,864.3407,783.9369,773.8865,713.5836,633.1798,603.0284,603.0284,552.776,552.776,532.6751,532.6751
False,1.0,Калужская область,1,False,8125.0,50000.0,7253.9736,5765.979,2773.0808,2587.0815,2367.2641,2299.628,2299.628,2062.9016,1978.3564,1893.8113,1843.0842,1724.721,1572.5397,1555.6307,1454.1765,1318.9043,1301.9953,1200.5411,1065.2689,1014.5418,1014.5418,929.9966,929.9966,896.1786,896.1786
False,1.0,Мурманская область,1,False,18000.0,56000.0,8124.4505,6457.8965,3105.8505,2897.5313,2651.3358,2575.5834,2575.5834,2310.4498,2215.7592,2121.0687,2064.2543,1931.6875,1761.2445,1742.3064,1628.6777,1477.1728,1458.2347,1344.606,1193.1011,1136.2868,1136.2868,1041.5962,1041.5962,1003.72,1003.72
False,1.0,Мурманская область,1,True,10000.0,10000.0,1450.7947,1153.1958,554.6162,517.4163,473.4528,459.9256,459.9256,412.5803,395.6713,378.7623,368.6168,344.9442,314.5079,311.1261,290.8353,263.7809,260.3991,240.1082,213.0538,202.9084,202.9084,185.9993,185.9993,179.2357,179.2357
False,1.0,Амурская область,1,False,18000.0,50000.0,7253.9736,5765.979,2773.0808,2587.0815,2367.2641,2299.628,2299.628,2062.9016,1978.3564,1893.8113,1843.0842,1724.721,1572.5397,1555.6307,1454.1765,1318.9043,1301.9953,1200.5411,1065.2689,1014.5418,1014.5418,929.9966,929.9966,896.1786,896.1786
False,1.0,Город федерального значения Санкт-Петербург,0,False,20000.0,94000.0,13637.4704,10840.0406,5213.392,4863.7132,4450.4565,4323.3006,4323.3006,3878.255,3719.3101,3560.3652,3464.9983,3242.4755,2956.3747,2924.5857,2733.8519,2479.5401,2447.7511,2257.0172,2002.7054,1907.3385,1907.3385,1748.3936,1748.3936,1684.8157,1684.8157
False,1.0,Город федерального значения Санкт-Петербург,0,True,14000.0,50000.0,7253.9736,5765.979,2773.0808,2587.0815,2367.2641,2299.628,2299.628,2062.9016,1978.3564,1893.8113,1843.0842,1724.721,1572.5397,1555.6307,1454.1765,1318.9043,1301.9953,1200.5411,1065.2689,1014.5418,1014.5418,929.9966,929.9966,896.1786,896.1786
False,1.0,Ямало-Ненецкий автономный округ,1,False,25000.0,70000.0,10155.5631,8072.3706,3882.3132,3621.9141,3314.1698,3219.4792,3219.4792,2888.0622,2769.699,2651.3358,2580.3179,2414.6094,2201.5556,2177.883,2035.8471,1846.466,1822.7934,1680.7575,1491.3764,1420.3585,1420.3585,1301.9953,1301.9953,1254.65,1254.65
False,1.0,Сахалинская область,1,False,28000.0,70000.0,10155.5631,8072.3706,3882.3132,3621.9141,3314.1698,3219.4792,3219.4792,2888.0622,2769.699,2651.3358,2580.3179,2414.6094,2201.5556,2177.883,2035.8471,1846.466,1822.7934,1680.7575,1491.3764,1420.3585,1420.3585,1301.9953,1301.9953,1254.65,1254.65
False,1.0,Сахалинская область,1,True,20000.0,20000.0,2901.5894,2306.3916,1109.2323,1034.8326,946.9056,919.8512,919.8512,825.1606,791.3426,757.5245,737.2337,689.8884,629.0159,622.2523,581.6706,527.5617,520.7981,480.2164,426.1075,405.8167,405.8167,371.9986,371.9986,358.4714,358.4714
False,1.0,Республика Саха (Якутия),1,False,25000.0,45000.0,6528.5763,5189.3811,2495.7727,2328.3734,2130.5377,2069.6652,2069.6652,1856.6114,1780.5208,1704.4302,1658.7758,1552.2489,1415.2858,1400.0676,1308.7589,1187.0139,1171.7957,1080.487,958.742,913.0876,913.0876,836.997,836.997,806.5607,806.5607
False,1.0,Ненецкий автономный округ,1,False,35000.0,50000.0,7253.9736,5765.979,2773.0808,2587.0815,2367.2641,2299.628,2299.628,2062.9016,1978.3564,1893.8113,1843.0842,1724.721,1572.5397,1555.6307,1454.1765,1318.9043,1301.9953,1200.5411,1065.2689,1014.5418,1014.5418,929.9966,929.9966,896.1786,896.1786
False,1.0,Московская область,2,False,20000.0,70000.0,10155.5631,8072.3706,3882.3132,3621.9141,3314.1698,3219.4792,3219.4792,2888.0622,2769.699,2651.3358,2580.3179,2414.6094,2201.5556,2177.883,2035.8471,1846.466,1822.7934,1680.7575,1491.3764,1420.3585,1420.3585,1301.9953,1301.9953,1254.65,1254.65
False,1.0,Московская область,2,True,28000.0,35000.0,5077.7815,4036.1853,1941.1566,1810.9571,1657.0849,1609.7396,1609.7396,1444.0311,1384.8495,1325.6679,1290.1589,1207.3047,1100.7778,1088.9415,1017.9236,923.233,911.3967,840.3788,745.6882,710.1792,710.1792,650.9976,650.9976,627.325,627.325
False,1.0,Камчатский край,1,False,25000.0,65000.0,9430.1657,7495.7727,3605.0051,3363.206,3077.4434,2989.5164,2989.5164,2681.7721,2571.8634,2461.9547,2396.0095,2242.1373,2044.3017,2022.3199,1890.4295,1714.5756,1692.5938,1560.7034,1384.8495,1318.9043,1318.9043,1208.9956,1208.9956,1165.0321,1165.0321
False,1.0,Чукотский автономный округ,1,False,35000.0,35000.0,5077.7815,4036.1853,1941.1566,1810.9571,1657.0849,1609.7396,1609.7396,1444.0311,1384.8495,1325.6679,1290.1589,1207.3047,1100.7778,1088.9415,1017.9236,923.233,911.3967,840.3788,745.6882,710.1792,710.1792,650.9976,650.9976,627.325,627.325
False,1.0,Магаданская область,1,False,28000.0,80000.0,11606.3578,9225.5665,4436.9293,4139.3304,3787.6226,3679.4048,3679.4048,3300.6425,3165.3703,3030.0981,2948.9347,2759.5536,2516.0636,2489.0091,2326.6824,2110.2469,2083.1924,1920.8657,1704.4302,1623.2668,1623.2668,1487.9946,1487.9946,1433.8857,1433.8857
False,1.0,Город федерального значения Москва,0,False,60.0,120000.0,17409.5367,13838.3497,6655.394,6208.9956,5681.4339,5519.1072,5519.1072,4950.9638,4748.0555,4545.1471,4423.4021,4139.3304,3774.0954,3733.5137,3490.0237,3165.3703,3124.7886,2881.2986,2556.6452,2434.9002,2434.9002,2231.9919,2231.9919,2150.8285,2150.8285
False,1.0,Город федерального значения Москва,0,True,15000.0,60000.0,8704.7683,6919.1748,3327.697,3104.4978,2840.7169,2759.5536,2759.5536,2475.4819,2374.0277,2272.5736,2211.701,2069.6652,1887.0477,1866.7568,1745.0118,1582.6852,1562.3943,1440.6493,1278.3226,1217.4501,1217.4501,1115.9959,1115.9959,1075.4143,1075.4143
False,2.0,Ивановская область,1,False,14533.25,25000.0,3626.9868,2882.9895,1386.5404,1293.5408,1183.6321,1149.814,1149.814,1031.4508,989.1782,946.9056,921.5421,862.3605,786.2699,777.8154,727.0883,659.4521,650.9976,600.2705,532.6344,507.2709,507.2709,464.9983,464.9983,448.0893,448.0893
False,2.0,Курганская область,1,False,13000.0,25000.0,3626.9868,2882.9895,1386.5404,1293.5408,1183.6321,1149.814,1149.814,1031.4508,989.1782,946.9056,921.5421,862.3605,786.2699,777.8154,727.0883,659.4521,650.9976,600.2705,532.6344,507.2709,507.2709,464.9983,464.9983,448.0893,448.0893
False,2.0,Оренбургская область,2,False,11000.0,25000.0,3626.9868,2882.9895,1386.5404,1293.5408,1183.6321,1149.814,1149.814,1031.4508,989.1782,946.9056,921.5421,862.3605,786.2699,777.8154,727.0883,659.4521,650.9976,600.2705,532.6344,507.2709,507.2709,464.9983,464.9983,448.0893,448.0893
False,2.0,Смоленская область,1,False,18000.0,25000.0,3626.9868,2882.9895,1386.5404,1293.5408,1183.6321,1149.814,1149.814,1031.4508,989.1782,946.9056,921.5421,862.3605,786.2699,777.8154,727.0883,659.4521,650.9976,600.2705,532.6344,507.2709,507.2709,464.9983,464.9983,448.0893,448.0893
False,2.0,Республика Мордовия,1,False,18750.0,25000.0,3626.9868,2882.9895,1386.5404,1293.5408,1183.6321,1149.814,1149.814,1031.4508,989.1782,946.9056,921.5421,862.3605,786.2699,777.8154,727.0883,659.4521,650.9976,600.2705,532.6344,507.2709,507.2709,464.9983,464.9983,448.0893,448.0893
False,2.0,Кировская область,1,False,13000.0,25000.0,3626.9868,2882.9895,1386.5404,1293.5408,1183.6321,1149.814,1149.814,1031.4508,989.1782,946.9056,921.5421,862.3605,786.2699,777.8154,727.0883,659.4521,650.9976,600.2705,532.6344,507.2709,507.2709,464.9983,464.9983,448.0893,448.0893
False,2.0,Саратовская область,2,False,13000.0,30000.0,4352.3842,3459.5874,1663.8485,1552.2489,1420.3585,1379.7768,1379.7768,1237.741,1187.0139,1136.2868,1105.8505,1034.8326,943.5238,933.3784,872.5059,791.3426,781.1972,720.3247,639.1613,608.7251,608.7251,557.998,557.998,537.7071,537.7071
False,2.0,Астраханская область,1,False,13000.0,32600.0,4729.5908,3759.4183,1808.0487,1686.7771,1543.4562,1499.3575,1499.3575,1345.0118,1289.8884,1234.765,1201.6909,1124.5181,1025.2959,1014.2712,948.1231,859.9256,848.9009,782.7528,694.5553,661.4812,661.4812,606.3578,606.3578,584.3084,584.3084
False,2.0,Республика Адыгея,1,False,11000.0,22500.0,3264.2881,2594.6906,1247.8864,1164.1867,1065.2689,1034.8326,1034.8326,928.3057,890.2604,852.2151,829.3879,776.1245,707.6429,700.0338,654.3794,593.5069,585.8979,540.2435,479.371,456.5438,456.5438,418.4985,418.4985,403.2804,403.2804
False,2.0,Республика Марий Эл,1,False,11000.0,25000.0,3626.9868,2882.9895,1386.5404,1293.5408,1183.6321,1149.814,1149.814,1031.4508,989.1782,946.9056,921.5421,862.3605,786.2699,777.8154,727.0883,659.4521,650.9976,600.2705,532.6344,507.2709,507.2709,464.9983,464.9983,448.0893,448.0893
False,2.0,Карачаево-Черкесская Республика,1,False,11000.0,25000.0,3626.9868,2882.9895,1386.5404,1293.5408,1183.6321,1149.814,1149.814,1031.4508,989.1782,946.9056,921.5421,862.3605,786.2699,777.8154,727.0883,659.4521,650.9976,600.2705,532.6344,507.2709,507.2709,464.9983,464.9983,448.0893,448.0893
False,2.0,Кабардино-Балкарская Республика,1,False,13000.0,22500.0,3264.2881,2594.6906,1247.8864,1164.1867,1065.2689,1034.8326,1034.8326,928.3057,890.2604,852.2151,829.3879,776.1245,707.6429,700.0338,654.3794,593.5069,585.8979,540.2435,479.371,456.5438,456.5438,418.4985,418.4985,403.2804,403.2804
False,2.0,Республика Северная Осетия,1,False,15000.0,40000.0,5803.1789,4612.7832,2218.4647,2069.6652,1893.8113,1839.7024,1839.7024,1650.3213,1582.6852,1515.049,1474.4674,1379.7768,1258.0318,1244.5046,1163.3412,1055.1234,1041.5962,960.4329,852.2151,811.6334,811.6334,743.9973,743.9973,716.9428,716.9428
False,2.0,"иные территории, включая город и космодром Байконур",1,False,20000.0,20000.0,2901.5894,2306.3916,1109.2323,1034.8326,946.9056,919.8512,919.8512,825.1606,791.3426,757.5245,737.2337,689.8884,629.0159,622.2523,581.6706,527.5617,520.7981,480.2164,426.1075,405.8167,405.8167,371.9986,371.9986,358.4714,358.4714
False,2.0,Волгоградская область,2,False,15000.0,45000.0,6528.5763,5189.3811,2495.7727,2328.3734,2130.5377,2069.6652,2069.6652,1856.6114,1780.5208,1704.4302,1658.7758,1552.2489,1415.2858,1400.0676,1308.7589,1187.0139,1171.7957,1080.487,958.742,913.0876,913.0876,836.997,836.997,806.5607,806.5607
False,2.0,Тюменская область,1,False,16000.0,50000.0,7253.9736,5765.979,2773.0808,2587.0815,2367.2641,2299.628,2299.628,2062.9016,1978.3564,1893.8113,1843.0842,1724.721,1572.5397,1555.6307,1454.1765,1318.9043,1301.9953,1200.5411,1065.2689,1014.5418,1014.5418,929.9966,929.9966,896.1786,896.1786
False,2.0,Республика Татарстан,0,False,15000.0,70000.0,10155.5631,8072.3706,3882.3132,3621.9141,3314.1698,3219.4792,3219.4792,2888.0622,2769.699,2651.3358,2580.3179,2414.6094,2201.5556,2177.883,2035.8471,1846.466,1822.7934,1680.7575,1491.3764,1420.3585,1420.3585,1301.9953,1301.9953,1254.65,1254.65
False,2.0,Челябинская область,0,False,16000.0,40000.0,5803.1789,4612.7832,2218.4647,2069.6652,1893.8113,1839.7024,1839.7024,1650.3213,1582.6852,1515.049,1474.4674,1379.7768,1258.0318,1244.5046,1163.3412,1055.1234,1041.5962,960.4329,852.2151,811.6334,811.6334,743.9973,743.9973,716.9428,716.9428
False,2.0,Свердловская область,0,False,16000.0,80000.0,11606.3578,9225.5665,4436.9293,4139.3304,3787.6226,3679.4048,3679.4048,3300.6425,3165.3703,3030.0981,2948.9347,2759.5536,2516.0636,2489.0091,2326.6824,2110.2469,2083.1924,1920.8657,1704.4302,1623.2668,1623.2668,1487.9946,1487.9946,1433.8857,1433.8857
False,2.0,Свердловская область,0,True,16225.0,16225.0,2353.9144,1871.0602,899.8647,839.5079,768.1772,746.2293,746.2293,669.4116,641.9767,614.5418,598.0808,559.672,510.2891,504.8022,471.8803,427.9844,422.4975,389.5756,345.6797,329.2188,329.2188,301.7839,301.7839,290.8099,290.8099
False,2.0,Ростовская область,0,False,16000.0,50000.0,7253.9736,5765.979,2773.0808,2587.0815,2367.2641,2299.628,2299.628,2062.9016,1978.3564,1893.8113,1843.0842,1724.721,1572.5397,1555.6307,1454.1765,1318.9043,1301.9953,1200.5411,1065.2689,1014.5418,1014.5418,929.9966,929.9966,896.1786,896.1786
False,2.0,Пермский край,1,False,16225.0,35000.0,5077.7815,4036.1853,1941.1566,1810.9571,1657.0849,1609.7396,1609.7396,1444.0311,1384.8495,1325.6679,1290.1589,1207.3047,1100.7778,1088.9415,1017.9236,923.233,911.3967,840.3788,745.6882,710.1792,710.1792,650.9976,650.9976,627.325,627.325
False,2.0,Белгородская область,2,False,16000.0,30000.0,4352.3842,3459.5874,1663.8485,1552.2489,1420.3585,1379.7768,1379.7768,1237.741,1187.0139,1136.2868,1105.8505,1034.8326,943.5238,933.3784,872.5059,791.3426,781.1972,720.3247,639.1613,608.7251,608.7251,557.998,557.998,537.7071,537.7071
False,2.0,Новосибирская область,0,False,16000.0,50000.0,7253.9736,5765.979,2773.0808,2587.0815,2367.2641,2299.628,2299.628,2062.9016,1978.3564,1893.8113,1843.0842,1724.721,1572.5397,1555.6307,1454.1765,1318.9043,1301.9953,1200.5411,1065.2689,1014.5418,1014.5418,929.9966,929.9966,896.1786,896.1786
False,2.0,Вологодская область,1,False,16225.0,35000.0,5077.7815,4036.1853,1941.1566,1810.9571,1657.0849,1609.7396,1609.7396,1444.0311,1384.8495,1325.6679,1290.1589,1207.3047,1100.7778,1088.9415,1017.9236,923.233,911.3967,840.3788,745.6882,710.1792,710.1792,650.9976,650.9976,627.325,627.325
False,2.0,Краснодарский край,0,False,16000.0,60000.0,8704.7683,6919.1748,3327.697,3104.4978,2840.7169,2759.5536,2759.5536,2475.4819,2374.0277,2272.5736,2211.701,2069.6652,1887.0477,1866.7568,1745.0118,1582.6852,1562.3943,1440.6493,1278.3226,1217.4501,1217.4501,1115.9959,1115.9959,1075.4143,1075.4143
False,2.0,Псковская область,1,False,16000.0,30000.0,4352.3842,3459.5874,1663.8485,1552.2489,1420.3585,1379.7768,1379.7768,1237.741,1187.0139,1136.2868,1105.8505,1034.8326,943.5238,933.3784,872.5059,791.3426,781.1972,720.3247,639.1613,608.7251,608.7251,557.998,557.998,537.7071,537.7071
False,2.0,Самарская область,0,False,16000.0,45000.0,6528.5763,5189.3811,2495.7727,2328.3734,2130.5377,2069.6652,2069.6652,1856.6114,1780.5208,1704.4302,1658.7758,1552.2489,1415.2858,1400.0676,1308.7589,1187.0139,1171.7957,1080.487,958.742,913.0876,913.0876,836.997,836.997,806.5607,806.5607
False,2.0,Тверская область,1,False,16000.0,30000.0,4352.3842,3459.5874,1663.8485,1552.2489,1420.3585,1379.7768,1379.7768,1237.741,1187.0139,1136.2868,1105.8505,1034.8326,943.5238,933.3784,872.5059,791.3426,781.1972,720.3247,639.1613,608.7251,608.7251,557.998,557.998,537.7071,537.7071
False,2.0,Воронежская область,2,False,16225.0,42000.0,6093.3378,4843.4224,2329.3879,2173.1485,1988.5019,1931.6875,1931.6875,1732.8373,1661.8194,1590.8015,1548.1907,1448.7656,1320.9334,1306.7298,1221.5083,1107.8796,1093.676,1008.4545,894.8258,852.2151,852.2151,781.1972,781.1972,752.79,752.79
False,2.0,Ярославская область,1,False,16000.0,35000.0,5077.7815,4036.1853,1941.1566,1810.9571,1657.0849,1609.7396,1609.7396,1444.0311,1384.8495,1325.6679,1290.1589,1207.3047,1100.7778,1088.9415,1017.9236,923.233,911.3967,840.3788,745.6882,710.1792,710.1792,650.9976,650.9976,627.325,627.325
False,2.0,Нижегородская область,0,False,14500.0,50000.0,7253.9736,5765.979,2773.0808,2587.0815,2367.2641,2299.628,2299.628,2062.9016,1978.3564,1893.8113,1843.0842,1724.721,1572.5397,1555.6307,1454.1765,1318.9043,1301.9953,1200.5411,1065.2689,1014.5418,1014.5418,929.9966,929.9966,896.1786,896.1786
False,2.0,Республика Башкортостан,0,False,15000.0,40000.0,5803.1789,4612.7832,2218.4647,2069.6652,1893.8113,1839.7024,1839.7024,1650.3213,1582.6852,1515.049,1474.4674,1379.7768,1258.0318,1244.5046,1163.3412,1055.1234,1041.5962,960.4329,852.2151,811.6334,811.6334,743.9973,743.9973,716.9428,716.9428
False,2.0,Республика Башкортостан,0,True,16000.0,16000.0,2321.2716,1845.1133,887.3859,827.8661,757.5245,735.881,735.881,660.1285,633.0741,606.0196,589.7869,551.9107,503.2127,497.8018,465.3365,422.0494,416.6385,384.1731,340.886,324.6534,324.6534,297.5989,297.5989,286.7771,286.7771
False,2.0,Архангельская область,1,False,20000.0,28000.0,4062.2252,3228.9483,1552.9253,1448.7656,1325.6679,1287.7917,1287.7917,1155.2249,1107.8796,1060.5343,1032.1272,965.8438,880.6223,871.1532,814.3389,738.5864,729.1173,672.303,596.5506,568.1434,568.1434,520.7981,520.7981,501.86,501.86
False,2.0,Калининградская область,1,False,14500.0,50000.0,7253.9736,5765.979,2773.0808,2587.0815,2367.2641,2299.628,2299.628,2062.9016,1978.3564,1893.8113,1843.0842,1724.721,1572.5397,1555.6307,1454.1765,1318.9043,1301.9953,1200.5411,1065.2689,1014.5418,1014.5418,929.9966,929.9966,896.1786,896.1786
False,2.0,Алтайский край,2,False,16000.0,40000.0,5803.1789,4612.7832,2218.4647,2069.6652,1893.8113,1839.7024,1839.7024,1650.3213,1582.6852,1515.049,1474.4674,1379.7768,1258.0318,1244.5046,1163.3412,1055.1234,1041.5962,960.4329,852.2151,811.6334,811.6334,743.9973,743.9973,716.9428,716.9428
False,2.0,Ульяновская область,1,False,16000.0,35000.0,5077.7815,4036.1853,1941.1566,1810.9571,1657.0849,1609.7396,1609.7396,1444.0311,1384.8495,1325.6679,1290.1589,1207.3047,1100.7778,1088.9415,1017.9236,923.233,911.3967,840.3788,745.6882,710.1792,710.1792,650.9976,650.9976,627.325,627.325
False,2.0,Костромская область,1,False,16000.0,28500.0,4134.765,3286.608,1580.6561,1474.6365,1349.3405,1310.788,1310.788,1175.8539,1127.6632,1079.4724,1050.558,983.091,896.3476,886.7095,828.8806,751.7754,742.1373,684.3084,607.2032,578.2888,578.2888,530.0981,530.0981,510.8218,510.8218
False,2.0,Удмуртская Республика,1,False,15000.0,35000.0,5077.7815,4036.1853,1941.1566,1810.9571,1657.0849,1609.7396,1609.7396,1444.0311,1384.8495,1325.6679,1290.1589,1207.3047,1100.7778,1088.9415,1017.9236,923.233,911.3967,840.3788,745.6882,710.1792,710.1792,650.9976,650.9976,627.325,627.325
False,2.0,Липецкая область,1,False,16225.0,35000.0,5077.7815,4036.1853,1941.1566,1810.9571,1657.0849,1609.7396,1609.7396,1444.0311,1384.8495,1325.6679,1290.1589,1207.3047,1100.7778,1088.9415,1017.9236,923.233,911.3967,840.3788,745.6882,710.1792,710.1792,650.9976,650.9976,627.325,627.325
False,2.0,Владимирская область,1,False,16225.0,30000.0,4352.3842,3459.5874,1663.8485,1552.2489,1420.3585,1379.7768,1379.7768,1237.741,1187.0139,1136.2868,1105.8505,1034.8326,943.5238,933.3784,872.5059,791.3426,781.1972,720.3247,639.1613,608.7251,608.7251,557.998,557.998,537.7071,537.7071
False,2.0,Кемеровская область,1,False,16000.0,40000.0,5803.1789,4612.7832,2218.4647,2069.6652,1893.8113,1839.7024,1839.7024,1650.3213,1582.6852,1515.049,1474.4674,1379.7768,1258.0318,1244.5046,1163.3412,1055.1234,1041.5962,960.4329,852.2151,811.6334,811.6334,743.9973,743.9973,716.9428,716.9428
False,2.0,Ставропольский край,2,False,16000.0,40000.0,5803.1789,4612.7832,2218.4647,2069.6652,1893.8113,1839.7024,1839.7024,1650.3213,1582.6852,1515.049,1474.4674,1379.7768,1258.0318,1244.5046,1163.3412,1055.1234,1041.5962,960.4329,852.2151,811.6334,811.6334,743.9973,743.9973,716.9428,716.9428
False,2.0,Брянская область,1,False,20000.0,20000.0,2901.5894,2306.3916,1109.2323,1034.8326,946.9056,919.8512,919.8512,825.1606,791.3426,757.5245,737.2337,689.8884,629.0159,622.2523,581.6706,527.5617,520.7981,480.2164,426.1075,405.8167,405.8167,371.9986,371.9986,358.4714,358.4714
False,2.0,Тульская область,1,False,16225.0,45000.0,6528.5763,5189.3811,2495.7727,2328.3734,2130.5377,2069.6652,2069.6652,1856.6114,1780.5208,1704.4302,1658.7758,1552.2489,1415.2858,1400.0676,1308.7589,1187.0139,1171.7957,1080.487,958.742,913.0876,913.0876,836.997,836.997,806.5607,806.5607
False,2.0,Республика Хакасия,1,False,16225.0,20000.0,2901.5894,2306.3916,1109.2323,1034.8326,946.9056,919.8512,919.8512,825.1606,791.3426,757.5245,737.2337,689.8884,629.0159,622.2523,581.6706,527.5617,520.7981,480.2164,426.1075,405.8167,405.8167,371.9986,371.9986,358.4714,358.4714
False,2.0,Республика Хакасия,1,True,25988.0,25988.0,3770.3253,2996.9253,1441.3365,1344.6615,1230.4092,1195.2546,1195.2546,1072.2137,1028.2705,984.3274,957.9614,896.441,817.3433,808.5546,755.8228,685.5137,676.7251,623.9932,553.6841,527.3182,527.3182,483.375,483.375,465.7978,465.7978
False,2.0,Пензенская область,1,False,14500.0,45000.0,6528.5763,5189.3811,2495.7727,2328.3734,2130.5377,2069.6652,2069.6652,1856.6114,1780.5208,1704.4302,1658.7758,1552.2489,1415.2858,1400.0676,1308.7589,1187.0139,1171.7957,1080.487,958.742,913.0876,913.0876,836.997,836.997,806.5607,806.5607
False,2.0,Новгородская область,1,False,16225.0,40000.0,5803.1789,4612.7832,2218.4647,2069.6652,1893.8113,1839.7024,1839.7024,1650.3213,1582.6852,1515.049,1474.4674,1379.7768,1258.0318,1244.5046,1163.3412,1055.1234,1041.5962,960.4329,852.2151,811.6334,811.6334,743.9973,743.9973,716.9428,716.9428
False,2.0,Орловская область,1,False,16225.0,17000.0,2466.351,1960.4329,942.8475,879.6077,804.8698,781.8735,781.8735,701.3865,672.6412,643.8958,626.6486,586.4051,534.6635,528.9144,494.42,448.4275,442.6784,408.184,362.1914,344.9442,344.9442,316.1989,316.1989,304.7007,304.7007
False,2.0,Курская область,2,False,17000.0,35000.0,5077.7815,4036.1853,1941.1566,1810.9571,1657.0849,1609.7396,1609.7396,1444.0311,1384.8495,1325.6679,1290.1589,1207.3047,1100.7778,1088.9415,1017.9236,923.233,911.3967,840.3788,745.6882,710.1792,710.1792,650.9976,650.9976,627.325,627.325
False,2.0,Омская область,1,False,16000.0,35000.0,5077.7815,4036.1853,1941.1566,1810.9571,1657.0849,1609.7396,1609.7396,1444.0311,1384.8495,1325.6679,1290.1589,1207.3047,1100.7778,1088.9415,1017.9236,923.233,911.3967,840.3788,745.6882,710.1792,710.1792,650.9976,650.9976,627.325,627.325
False,2.0,Рязанская область,1,False,20000.0,35000.0,5077.7815,4036.1853,1941.1566,1810.9571,1657.0849,1609.7396,1609.7396,1444.0311,1384.8495,1325.6679,1290.1589,1207.3047,1100.7778,1088.9415,1017.9236,923.233,911.3967,840.3788,745.6882,710.1792,710.1792,650.9976,650.9976,627.325,627.325
False,2.0,Томская область,1,False,16000.0,30000.0,4352.3842,3459.5874,1663.8485,1552.2489,1420.3585,1379.7768,1379.7768,1237.741,1187.0139,1136.2868,1105.8505,1034.8326,943.5238,933.3784,872.5059,791.3426,781.1972,720.3247,639.1613,608.7251,608.7251,557.998,557.998,537.7071,537.7071
False,2.0,Город федерального значения Севастополь,1,False,17000.0,35000.0,5077.7815,4036.1853,1941.1566,1810.9571,1657.0849,1609.7396,1609.7396,1444.0311,1384.8495,1325.6679,1290.1589,1207.3047,1100.7778,1088.9415,1017.9236,923.233,911.3967,840.3788,745.6882,710.1792,710.1792,650.9976,650.9976,627.325,627.325
False,2.0,Республика Карелия,1,False,20000.0,35000.0,5077.7815,4036.1853,1941.1566,1810.9571,1657.0849,1609.7396,1609.7396,1444.0311,1384.8495,1325.6679,1290.1589,1207.3047,1100.7778,1088.9415,1017.9236,923.233,911.3967,840.3788,745.6882,710.1792,710.1792,650.9976,650.9976,627.325,627.325
False,2.0,Республика Крым,1,False,16000.0,35000.0,5077.7815,4036.1853,1941.1566,1810.9571,1657.0849,1609.7396,1609.7396,1444.0311,1384.8495,1325.6679,1290.1589,1207.3047,1100.7778,1088.9415,1017.9236,923.233,911.3967,840.3788,745.6882,710.1792,710.1792,650.9976,650.9976,627.325,627.325
False,2.0,Республика Крым,1,True,20000.0,20000.0,2901.5894,2306.3916,1109.2323,1034.8326,946.9056,919.8512,919.8512,825.1606,791.3426,757.5245,737.2337,689.8884,629.0159,622.2523,581.6706,527.5617,520.7981,480.2164,426.1075,405.8167,405.8167,371.9986,371.9986,358.4714,358.4714
False,2.0,Республика Бурятия,1,False,15000.0,60000.0,8704.7683,6919.1748,3327.697,3104.4978,2840.7169,2759.5536,2759.5536,2475.4819,2374.0277,2272.5736,2211.701,2069.6652,1887.0477,1866.7568,1745.0118,1582.6852,1562.3943,1440.6493,1278.3226,1217.4501,1217.4501,1115.9959,1115.9959,1075.4143,1075.4143
False,2.0,Республика Дагестан,1,False,20000.0,25000.0,3626.9868,2882.9895,1386.5404,1293.5408,1183.6321,1149.814,1149.814,1031.4508,989.1782,946.9056,921.5421,862.3605,786.2699,777.8154,727.0883,659.4521,650.9976,600.2705,532.6344,507.2709,507.2709,464.9983,464.9983,448.0893,448.0893
