is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Внимательность (СК) (536_4),"Личные установки и ценности, мировоззрение (2043_4)",Дисциплинированность (СК) (593_4),Аккуратность (СК) (575_4),Работа на станках с ЧПУ (3542_35),Чтение схем/чертежей (ОПТ) (3032_36),Составление и корректировка управляющих программ (3667_35),Наладка оборудования (4078_35),"Саморазвитие, обучаемость (СК) (604_4)",Ремонт оборудования (4132_35),Высокая работоспособность (СК) (586_4),Контроль за работой и техническим состоянием оборудования (4119_35),Подготовка станков к работе (3512_35),Выполнение ремонтных работ (ОПТ) (8285_36),Эксплуатация станочного оборудования (3579_35),Нравственность (СК) (622_4),Техническое обслуживание оборудования (4130_35),Командность (СК) (1371_4)
True,1.0,Республика Мордовия,1,False,40000.0,50000.0,8397.2981,7583.666,3592.2628,3530.8566,3223.8256,2962.8492,2671.1698,2379.4903,2225.9748,1934.2954,1903.5923,1750.0768,1381.6395,1320.2333,1289.5302,1151.3663,982.4992,936.4446,782.9291
True,1.0,Липецкая область,1,False,40000.0,143000.0,24016.2726,21689.2846,10273.8717,10098.2499,9220.1412,8473.7488,7639.5456,6805.3423,6366.288,5532.0847,5444.2739,5005.2195,3951.4891,3775.8674,3688.0565,3292.9076,2809.9478,2678.2315,2239.1772
True,1.0,Воронежская область,2,False,30750.0,50000.0,8397.2981,7583.666,3592.2628,3530.8566,3223.8256,2962.8492,2671.1698,2379.4903,2225.9748,1934.2954,1903.5923,1750.0768,1381.6395,1320.2333,1289.5302,1151.3663,982.4992,936.4446,782.9291
True,1.0,Саратовская область,2,False,40000.0,45000.0,7557.5683,6825.2994,3233.0365,3177.771,2901.443,2666.5643,2404.0528,2141.5413,2003.3773,1740.8658,1713.233,1575.0691,1243.4756,1188.21,1160.5772,1036.2297,884.2493,842.8001,704.6362
True,1.0,Ульяновская область,1,False,36000.0,143000.0,24016.2726,21689.2846,10273.8717,10098.2499,9220.1412,8473.7488,7639.5456,6805.3423,6366.288,5532.0847,5444.2739,5005.2195,3951.4891,3775.8674,3688.0565,3292.9076,2809.9478,2678.2315,2239.1772
True,1.0,Белгородская область,2,False,36000.0,50000.0,8397.2981,7583.666,3592.2628,3530.8566,3223.8256,2962.8492,2671.1698,2379.4903,2225.9748,1934.2954,1903.5923,1750.0768,1381.6395,1320.2333,1289.5302,1151.3663,982.4992,936.4446,782.9291
True,1.0,Республика Марий Эл,1,False,36000.0,40000.0,6717.8385,6066.9328,2873.8103,2824.6853,2579.0605,2370.2794,2136.9358,1903.5923,1780.7799,1547.4363,1522.8738,1400.0614,1105.3116,1056.1867,1031.6242,921.093,785.9994,749.1557,626.3433
True,1.0,Орловская область,1,False,40000.0,130000.0,21832.9751,19717.5315,9339.8833,9180.2272,8381.9466,7703.408,6945.0414,6186.6749,5787.5345,5029.1679,4949.3399,4550.1996,3592.2628,3432.6067,3352.7786,2993.5523,2554.498,2434.7559,2035.6156
True,1.0,Калининградская область,1,False,40000.0,40000.0,6717.8385,6066.9328,2873.8103,2824.6853,2579.0605,2370.2794,2136.9358,1903.5923,1780.7799,1547.4363,1522.8738,1400.0614,1105.3116,1056.1867,1031.6242,921.093,785.9994,749.1557,626.3433
True,1.0,Ставропольский край,2,False,30000.0,50000.0,8397.2981,7583.666,3592.2628,3530.8566,3223.8256,2962.8492,2671.1698,2379.4903,2225.9748,1934.2954,1903.5923,1750.0768,1381.6395,1320.2333,1289.5302,1151.3663,982.4992,936.4446,782.9291
True,1.0,Ивановская область,1,False,30750.0,65000.0,10916.4876,9858.7657,4669.9417,4590.1136,4190.9733,3851.704,3472.5207,3093.3374,2893.7673,2514.584,2474.6699,2275.0998,1796.1314,1716.3033,1676.3893,1496.7762,1277.249,1217.378,1017.8078
True,1.0,Томская область,1,False,40000.0,45000.0,7557.5683,6825.2994,3233.0365,3177.771,2901.443,2666.5643,2404.0528,2141.5413,2003.3773,1740.8658,1713.233,1575.0691,1243.4756,1188.21,1160.5772,1036.2297,884.2493,842.8001,704.6362
True,1.0,Костромская область,1,False,40000.0,40000.0,6717.8385,6066.9328,2873.8103,2824.6853,2579.0605,2370.2794,2136.9358,1903.5923,1780.7799,1547.4363,1522.8738,1400.0614,1105.3116,1056.1867,1031.6242,921.093,785.9994,749.1557,626.3433
True,1.0,Курская область,2,False,30750.0,40000.0,6717.8385,6066.9328,2873.8103,2824.6853,2579.0605,2370.2794,2136.9358,1903.5923,1780.7799,1547.4363,1522.8738,1400.0614,1105.3116,1056.1867,1031.6242,921.093,785.9994,749.1557,626.3433
True,1.0,Республика Дагестан,1,False,40000.0,40000.0,6717.8385,6066.9328,2873.8103,2824.6853,2579.0605,2370.2794,2136.9358,1903.5923,1780.7799,1547.4363,1522.8738,1400.0614,1105.3116,1056.1867,1031.6242,921.093,785.9994,749.1557,626.3433
True,1.0,Город федерального значения Санкт-Петербург,0,False,50000.0,60000.0,10076.7578,9100.3991,4310.7154,4237.0279,3868.5907,3555.4191,3205.4037,2855.3884,2671.1698,2321.1544,2284.3107,2100.0921,1657.9675,1584.28,1547.4363,1381.6395,1178.9991,1123.7335,939.5149
True,1.0,Волгоградская область,2,False,36000.0,50000.0,8397.2981,7583.666,3592.2628,3530.8566,3223.8256,2962.8492,2671.1698,2379.4903,2225.9748,1934.2954,1903.5923,1750.0768,1381.6395,1320.2333,1289.5302,1151.3663,982.4992,936.4446,782.9291
True,1.0,Красноярский край,1,False,60000.0,60000.0,10076.7578,9100.3991,4310.7154,4237.0279,3868.5907,3555.4191,3205.4037,2855.3884,2671.1698,2321.1544,2284.3107,2100.0921,1657.9675,1584.28,1547.4363,1381.6395,1178.9991,1123.7335,939.5149
True,1.0,Московская область,2,False,40000.0,50000.0,8397.2981,7583.666,3592.2628,3530.8566,3223.8256,2962.8492,2671.1698,2379.4903,2225.9748,1934.2954,1903.5923,1750.0768,1381.6395,1320.2333,1289.5302,1151.3663,982.4992,936.4446,782.9291
True,1.0,Тульская область,1,False,32422.5,94000.0,15786.9205,14257.292,6753.4541,6638.0104,6060.7921,5570.1566,5021.7992,4473.4418,4184.8327,3636.4753,3578.7535,3290.1443,2597.4823,2482.0387,2424.3169,2164.5686,1847.0986,1760.5158,1471.9067
True,1.0,Смоленская область,1,False,40000.0,60000.0,10076.7578,9100.3991,4310.7154,4237.0279,3868.5907,3555.4191,3205.4037,2855.3884,2671.1698,2321.1544,2284.3107,2100.0921,1657.9675,1584.28,1547.4363,1381.6395,1178.9991,1123.7335,939.5149
True,1.0,Город федерального значения Москва,0,False,30000.0,98000.0,16458.7043,14863.9853,7040.8351,6920.479,6318.6982,5807.1845,5235.4928,4663.801,4362.9107,3791.2189,3731.0408,3430.1504,2708.0135,2587.6574,2527.4793,2256.6779,1925.6985,1835.4314,1534.541
True,1.0,Город федерального значения Москва,0,True,50000.0,50000.0,8397.2981,7583.666,3592.2628,3530.8566,3223.8256,2962.8492,2671.1698,2379.4903,2225.9748,1934.2954,1903.5923,1750.0768,1381.6395,1320.2333,1289.5302,1151.3663,982.4992,936.4446,782.9291
True,1.0,Краснодарский край,0,False,36000.0,60000.0,10076.7578,9100.3991,4310.7154,4237.0279,3868.5907,3555.4191,3205.4037,2855.3884,2671.1698,2321.1544,2284.3107,2100.0921,1657.9675,1584.28,1547.4363,1381.6395,1178.9991,1123.7335,939.5149
True,1.0,Свердловская область,0,False,32422.5,60000.0,10076.7578,9100.3991,4310.7154,4237.0279,3868.5907,3555.4191,3205.4037,2855.3884,2671.1698,2321.1544,2284.3107,2100.0921,1657.9675,1584.28,1547.4363,1381.6395,1178.9991,1123.7335,939.5149
True,1.0,Кировская область,1,False,33000.0,60000.0,10076.7578,9100.3991,4310.7154,4237.0279,3868.5907,3555.4191,3205.4037,2855.3884,2671.1698,2321.1544,2284.3107,2100.0921,1657.9675,1584.28,1547.4363,1381.6395,1178.9991,1123.7335,939.5149
True,1.0,Пермский край,1,False,48000.0,155000.0,26031.6242,23509.3644,11136.0147,10945.6555,9993.8594,9184.8327,8280.6263,7376.42,6900.522,5996.3156,5901.136,5425.2379,4283.0826,4092.7234,3997.5438,3569.2355,3045.7476,2902.9782,2427.0801
True,1.0,Ленинградская область,1,False,50000.0,60000.0,10076.7578,9100.3991,4310.7154,4237.0279,3868.5907,3555.4191,3205.4037,2855.3884,2671.1698,2321.1544,2284.3107,2100.0921,1657.9675,1584.28,1547.4363,1381.6395,1178.9991,1123.7335,939.5149
True,1.0,Тверская область,1,False,35000.0,60000.0,10076.7578,9100.3991,4310.7154,4237.0279,3868.5907,3555.4191,3205.4037,2855.3884,2671.1698,2321.1544,2284.3107,2100.0921,1657.9675,1584.28,1547.4363,1381.6395,1178.9991,1123.7335,939.5149
True,1.0,Чувашская Республика,1,False,48000.0,50000.0,8397.2981,7583.666,3592.2628,3530.8566,3223.8256,2962.8492,2671.1698,2379.4903,2225.9748,1934.2954,1903.5923,1750.0768,1381.6395,1320.2333,1289.5302,1151.3663,982.4992,936.4446,782.9291
True,1.0,Удмуртская Республика,1,False,35000.0,125000.0,20993.2453,18959.1649,8980.657,8827.1415,8059.564,7407.1231,6677.9245,5948.7258,5564.9371,4835.7384,4758.9807,4375.1919,3454.0989,3300.5834,3223.8256,2878.4157,2456.2481,2341.1115,1957.3227
True,1.0,Ростовская область,0,False,35000.0,112000.0,18809.9478,16987.4117,8046.6687,7909.1188,7221.3694,6636.7823,5983.4203,5330.0583,4986.1836,4332.8216,4264.0467,3920.1719,3094.8726,2957.3227,2888.5477,2579.0605,2200.7983,2097.6359,1753.7611
True,1.0,Самарская область,0,False,48000.0,155000.0,26031.6242,23509.3644,11136.0147,10945.6555,9993.8594,9184.8327,8280.6263,7376.42,6900.522,5996.3156,5901.136,5425.2379,4283.0826,4092.7234,3997.5438,3569.2355,3045.7476,2902.9782,2427.0801
True,1.0,Калужская область,1,False,48000.0,98000.0,16458.7043,14863.9853,7040.8351,6920.479,6318.6982,5807.1845,5235.4928,4663.801,4362.9107,3791.2189,3731.0408,3430.1504,2708.0135,2587.6574,2527.4793,2256.6779,1925.6985,1835.4314,1534.541
True,1.0,Омская область,1,False,50000.0,60000.0,10076.7578,9100.3991,4310.7154,4237.0279,3868.5907,3555.4191,3205.4037,2855.3884,2671.1698,2321.1544,2284.3107,2100.0921,1657.9675,1584.28,1547.4363,1381.6395,1178.9991,1123.7335,939.5149
True,1.0,Республика Татарстан,0,False,36000.0,105800.0,17768.6828,16047.0372,7601.2281,7471.2926,6821.615,6269.389,5652.1953,5035.0015,4710.1627,4092.969,4028.0012,3703.1624,2923.5493,2793.6138,2728.646,2436.2911,2078.9684,1981.5167,1656.6779
True,1.0,Брянская область,1,False,33000.0,60000.0,10076.7578,9100.3991,4310.7154,4237.0279,3868.5907,3555.4191,3205.4037,2855.3884,2671.1698,2321.1544,2284.3107,2100.0921,1657.9675,1584.28,1547.4363,1381.6395,1178.9991,1123.7335,939.5149
True,1.0,Пензенская область,1,False,33000.0,98000.0,16458.7043,14863.9853,7040.8351,6920.479,6318.6982,5807.1845,5235.4928,4663.801,4362.9107,3791.2189,3731.0408,3430.1504,2708.0135,2587.6574,2527.4793,2256.6779,1925.6985,1835.4314,1534.541
True,1.0,Вологодская область,1,False,50000.0,50000.0,8397.2981,7583.666,3592.2628,3530.8566,3223.8256,2962.8492,2671.1698,2379.4903,2225.9748,1934.2954,1903.5923,1750.0768,1381.6395,1320.2333,1289.5302,1151.3663,982.4992,936.4446,782.9291
True,1.0,Новгородская область,1,False,60000.0,60000.0,10076.7578,9100.3991,4310.7154,4237.0279,3868.5907,3555.4191,3205.4037,2855.3884,2671.1698,2321.1544,2284.3107,2100.0921,1657.9675,1584.28,1547.4363,1381.6395,1178.9991,1123.7335,939.5149
True,1.0,Ярославская область,1,False,33000.0,50000.0,8397.2981,7583.666,3592.2628,3530.8566,3223.8256,2962.8492,2671.1698,2379.4903,2225.9748,1934.2954,1903.5923,1750.0768,1381.6395,1320.2333,1289.5302,1151.3663,982.4992,936.4446,782.9291
True,1.0,Челябинская область,0,False,36000.0,60000.0,10076.7578,9100.3991,4310.7154,4237.0279,3868.5907,3555.4191,3205.4037,2855.3884,2671.1698,2321.1544,2284.3107,2100.0921,1657.9675,1584.28,1547.4363,1381.6395,1178.9991,1123.7335,939.5149
True,1.0,Ханты-Мансийский автономный округ — Югра,1,False,50000.0,50000.0,8397.2981,7583.666,3592.2628,3530.8566,3223.8256,2962.8492,2671.1698,2379.4903,2225.9748,1934.2954,1903.5923,1750.0768,1381.6395,1320.2333,1289.5302,1151.3663,982.4992,936.4446,782.9291
True,1.0,Оренбургская область,2,False,48000.0,60000.0,10076.7578,9100.3991,4310.7154,4237.0279,3868.5907,3555.4191,3205.4037,2855.3884,2671.1698,2321.1544,2284.3107,2100.0921,1657.9675,1584.28,1547.4363,1381.6395,1178.9991,1123.7335,939.5149
True,1.0,Псковская область,1,False,35000.0,50000.0,8397.2981,7583.666,3592.2628,3530.8566,3223.8256,2962.8492,2671.1698,2379.4903,2225.9748,1934.2954,1903.5923,1750.0768,1381.6395,1320.2333,1289.5302,1151.3663,982.4992,936.4446,782.9291
True,1.0,Республика Калмыкия,1,False,50000.0,50000.0,8397.2981,7583.666,3592.2628,3530.8566,3223.8256,2962.8492,2671.1698,2379.4903,2225.9748,1934.2954,1903.5923,1750.0768,1381.6395,1320.2333,1289.5302,1151.3663,982.4992,936.4446,782.9291
True,1.0,Рязанская область,1,False,48000.0,130000.0,21832.9751,19717.5315,9339.8833,9180.2272,8381.9466,7703.408,6945.0414,6186.6749,5787.5345,5029.1679,4949.3399,4550.1996,3592.2628,3432.6067,3352.7786,2993.5523,2554.498,2434.7559,2035.6156
True,1.0,Иркутская область,1,False,50000.0,50000.0,8397.2981,7583.666,3592.2628,3530.8566,3223.8256,2962.8492,2671.1698,2379.4903,2225.9748,1934.2954,1903.5923,1750.0768,1381.6395,1320.2333,1289.5302,1151.3663,982.4992,936.4446,782.9291
True,1.0,Приморский край,1,False,50000.0,50000.0,8397.2981,7583.666,3592.2628,3530.8566,3223.8256,2962.8492,2671.1698,2379.4903,2225.9748,1934.2954,1903.5923,1750.0768,1381.6395,1320.2333,1289.5302,1151.3663,982.4992,936.4446,782.9291
True,1.0,Кемеровская область,1,False,35000.0,60000.0,10076.7578,9100.3991,4310.7154,4237.0279,3868.5907,3555.4191,3205.4037,2855.3884,2671.1698,2321.1544,2284.3107,2100.0921,1657.9675,1584.28,1547.4363,1381.6395,1178.9991,1123.7335,939.5149
True,1.0,Тамбовская область,2,False,50000.0,112000.0,18809.9478,16987.4117,8046.6687,7909.1188,7221.3694,6636.7823,5983.4203,5330.0583,4986.1836,4332.8216,4264.0467,3920.1719,3094.8726,2957.3227,2888.5477,2579.0605,2200.7983,2097.6359,1753.7611
True,1.0,Тюменская область,1,False,50000.0,50000.0,8397.2981,7583.666,3592.2628,3530.8566,3223.8256,2962.8492,2671.1698,2379.4903,2225.9748,1934.2954,1903.5923,1750.0768,1381.6395,1320.2333,1289.5302,1151.3663,982.4992,936.4446,782.9291
True,1.0,Курганская область,1,False,36000.0,60000.0,10076.7578,9100.3991,4310.7154,4237.0279,3868.5907,3555.4191,3205.4037,2855.3884,2671.1698,2321.1544,2284.3107,2100.0921,1657.9675,1584.28,1547.4363,1381.6395,1178.9991,1123.7335,939.5149
True,1.0,Астраханская область,1,False,35000.0,50000.0,8397.2981,7583.666,3592.2628,3530.8566,3223.8256,2962.8492,2671.1698,2379.4903,2225.9748,1934.2954,1903.5923,1750.0768,1381.6395,1320.2333,1289.5302,1151.3663,982.4992,936.4446,782.9291
True,1.0,Республика Карелия,1,False,100000.0,100000.0,16794.5963,15167.3319,7184.5256,7061.7132,6447.6512,5925.6985,5342.3396,4758.9807,4451.9496,3868.5907,3807.1845,3500.1535,2763.2791,2640.4667,2579.0605,2302.7326,1964.9985,1872.8892,1565.8582
True,2.0,Владимирская область,1,False,50000.0,75000.0,12595.9472,11375.4989,5388.3942,5296.2849,4835.7384,4444.2739,4006.7547,3569.2355,3338.9622,2901.443,2855.3884,2625.1151,2072.4593,1980.35,1934.2954,1727.0494,1473.7488,1404.6669,1174.3936
True,2.0,Нижегородская область,0,False,50000.0,70000.0,11756.2174,10617.1323,5029.1679,4943.1993,4513.3558,4147.9889,3739.6377,3331.2865,3116.3648,2708.0135,2665.0292,2450.1075,1934.2954,1848.3267,1805.3423,1611.9128,1375.4989,1311.0224,1096.1007
True,2.0,Республика Башкортостан,0,False,36000.0,75000.0,12595.9472,11375.4989,5388.3942,5296.2849,4835.7384,4444.2739,4006.7547,3569.2355,3338.9622,2901.443,2855.3884,2625.1151,2072.4593,1980.35,1934.2954,1727.0494,1473.7488,1404.6669,1174.3936
True,2.0,Республика Мордовия,1,False,70000.0,75000.0,12595.9472,11375.4989,5388.3942,5296.2849,4835.7384,4444.2739,4006.7547,3569.2355,3338.9622,2901.443,2855.3884,2625.1151,2072.4593,1980.35,1934.2954,1727.0494,1473.7488,1404.6669,1174.3936
True,2.0,Липецкая область,1,False,50000.0,75000.0,12595.9472,11375.4989,5388.3942,5296.2849,4835.7384,4444.2739,4006.7547,3569.2355,3338.9622,2901.443,2855.3884,2625.1151,2072.4593,1980.35,1934.2954,1727.0494,1473.7488,1404.6669,1174.3936
True,2.0,Новосибирская область,0,False,50000.0,50000.0,8397.2981,7583.666,3592.2628,3530.8566,3223.8256,2962.8492,2671.1698,2379.4903,2225.9748,1934.2954,1903.5923,1750.0768,1381.6395,1320.2333,1289.5302,1151.3663,982.4992,936.4446,782.9291
True,2.0,Воронежская область,2,False,50000.0,75000.0,12595.9472,11375.4989,5388.3942,5296.2849,4835.7384,4444.2739,4006.7547,3569.2355,3338.9622,2901.443,2855.3884,2625.1151,2072.4593,1980.35,1934.2954,1727.0494,1473.7488,1404.6669,1174.3936
True,2.0,Саратовская область,2,False,70000.0,75000.0,12595.9472,11375.4989,5388.3942,5296.2849,4835.7384,4444.2739,4006.7547,3569.2355,3338.9622,2901.443,2855.3884,2625.1151,2072.4593,1980.35,1934.2954,1727.0494,1473.7488,1404.6669,1174.3936
True,2.0,Ульяновская область,1,False,50000.0,50000.0,8397.2981,7583.666,3592.2628,3530.8566,3223.8256,2962.8492,2671.1698,2379.4903,2225.9748,1934.2954,1903.5923,1750.0768,1381.6395,1320.2333,1289.5302,1151.3663,982.4992,936.4446,782.9291
True,2.0,Белгородская область,2,False,35000.0,70000.0,11756.2174,10617.1323,5029.1679,4943.1993,4513.3558,4147.9889,3739.6377,3331.2865,3116.3648,2708.0135,2665.0292,2450.1075,1934.2954,1848.3267,1805.3423,1611.9128,1375.4989,1311.0224,1096.1007
True,2.0,Республика Марий Эл,1,False,70000.0,70000.0,11756.2174,10617.1323,5029.1679,4943.1993,4513.3558,4147.9889,3739.6377,3331.2865,3116.3648,2708.0135,2665.0292,2450.1075,1934.2954,1848.3267,1805.3423,1611.9128,1375.4989,1311.0224,1096.1007
True,2.0,Орловская область,1,False,50000.0,75000.0,12595.9472,11375.4989,5388.3942,5296.2849,4835.7384,4444.2739,4006.7547,3569.2355,3338.9622,2901.443,2855.3884,2625.1151,2072.4593,1980.35,1934.2954,1727.0494,1473.7488,1404.6669,1174.3936
True,2.0,Калининградская область,1,False,70000.0,70000.0,11756.2174,10617.1323,5029.1679,4943.1993,4513.3558,4147.9889,3739.6377,3331.2865,3116.3648,2708.0135,2665.0292,2450.1075,1934.2954,1848.3267,1805.3423,1611.9128,1375.4989,1311.0224,1096.1007
True,2.0,Ивановская область,1,False,70000.0,75000.0,12595.9472,11375.4989,5388.3942,5296.2849,4835.7384,4444.2739,4006.7547,3569.2355,3338.9622,2901.443,2855.3884,2625.1151,2072.4593,1980.35,1934.2954,1727.0494,1473.7488,1404.6669,1174.3936
True,2.0,Томская область,1,False,70000.0,70000.0,11756.2174,10617.1323,5029.1679,4943.1993,4513.3558,4147.9889,3739.6377,3331.2865,3116.3648,2708.0135,2665.0292,2450.1075,1934.2954,1848.3267,1805.3423,1611.9128,1375.4989,1311.0224,1096.1007
True,2.0,Костромская область,1,False,70000.0,70000.0,11756.2174,10617.1323,5029.1679,4943.1993,4513.3558,4147.9889,3739.6377,3331.2865,3116.3648,2708.0135,2665.0292,2450.1075,1934.2954,1848.3267,1805.3423,1611.9128,1375.4989,1311.0224,1096.1007
True,2.0,Курская область,2,False,70000.0,75000.0,12595.9472,11375.4989,5388.3942,5296.2849,4835.7384,4444.2739,4006.7547,3569.2355,3338.9622,2901.443,2855.3884,2625.1151,2072.4593,1980.35,1934.2954,1727.0494,1473.7488,1404.6669,1174.3936
True,2.0,Республика Крым,1,False,51000.0,51000.0,8565.2441,7735.3393,3664.1081,3601.4737,3288.3021,3022.1062,2724.5932,2427.0801,2270.4943,1972.9813,1941.6641,1785.0783,1409.2723,1346.638,1315.3208,1174.3936,1002.1492,955.1735,798.5877
True,2.0,Город федерального значения Санкт-Петербург,0,False,75000.0,80000.0,13435.677,12133.8655,5747.6205,5649.3706,5158.121,4740.5588,4273.8717,3807.1845,3561.5597,3094.8726,3045.7476,2800.1228,2210.6233,2112.3733,2063.2484,1842.1861,1571.9988,1498.3113,1252.6865
True,2.0,Волгоградская область,2,False,35000.0,80000.0,13435.677,12133.8655,5747.6205,5649.3706,5158.121,4740.5588,4273.8717,3807.1845,3561.5597,3094.8726,3045.7476,2800.1228,2210.6233,2112.3733,2063.2484,1842.1861,1571.9988,1498.3113,1252.6865
True,2.0,Московская область,2,False,36000.0,80000.0,13435.677,12133.8655,5747.6205,5649.3706,5158.121,4740.5588,4273.8717,3807.1845,3561.5597,3094.8726,3045.7476,2800.1228,2210.6233,2112.3733,2063.2484,1842.1861,1571.9988,1498.3113,1252.6865
True,2.0,Тульская область,1,False,50000.0,80000.0,13435.677,12133.8655,5747.6205,5649.3706,5158.121,4740.5588,4273.8717,3807.1845,3561.5597,3094.8726,3045.7476,2800.1228,2210.6233,2112.3733,2063.2484,1842.1861,1571.9988,1498.3113,1252.6865
True,2.0,Смоленская область,1,False,70000.0,80000.0,13435.677,12133.8655,5747.6205,5649.3706,5158.121,4740.5588,4273.8717,3807.1845,3561.5597,3094.8726,3045.7476,2800.1228,2210.6233,2112.3733,2063.2484,1842.1861,1571.9988,1498.3113,1252.6865
True,2.0,Город федерального значения Москва,0,False,80000.0,80000.0,13435.677,12133.8655,5747.6205,5649.3706,5158.121,4740.5588,4273.8717,3807.1845,3561.5597,3094.8726,3045.7476,2800.1228,2210.6233,2112.3733,2063.2484,1842.1861,1571.9988,1498.3113,1252.6865
True,2.0,Краснодарский край,0,False,70000.0,160000.0,26871.354,24267.731,11495.241,11298.7412,10316.2419,9481.1176,8547.7433,7614.3691,7123.1194,6189.7452,6091.4952,5600.2456,4421.2465,4224.7467,4126.4968,3684.3721,3143.9975,2996.6227,2505.373
True,2.0,Свердловская область,0,False,70000.0,70000.0,11756.2174,10617.1323,5029.1679,4943.1993,4513.3558,4147.9889,3739.6377,3331.2865,3116.3648,2708.0135,2665.0292,2450.1075,1934.2954,1848.3267,1805.3423,1611.9128,1375.4989,1311.0224,1096.1007
True,2.0,Кировская область,1,False,50000.0,50000.0,8397.2981,7583.666,3592.2628,3530.8566,3223.8256,2962.8492,2671.1698,2379.4903,2225.9748,1934.2954,1903.5923,1750.0768,1381.6395,1320.2333,1289.5302,1151.3663,982.4992,936.4446,782.9291
True,2.0,Пермский край,1,False,35000.0,70000.0,11756.2174,10617.1323,5029.1679,4943.1993,4513.3558,4147.9889,3739.6377,3331.2865,3116.3648,2708.0135,2665.0292,2450.1075,1934.2954,1848.3267,1805.3423,1611.9128,1375.4989,1311.0224,1096.1007
True,2.0,Тверская область,1,False,50000.0,80000.0,13435.677,12133.8655,5747.6205,5649.3706,5158.121,4740.5588,4273.8717,3807.1845,3561.5597,3094.8726,3045.7476,2800.1228,2210.6233,2112.3733,2063.2484,1842.1861,1571.9988,1498.3113,1252.6865
True,2.0,Чувашская Республика,1,False,70000.0,75000.0,12595.9472,11375.4989,5388.3942,5296.2849,4835.7384,4444.2739,4006.7547,3569.2355,3338.9622,2901.443,2855.3884,2625.1151,2072.4593,1980.35,1934.2954,1727.0494,1473.7488,1404.6669,1174.3936
True,2.0,Удмуртская Республика,1,False,36000.0,50000.0,8397.2981,7583.666,3592.2628,3530.8566,3223.8256,2962.8492,2671.1698,2379.4903,2225.9748,1934.2954,1903.5923,1750.0768,1381.6395,1320.2333,1289.5302,1151.3663,982.4992,936.4446,782.9291
True,2.0,Ростовская область,0,False,50000.0,70000.0,11756.2174,10617.1323,5029.1679,4943.1993,4513.3558,4147.9889,3739.6377,3331.2865,3116.3648,2708.0135,2665.0292,2450.1075,1934.2954,1848.3267,1805.3423,1611.9128,1375.4989,1311.0224,1096.1007
True,2.0,Самарская область,0,False,50000.0,80000.0,13435.677,12133.8655,5747.6205,5649.3706,5158.121,4740.5588,4273.8717,3807.1845,3561.5597,3094.8726,3045.7476,2800.1228,2210.6233,2112.3733,2063.2484,1842.1861,1571.9988,1498.3113,1252.6865
True,2.0,Калужская область,1,False,45000.0,80000.0,13435.677,12133.8655,5747.6205,5649.3706,5158.121,4740.5588,4273.8717,3807.1845,3561.5597,3094.8726,3045.7476,2800.1228,2210.6233,2112.3733,2063.2484,1842.1861,1571.9988,1498.3113,1252.6865
True,2.0,Омская область,1,False,35000.0,117000.0,19649.6776,17745.7783,8405.895,8262.2045,7543.7519,6933.0672,6250.5373,5568.0074,5208.7811,4526.2512,4454.4059,4095.1796,3233.0365,3089.346,3017.5008,2694.1971,2299.0482,2191.2803,1832.054
True,2.0,Республика Татарстан,0,False,50000.0,75000.0,12595.9472,11375.4989,5388.3942,5296.2849,4835.7384,4444.2739,4006.7547,3569.2355,3338.9622,2901.443,2855.3884,2625.1151,2072.4593,1980.35,1934.2954,1727.0494,1473.7488,1404.6669,1174.3936
True,2.0,Брянская область,1,False,70000.0,75000.0,12595.9472,11375.4989,5388.3942,5296.2849,4835.7384,4444.2739,4006.7547,3569.2355,3338.9622,2901.443,2855.3884,2625.1151,2072.4593,1980.35,1934.2954,1727.0494,1473.7488,1404.6669,1174.3936
True,2.0,Пензенская область,1,False,35000.0,80000.0,13435.677,12133.8655,5747.6205,5649.3706,5158.121,4740.5588,4273.8717,3807.1845,3561.5597,3094.8726,3045.7476,2800.1228,2210.6233,2112.3733,2063.2484,1842.1861,1571.9988,1498.3113,1252.6865
True,2.0,Вологодская область,1,False,70000.0,117000.0,19649.6776,17745.7783,8405.895,8262.2045,7543.7519,6933.0672,6250.5373,5568.0074,5208.7811,4526.2512,4454.4059,4095.1796,3233.0365,3089.346,3017.5008,2694.1971,2299.0482,2191.2803,1832.054
True,2.0,Новгородская область,1,False,80000.0,80000.0,13435.677,12133.8655,5747.6205,5649.3706,5158.121,4740.5588,4273.8717,3807.1845,3561.5597,3094.8726,3045.7476,2800.1228,2210.6233,2112.3733,2063.2484,1842.1861,1571.9988,1498.3113,1252.6865
True,2.0,Ярославская область,1,False,36000.0,75000.0,12595.9472,11375.4989,5388.3942,5296.2849,4835.7384,4444.2739,4006.7547,3569.2355,3338.9622,2901.443,2855.3884,2625.1151,2072.4593,1980.35,1934.2954,1727.0494,1473.7488,1404.6669,1174.3936
True,2.0,Челябинская область,0,False,50000.0,70000.0,11756.2174,10617.1323,5029.1679,4943.1993,4513.3558,4147.9889,3739.6377,3331.2865,3116.3648,2708.0135,2665.0292,2450.1075,1934.2954,1848.3267,1805.3423,1611.9128,1375.4989,1311.0224,1096.1007
